line_id,physical_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew,lab_source_tag,gf_sigma_dex,gf_source_doi,is_diagnostic,gf_tier,diagnostic_excluded_by_registry,band,wavelength_frame,external_membership,reference_gf_source,reference_gf_sigma_dex,DH23_matches,physical_identity_status,reference_grade,codex_grade,deep_grade,measurement_eligibility,abundance
gf_117279,pk_f340e86f0da3,14,1.0,Si I,4658.85,5.082,1,-2.339,K07,,synth(GES),single_source,-2.339,,-2.339,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117280,pk_65d6bad1ff6c,14,1.0,Si I,4663.363,4.93,1,-3.959,K07,,synth(GES),single_source,-3.959,,-3.959,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117281,pk_b61fb9fd9a06,14,1.0,Si I,4682.531,4.954,1,-5.138,K07,,synth(GES),single_source,-5.138,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117282,pk_9204ec511cf4,14,1.0,Si I,4682.699,4.954,1,-4.658,K07,,synth(GES),single_source,-4.658,,-4.658,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117283,pk_080b9b6cf693,14,1.0,Si I,4682.897,4.954,1,-3.682,K07,,synth(GES),single_source,-3.682,,-3.682,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117284,pk_905b3a753ba9,14,1.0,Si I,4687.62,5.082,1,-2.942,K07,,synth(GES),single_source,-2.942,,-2.942,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117285,pk_1e23677bc7eb,14,1.0,Si I,4699.988,7.527,1,-7.531,K07,,synth(GES),single_source,-7.531,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117286,pk_fe9cff64982d,14,1.0,Si I,4706.757,5.082,1,-2.372,K07,,synth(GES),single_source,-2.372,,-2.372,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117287,pk_1a00534e705f,14,1.0,Si I,4707.999,5.082,1,-2.854,K07,,synth(GES),single_source,-2.854,,-2.854,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117288,pk_fc2b12d61229,14,1.0,Si I,4719.946,7.519,1,-9.718,K07,,synth(GES),single_source,-9.718,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117289,pk_af3b93a4ebb5,14,1.0,Si I,4721.571,4.92,1,-2.357,K07,,synth(GES),single_source,-2.357,,-2.357,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117290,pk_aeb0939e954f,14,1.0,Si I,4726.829,5.082,1,-2.743,K07,,synth(GES),single_source,-2.743,,-2.743,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117291,pk_ebba896a8c2f,14,1.0,Si I,4738.832,4.93,1,-2.525,K07,,synth(GES),single_source,-2.525,,-2.525,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117292,pk_1217c55254df,14,1.0,Si I,4747.993,4.93,1,-2.057,K07,,synth(GES),single_source,-2.057,,-2.057,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117293,pk_33e20000ac4c,14,1.0,Si I,4755.276,4.92,1,-3.197,K07,,synth(GES),single_source,-3.197,,-3.197,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117294,pk_67aab5c4e79a,14,1.0,Si I,4758.975,4.954,1,-2.664,K07,,synth(GES),single_source,-2.664,,-2.664,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117295,pk_997bd229b640,14,1.0,Si I,4772.784,4.93,1,-3.213,K07,,synth(GES),single_source,-3.213,,-3.213,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117296,pk_89dc37f620f5,14,1.0,Si I,4782.991,4.954,1,-2.233,K07,,synth(GES),single_source,-2.233,,-2.233,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117297,pk_72cfbf2186ed,14,1.0,Si I,4792.213,4.93,1,-2.141,K07,,synth(GES),single_source,-2.141,,-2.141,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117298,pk_9bc52f42bf60,14,1.0,Si I,4792.324,4.954,1,-1.677,K07,,synth(GES),single_source,-1.677,,-1.677,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117299,pk_3d8fe24a4e50,14,1.0,Si I,4805.439,4.92,1,-2.7,K07,,synth(GES),single_source,-2.7,,-2.7,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117300,pk_af6c81bdf1f8,14,1.0,Si I,4817.581,4.954,1,-3.353,K07,,synth(GES),single_source,-3.353,,-3.353,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117301,pk_4ff707fb96c1,14,1.0,Si I,4818.052,4.954,1,-3.405,K07,,synth(GES),single_source,-3.405,,-3.405,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117302,pk_5cd14a2eee96,14,1.0,Si I,4821.167,4.93,1,-3.207,K07,,synth(GES),single_source,-3.207,,-3.207,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117303,pk_043190cc8554,14,1.0,Si I,4823.319,4.93,1,-2.752,K07,,synth(GES),single_source,-2.752,,-2.752,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117304,pk_650ac351cc1d,14,1.0,Si I,4830.008,4.92,1,-3.977,K07,,synth(GES),single_source,-3.977,,-3.977,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117305,pk_c9889a2212c7,14,1.0,Si I,4839.858,5.082,1,-2.95,K07,,synth(GES),single_source,-2.95,,-2.95,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117306,pk_1edd007b80e6,14,1.0,Si I,4839.979,5.082,1,-5.802,K07,,synth(GES),single_source,-5.802,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117307,pk_410bc6907943,14,1.0,Si I,4848.073,4.93,1,-3.944,K07,,synth(GES),single_source,-3.944,,-3.944,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117308,pk_d54044906bfb,14,1.0,Si I,4851.539,5.082,1,-3.011,K07,,synth(GES),single_source,-3.011,,-3.011,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117309,pk_09bf3e7c733f,14,1.0,Si I,4866.88,4.954,1,-2.412,K07,,synth(GES),single_source,-2.412,,-2.412,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117310,pk_e5d4202e5baf,14,1.0,Si I,4869.074,4.954,1,-2.546,K07,,synth(GES),single_source,-2.546,,-2.546,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117311,pk_93f7c1e097d4,14,1.0,Si I,4869.964,7.619,1,-7.209,K07,,synth(GES),single_source,-7.209,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117312,pk_b802e888856e,14,1.0,Si I,4899.879,7.616,1,-6.471,K07,,synth(GES),single_source,-6.471,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117313,pk_a1d375668f8c,14,1.0,Si I,4900.269,7.634,1,-6.248,K07,,synth(GES),single_source,-6.248,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117314,pk_0d24f77647b8,14,1.0,Si I,4921.727,5.082,1,-3.341,K07,,synth(GES),single_source,-3.341,,-3.341,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117315,pk_b919cad824eb,14,1.0,Si I,4930.383,7.619,1,-5.706,K07,,synth(GES),single_source,-5.706,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117316,pk_2bf87b1de3ea,14,1.0,Si I,4947.607,5.082,1,-1.76,VALD3,,regions(VALD3),agreed,-1.76,-1.76,-1.76,True,True,True,0.0,,,,False,VALD3,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117317,pk_ab487a1d2fe1,14,1.0,Si I,4949.932,7.641,1,-9.335,K07,,synth(GES),single_source,-9.335,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117318,pk_c1c395f5a749,14,1.0,Si I,4960.752,7.665,1,-7.401,K07,,synth(GES),single_source,-7.401,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117319,pk_14064419901e,14,1.0,Si I,5006.059,5.082,1,-1.296,K07,,synth(GES),single_source,-1.296,,-1.296,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117320,pk_4d4c27e06f93,14,1.0,Si I,5032.64,5.082,1,-4.504,K07,,synth(GES),single_source,-4.504,,-4.504,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117321,pk_834618d240e3,14,1.0,Si I,5042.974,5.082,1,-3.0,K07,,synth(GES),single_source,-3.0,,-3.0,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117322,pk_37fe804c2fb2,14,1.0,Si I,5058.207,7.682,1,-6.862,K07,,synth(GES),single_source,-6.862,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117323,pk_f93d021a40fd,14,1.0,Si I,5070.95,5.082,1,-2.25,K07,,synth(GES),single_source,-2.25,,-2.25,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117324,pk_68fea0a544d1,14,1.0,Si I,5092.887,5.082,1,-3.023,K07,,synth(GES),single_source,-3.023,,-3.023,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117325,pk_ae332b6e4eb0,14,1.0,Si I,5100.791,7.734,1,-8.004,K07,,synth(GES),single_source,-8.004,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117326,pk_4d28ab3a7555,14,1.0,Si I,5109.017,7.707,1,-7.954,K07,,synth(GES),single_source,-7.954,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117327,pk_b386179ab364,14,1.0,Si I,5124.859,4.92,1,-3.583,K07,,synth(GES),single_source,-3.583,,-3.583,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117328,pk_a73f1ddefb74,14,1.0,Si I,5125.6,5.082,1,-2.275,K07,,synth(GES),single_source,-2.275,,-2.275,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117329,pk_a815bd70e653,14,1.0,Si I,5128.034,5.082,1,-2.538,K07,,synth(GES),single_source,-2.538,,-2.538,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117330,pk_c236b90d5480,14,1.0,Si I,5140.12,7.734,1,-7.312,K07,,synth(GES),single_source,-7.312,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117331,pk_5d9e16ef7159,14,1.0,Si I,5145.038,4.93,1,-3.27,K07,,synth(GES),single_source,-3.27,,-3.27,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117332,pk_487d87def018,14,1.0,Si I,5145.201,4.93,1,-3.714,K07,,synth(GES),single_source,-3.714,,-3.714,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117333,pk_569f9127d31c,14,1.0,Si I,5156.022,5.082,1,-2.468,K07,,synth(GES),single_source,-2.468,,-2.468,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117334,pk_37c37bf8968e,14,1.0,Si I,5159.941,7.73,1,-7.513,K07,,synth(GES),single_source,-7.513,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117335,pk_4d15595d193f,14,1.0,Si I,5166.357,4.93,1,-4.062,K07,,synth(GES),single_source,-4.062,,-4.062,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117336,pk_a4b60944ae08,14,1.0,Si I,5197.133,4.954,1,-3.975,K07,,synth(GES),single_source,-3.975,,-3.975,True,False,True,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117337,pk_cbbe24bf885d,14,1.0,Si I,5197.299,4.954,1,-4.887,K07,,synth(GES),single_source,-4.887,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_117338,pk_b85cb857d702,14,1.0,Si I,5217.767,7.77,1,-8.1,K07,,synth(GES),single_source,-8.1,,,True,False,False,,,,,False,KURUCZ,False,VIS,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
