canonical_line_id,species,wavelength_air,lower_EP,historical_band,historical_gf_source,historical_gf_grade,historical_source_class,historical_loggf,historical_gf_sigma_dex,verified_source_record_id,bibliography_chain,verified_source_class,verified_loggf,gf_uncertainty_bound_dex,uncertainty_basis,reference_membership,disposition_reason,physical_identity_status,component_semantics,hfs_component_status,codex_membership,deep_membership,external_membership,source_candidate_count,feature_depth,component_count,raw_component_sum_loggf,blend_flag,atomic_handoff_status,replication_membership
alphys_I_2210.0600_0288,Al I,2210.06,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.622,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.997,1.0,-0.622,False,HOLD,NONMEMBER
alphys_I_2210.1300_0289,Al I,2210.13,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.582,0.2,nl2017_a1_012,nordlander_lind2017;kelleher2008_al;mendoza1995_al,EVALUATED_THEORY,-1.595,0.06,"NL2017 Table A.1, inherited from NIST; not independent laboratory evidence",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,1,0.993,1.0,-1.582,False,READY,NONMEMBER
alphys_I_2258.0080_0290,Al I,2258.008,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.2396613158,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.984,4.0,-2.2396613158,False,HOLD,NONMEMBER
alphys_I_2263.4630_0291,Al I,2263.463,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.711,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,2,0.997,1.0,-0.711,False,HOLD,NONMEMBER
alphys_I_2263.7380_0292,Al I,2263.738,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.9398160962,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.989,6.0,-1.9398160962,False,HOLD,NONMEMBER
alphys_I_2269.0950_0293,Al I,2269.095,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.451,0.2,nl2017_a1_013,nordlander_lind2017;kelleher2008_al;mendoza1995_al,EVALUATED_THEORY,-0.454,0.04,"NL2017 Table A.1, inherited from NIST; not independent laboratory evidence",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,3,0.998,1.0,-0.451,False,READY,NONMEMBER
alphys_I_2269.2210_0294,Al I,2269.221,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.411,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,2,0.994,1.0,-1.411,False,HOLD,NONMEMBER
alphys_I_2311.0360_0295,Al I,2311.036,3.5981,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.29,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.329,1.0,-1.29,False,HOLD,NONMEMBER
alphys_I_2312.4910_0296,Al I,2312.491,3.5981,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.58,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.739,1.0,-0.58,False,HOLD,NONMEMBER
alphys_I_2313.5250_0297,Al I,2313.525,3.6038,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.59,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.731,1.0,-0.59,False,HOLD,NONMEMBER
alphys_I_2314.9840_0298,Al I,2314.984,3.6038,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.08,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.455,1.0,-1.08,False,HOLD,NONMEMBER
alphys_I_2317.4810_0299,Al I,2317.481,3.6038,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.54,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.752,1.0,-0.54,False,HOLD,NONMEMBER
alphys_I_2319.0560_0300,Al I,2319.056,3.6132,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.55,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.744,1.0,-0.55,False,HOLD,NONMEMBER
alphys_I_2321.5620_0301,Al I,2321.562,3.6132,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.18,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.85,1.0,-0.18,False,HOLD,NONMEMBER
alphys_I_2367.0530_0302,Al I,2367.053,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.6228160962,0.2,nl2017_a1_015,nordlander_lind2017;kelleher2008_al;mendoza1995_al,EVALUATED_THEORY,-0.592,0.06,"NL2017 Table A.1, inherited from NIST; not independent laboratory evidence",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,1,0.996,6.0,-0.6228160962,False,READY,NONMEMBER
alphys_I_2367.6110_0303,Al I,2367.611,3.5981,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.2,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.837,1.0,-0.2,False,HOLD,NONMEMBER
alphys_I_2368.1120_0304,Al I,2368.112,3.5981,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.2,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.837,1.0,-0.2,False,HOLD,NONMEMBER
alphys_I_2369.3050_0305,Al I,2369.305,3.6038,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,0.2,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.891,1.0,0.2,False,HOLD,NONMEMBER
alphys_I_2370.2250_0306,Al I,2370.225,3.6038,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.09,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.854,1.0,-0.09,False,HOLD,NONMEMBER
alphys_I_2370.7260_0307,Al I,2370.726,3.6038,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.9,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.548,1.0,-0.9,False,HOLD,NONMEMBER
alphys_I_2372.0700_0308,Al I,2372.07,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.0996613158,0.2,nl2017_a1_016,nordlander_lind2017;kelleher2008_al;mendoza1995_al,EVALUATED_THEORY,-2.012,0.1,"NL2017 Table A.1, inherited from NIST; not independent laboratory evidence",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,1,0.981,4.0,-2.0996613158,False,READY,NONMEMBER
alphys_I_2372.1140_0309,Al I,2372.114,3.6132,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,0.48,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.913,1.0,0.48,False,HOLD,NONMEMBER
alphys_I_2373.1220_0310,Al I,2373.122,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.3629793047,0.2,nl2017_a1_017,nordlander_lind2017;kelleher2008_al;mendoza1995_al,EVALUATED_THEORY,-0.337,0.04,"NL2017 Table A.1, inherited from NIST; not independent laboratory evidence",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,3,0.997,12.0,-0.3629793047,False,READY,NONMEMBER
alphys_I_2373.3510_0311,Al I,2373.351,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.3229563524,0.2,nl2017_a1_018,nordlander_lind2017;kelleher2008_al;mendoza1995_al,EVALUATED_THEORY,-1.291,0.06,"NL2017 Table A.1, inherited from NIST; not independent laboratory evidence",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,3,0.992,10.0,-1.3229563524,False,READY,NONMEMBER
alphys_I_2373.5700_0312,Al I,2373.57,3.6132,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.17,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.837,1.0,-0.17,False,HOLD,NONMEMBER
alphys_I_2374.4940_0313,Al I,2374.494,3.6132,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.12,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.412,1.0,-1.12,False,HOLD,NONMEMBER
alphys_I_2378.3950_0314,Al I,2378.395,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.7998160962,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.986,6.0,-1.7998160962,False,HOLD,NONMEMBER
alphys_I_2567.9830_0315,Al I,2567.983,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.0598160962,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,2,0.996,6.0,-1.0598160962,False,HOLD,NONMEMBER
alphys_I_2575.0940_0316,Al I,2575.094,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.7999793047,0.2,nl2017_a1_020,nordlander_lind2017;kelleher2008_al;mendoza1995_al,EVALUATED_THEORY,-0.668,0.06,"NL2017 Table A.1, inherited from NIST; not independent laboratory evidence",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,3,0.996,12.0,-0.7999793047,False,READY,NONMEMBER
alphys_I_2575.3970_0317,Al I,2575.397,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.7599563524,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,2,0.991,10.0,-1.7599563524,False,HOLD,NONMEMBER
alphys_I_2652.4750_0318,Al I,2652.475,0.0,NUV,EXP-VUJNOVIC2002,GF-LAB,PRIMARY_LABORATORY,-1.5235194375,0.0492180227,vuj2002_t2_003,vujnovic2002,PRIMARY_LABORATORY,-1.5232608846,0.0492180227,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,MEMBER,RYA1001_PHASE0,1,0.992,4.0,-1.5496613158,False,READY,NONMEMBER
alphys_I_2660.3860_0319,Al I,2660.386,0.0139,NUV,EXP-VUJNOVIC2002,GF-LAB,PRIMARY_LABORATORY,-1.2199033947,0.0453229788,vuj2002_t2_004,vujnovic2002,PRIMARY_LABORATORY,-1.2196449923,0.0453229788,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,MEMBER,RYA1001_PHASE0,1,0.994,6.0,-1.2498160962,False,READY,NONMEMBER
alphys_II_2669.1550_0320,Al II,2669.155,0.0,NUV,EXP-JOHNSON1986,GF-LAB,PRIMARY_LABORATORY,-4.9718295955,0.0290057645,johnson1986_2669,johnson_smith_parkinson1986;trabert1999_al,PRIMARY_LABORATORY,-4.9715713581,0.0290057645,"90% confidence bound, NOT a one-sigma uncertainty",MEMBER,JOHNSON1986_RETAINED_TRABERT1999_UNAVAILABLE,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,MEMBER,RYA1001_PHASE0,1,0.99,3.0,-4.6898312359,False,READY,NONMEMBER
alphys_II_2816.1850_0321,Al II,2816.185,7.4207,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.33,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.501,1.0,-0.33,False,HOLD,NONMEMBER
alphys_I_3050.0720_0322,Al I,3050.072,3.6038,near-UV,UNGRADED,EXCLUDED-SATURATED,FALLBACK,-0.57,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.733,1.0,-0.57,False,HOLD,NONMEMBER
alphys_I_3054.6790_0323,Al I,3054.679,3.5981,near-UV,UNGRADED,EXCLUDED-SATURATED,FALLBACK,-0.6,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.723,1.0,-0.6,False,HOLD,NONMEMBER
alphys_I_3057.1440_0324,Al I,3057.144,3.6132,near-UV,UNGRADED,EXCLUDED-SATURATED,FALLBACK,-0.2,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.829,1.0,-0.2,False,HOLD,NONMEMBER
alphys_I_3059.0300_0325,Al I,3059.03,3.6038,near-UV,UNGRADED,GRADEABLE,FALLBACK,-1.1,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.448,1.0,-1.1,False,HOLD,NONMEMBER
alphys_I_3059.9240_0326,Al I,3059.924,3.5981,near-UV,UNGRADED,GRADEABLE,FALLBACK,-1.29,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.34,1.0,-1.29,False,HOLD,NONMEMBER
alphys_I_3064.2900_0327,Al I,3064.29,3.6038,near-UV,UNGRADED,EXCLUDED-SATURATED,FALLBACK,-0.6,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.719,1.0,-0.6,False,HOLD,NONMEMBER
alphys_I_3066.1440_0328,Al I,3066.144,3.6132,near-UV,UNGRADED,EXCLUDED-SATURATED,FALLBACK,-0.57,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.727,1.0,-0.57,False,HOLD,NONMEMBER
alphys_I_3082.1530_0329,Al I,3082.153,0.0,near-UV,EXP-VUJNOVIC2002,GF-LAB,PRIMARY_LABORATORY,-0.4735229332,0.0492180227,vuj2002_t2_009,vujnovic2002,PRIMARY_LABORATORY,-0.4732706795,0.0492180227,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,MEMBER,RYA1001_PHASE0,2,0.991,6.0,-0.4468160962,False,READY,NONMEMBER
alphys_I_3092.7100_0330,Al I,3092.71,0.0139,near-UV,EXP-VUJNOVIC2002,GF-LAB,PRIMARY_LABORATORY,-0.214055327,0.0086001718,vuj2002_t2_011,vujnovic2002,PRIMARY_LABORATORY,-0.2138031906,0.0086001718,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,MEMBER,RYA1001_PHASE0,2,0.992,12.0,-0.1869793047,False,READY,NONMEMBER
alphys_I_3092.8390_0331,Al I,3092.839,0.0139,near-UV,UNGRADED,EXCLUDED-SATURATED,FALLBACK,-1.1469563524,0.2,nl2017_a1_026,nordlander_lind2017;kelleher2008_al;mendoza1995_al,EVALUATED_THEORY,-1.175,0.04,"NL2017 Table A.1, inherited from NIST; not independent laboratory evidence",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,2,0.986,10.0,-1.1469563524,False,READY,NONMEMBER
alphys_II_3586.5570_0332,Al II,3586.557,11.8466,near-UV,UNGRADED,EXCLUDED-SHALLOW,FALLBACK,0.6370680116,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.002,15.0,0.6370680116,False,HOLD,NONMEMBER
alphys_II_3587.0720_0333,Al II,3587.072,11.8467,near-UV,UNGRADED,EXCLUDED-SHALLOW,FALLBACK,0.4770762844,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.001,14.0,0.4770762844,False,HOLD,NONMEMBER
alphys_II_3900.6750_0334,Al II,3900.675,7.4207,VIS,UNGRADED,GRADEABLE,FALLBACK,-1.27,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.091,1.0,-1.27,False,HOLD,NONMEMBER
alphys_I_3944.0060_0335,Al I,3944.006,0.0,VIS,EXP-VUJNOVIC2002,GF-LAB,PRIMARY_LABORATORY,-0.6591403358,0.0413926852,vuj2002_t2_001,vujnovic2002,PRIMARY_LABORATORY,-0.6588944995,0.0413926852,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,MEMBER,RYA1001_PHASE0,2,0.969,4.0,-0.6226613158,False,READY,NONMEMBER
alphys_I_3961.5200_0336,Al I,3961.52,0.0139,VIS,EXP-VUJNOVIC2002,GF-LAB,PRIMARY_LABORATORY,-0.3317544274,0.0253058653,vuj2002_t2_002,vujnovic2002,PRIMARY_LABORATORY,-0.3315086761,0.0253058653,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,MEMBER,RYA1001_PHASE0,2,0.972,6.0,-0.3228160962,False,READY,NONMEMBER
alphys_I_4592.2270_0337,Al I,4592.227,3.1427,VIS,SEMIEMP-K75,EXCLUDED-SHALLOW,FALLBACK,-3.1149,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.01,1.0,-3.291,False,HOLD,NONMEMBER
