canonical_line_id,line_set,membership,atomic_handoff_status,verified_source_record_id,gf_semantics,reason
alphys_I_7361.5680_0379,our-graded,NONMEMBER,READY,nist_snapshot_0013,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7361.5680_0379,our-deep-graded,NONMEMBER,READY,nist_snapshot_0013,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7361.5680_0379,asplund-al,NONMEMBER,READY,nist_snapshot_0013,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7362.2960_0380,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_7362.2960_0380,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_7362.2960_0380,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_7362.2960_0380,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_7554.1620_0381,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_7554.1620_0381,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_7554.1620_0381,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_7554.1620_0381,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_7563.2140_0382,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_7563.2140_0382,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_7563.2140_0382,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_7563.2140_0382,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_7606.1600_0383,reference,MEMBER,READY,nist_snapshot_0018,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7606.1600_0383,our-graded,NONMEMBER,READY,nist_snapshot_0018,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7606.1600_0383,our-deep-graded,NONMEMBER,READY,nist_snapshot_0018,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7606.1600_0383,asplund-al,NONMEMBER,READY,nist_snapshot_0018,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7614.8200_0384,reference,MEMBER,READY,nist_snapshot_0019,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7614.8200_0384,our-graded,NONMEMBER,READY,nist_snapshot_0019,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7614.8200_0384,our-deep-graded,NONMEMBER,READY,nist_snapshot_0019,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7614.8200_0384,asplund-al,NONMEMBER,READY,nist_snapshot_0019,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7615.3370_0385,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_7615.3370_0385,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_7615.3370_0385,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_7615.3370_0385,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_7835.3090_0386,reference,MEMBER,READY,nist_snapshot_0021,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7835.3090_0386,our-graded,NONMEMBER,READY,nist_snapshot_0021,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7835.3090_0386,our-deep-graded,NONMEMBER,READY,nist_snapshot_0021,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7835.3090_0386,asplund-al,MEMBER,READY,nist_snapshot_0021,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_7836.1340_0387,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_7836.1340_0387,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_7836.1340_0387,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_7836.1340_0387,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_7993.0500_0388,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_7993.0500_0388,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_7993.0500_0388,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_7993.0500_0388,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_8003.1850_0389,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_8003.1850_0389,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_8003.1850_0389,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_8003.1850_0389,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_8065.9680_0390,reference,MEMBER,READY,nist_snapshot_0026,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8065.9680_0390,our-graded,NONMEMBER,READY,nist_snapshot_0026,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8065.9680_0390,our-deep-graded,NONMEMBER,READY,nist_snapshot_0026,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8065.9680_0390,asplund-al,NONMEMBER,READY,nist_snapshot_0026,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8075.3530_0391,reference,MEMBER,READY,nist_snapshot_0027,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8075.3530_0391,our-graded,NONMEMBER,READY,nist_snapshot_0027,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8075.3530_0391,our-deep-graded,NONMEMBER,READY,nist_snapshot_0027,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8075.3530_0391,asplund-al,NONMEMBER,READY,nist_snapshot_0027,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8076.2890_0392,reference,MEMBER,READY,nist_snapshot_0028,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8076.2890_0392,our-graded,NONMEMBER,READY,nist_snapshot_0028,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8076.2890_0392,our-deep-graded,NONMEMBER,READY,nist_snapshot_0028,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8076.2890_0392,asplund-al,NONMEMBER,READY,nist_snapshot_0028,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8772.8650_0393,reference,MEMBER,READY,nist_snapshot_0029,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8772.8650_0393,our-graded,NONMEMBER,READY,nist_snapshot_0029,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8772.8650_0393,our-deep-graded,NONMEMBER,READY,nist_snapshot_0029,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8772.8650_0393,asplund-al,NONMEMBER,READY,nist_snapshot_0029,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8773.8961_0394,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_8773.8961_0394,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_8773.8961_0394,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_8773.8961_0394,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,SOURCE_CANDIDATES_UNRESOLVED_OR_NO_FINITE_UNCERTAINTY
alphys_I_8828.9090_0395,reference,MEMBER,READY,nist_snapshot_0032,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8828.9090_0395,our-graded,NONMEMBER,READY,nist_snapshot_0032,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8828.9090_0395,our-deep-graded,NONMEMBER,READY,nist_snapshot_0032,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8828.9090_0395,asplund-al,NONMEMBER,READY,nist_snapshot_0032,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8841.2770_0396,reference,MEMBER,READY,nist_snapshot_0033,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8841.2770_0396,our-graded,NONMEMBER,READY,nist_snapshot_0033,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8841.2770_0396,our-deep-graded,NONMEMBER,READY,nist_snapshot_0033,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8841.2770_0396,asplund-al,NONMEMBER,READY,nist_snapshot_0033,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8912.9000_0397,reference,MEMBER,READY,nist_snapshot_0034,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8912.9000_0397,our-graded,NONMEMBER,READY,nist_snapshot_0034,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8912.9000_0397,our-deep-graded,NONMEMBER,READY,nist_snapshot_0034,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8912.9000_0397,asplund-al,MEMBER,READY,nist_snapshot_0034,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8923.5550_0398,reference,MEMBER,READY,nist_snapshot_0035,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8923.5550_0398,our-graded,NONMEMBER,READY,nist_snapshot_0035,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8923.5550_0398,our-deep-graded,NONMEMBER,READY,nist_snapshot_0035,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8923.5550_0398,asplund-al,NONMEMBER,READY,nist_snapshot_0035,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8925.5040_0399,reference,MEMBER,READY,nist_snapshot_0036,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8925.5040_0399,our-graded,NONMEMBER,READY,nist_snapshot_0036,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8925.5040_0399,our-deep-graded,NONMEMBER,READY,nist_snapshot_0036,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_8925.5040_0399,asplund-al,NONMEMBER,READY,nist_snapshot_0036,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_9170.8700_0400,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_9170.8700_0400,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_9170.8700_0400,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_9170.8700_0400,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_10768.3650_0401,reference,MEMBER,READY,nist_snapshot_0040,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10768.3650_0401,our-graded,NONMEMBER,READY,nist_snapshot_0040,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10768.3650_0401,our-deep-graded,NONMEMBER,READY,nist_snapshot_0040,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10768.3650_0401,asplund-al,MEMBER,READY,nist_snapshot_0040,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10782.0450_0402,reference,MEMBER,READY,nist_snapshot_0041,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10782.0450_0402,our-graded,NONMEMBER,READY,nist_snapshot_0041,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10782.0450_0402,our-deep-graded,NONMEMBER,READY,nist_snapshot_0041,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10782.0450_0402,asplund-al,NONMEMBER,READY,nist_snapshot_0041,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10786.7680_0403,reference,MEMBER,READY,nist_snapshot_0042,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10786.7680_0403,our-graded,NONMEMBER,READY,nist_snapshot_0042,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10786.7680_0403,our-deep-graded,NONMEMBER,READY,nist_snapshot_0042,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10786.7680_0403,asplund-al,NONMEMBER,READY,nist_snapshot_0042,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10872.9730_0404,reference,MEMBER,READY,nist_snapshot_0043,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10872.9730_0404,our-graded,NONMEMBER,READY,nist_snapshot_0043,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10872.9730_0404,our-deep-graded,NONMEMBER,READY,nist_snapshot_0043,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10872.9730_0404,asplund-al,MEMBER,READY,nist_snapshot_0043,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10891.7360_0405,reference,MEMBER,READY,nist_snapshot_0044,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10891.7360_0405,our-graded,NONMEMBER,READY,nist_snapshot_0044,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10891.7360_0405,our-deep-graded,NONMEMBER,READY,nist_snapshot_0044,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_10891.7360_0405,asplund-al,EXCLUDED_BY_SOURCE,READY,nist_snapshot_0044,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_11253.1890_0406,reference,MEMBER,READY,burheim2023_t1_03,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_11253.1890_0406,our-graded,NONMEMBER,READY,burheim2023_t1_03,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_11253.1890_0406,our-deep-graded,NONMEMBER,READY,burheim2023_t1_03,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_11253.1890_0406,asplund-al,NONMEMBER,READY,burheim2023_t1_03,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_11254.9239_0407,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,COMPONENT_NOT_BLEND_TOTAL
alphys_I_11254.9239_0407,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,COMPONENT_NOT_BLEND_TOTAL
alphys_I_11254.9239_0407,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,COMPONENT_NOT_BLEND_TOTAL
alphys_I_11254.9239_0407,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,COMPONENT_NOT_BLEND_TOTAL
alphys_I_11427.6490_0408,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11427.6490_0408,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11427.6490_0408,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11427.6490_0408,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11649.0350_0409,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11649.0350_0409,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11649.0350_0409,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11649.0350_0409,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11655.2220_0410,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11655.2220_0410,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11655.2220_0410,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11655.2220_0410,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11851.0190_0411,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11851.0190_0411,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11851.0190_0411,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11851.0190_0411,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11857.4230_0412,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11857.4230_0412,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11857.4230_0412,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_11857.4230_0412,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12127.7220_0413,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12127.7220_0413,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12127.7220_0413,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12127.7220_0413,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12134.4280_0414,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12134.4280_0414,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12134.4280_0414,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12134.4280_0414,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12253.3900_0415,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12253.3900_0415,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12253.3900_0415,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12253.3900_0415,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12254.8760_0416,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_12254.8760_0416,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
