species,system,wavelength_air_A,j_lower,j_upper,branch,sym_lower,e_upper,e_lower,f_value,einstein_A,source
NH,A-X,5325.0103,2,3,qR23(2),e,32986.59748,14212.51352,1.27E-09,0.21314972,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5287.8594,2,3,rR3(2),e,33118.49696,14212.51352,4.49E-09,0.764244205,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5344.6373,2,1,pP2(2),f,32840.33496,14135.19406,3.35E-10,0.130456097,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5324.2537,2,1,qP32(2),f,32911.94562,14135.19406,1.00E-09,0.391846494,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5355.1394,2,2,pQ12(2),f,32803.65234,14135.19406,7.20E-10,0.167270478,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5328.6580,2,2,qQ2(2),f,32896.42646,14135.19406,2.40E-09,0.56452835,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5300.0690,2,2,rQ32(2),f,32997.62465,14135.19406,1.22E-09,0.290091343,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5335.5263,2,3,qR12(2),f,32872.27587,14135.19406,2.01E-09,0.33657011,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5302.8169,2,3,rR2(2),f,32987.85031,14135.19406,3.76E-09,0.637108093,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5266.0522,2,3,sR32(2),f,33119.46799,14135.19406,1.98E-10,0.034080944,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5377.6924,3,2,oP12(3),f,32803.64054,14213.47331,2.92E-11,0.009413285,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5350.7029,3,2,pP2(3),f,32897.41006,14213.47331,5.86E-10,0.191028561,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5321.7746,3,2,qP32(3),f,32998.97188,14213.47331,5.31E-10,0.174963493,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5357.8875,3,3,pQ12(3),f,32872.35628,14213.47331,4.88E-10,0.113235173,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5325.2825,3,3,qQ2(3),f,32986.59748,14213.47331,3.18E-09,0.74680293,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5288.1278,3,3,rQ32(3),f,33118.49696,14213.47331,7.46E-10,0.177954326,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5330.1821,3,4,qR12(3),f,32969.34125,14213.47331,1.17E-09,0.213127127,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5290.3625,3,4,rR2(3),f,33110.51161,14213.47331,4.26E-09,0.788505845,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5245.5627,3,4,sR32(3),f,33271.90003,14213.47331,1.58E-10,0.029789008,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5354.8813,3,2,pP1(3),e,32803.65234,14134.29449,3.53E-10,0.114864032,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5328.4025,3,2,qP21(3),e,32896.42646,14134.29449,6.04E-10,0.198458284,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5299.8163,3,2,rP31(3),e,32997.62465,14134.29449,5.98E-11,0.019855678,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5407.7435,3,2,nP13(3),e,32803.65234,14316.79047,5.46E-13,0.00017418,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5380.7406,3,2,oP23(3),e,32896.42646,14316.79047,1.88E-11,0.006071922,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5351.5916,3,2,pP3(3),e,32997.62465,14316.79047,9.55E-10,0.311205222,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5335.2701,3,3,qQ1(3),e,32872.27587,14134.29449,3.35E-09,0.784370999,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5302.5639,3,3,rQ21(3),e,32987.85031,14134.29449,1.13E-09,0.267277246,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5265.8026,3,3,sQ31(3),e,33119.46799,14134.29449,2.93E-11,0.007042077,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5387.7439,3,3,oQ13(3),e,32872.27587,14316.79047,1.04E-11,0.00238767,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5354.3932,3,3,pQ23(3),e,32987.85031,14316.79047,3.65E-10,0.084939515,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5316.9123,3,3,qQ3(3),e,33119.46799,14316.79047,4.16E-09,0.982052667,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5307.7111,3,4,rR1(3),e,32969.56716,14134.29449,5.25E-09,0.966827916,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5268.7112,3,4,sR21(3),e,33108.98746,14134.29449,2.66E-10,0.049609418,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5224.0270,3,4,tR31(3),e,33271.28736,14134.29449,1.08E-12,0.000206106,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5359.6416,3,4,pR13(3),e,32969.56716,14316.79047,3.64E-11,0.006571761,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5319.8776,3,4,qR23(3),e,33108.98746,14316.79047,7.91E-10,0.144962497,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5274.3251,3,4,rR3(3),e,33271.28736,14316.79047,4.70E-09,0.876645482,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5357.6099,4,3,pP1(4),e,32872.35628,14212.50623,4.75E-10,0.141872512,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5325.0082,4,3,qP21(4),e,32986.59748,14212.50623,3.40E-10,0.102740101,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5287.8573,4,3,rP31(4),e,33118.49696,14212.50623,2.02E-11,0.006198367,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5425.7347,4,3,nP13(4),e,32872.35628,14446.7945,2.39E-13,6.95E-05,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5392.3013,4,3,oP23(4),e,32986.59748,14446.7945,7.45E-12,0.002195393,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5354.2089,4,3,pP3(4),e,33118.49696,14446.7945,8.07E-10,0.241432635,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5329.9072,4,4,qQ1(4),e,32969.34125,14212.50623,3.48E-09,0.815594394,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5290.0917,4,4,rQ21(4),e,33110.51161,14212.50623,6.96E-10,0.165690937,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5245.2965,4,4,sQ31(4),e,33271.90003,14212.50623,1.36E-11,0.003297425,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5397.3250,4,4,oQ13(4),e,32969.34125,14446.7945,4.09E-12,0.000935852,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5356.4998,4,4,pQ23(4),e,33110.51161,14446.7945,2.13E-10,0.049559728,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5310.5778,4,4,qQ3(4),e,33271.90003,14446.7945,3.98E-09,0.94134007,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5294.0585,4,5,rR1(4),e,33096.35188,14212.50623,5.19E-09,1.010866532,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5247.8157,4,5,sR21(4),e,33262.75074,14212.50623,1.94E-10,0.038486907,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5195.3154,4,5,tR31(4),e,33455.25717,14212.50623,6.49E-13,0.000131101,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5360.5668,4,5,pR13(4),e,33096.35188,14446.7945,1.65E-11,0.00313656,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5313.1601,4,5,qR23(4),e,33262.75074,14446.7945,5.37E-10,0.103799803,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5259.3509,4,5,rR3(4),e,33455.25717,14446.7945,4.86E-09,0.957877276,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5387.9965,4,3,oP12(4),f,32872.27587,14317.66058,1.62E-11,0.004784312,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5354.6427,4,3,pP2(4),f,32987.85031,14317.66058,6.14E-10,0.183411136,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5317.1584,4,3,qP32(4),f,33119.46799,14317.66058,2.87E-10,0.087003585,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5359.8916,4,4,pQ12(4),f,32969.56716,14317.66058,2.89E-10,0.066997116,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5320.1240,4,4,qQ2(4),f,33108.98746,14317.66058,3.38E-09,0.795655104,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5274.5672,4,4,rQ32(4),f,33271.28736,14317.66058,4.88E-10,0.117024183,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5323.8306,4,5,qR12(4),f,33095.9046,14317.66058,7.51E-10,0.144485736,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5276.4340,4,5,rR2(4),f,33264.58184,14317.66058,4.55E-09,0.892342014,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5223.7970,4,5,sR32(4),f,33455.49603,14317.66058,1.29E-10,0.025833584,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5397.5590,5,4,oP12(5),f,32969.34125,14447.59745,5.52E-12,0.00154296,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5356.7302,5,4,pP2(5),f,33110.51161,14447.59745,5.06E-10,0.143708929,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5310.8043,5,4,qP32(5),f,33271.90003,14447.59745,1.56E-10,0.0449838,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5360.7976,5,5,pQ12(5),f,33096.35188,14447.59745,1.66E-10,0.038461635,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5313.3868,5,5,qQ2(5),f,33262.75074,14447.59745,3.26E-09,0.76909665,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5259.5731,5,5,rQ32(5),f,33455.25717,14447.59745,3.35E-10,0.08071883,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5316.3176,5,6,qR12(5),f,33252.37831,14447.59745,5.15E-10,0.102870754,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5261.1579,5,6,rR2(5),f,33449.53157,14447.59745,4.75E-09,0.968133862,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5200.8884,5,6,sR32(5),f,33669.72931,14447.59745,1.09E-10,0.022690518,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5359.5973,5,4,pP1(5),e,32969.56716,14316.63628,4.23E-10,0.120102149,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5319.8340,5,4,qP21(5),e,33108.98746,14316.63628,1.81E-10,0.052220521,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5274.2822,5,4,rP31(5),e,33271.28736,14316.63628,8.12E-12,0.002378613,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5442.9672,5,4,nP13(5),e,32969.56716,14602.33998,8.77E-14,2.41E-05,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5401.9620,5,4,oP23(5),e,33108.98746,14602.33998,2.01E-12,0.000559897,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5354.9991,5,4,pP3(5),e,33271.28736,14602.33998,6.00E-10,0.170563357,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5323.5402,5,5,qQ1(5),e,33095.9046,14316.63628,3.30E-09,0.775181152,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5276.1487,5,5,rQ21(5),e,33264.58184,14316.63628,4.52E-10,0.108363465,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5223.5174,5,5,sQ31(5),e,33455.49603,14316.63628,7.30E-12,0.001783078,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5405.7835,5,5,oQ13(5),e,33095.9046,14602.33998,1.67E-12,0.000381585,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5356.9232,5,5,pQ23(5),e,33264.58184,14602.33998,1.25E-10,0.028954202,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5302.6764,5,5,qQ3(5),e,33455.49603,14602.33998,3.64E-09,0.86261131,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5279.3432,5,6,rR1(5),e,33253.11688,14316.63628,5.19E-09,1.049527761,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5225.7423,5,6,sR21(5),e,33447.34773,14316.63628,1.51E-10,0.031143669,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5165.6499,5,6,tR31(5),e,33669.89411,14316.63628,4.16E-13,8.79E-05,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5360.2162,5,6,pR13(5),e,33253.11688,14602.33998,8.37E-12,0.001642808,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5304.9692,5,6,qR23(5),e,33447.34773,14602.33998,3.85E-10,0.077121832,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5243.0517,5,6,rR3(5),e,33669.89411,14602.33998,4.97E-09,1.020241867,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5360.4883,6,5,pP1(6),e,33096.35188,14446.52162,2.95E-10,0.080932778,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5313.0830,6,5,qP21(6),e,33262.75074,14446.52162,9.28E-11,0.025911621,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5259.2754,6,5,rP31(6),e,33455.25717,14446.52162,3.66E-12,0.001043732,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5409.8814,6,5,oP23(6),e,33262.75074,14783.19455,1.26E-13,3.38E-05,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5354.1056,6,5,pP3(6),e,33455.25717,14783.19455,3.86E-10,0.106036441,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5316.0135,6,6,qQ1(6),e,33252.37831,14446.52162,2.96E-09,0.697499546,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5260.8600,6,6,rQ21(6),e,33449.53157,14446.52162,3.07E-10,0.073861558,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5200.5973,6,6,sQ31(6),e,33669.72931,14446.52162,4.32E-12,0.001065201,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5412.9197,6,6,oQ13(6),e,33252.37831,14783.19455,6.97E-13,0.000158677,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5355.7480,6,6,pQ23(6),e,33449.53157,14783.19455,7.13E-11,0.01657037,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5293.3047,6,6,qQ3(6),e,33669.72931,14783.19455,3.20E-09,0.762212776,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5263.5159,6,7,rR1(6),e,33439.94314,14446.52162,5.19E-09,1.083345297,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5202.5908,6,7,sR21(6),e,33662.36341,14446.52162,1.22E-10,0.026142163,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5135.1409,6,7,tR31(6),e,33914.75987,14446.52162,2.77E-13,6.08E-05,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5358.5005,6,7,pR13(6),e,33439.94314,14783.19455,4.57E-12,0.000919917,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5295.3699,6,7,qR23(6),e,33662.36341,14783.19455,2.86E-10,0.058933059,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5225.5090,6,7,rR3(6),e,33914.75987,14783.19455,5.06E-09,1.070518036,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5406.0016,6,5,oP12(6),f,33095.9046,14603.08615,8.63E-13,0.000232613,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5357.1374,6,5,pP2(6),f,33264.58184,14603.08615,3.45E-10,0.094743113,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5302.8862,6,5,qP32(6),f,33455.49603,14603.08615,8.24E-11,0.023084256,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5360.4307,6,6,pQ12(6),f,33253.11688,14603.08615,9.27E-11,0.021512212,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5305.1792,6,6,qQ2(6),f,33447.34773,14603.08615,2.96E-09,0.700357232,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5243.2569,6,6,rQ32(6),f,33669.89411,14603.08615,2.37E-10,0.057563404,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5307.5729,6,7,qR12(6),f,33438.84914,14603.08615,3.70E-10,0.075966562,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5244.6173,6,7,rR2(6),f,33664.94827,14603.08615,4.89E-09,1.026606174,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5176.9354,6,7,sR32(6),f,33914.15521,14603.08615,9.40E-11,0.020274934,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5413.1234,7,6,oP12(7),f,33252.37831,14783.8897,4.66E-14,1.22E-05,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5355.9474,7,6,pP2(7),f,33449.53157,14783.8897,1.85E-10,0.049583173,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5293.4995,7,6,qP32(7),f,33669.72931,14783.8897,4.08E-11,0.011202892,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5358.7002,7,7,pQ12(7),f,33439.94314,14783.8897,4.94E-11,0.011473091,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5295.5649,7,7,qQ2(7),f,33662.36341,14783.8897,2.56E-09,0.608943333,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5225.6989,7,7,rQ32(7),f,33914.75987,14783.8897,1.72E-10,0.042050785,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5297.5675,7,8,qR12(7),f,33655.22704,14783.8897,2.75E-10,0.057728156,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5226.8761,7,8,rR2(7),f,33910.45151,14783.8897,4.99E-09,1.074781691,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5152.0196,7,8,sR32(7),f,34188.34819,14783.8897,8.32E-11,0.018445922,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5360.1077,7,6,pP1(7),e,33253.11688,14601.96235,1.56E-10,0.041786982,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5304.8629,7,6,qP21(7),e,33447.34773,14601.96235,4.41E-11,0.012055004,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5242.9478,7,6,rP31(7),e,33669.89411,14601.96235,1.79E-12,0.000501535,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5416.1221,7,6,oP23(7),e,33447.34773,14989.08438,2.66E-13,6.98E-05,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5351.5986,7,6,pP3(7),e,33669.89411,14989.08438,1.99E-10,0.053350313,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5307.2563,7,7,qQ1(7),e,33438.84914,14601.96235,2.54E-09,0.600900629,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5244.3081,7,7,rQ21(7),e,33664.94827,14601.96235,2.14E-10,0.051920166,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5176.6341,7,7,sQ31(7),e,33914.15521,14601.96235,2.75E-12,0.000683089,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5418.6170,7,7,oQ13(7),e,33438.84914,14989.08438,2.82E-13,6.39E-05,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5353.0159,7,7,pQ23(7),e,33664.94827,14989.08438,3.88E-11,0.00903114,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5282.5261,7,7,qQ3(7),e,33914.15521,14989.08438,2.72E-09,0.650725092,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5246.5685,7,8,rR1(7),e,33656.73558,14601.96235,5.21E-09,1.114289762,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5178.4407,7,8,sR21(7),e,33907.41775,14601.96235,1.03E-10,0.022637833,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5103.8825,7,8,tR31(7),e,34189.43121,14601.96235,1.87E-13,4.23E-05,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5355.3709,7,8,pR13(7),e,33656.73558,14989.08438,2.63E-12,0.000539232,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5284.4074,7,8,qR23(7),e,33907.41775,14989.08438,2.19E-10,0.046076333,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5206.7894,7,8,rR3(7),e,34189.43121,14989.08438,5.13E-09,1.113607838,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5358.3643,8,7,pP1(8),e,33439.94314,14782.72038,4.84E-11,0.01272402,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5295.2369,8,7,qP21(8),e,33662.36341,14782.72038,1.80E-11,0.004855609,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,5225.3795,8,7,rP31(8),e,33914.75987,14782.72038,9.28E-13,0.000256727,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
