line_id,species,ion,our_wavelength,our_EP,our_loggf,our_source,our_gf_tier,our_hfs_n_components,our_lab_source_tag,linemake_matched,linemake_wavelength,linemake_EP,linemake_loggf,delta_loggf,our_loggf_printed,linemake_loggf_printed,agreement_threshold_dex,delta_within_threshold,linemake_primary_source,linemake_reference_class,linemake_source_tag,linemake_source_class,linemake_file,linemake_hfs_expanded,linemake_n_components,hfs_collapse,bulk_counterpart,linemake_readme_caveat,linemake_caveat_wavelength_A,linemake_caveat_tol_A,verdict,ambiguity
gf_029709,Co I,1.0,8889.825,5.48,-2.546,K08,KURUCZ,1,,False,,,,,-2.546,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029710,Co I,1.0,8889.91,1.71,-7.027,K08,KURUCZ,1,,False,,,,,-7.027,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029711,Co I,1.0,8892.373,5.241,-1.481,K08,KURUCZ,1,,False,,,,,-1.481,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029712,Co I,1.0,8896.206,5.504,-5.774,K08,KURUCZ,1,,False,,,,,-5.774,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029713,Co I,1.0,8896.662,6.078,-4.243,K08,KURUCZ,1,,False,,,,,-4.243,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029714,Co I,1.0,8896.868,2.137,-9.923,K08,KURUCZ,1,,False,,,,,-9.923,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029715,Co I,1.0,8898.749,5.358,-4.84,K08,KURUCZ,1,,False,,,,,-4.84,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029716,Co I,1.0,8899.026,5.361,-2.383,K08,KURUCZ,1,,False,,,,,-2.383,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029717,Co I,1.0,8904.657,5.356,-0.182,K08,KURUCZ,1,,False,,,,,-0.182,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029718,Co I,1.0,8915.675,5.062,-2.69,K08,KURUCZ,1,,False,,,,,-2.69,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029719,Co I,1.0,8916.204,5.114,-7.075,K08,KURUCZ,1,,False,,,,,-7.075,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029720,Co I,1.0,8926.265,2.871,-2.03,FMW,OTHER,1,,True,8926.265,2.868,-2.14,0.11000000000000032,-2.03,-2.14,0.01,False,"Lawler et al. (2015, ApJS, 220, 13)",PRIMARY_LAB,LAWNHFS,PRIMARY_LAB,coI.moog,False,1.0,neither,False,,,,LINEMAKE_STRONGER_SOURCE,
gf_029721,Co I,1.0,8928.912,1.74,-6.679,K08,KURUCZ,1,,False,,,,,-6.679,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029722,Co I,1.0,8935.851,5.48,-2.997,K08,KURUCZ,1,,False,,,,,-2.997,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029723,Co I,1.0,8936.276,5.976,-2.797,K08,KURUCZ,1,,False,,,,,-2.797,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029724,Co I,1.0,8939.117,5.361,-2.123,K08,KURUCZ,1,,False,,,,,-2.123,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029725,Co I,1.0,8940.472,5.364,-4.218,K08,KURUCZ,1,,False,,,,,-4.218,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029726,Co I,1.0,8940.721,5.368,-3.511,K08,KURUCZ,1,,False,,,,,-3.511,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029727,Co I,1.0,8940.864,5.512,-4.771,K08,KURUCZ,1,,False,,,,,-4.771,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029728,Co I,1.0,8947.241,2.28,-7.393,K08,KURUCZ,1,,False,,,,,-7.393,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029729,Co I,1.0,8950.021,5.33,-3.096,K08,KURUCZ,1,,False,,,,,-3.096,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029730,Co I,1.0,8951.013,5.537,-2.711,K08,KURUCZ,1,,False,,,,,-2.711,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029731,Co I,1.0,8955.62,5.364,-2.633,K08,KURUCZ,1,,False,,,,,-2.633,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029732,Co I,1.0,8956.048,5.096,-2.74,K08,KURUCZ,1,,False,,,,,-2.74,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029733,Co I,1.0,8958.344,4.209,-1.981,K08,KURUCZ,1,,False,,,,,-1.981,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029734,Co I,1.0,8958.581,5.096,-6.703,K08,KURUCZ,1,,False,,,,,-6.703,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029735,Co I,1.0,8960.67,5.446,-3.477,K08,KURUCZ,1,,False,,,,,-3.477,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029736,Co I,1.0,8969.958,5.358,-4.506,K08,KURUCZ,1,,False,,,,,-4.506,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029737,Co I,1.0,8973.046,5.437,-0.865,K08,KURUCZ,1,,False,,,,,-0.865,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029738,Co I,1.0,8977.407,5.384,-2.665,K08,KURUCZ,1,,False,,,,,-2.665,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029739,Co I,1.0,8985.331,5.504,-2.086,K08,KURUCZ,1,,False,,,,,-2.086,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029740,Co I,1.0,8986.079,5.308,-2.728,K08,KURUCZ,1,,False,,,,,-2.728,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029741,Co I,1.0,8988.04,5.512,-3.551,K08,KURUCZ,1,,False,,,,,-3.551,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029742,Co I,1.0,8989.842,5.089,-4.594,K08,KURUCZ,1,,False,,,,,-4.594,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029743,Co I,1.0,8990.481,0.629,-8.1987,K08,KURUCZ,2,,False,,,,,-8.1987,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029744,Co I,1.0,8996.653,2.137,-6.41,K08,KURUCZ,1,,False,,,,,-6.41,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029745,Co I,1.0,8998.972,5.361,-3.637,K08,KURUCZ,1,,False,,,,,-3.637,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029746,Co I,1.0,9007.324,5.437,-1.987,K08,KURUCZ,1,,False,,,,,-1.987,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029747,Co I,1.0,9008.799,5.515,-3.202,K08,KURUCZ,1,,False,,,,,-3.202,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029748,Co I,1.0,9008.808,5.646,-6.002,K08,KURUCZ,1,,False,,,,,-6.002,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029749,Co I,1.0,9015.49,5.384,-2.066,K08,KURUCZ,1,,False,,,,,-2.066,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029750,Co I,1.0,9018.335,5.478,-5.167,K08,KURUCZ,1,,False,,,,,-5.167,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029751,Co I,1.0,9019.645,0.582,-8.1134,K08,KURUCZ,2,,False,,,,,-8.1134,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029752,Co I,1.0,9020.233,5.356,-2.327,K08,KURUCZ,1,,False,,,,,-2.327,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029753,Co I,1.0,9020.521,5.839,-4.865,K08,KURUCZ,1,,False,,,,,-4.865,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029754,Co I,1.0,9025.747,5.524,-5.162,K08,KURUCZ,1,,False,,,,,-5.162,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029755,Co I,1.0,9029.281,5.368,-1.472,K08,KURUCZ,1,,False,,,,,-1.472,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029756,Co I,1.0,9029.568,5.358,-2.825,K08,KURUCZ,1,,False,,,,,-2.825,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029757,Co I,1.0,9036.159,5.526,-3.862,K08,KURUCZ,1,,False,,,,,-3.862,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029758,Co I,1.0,9036.463,5.537,-3.204,K08,KURUCZ,1,,False,,,,,-3.204,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029759,Co I,1.0,9037.905,2.7,-2.507,K08,KURUCZ,1,,False,,,,,-2.507,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029760,Co I,1.0,9038.249,5.368,-3.72,K08,KURUCZ,1,,False,,,,,-3.72,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029761,Co I,1.0,9039.863,5.356,-1.379,K08,KURUCZ,1,,False,,,,,-1.379,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029762,Co I,1.0,9041.489,5.437,-3.665,K08,KURUCZ,1,,False,,,,,-3.665,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029763,Co I,1.0,9045.456,5.197,-2.615,K08,KURUCZ,1,,False,,,,,-2.615,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029764,Co I,1.0,9046.195,5.384,-2.02,K08,KURUCZ,1,,False,,,,,-2.02,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029765,Co I,1.0,9048.44,5.437,-2.06,K08,KURUCZ,1,,False,,,,,-2.06,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029766,Co I,1.0,9048.922,1.883,-5.99,K08,KURUCZ,1,,False,,,,,-5.99,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029767,Co I,1.0,9049.239,5.358,-2.012,K08,KURUCZ,1,,False,,,,,-2.012,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029768,Co I,1.0,9049.767,5.381,-4.588,K08,KURUCZ,1,,False,,,,,-4.588,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029769,Co I,1.0,9052.527,2.871,-3.953,K08,KURUCZ,1,,False,,,,,-3.953,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029770,Co I,1.0,9054.352,0.514,-8.288,K08,KURUCZ,1,,False,,,,,-8.288,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029771,Co I,1.0,9055.594,5.361,-4.11,K08,KURUCZ,1,,False,,,,,-4.11,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029772,Co I,1.0,9056.6776,5.444,-3.3267,K08,KURUCZ,2,,False,,,,,-3.3267,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029773,Co I,1.0,9057.608,5.449,-3.518,K08,KURUCZ,1,,False,,,,,-3.518,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029774,Co I,1.0,9059.087,5.444,-5.092,K08,KURUCZ,1,,False,,,,,-5.092,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029775,Co I,1.0,9059.733,4.504,-5.735,K08,KURUCZ,1,,False,,,,,-5.735,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029776,Co I,1.0,9066.654,2.042,-8.7796,K08,KURUCZ,2,,False,,,,,-8.7796,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029777,Co I,1.0,9067.732,5.446,-2.675,K08,KURUCZ,1,,False,,,,,-2.675,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029778,Co I,1.0,9068.61,5.398,-5.286,K08,KURUCZ,1,,False,,,,,-5.286,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029779,Co I,1.0,9070.562,5.524,-2.315,K08,KURUCZ,1,,False,,,,,-2.315,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029780,Co I,1.0,9071.658,5.368,-1.011,K08,KURUCZ,1,,False,,,,,-1.011,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029781,Co I,1.0,9077.697,5.437,-1.516,K08,KURUCZ,1,,False,,,,,-1.516,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029782,Co I,1.0,9081.077,5.526,-2.606,K08,KURUCZ,1,,False,,,,,-2.606,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029783,Co I,1.0,9084.392,1.74,-6.063,K08,KURUCZ,1,,False,,,,,-6.063,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029784,Co I,1.0,9086.952,5.204,-3.783,K08,KURUCZ,1,,False,,,,,-3.783,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029785,Co I,1.0,9087.625,5.384,-1.93,K08,KURUCZ,1,,False,,,,,-1.93,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029786,Co I,1.0,9089.932,4.475,-5.61,K08,KURUCZ,1,,False,,,,,-5.61,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029787,Co I,1.0,9095.426,2.787,-2.297,K08,KURUCZ,1,,False,,,,,-2.297,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029788,Co I,1.0,9095.782,5.385,-1.677,K08,KURUCZ,1,,False,,,,,-1.677,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029789,Co I,1.0,9096.653,5.096,-4.984,K08,KURUCZ,1,,False,,,,,-4.984,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029790,Co I,1.0,9096.745,5.665,-4.31,K08,KURUCZ,1,,False,,,,,-4.31,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029791,Co I,1.0,9098.352,5.205,-3.549,K08,KURUCZ,1,,False,,,,,-3.549,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029792,Co I,1.0,9098.773,5.368,-2.509,K08,KURUCZ,1,,False,,,,,-2.509,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029793,Co I,1.0,9106.598,5.537,-4.015,K08,KURUCZ,1,,False,,,,,-4.015,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029794,Co I,1.0,9106.843,5.308,-5.992,K08,KURUCZ,1,,False,,,,,-5.992,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029795,Co I,1.0,9107.155,5.308,-3.274,K08,KURUCZ,1,,False,,,,,-3.274,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029796,Co I,1.0,9107.472,5.398,-6.159,K08,KURUCZ,1,,False,,,,,-6.159,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029797,Co I,1.0,9109.402,5.446,-2.116,K08,KURUCZ,1,,False,,,,,-2.116,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029798,Co I,1.0,9109.888,5.537,-4.129,K08,KURUCZ,1,,False,,,,,-4.129,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029799,Co I,1.0,9111.589,4.232,-2.936,K08,KURUCZ,1,,False,,,,,-2.936,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029800,Co I,1.0,9117.405,5.096,-4.693,K08,KURUCZ,1,,False,,,,,-4.693,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029801,Co I,1.0,9117.958,2.787,-4.184,K08,KURUCZ,1,,False,,,,,-4.184,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029802,Co I,1.0,9118.388,5.48,-2.817,K08,KURUCZ,1,,False,,,,,-2.817,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029803,Co I,1.0,9126.85,5.381,-3.137,K08,KURUCZ,1,,False,,,,,-3.137,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029804,Co I,1.0,9127.713,5.512,-5.0,K08,KURUCZ,1,,False,,,,,-5.0,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029805,Co I,1.0,9128.124,5.526,-4.573,K08,KURUCZ,1,,False,,,,,-4.573,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029806,Co I,1.0,9130.464,2.875,-3.407,K08,KURUCZ,1,,False,,,,,-3.407,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029807,Co I,1.0,9133.251,5.197,-1.047,K08,KURUCZ,1,,False,,,,,-1.047,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029808,Co I,1.0,9137.759,5.812,-5.918,K08,KURUCZ,1,,False,,,,,-5.918,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029809,Co I,1.0,9138.992,5.036,-5.282,K08,KURUCZ,1,,False,,,,,-5.282,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029810,Co I,1.0,9139.03,5.096,-3.918,K08,KURUCZ,1,,False,,,,,-3.918,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029811,Co I,1.0,9139.709,5.197,-1.956,K08,KURUCZ,1,,False,,,,,-1.956,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029812,Co I,1.0,9140.129,1.71,-6.598,K08,KURUCZ,1,,False,,,,,-6.598,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029813,Co I,1.0,9141.392,5.111,-3.392,K08,KURUCZ,1,,False,,,,,-3.392,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029814,Co I,1.0,9146.048,5.111,-2.413,K08,KURUCZ,1,,False,,,,,-2.413,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029815,Co I,1.0,9148.03,5.096,-4.386,K08,KURUCZ,1,,False,,,,,-4.386,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029816,Co I,1.0,9149.493,5.384,-2.742,K08,KURUCZ,1,,False,,,,,-2.742,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029817,Co I,1.0,9150.156,2.877,-4.281,K08,KURUCZ,1,,False,,,,,-4.281,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029818,Co I,1.0,9156.091,5.504,-1.643,K08,KURUCZ,1,,False,,,,,-1.643,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029819,Co I,1.0,9160.231,5.308,-3.046,K08,KURUCZ,1,,False,,,,,-3.046,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029820,Co I,1.0,9165.519,5.306,-1.582,K08,KURUCZ,1,,False,,,,,-1.582,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029821,Co I,1.0,9176.578,5.524,-3.425,K08,KURUCZ,1,,False,,,,,-3.425,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029822,Co I,1.0,9177.909,5.308,-0.544,K08,KURUCZ,1,,False,,,,,-0.544,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029823,Co I,1.0,9178.591,5.524,-1.691,K08,KURUCZ,1,,False,,,,,-1.691,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029824,Co I,1.0,9179.595,5.308,-1.242,K08,KURUCZ,1,,False,,,,,-1.242,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029825,Co I,1.0,9179.894,5.4,-1.715,K08,KURUCZ,1,,False,,,,,-1.715,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029826,Co I,1.0,9181.093,5.398,-2.491,K08,KURUCZ,1,,False,,,,,-2.491,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029827,Co I,1.0,9181.422,5.504,-2.755,K08,KURUCZ,1,,False,,,,,-2.755,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029828,Co I,1.0,9181.792,5.111,-1.219,K08,KURUCZ,1,,False,,,,,-1.219,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_029829,Co I,1.0,9187.341,5.526,-2.376,K08,KURUCZ,1,,False,,,,,-2.376,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029830,Co I,1.0,9189.358,5.526,-3.307,K08,KURUCZ,1,,False,,,,,-3.307,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029831,Co I,1.0,9189.391,1.883,-7.994,K08,KURUCZ,1,,False,,,,,-7.994,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029832,Co I,1.0,9190.717,5.674,-5.936,K08,KURUCZ,1,,False,,,,,-5.936,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029833,Co I,1.0,9191.36,5.48,-3.016,K08,KURUCZ,1,,False,,,,,-3.016,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029834,Co I,1.0,9196.435,5.674,-6.383,K08,KURUCZ,1,,False,,,,,-6.383,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_029835,Co I,1.0,9197.751,5.111,-2.642,K08,KURUCZ,1,,False,,,,,-2.642,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_145906,Co I,1.0,3000.547,0.1012,-2.1197536124848813,VALD3,VALD3,21,,True,3000.548,0.101,-2.16,0.04024638751511889,-2.1197536124848813,-2.16,0.00500000000000005,False,"Lawler et al. (2015, ApJS, 220, 13)",PRIMARY_LAB,LAWNHFS,PRIMARY_LAB,coI.moog,False,1.0,ours_only,True,,,,LINEMAKE_STRONGER_SOURCE,
gf_146070,Co I,1.0,3005.765,1.8826,-1.0728978738325068,VALD3,VALD3,16,,True,3005.765,1.881,-1.24,0.1671021261674932,-1.0728978738325068,-1.24,0.00500000000000005,False,"Lawler et al. (2015, ApJS, 220, 13)",PRIMARY_LAB,LAWNHFS,PRIMARY_LAB,coI.moog,False,1.0,ours_only,True,,,,LINEMAKE_STRONGER_SOURCE,
gf_146076,Co I,1.0,3005.976,2.9275,-0.739850397628991,VALD3,VALD3,22,,False,,,,,-0.739850397628991,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_146094,Co I,1.0,3006.519,1.9557,-3.983945609858378,VALD3,VALD3,10,,False,,,,,-3.983945609858378,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_146127,Co I,1.0,3007.599,2.3278,-2.8790383066154908,VALD3,VALD3,6,,False,,,,,-2.8790383066154908,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_146288,Co I,1.0,3012.485,3.0534,-2.4019602424776094,VALD3,VALD3,21,,False,,,,,-2.4019602424776094,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_146329,Co I,1.0,3013.593,0.0,-1.8099602424776096,VALD3,VALD3,21,,True,3013.593,0.0,-1.84,0.03003975752239052,-1.8099602424776096,-1.84,0.00500000000000005,False,"Lawler et al. (2015, ApJS, 220, 13)",PRIMARY_LAB,Lawle15TOT,PRIMARY_LAB,coI.mooghfs,True,21.0,both,True,,,,LINEMAKE_STRONGER_SOURCE,
gf_146392,Co I,1.0,3015.684,1.8826,-1.2009436186674671,VALD3,VALD3,12,,True,3015.684,1.881,-1.22,0.019056381332532846,-1.2009436186674671,-1.22,0.00500000000000005,False,"Lawler et al. (2015, ApJS, 220, 13)",PRIMARY_LAB,Lawle15TOT,PRIMARY_LAB,coI.mooghfs,True,12.0,both,True,,,,LINEMAKE_STRONGER_SOURCE,
gf_146419,Co I,1.0,3016.497,2.7177,-3.5388978738325068,VALD3,VALD3,16,,False,,,,,-3.5388978738325068,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_146440,Co I,1.0,3017.255,1.8826,-0.6908878507483915,VALD3,VALD3,18,,False,,,,,-0.6908878507483915,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_146451,Co I,1.0,3017.547,0.1012,-1.2498878507483917,VALD3,VALD3,18,,True,3017.547,0.101,-1.25,0.00011214925160829559,-1.2498878507483917,-1.25,0.00500000000000005,True,"Lawler et al. (2015, ApJS, 220, 13)",PRIMARY_LAB,LAWNHFS,PRIMARY_LAB,coI.moog,False,1.0,ours_only,True,,,,LINEMAKE_STRONGER_SOURCE,
gf_146549,Co I,1.0,3020.857,2.7004,-3.031850397628991,VALD3,VALD3,22,,False,,,,,-3.031850397628991,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_146554,Co I,1.0,3020.938,1.7403,-4.348943618667468,VALD3,VALD3,12,,False,,,,,-4.348943618667468,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_146581,Co I,1.0,3022.049,2.7004,-2.710136121831668,VALD3,VALD3,21,,False,,,,,-2.710136121831668,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_146582,Co I,1.0,3022.094,3.0665,-1.2698878507483915,VALD3,VALD3,18,,False,,,,,-1.2698878507483915,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_146594,Co I,1.0,3022.353,1.7104,-1.836887850748392,VALD3,VALD3,18,,True,3022.353,1.709,-1.42,-0.41688785074839196,-1.836887850748392,-1.42,0.0050000000000005,False,"Lawler et al. (2015, ApJS, 220, 13)",PRIMARY_LAB,LAWNHFS,PRIMARY_LAB,coI.moog,False,1.0,ours_only,True,,,,LINEMAKE_STRONGER_SOURCE,
gf_146609,Co I,1.0,3023.109,2.0802,-4.099897873832507,VALD3,VALD3,16,,False,,,,,-4.099897873832507,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_146620,Co I,1.0,3023.586,1.9557,-2.2640383066154905,VALD3,VALD3,6,,True,3023.586,1.954,-2.06,-0.2040383066154905,-2.2640383066154905,-2.06,0.00500000000000005,False,"Lawler et al. (2015, ApJS, 220, 13)",PRIMARY_LAB,LAWNHFS,PRIMARY_LAB,coI.moog,False,1.0,ours_only,True,,,,LINEMAKE_STRONGER_SOURCE,
gf_146638,Co I,1.0,3024.393,1.7403,-3.0470383066154905,VALD3,VALD3,6,,False,,,,,-3.0470383066154905,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_146639,Co I,1.0,3024.399,1.9557,-3.279943618667468,VALD3,VALD3,12,,False,,,,,-3.279943618667468,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_146707,Co I,1.0,3026.372,1.8826,-0.5688878507483915,VALD3,VALD3,18,,True,3026.372,1.881,-0.66,0.09111214925160849,-0.5688878507483915,-0.66,0.00500000000000005,False,"Lawler et al. (2015, ApJS, 220, 13)",PRIMARY_LAB,LAWNHFS,PRIMARY_LAB,coI.moog,False,1.0,ours_only,True,,,,LINEMAKE_STRONGER_SOURCE,
gf_146749,Co I,1.0,3027.94,2.0417,-3.1859602424776097,VALD3,VALD3,21,,False,,,,,-3.1859602424776097,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_146760,Co I,1.0,3028.184,2.9577,-1.0751361218316673,VALD3,VALD3,21,,False,,,,,-1.0751361218316673,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_146825,Co I,1.0,3030.628,0.1012,-5.415887850748391,VALD3,VALD3,18,,False,,,,,-5.415887850748391,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_146849,Co I,1.0,3031.29,1.9557,-1.338945609858378,VALD3,VALD3,10,,True,3031.29,1.954,-1.48,0.1410543901416219,-1.338945609858378,-1.48,0.0050000000000005,False,"Lawler et al. (2015, ApJS, 220, 13)",PRIMARY_LAB,LAWNHFS,PRIMARY_LAB,coI.moog,False,1.0,ours_only,True,,,,LINEMAKE_STRONGER_SOURCE,
gf_146862,Co I,1.0,3031.522,2.1367,-3.530960242477609,VALD3,VALD3,21,,False,,,,,-3.530960242477609,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_146935,Co I,1.0,3034.075,2.6304,-3.1760383066154905,VALD3,VALD3,6,,False,,,,,-3.1760383066154905,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_146948,Co I,1.0,3034.432,0.1744,-2.099943618667467,VALD3,VALD3,12,,True,3034.432,0.174,-2.18,0.08005638133253301,-2.099943618667467,-2.18,0.0050000000000005,False,"Lawler et al. (2015, ApJS, 220, 13)",PRIMARY_LAB,LAWNHFS,PRIMARY_LAB,coI.moog,False,1.0,ours_only,True,,,,LINEMAKE_STRONGER_SOURCE,
