line_id,species,wavelength_air_A,wavelength_vac_A,EP_eV,our_log_gf,our_tier,match,primary_log_gf,delta_dex,primary_label,primary_source,graded
gf_005211,C2,5527.1203,5528.6556,0.862,-0.454,VALD3,UNIQUE,-0.4509,-0.0031,pP3f(30),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005212,C2,5527.4714,5529.0068,0.592,-0.476,VALD3,AMBIGUOUS(2),,,,,NO
gf_005213,C2,5527.6128,5529.1482,0.5923,-0.494,VALD3,AMBIGUOUS(2),,,,,NO
gf_005214,C2,5527.7947,5529.3302,0.5925,-0.511,VALD3,UNIQUE,-0.5087,-0.0023,rR3e(23),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005215,C2,5527.8757,5529.4112,0.555,-0.1019,VALD3,AMBIGUOUS(2),,,,,NO
gf_005216,C2,5527.969,5529.5045,1.0429,0.1095,VALD3,AMBIGUOUS(2),,,,,NO
gf_005217,C2,5528.051,5529.5865,0.5553,-0.42,VALD3,UNIQUE,-0.4179,-0.0021,rR3f(36),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005218,C2,5528.1019,5529.6374,1.0429,-0.202,VALD3,AMBIGUOUS(2),,,,,NO
gf_005219,C2,5528.3228,5529.8584,0.8498,-0.1459,VALD3,AMBIGUOUS(2),,,,,NO
gf_005220,C2,5528.4966,5530.0322,0.85,-0.468,VALD3,UNIQUE,-0.4658,-0.0022,pP3e(29),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005221,C2,5529.3126,5530.8485,0.9525,0.1056,VALD3,AMBIGUOUS(2),,,,,NO
gf_005222,C2,5529.4603,5530.9962,0.9527,-0.209,VALD3,AMBIGUOUS(2),,,,,NO
gf_005223,C2,5529.703,5531.2390,0.838,-0.1604,VALD3,AMBIGUOUS(2),,,,,NO
gf_005224,C2,5529.8891,5531.4251,0.8384,-0.484,VALD3,UNIQUE,-0.4811,-0.0029,pP3f(28),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005225,C2,5530.5347,5532.0709,0.5826,-0.494,VALD3,UNIQUE,-0.4918,-0.0022,rR1f(24),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005226,C2,5530.6526,5532.1888,0.5828,-0.512,VALD3,UNIQUE,-0.5100,-0.0020,rR2e(23),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005227,C2,5530.8605,5532.3968,0.8268,-0.469,VALD3,AMBIGUOUS(2),,,,,NO
gf_005228,C2,5530.893,5532.4293,0.5831,-0.53,VALD3,UNIQUE,-0.5275,-0.0025,rR3f(22),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005229,C2,5530.9726,5532.5089,0.827,-0.484,VALD3,UNIQUE,-0.4818,-0.0022,pP2f(28),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005230,C2,5531.1115,5532.6478,0.8272,-0.5,VALD3,UNIQUE,-0.4971,-0.0029,pP3e(27),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005231,C2,5531.9103,5533.4469,0.5405,-0.1139,VALD3,AMBIGUOUS(2),,,,,NO
gf_005232,C2,5532.0877,5533.6243,0.5407,-0.432,VALD3,UNIQUE,-0.4301,-0.0019,rR3e(35),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005233,C2,5532.1523,5533.6889,0.8159,-0.1909,VALD3,AMBIGUOUS(2),,,,,NO
gf_005234,C2,5532.1788,5533.7154,0.9337,0.0961,VALD3,AMBIGUOUS(2),,,,,NO
gf_005235,C2,5532.3316,5533.8683,0.9338,-0.218,VALD3,AMBIGUOUS(2),,,,,NO
gf_005236,C2,5532.3346,5533.8713,1.0186,0.1015,VALD3,AMBIGUOUS(2),,,,,NO
gf_005237,C2,5532.347,5533.8837,0.8164,-0.516,VALD3,UNIQUE,-0.5136,-0.0024,pP3f(26),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005238,C2,5532.4537,5533.9904,1.0188,-0.21,VALD3,AMBIGUOUS(2),,,,,NO
gf_005239,C2,5533.2341,5534.7710,0.8055,-0.2074,VALD3,AMBIGUOUS(2),,,,,NO
gf_005240,C2,5533.4121,5534.9491,0.5735,-0.512,VALD3,UNIQUE,-0.5099,-0.0021,rR1e(23),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005241,C2,5533.4221,5534.9591,0.8059,-0.533,VALD3,UNIQUE,-0.5308,-0.0022,pP3e(25),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005242,C2,5533.556,5535.0930,0.5739,-0.531,VALD3,UNIQUE,-0.5289,-0.0021,rR2f(22),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005243,C2,5533.7467,5535.2837,0.5741,-0.549,VALD3,UNIQUE,-0.5472,-0.0018,rR3e(21),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005244,C2,5534.2938,5535.8310,0.7954,-0.2244,VALD3,AMBIGUOUS(3),,,,,NO
gf_005245,C2,5534.4922,5536.0294,0.7958,-0.551,VALD3,UNIQUE,-0.5487,-0.0023,pP3f(24),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005246,C2,5535.1623,5536.6997,0.7856,-0.534,VALD3,AMBIGUOUS(2),,,,,NO
gf_005247,C2,5535.179,5536.7164,0.9149,0.0866,VALD3,AMBIGUOUS(2),,,,,NO
gf_005248,C2,5535.2673,5536.8048,0.7859,-0.552,VALD3,UNIQUE,-0.5495,-0.0025,pP2f(24),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005249,C2,5535.3216,5536.8591,0.9152,-0.228,VALD3,AMBIGUOUS(2),,,,,NO
gf_005250,C2,5535.4145,5536.9520,0.7861,-0.57,VALD3,UNIQUE,-0.5673,-0.0027,pP3e(23),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005251,C2,5536.0694,5537.6071,0.5262,-0.1259,VALD3,AMBIGUOUS(2),,,,,NO
gf_005252,C2,5536.1138,5537.6515,0.7763,-0.2604,VALD3,AMBIGUOUS(2),,,,,NO
gf_005253,C2,5536.2132,5537.7509,0.9953,0.0945,VALD3,AMBIGUOUS(2),,,,,NO
gf_005254,C2,5536.2492,5537.7869,0.5265,-0.445,VALD3,AMBIGUOUS(2),,,,,NO
gf_005255,C2,5536.3001,5537.8378,0.5649,-0.531,VALD3,UNIQUE,-0.5288,-0.0022,rR1f(22),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005256,C2,5536.3308,5537.8685,0.7768,-0.589,VALD3,AMBIGUOUS(2),,,,,NO
gf_005257,C2,5536.3466,5537.8843,0.9954,-0.218,VALD3,AMBIGUOUS(2),,,,,NO
gf_005258,C2,5536.4366,5537.9744,0.5651,-0.551,VALD3,UNIQUE,-0.5486,-0.0024,rR2e(21),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005259,C2,5536.6557,5538.1935,0.5655,-0.57,VALD3,UNIQUE,-0.5677,-0.0023,rR3f(20),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005260,C2,5536.8392,5538.3771,0.7673,-0.571,VALD3,UNIQUE,-0.5682,-0.0028,pP1e(23),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005261,C2,5536.9415,5538.4794,0.7676,-0.59,VALD3,UNIQUE,-0.5877,-0.0023,pP2f(22),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005262,C2,5537.0912,5538.6291,0.7678,-0.61,VALD3,UNIQUE,-0.6071,-0.0029,pP3e(21),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005263,C2,5537.6174,5539.1555,0.7589,-0.2993,VALD3,AMBIGUOUS(3),,,,,NO
gf_005264,C2,5537.838,5539.3761,0.7593,-0.631,VALD3,UNIQUE,-0.6284,-0.0026,pP3f(20),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005265,C2,5537.891,5539.4292,0.8969,0.0776,VALD3,AMBIGUOUS(2),,,,,NO
gf_005266,C2,5538.0449,5539.5831,0.8971,-0.238,VALD3,UNIQUE,-0.2357,-0.0023,pP3e(45),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005267,C2,5538.1593,5539.6975,0.7506,-0.611,VALD3,AMBIGUOUS(2),,,,,NO
gf_005268,C2,5538.2778,5539.8161,0.7509,-0.632,VALD3,UNIQUE,-0.6296,-0.0024,pP2f(20),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005269,C2,5538.4508,5539.9891,0.7511,-0.653,VALD3,UNIQUE,-0.6508,-0.0022,pP3e(19),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005270,C2,5538.6858,5540.2242,0.743,-0.655,VALD3,ABSENT,,,,,NO
gf_005271,C2,5538.8228,5540.3612,0.7427,-0.632,VALD3,AMBIGUOUS(2),,,,,NO
gf_005272,C2,5539.0278,5540.5663,0.5566,-0.551,VALD3,UNIQUE,-0.5486,-0.0024,rR1e(21),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005273,C2,5539.0356,5540.5741,0.7434,-0.677,VALD3,AMBIGUOUS(2),,,,,NO
gf_005274,C2,5539.1742,5540.7127,0.7353,-0.655,VALD3,UNIQUE,-0.6523,-0.0027,pP1e(19),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005275,C2,5539.2239,5540.7624,0.557,-0.571,VALD3,AMBIGUOUS(2),,,,,NO
gf_005276,C2,5539.3036,5540.8421,0.7357,-0.679,VALD3,UNIQUE,-0.6759,-0.0031,pP2f(18),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005277,C2,5539.392,5540.9306,0.5572,-0.591,VALD3,UNIQUE,-0.5892,-0.0018,rR3e(19),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005278,C2,5539.4581,5540.9967,0.736,-0.702,VALD3,AMBIGUOUS(2),,,,,NO
gf_005279,C2,5539.571,5541.1096,0.7283,-0.679,VALD3,AMBIGUOUS(3),,,,,NO
gf_005280,C2,5539.7201,5541.2587,0.7286,-0.704,VALD3,AMBIGUOUS(2),,,,,NO
gf_005281,C2,5539.7763,5541.3150,0.7154,-0.731,VALD3,AMBIGUOUS(3),,,,,NO
gf_005282,C2,5539.9227,5541.4614,0.5124,-0.433,VALD3,UNIQUE,-0.4310,-0.0020,rR1e(35),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005283,C2,5539.9332,5541.4719,0.7291,-0.729,VALD3,AMBIGUOUS(5),,,,,NO
gf_005284,C2,5539.9571,5541.4958,0.686,-0.943,VALD3,AMBIGUOUS(4),,,,,NO
gf_005285,C2,5540.0517,5541.5904,0.7221,-0.73,VALD3,AMBIGUOUS(3),,,,,NO
gf_005286,C2,5540.0867,5541.6254,0.5127,-0.1504,VALD3,ABSENT,,,,,NO
gf_005287,C2,5540.1623,5541.7011,0.6899,-0.899,VALD3,AMBIGUOUS(7),,,,,NO
gf_005288,C2,5540.2112,5541.7500,0.7224,-0.757,VALD3,AMBIGUOUS(4),,,,,NO
gf_005289,C2,5540.2928,5541.8316,0.7158,-0.759,VALD3,AMBIGUOUS(4),,,,,NO
gf_005290,C2,5540.3073,5541.8461,0.6943,-0.86,VALD3,AMBIGUOUS(4),,,,,NO
gf_005291,C2,5540.3891,5541.9279,0.7101,-0.789,VALD3,AMBIGUOUS(7),,,,,NO
gf_005292,C2,5540.4048,5541.9436,0.9718,0.0865,VALD3,AMBIGUOUS(2),,,,,NO
gf_005293,C2,5540.4172,5541.9560,0.6992,-0.5386,VALD3,AMBIGUOUS(10),,,,,NO
gf_005294,C2,5540.451,5541.9898,0.7043,-0.5047,VALD3,AMBIGUOUS(10),,,,,NO
gf_005295,C2,5540.4814,5542.0202,0.7163,-0.787,VALD3,AMBIGUOUS(9),,,,,NO
gf_005296,C2,5540.5292,5542.0681,0.972,-0.225,VALD3,AMBIGUOUS(2),,,,,NO
gf_005297,C2,5540.5766,5542.1155,0.71,-0.4875,VALD3,AMBIGUOUS(3),,,,,NO
gf_005298,C2,5540.607,5542.1459,0.693,-0.635,VALD3,AMBIGUOUS(3),,,,,NO
gf_005299,C2,5540.7021,5542.2410,0.6999,-0.892,VALD3,AMBIGUOUS(4),,,,,NO
gf_005300,C2,5540.7202,5542.2591,0.8789,0.0676,VALD3,AMBIGUOUS(2),,,,,NO
gf_005301,C2,5540.8703,5542.4092,0.8791,-0.248,VALD3,AMBIGUOUS(2),,,,,NO
gf_005302,C2,5541.7517,5543.2909,0.5487,-0.571,VALD3,UNIQUE,-0.5693,-0.0017,rR1f(20),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005303,C2,5541.9113,5543.4505,0.549,-0.593,VALD3,UNIQUE,-0.5910,-0.0020,rR2e(19),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005304,C2,5542.1437,5543.6830,0.5494,-0.614,VALD3,UNIQUE,-0.6119,-0.0021,rR3f(18),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005305,C2,5543.2886,5544.8282,0.8616,0.0581,VALD3,AMBIGUOUS(2),,,,,NO
gf_005306,C2,5543.4441,5544.9837,0.8618,-0.258,VALD3,UNIQUE,-0.2559,-0.0021,pP3e(43),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005307,C2,5543.9557,5545.4955,0.499,-0.1509,VALD3,AMBIGUOUS(2),,,,,NO
gf_005308,C2,5544.1471,5545.6869,0.4993,-0.471,VALD3,AMBIGUOUS(2),,,,,NO
gf_005309,C2,5544.1501,5545.6899,0.9492,0.079,VALD3,AMBIGUOUS(2),,,,,NO
gf_005310,C2,5544.2838,5545.8237,0.9493,-0.233,VALD3,AMBIGUOUS(3),,,,,NO
gf_005311,C2,5544.3276,5545.8675,0.5412,-0.593,VALD3,UNIQUE,-0.5909,-0.0021,rR1e(19),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005312,C2,5544.5142,5546.0541,0.5416,-0.616,VALD3,UNIQUE,-0.6139,-0.0021,rR2f(18),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005313,C2,5544.7284,5546.2684,0.5419,-0.638,VALD3,AMBIGUOUS(2),,,,,NO
gf_005314,C2,5545.9485,5547.4888,0.8444,0.0481,VALD3,AMBIGUOUS(2),,,,,NO
gf_005315,C2,5546.1039,5547.6442,0.8446,-0.268,VALD3,AMBIGUOUS(2),,,,,NO
gf_005316,C2,5546.8856,5548.4262,0.5341,-0.616,VALD3,UNIQUE,-0.6138,-0.0022,rR1f(18),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005317,C2,5547.0743,5548.6149,0.5345,-0.64,VALD3,UNIQUE,-0.6379,-0.0021,rR2e(17),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005318,C2,5547.3228,5548.8635,0.5349,-0.663,VALD3,UNIQUE,-0.6610,-0.0020,rR3f(16),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005319,C2,5547.7073,5549.2481,0.486,-0.1639,VALD3,AMBIGUOUS(2),,,,,NO
gf_005320,C2,5547.8984,5549.4392,0.4862,-0.485,VALD3,UNIQUE,-0.4827,-0.0023,rR3e(31),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005321,C2,5548.1808,5549.7217,0.9264,0.071,VALD3,AMBIGUOUS(2),,,,,NO
gf_005322,C2,5548.3037,5549.8446,0.9266,-0.241,VALD3,AMBIGUOUS(2),,,,,NO
gf_005323,C2,5548.3694,5549.9104,0.8278,0.0371,VALD3,AMBIGUOUS(2),,,,,NO
gf_005324,C2,5548.5265,5550.0675,0.828,-0.279,VALD3,UNIQUE,-0.2770,-0.0020,pP3e(41),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005325,C2,5549.3071,5550.8483,0.5274,-0.64,VALD3,UNIQUE,-0.6379,-0.0021,rR1e(17),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005326,C2,5549.5242,5551.0655,0.5279,-0.666,VALD3,UNIQUE,-0.6634,-0.0026,rR2f(16),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005327,C2,5549.7543,5551.2956,0.5281,-0.69,VALD3,UNIQUE,-0.6877,-0.0023,rR3e(15),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005328,C2,5550.8616,5552.4032,0.8113,0.0266,VALD3,AMBIGUOUS(2),,,,,NO
gf_005329,C2,5551.0201,5552.5618,0.8116,-0.29,VALD3,UNIQUE,-0.2879,-0.0021,pP3f(40),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005330,C2,5551.5399,5553.0817,0.4733,-0.1774,VALD3,AMBIGUOUS(2),,,,,NO
gf_005331,C2,5551.6973,5553.2391,0.5211,-0.666,VALD3,AMBIGUOUS(2),,,,,NO
gf_005332,C2,5551.7411,5553.2830,0.4736,-0.499,VALD3,AMBIGUOUS(2),,,,,NO
gf_005333,C2,5551.7762,5553.3181,0.9045,0.063,VALD3,AMBIGUOUS(2),,,,,NO
gf_005334,C2,5551.9112,5553.4531,0.9047,-0.249,VALD3,AMBIGUOUS(2),,,,,NO
gf_005335,C2,5551.9235,5553.4654,0.5215,-0.693,VALD3,AMBIGUOUS(2),,,,,NO
gf_005336,C2,5552.1917,5553.7337,0.5219,-0.718,VALD3,UNIQUE,-0.7162,-0.0018,rR3f(14),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005337,C2,5553.1309,5554.6731,0.7955,0.0156,VALD3,AMBIGUOUS(2),,,,,NO
gf_005338,C2,5553.29,5554.8323,0.7957,-0.301,VALD3,UNIQUE,-0.2991,-0.0019,pP3e(39),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005339,C2,5553.9618,5555.5042,0.5152,-0.693,VALD3,AMBIGUOUS(2),,,,,NO
gf_005340,C2,5554.2188,5555.7613,0.5157,-0.721,VALD3,UNIQUE,-0.7194,-0.0016,rR2f(14),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005341,C2,5554.4688,5556.0114,0.516,-0.749,VALD3,UNIQUE,-0.7466,-0.0024,rR3e(13),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005342,C2,5555.1465,5556.6893,0.4611,-0.1919,VALD3,AMBIGUOUS(2),,,,,NO
gf_005343,C2,5555.3461,5556.8889,0.4613,-0.513,VALD3,AMBIGUOUS(2),,,,,NO
gf_005344,C2,5555.4549,5556.9977,0.7797,0.0046,VALD3,AMBIGUOUS(2),,,,,NO
gf_005345,C2,5555.6165,5557.1594,0.7801,-0.313,VALD3,UNIQUE,-0.3106,-0.0024,pP3f(38),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005346,C2,5555.6373,5557.1802,0.8825,0.055,VALD3,AMBIGUOUS(3),,,,,NO
gf_005347,C2,5555.7623,5557.3052,0.8828,-0.258,VALD3,AMBIGUOUS(3),,,,,NO
gf_005348,C2,5556.1818,5557.7248,0.5096,-0.722,VALD3,UNIQUE,-0.7196,-0.0024,rR1f(14),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005349,C2,5556.4574,5558.0005,0.5101,-0.752,VALD3,UNIQUE,-0.7501,-0.0019,rR2e(13),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005350,C2,5556.7504,5558.2936,0.5106,-0.781,VALD3,UNIQUE,-0.7794,-0.0016,rR3f(12),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005351,C2,5557.571,5559.1144,0.7647,-0.0064,VALD3,AMBIGUOUS(2),,,,,NO
gf_005352,C2,5557.7324,5559.2759,0.7649,-0.324,VALD3,UNIQUE,-0.3224,-0.0016,pP3e(37),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005353,C2,5558.2861,5559.8297,0.5045,-0.753,VALD3,AMBIGUOUS(2),,,,,NO
gf_005354,C2,5558.5964,5560.1401,0.505,-0.786,VALD3,UNIQUE,-0.7836,-0.0024,rR2f(12),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005355,C2,5558.8152,5560.3589,0.4491,-0.2059,VALD3,AMBIGUOUS(2),,,,,NO
gf_005356,C2,5558.8723,5560.4161,0.5054,-0.817,VALD3,UNIQUE,-0.8147,-0.0023,rR3e(11),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005357,C2,5559.0275,5560.5713,0.4495,-0.528,VALD3,UNIQUE,-0.5264,-0.0016,rR3f(28),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005358,C2,5559.088,5560.6318,0.8614,0.047,VALD3,AMBIGUOUS(3),,,,,NO
gf_005359,C2,5559.2238,5560.7677,0.8615,-0.266,VALD3,AMBIGUOUS(5),,,,,NO
gf_005360,C2,5559.7259,5561.2699,0.7498,-0.0179,VALD3,AMBIGUOUS(5),,,,,NO
gf_005361,C2,5559.8912,5561.4352,0.7501,-0.337,VALD3,AMBIGUOUS(2),,,,,NO
gf_005362,C2,5560.3331,5561.8772,0.4997,-0.786,VALD3,UNIQUE,-0.7843,-0.0017,rR1f(12),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005363,C2,5560.6753,5562.2195,0.5002,-0.822,VALD3,UNIQUE,-0.8196,-0.0024,rR2e(11),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005364,C2,5561.0005,5562.5448,0.5008,-0.855,VALD3,AMBIGUOUS(2),,,,,NO
gf_005365,C2,5561.6875,5563.2320,0.7355,-0.0299,VALD3,AMBIGUOUS(2),,,,,NO
gf_005366,C2,5561.8514,5563.3960,0.7357,-0.349,VALD3,UNIQUE,-0.3469,-0.0021,pP3e(35),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005367,C2,5562.2731,5563.8178,0.4953,-0.823,VALD3,UNIQUE,-0.8207,-0.0023,rR1e(11),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005368,C2,5562.2745,5563.8192,0.4377,-0.2204,VALD3,UNIQUE,-0.5123,+0.2919,rR1e(29),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005369,C2,5562.4839,5564.0286,0.438,-0.544,VALD3,UNIQUE,-0.5420,-0.0020,rR3e(27),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005370,C2,5562.6566,5564.2014,0.496,-0.861,VALD3,AMBIGUOUS(2),,,,,NO
gf_005371,C2,5562.7781,5564.3229,0.8401,0.039,VALD3,AMBIGUOUS(2),,,,,NO
gf_005372,C2,5562.9054,5564.4502,0.8404,-0.275,VALD3,AMBIGUOUS(2),,,,,NO
gf_005373,C2,5562.9671,5564.5120,0.4964,-0.898,VALD3,AMBIGUOUS(2),,,,,NO
gf_005374,C2,5563.6727,5565.2177,0.7212,-0.0424,VALD3,AMBIGUOUS(2),,,,,NO
gf_005375,C2,5563.8421,5565.3872,0.7216,-0.362,VALD3,UNIQUE,-0.3596,-0.0024,pP3f(34),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005376,C2,5564.1429,5565.6881,0.4913,-0.863,VALD3,AMBIGUOUS(2),,,,,NO
gf_005377,C2,5564.5775,5566.1228,0.492,-0.904,VALD3,AMBIGUOUS(2),,,,,NO
gf_005378,C2,5564.9463,5566.4917,0.4926,-0.944,VALD3,AMBIGUOUS(2),,,,,NO
gf_005379,C2,5565.4784,5567.0239,0.7077,-0.0549,VALD3,AMBIGUOUS(2),,,,,NO
gf_005380,C2,5565.6453,5567.1909,0.708,-0.375,VALD3,UNIQUE,-0.3728,-0.0022,pP3e(33),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005381,C2,5565.7779,5567.3235,0.4265,-0.2359,VALD3,AMBIGUOUS(2),,,,,NO
gf_005382,C2,5565.913,5567.4586,0.4877,-0.907,VALD3,AMBIGUOUS(2),,,,,NO
gf_005383,C2,5566.003,5567.5487,0.4269,-0.56,VALD3,UNIQUE,-0.5581,-0.0019,rR3f(26),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005384,C2,5566.082,5567.6277,0.8197,0.03,VALD3,AMBIGUOUS(2),,,,,NO
gf_005385,C2,5566.2188,5567.7645,0.8199,-0.283,VALD3,AMBIGUOUS(2),,,,,NO
gf_005386,C2,5566.3993,5567.9451,0.4885,-0.953,VALD3,UNIQUE,-0.9510,-0.0020,rR2f(8),data/reference/cno_molecular_primary/c2_brooke2013/BrookeEtAl-C2-2013-JQSRT.zip,YES
gf_005387,C2,5566.7594,5568.3053,0.489,-0.997,VALD3,AMBIGUOUS(4),,,,,NO
gf_005388,C2,5567.2935,5568.8395,0.6944,-0.0674,VALD3,AMBIGUOUS(2),,,,,NO
