line_id,species,wavelength_air_A,EP_eV,match,nist_grade,gf_sigma_dex,our_log_gf,nist_log_gf,delta_dex,action
gf_172318,C I,14497.179999999998,9.7089,UNIQUE,D,0.3010,-2.037,-2.0458,+0.0088,evidence attached; log_gf UNCHANGED
gf_172319,C I,14498.33,9.7072,UNIQUE,D,0.3010,-2.037,-2.0315,-0.0055,evidence attached; log_gf UNCHANGED
gf_172334,C I,14519.54,9.7102,UNIQUE,D,0.3010,-1.289,-1.3098,+0.0208,evidence attached; log_gf UNCHANGED
gf_172342,C I,14528.120000000004,9.7089,UNIQUE,D,0.3010,-1.56,-1.5229,-0.0371,evidence attached; log_gf UNCHANGED
gf_172350,C I,14539.11,9.7072,ABSENT,,,-1.913,,,no evidence attached
gf_172351,C I,14542.52,7.6848,UNIQUE,B,0.0458,-0.0899999999999999,-0.0915,+0.0015,evidence attached; log_gf UNCHANGED
gf_172357,C I,14551.660000000002,9.7364,ABSENT,,,-1.085,,,no evidence attached
gf_172359,C I,14553.69,10.1382,ABSENT,,,-2.1,,,no evidence attached
gf_172431,C I,14604.74,10.1382,ABSENT,,,-1.917,,,no evidence attached
gf_172458,C I,14628.36,8.8481,UNIQUE,C,0.1249,-1.47,-1.4815,+0.0115,evidence attached; log_gf UNCHANGED
gf_172469,C I,14637.01,8.8507,UNIQUE,C,0.1249,-0.963,-0.9586,-0.0044,evidence attached; log_gf UNCHANGED
gf_172502,C I,14672.329999999998,8.8507,UNIQUE,C,0.1249,-2.149,-2.1549,+0.0059,evidence attached; log_gf UNCHANGED
gf_172555,C I,14738.3,8.8481,UNIQUE,B,0.0458,-1.424,-1.4260,+0.0020,evidence attached; log_gf UNCHANGED
gf_172569,N I,14757.073,10.9239,UNIQUE,B,0.0458,-0.558,-0.5581,+0.0001,evidence attached; log_gf UNCHANGED
gf_172580,C I,14768.19,9.6975,UNIQUE,D,0.3010,-2.312,-2.3098,-0.0022,evidence attached; log_gf UNCHANGED
gf_172589,C I,14779.61,8.8466,UNIQUE,B,0.0458,-1.423,-1.4202,-0.0028,evidence attached; log_gf UNCHANGED
gf_172592,C I,14782.93,8.8507,UNIQUE,B,0.0458,-0.646,-0.6478,+0.0018,evidence attached; log_gf UNCHANGED
gf_172620,C I,14806.73,8.8481,UNIQUE,B,0.0458,-1.414,-1.4123,-0.0017,evidence attached; log_gf UNCHANGED
gf_172622,C I,14807.940000000002,9.6954,ABSENT,,,-2.313,,,no evidence attached
gf_172637,C I,14832.569999999998,8.8481,UNIQUE,B,0.0458,-1.358,-1.3585,+0.0005,evidence attached; log_gf UNCHANGED
gf_172642,C I,14835.21,10.0557,UNIQUE,C,0.1249,-2.019,-2.0177,-0.0013,evidence attached; log_gf UNCHANGED
gf_172649,C I,14840.950000000004,9.6954,UNIQUE,D,0.3010,-1.584,-1.6021,+0.0181,evidence attached; log_gf UNCHANGED
gf_172651,C I,14843.69,9.7018,UNIQUE,D,0.3010,-1.252,-1.2676,+0.0156,evidence attached; log_gf UNCHANGED
gf_172652,C I,14844.08,9.6975,UNIQUE,D,0.3010,-1.413,-1.3768,-0.0362,evidence attached; log_gf UNCHANGED
gf_172662,C I,14851.78,8.8507,UNIQUE,B,0.0458,-1.196,-1.1972,+0.0012,evidence attached; log_gf UNCHANGED
gf_172670,C I,14857.360000000002,10.1382,ABSENT,,,-2.162,,,no evidence attached
gf_172672,C I,14860.28,10.0557,UNIQUE,C,0.1249,-1.798,-1.7986,+0.0006,evidence attached; log_gf UNCHANGED
gf_172683,N I,14868.855,10.9239,UNIQUE,B,0.0458,-1.251,-1.2510,+0.0000,evidence attached; log_gf UNCHANGED
gf_172760,N I,14966.597,10.9294,UNIQUE,B,0.0458,-0.847,-0.8477,+0.0007,evidence attached; log_gf UNCHANGED
gf_172791,C I,14995.780000000002,9.7102,UNIQUE,D,0.3010,-2.068,-2.0757,+0.0077,evidence attached; log_gf UNCHANGED
gf_172825,C I,15036.42,10.0557,UNIQUE,C,0.1249,-1.545,-1.5452,+0.0002,evidence attached; log_gf UNCHANGED
gf_172838,C I,15049.94,9.7089,ABSENT,,,-2.323,,,no evidence attached
gf_172839,N I,15050.868,10.9294,UNIQUE,B,0.0458,-1.175,-1.1752,+0.0002,evidence attached; log_gf UNCHANGED
gf_172840,C I,15051.93,9.7072,UNIQUE,D,0.3010,-2.512,-2.5229,+0.0109,evidence attached; log_gf UNCHANGED
gf_172870,N I,15094.955,10.9318,UNIQUE,B,0.0458,-1.255,-1.2549,-0.0001,evidence attached; log_gf UNCHANGED
gf_172883,C I,15116.39,10.0557,UNIQUE,C,0.1249,-1.768,-1.7670,-0.0010,evidence attached; log_gf UNCHANGED
gf_172898,C I,15132.839999999998,10.0557,UNIQUE,C,0.1249,-2.247,-2.2441,-0.0029,evidence attached; log_gf UNCHANGED
gf_172909,N I,15146.664,10.9318,UNIQUE,B,0.0458,-1.275,-1.2757,+0.0007,evidence attached; log_gf UNCHANGED
gf_173052,C I,15302.959999999995,10.0813,ABSENT,,,-2.029,,,no evidence attached
gf_173067,C I,15330.6,10.0831,ABSENT,,,-2.03,,,no evidence attached
gf_173078,C I,15337.59,10.0831,ABSENT,,,-2.155,,,no evidence attached
gf_173101,C I,15353.840000000002,9.713,ABSENT,,,-1.953,,,no evidence attached
gf_173108,C I,15364.39,10.0831,ABSENT,,,-1.934,,,no evidence attached
gf_173122,C I,15380.6,10.0854,ABSENT,,,-1.935,,,no evidence attached
gf_173135,C I,15407.55,10.0854,ABSENT,,,-1.457,,,no evidence attached
gf_173199,C I,15506.06,10.0831,ABSENT,,,-2.048,,,no evidence attached
gf_173222,C I,15540.169999999998,10.0854,ABSENT,,,-1.778,,,no evidence attached
gf_173232,C I,15552.76,10.0831,UNIQUE,D,0.3010,-2.111,-2.1079,-0.0031,evidence attached; log_gf UNCHANGED
gf_173241,C I,15561.67,10.0813,UNIQUE,D,0.3010,-2.402,-2.3979,-0.0041,evidence attached; log_gf UNCHANGED
gf_173261,N I,15582.287,12.1264,UNIQUE,D+,0.2218,-0.0199999999999999,-0.0177,-0.0023,evidence attached; log_gf UNCHANGED
gf_173271,C I,15597.0,10.0854,ABSENT,,,-1.635,,,no evidence attached
gf_173274,C I,15602.33,10.0813,UNIQUE,D,0.3010,-2.209,-2.2218,+0.0128,evidence attached; log_gf UNCHANGED
gf_173294,C I,15638.319999999998,10.0831,ABSENT,,,-2.335,,,no evidence attached
gf_173305,C I,15655.929999999998,10.0831,ABSENT,,,-2.212,,,no evidence attached
gf_173330,N I,15682.874999999998,12.122,UNIQUE,D+,0.2218,-0.47,-0.4685,-0.0015,evidence attached; log_gf UNCHANGED
gf_173331,C I,15683.05,10.0854,ABSENT,,,-2.115,,,no evidence attached
gf_173358,C I,15727.43,9.6311,ABSENT,,,-0.682,,,no evidence attached
gf_173408,C I,15784.55,9.6311,ABSENT,,,-0.592,,,no evidence attached
gf_173410,C I,15784.919999999998,9.6311,UNIQUE,C,0.1249,-0.729,-0.7328,+0.0038,evidence attached; log_gf UNCHANGED
gf_173472,C I,15852.580000000002,9.6311,UNIQUE,C,0.1249,-0.258,-0.2596,+0.0016,evidence attached; log_gf UNCHANGED
gf_173514,O I,15887.692142970882,12.286,UNIQUE,C+,0.0862,-0.4370246655941778,-0.7833,+0.3463,evidence attached; log_gf UNCHANGED
gf_173517,O I,15889.492225537912,12.286,AMBIGUOUS(2),,,-0.25510048358687,,,no evidence attached
gf_173523,O I,15892.590053020473,12.2862,AMBIGUOUS(2),,,-0.0818301259121696,,,no evidence attached
gf_173653,C I,16004.9,9.6311,UNIQUE,C,0.1249,0.234,0.2304,+0.0036,evidence attached; log_gf UNCHANGED
gf_173671,C I,16021.42,9.6311,UNIQUE,C,0.1249,-1.311,-1.3098,-0.0012,evidence attached; log_gf UNCHANGED
gf_173672,C I,16021.7,9.6311,UNIQUE,C,0.1249,0.222,0.2175,+0.0045,evidence attached; log_gf UNCHANGED
gf_173974,C I,16333.94,9.0026,UNIQUE,C,0.1249,-1.133,-1.1249,-0.0081,evidence attached; log_gf UNCHANGED
gf_174052,C I,16415.82,9.3303,ABSENT,,,-1.241,,,no evidence attached
gf_174057,C I,16419.33,9.3305,ABSENT,,,-0.713,,,no evidence attached
gf_174109,C I,16465.11,9.3303,ABSENT,,,-1.45,,,no evidence attached
gf_174115,C I,16468.64,9.3305,ABSENT,,,-1.156,,,no evidence attached
gf_174116,C I,16470.94,9.3306,UNIQUE,D,0.3010,-1.342,-1.3372,-0.0048,evidence attached; log_gf UNCHANGED
gf_174135,C I,16496.11,10.1382,ABSENT,,,-1.826,,,no evidence attached
gf_174145,C I,16505.21,9.3303,UNIQUE,D,0.3010,-1.292,-1.2924,+0.0004,evidence attached; log_gf UNCHANGED
gf_174190,C I,16559.66,10.1382,ABSENT,,,-2.233,,,no evidence attached
gf_174236,C I,16607.2,10.1382,ABSENT,,,-1.566,,,no evidence attached
gf_174493,C I,16855.08,9.6838,ABSENT,,,-0.807,,,no evidence attached
gf_174498,C I,16862.9,9.9885,UNIQUE,D,0.3010,-0.776,-0.7447,-0.0313,evidence attached; log_gf UNCHANGED
gf_174503,O I,16869.216,12.286,UNIQUE,C+,0.0862,-1.07,-1.0696,-0.0004,evidence attached; log_gf UNCHANGED
gf_174506,O I,16871.132,12.286,UNIQUE,C+,0.0862,-0.848,-0.8492,+0.0012,evidence attached; log_gf UNCHANGED
gf_174510,O I,16874.538,12.2862,UNIQUE,C+,0.0862,-0.702,-0.7016,-0.0004,evidence attached; log_gf UNCHANGED
gf_174527,C I,16888.25,9.6852,UNIQUE,C,0.1249,-0.636,-0.6364,+0.0004,evidence attached; log_gf UNCHANGED
gf_174528,C I,16888.56,9.6852,UNIQUE,C,0.1249,-0.973,-0.9788,+0.0058,evidence attached; log_gf UNCHANGED
gf_174530,C I,16890.38,9.0026,UNIQUE,B,0.0458,0.57,0.5682,+0.0018,evidence attached; log_gf UNCHANGED
gf_174583,C I,16954.12,9.6852,UNIQUE,C,0.1249,-0.963,-0.9666,+0.0036,evidence attached; log_gf UNCHANGED
gf_174596,C I,16965.26,9.8333,ABSENT,,,-2.601,,,no evidence attached
gf_174611,C I,16978.16,9.6891,ABSENT,,,-1.198,,,no evidence attached
gf_174612,C I,16978.48,9.6891,ABSENT,,,-2.226,,,no evidence attached
gf_174692,C I,17044.74,9.6891,UNIQUE,C,0.1249,-1.522,-1.5229,+0.0009,evidence attached; log_gf UNCHANGED
gf_174693,C I,17045.18,9.6891,UNIQUE,C,0.1249,-0.2039999999999999,-0.1871,-0.0169,evidence attached; log_gf UNCHANGED
gf_174696,C I,17048.67,10.1382,ABSENT,,,-2.015,,,no evidence attached
gf_174716,C I,17078.55,9.9885,UNIQUE,D,0.3010,-2.074,-2.0757,+0.0017,evidence attached; log_gf UNCHANGED
gf_174720,C I,17086.25,9.3303,UNIQUE,D,0.3010,-1.877,-1.8794,+0.0024,evidence attached; log_gf UNCHANGED
gf_174722,C I,17090.05,9.3305,UNIQUE,D,0.3010,-2.085,-2.0969,+0.0119,evidence attached; log_gf UNCHANGED
gf_174725,C I,17092.53,9.3306,UNIQUE,D,0.3010,-2.23,-2.2218,-0.0082,evidence attached; log_gf UNCHANGED
gf_174742,C I,17126.44,9.6954,ABSENT,,,-1.749,,,no evidence attached
gf_174743,C I,17126.76,9.6954,ABSENT,,,-2.348,,,no evidence attached
gf_174776,C I,17174.81,9.6975,UNIQUE,C,0.1249,-2.379,-2.3768,-0.0022,evidence attached; log_gf UNCHANGED
gf_174788,C I,17194.19,9.6954,UNIQUE,C,0.1249,-2.053,-2.0458,-0.0072,evidence attached; log_gf UNCHANGED
gf_174790,C I,17194.63,9.6954,ABSENT,,,-1.83,,,no evidence attached
gf_174817,C I,17227.7,9.6852,ABSENT,,,-1.468,,,no evidence attached
gf_174825,C I,17234.47,9.6975,UNIQUE,C,0.1249,0.293,0.2923,+0.0007,evidence attached; log_gf UNCHANGED
gf_174830,C I,17242.94,9.6975,UNIQUE,C,0.1249,-2.003,-2.0088,+0.0058,evidence attached; log_gf UNCHANGED
gf_174831,C I,17243.39,9.6975,ABSENT,,,-2.597,,,no evidence attached
gf_174859,C I,17274.94,9.6954,ABSENT,,,0.4419999999999999,,,no evidence attached
gf_174886,C I,17301.97,9.6891,ABSENT,,,-1.733,,,no evidence attached
gf_174901,C I,17321.28,9.6891,UNIQUE,C,0.1249,-2.047,-2.0458,-0.0012,evidence attached; log_gf UNCHANGED
gf_174903,C I,17321.61,9.6891,UNIQUE,C,0.1249,-0.855,-0.8539,-0.0011,evidence attached; log_gf UNCHANGED
gf_174910,C I,17323.47,9.6975,UNIQUE,C,0.1249,0.249,0.2430,+0.0060,evidence attached; log_gf UNCHANGED
gf_174913,C I,17324.159999999996,9.6975,ABSENT,,,-0.325,,,no evidence attached
gf_174932,C I,17337.38,9.7018,UNIQUE,C,0.1249,-0.785,-0.7905,+0.0055,evidence attached; log_gf UNCHANGED
gf_174934,C I,17338.56,9.7018,UNIQUE,C,0.1249,0.905,0.9036,+0.0014,evidence attached; log_gf UNCHANGED
gf_174941,C I,17346.4,9.7018,UNIQUE,C,0.1249,-1.348,-1.3468,-0.0012,evidence attached; log_gf UNCHANGED
gf_175003,C I,17408.35,9.7072,ABSENT,,,-0.653,,,no evidence attached
gf_175020,C I,17427.44,9.7018,UNIQUE,C,0.1249,-0.139,-0.1373,-0.0017,evidence attached; log_gf UNCHANGED
gf_175021,C I,17428.14,9.7018,UNIQUE,C,0.1249,-1.694,-1.7033,+0.0093,evidence attached; log_gf UNCHANGED
gf_175038,C I,17448.6,9.0026,UNIQUE,B+,0.0315,0.012,0.0128,-0.0008,evidence attached; log_gf UNCHANGED
gf_175040,C I,17450.99,9.7089,ABSENT,,,-0.678,,,no evidence attached
gf_175041,C I,17451.32,9.7089,ABSENT,,,-1.033,,,no evidence attached
gf_175045,O I,17453.212,12.3589,AMBIGUOUS(2),,,-0.694,,,no evidence attached
gf_175046,O I,17453.459,12.3589,AMBIGUOUS(3),,,-0.423,,,no evidence attached
gf_175049,O I,17454.251,12.3589,UNIQUE,C+,0.0862,-1.046,-1.0462,+0.0002,evidence attached; log_gf UNCHANGED
gf_175050,C I,17455.99,9.6954,UNIQUE,C,0.1249,0.28,0.2788,+0.0012,evidence attached; log_gf UNCHANGED
gf_175064,C I,17475.64,9.6954,UNIQUE,C,0.1249,-0.636,-0.6383,+0.0023,evidence attached; log_gf UNCHANGED
gf_175065,C I,17475.97,9.6954,UNIQUE,C,0.1249,-0.819,-0.8239,+0.0049,evidence attached; log_gf UNCHANGED
gf_175067,C I,17478.02,9.7072,UNIQUE,C,0.1249,-1.636,-1.6364,+0.0004,evidence attached; log_gf UNCHANGED
gf_175068,C I,17483.25,10.0181,ABSENT,,,-2.387,,,no evidence attached
gf_175069,C I,17483.4,9.7102,ABSENT,,,-1.252,,,no evidence attached
gf_175090,C I,17505.72,9.6975,ABSENT,,,0.4239999999999999,,,no evidence attached
gf_175091,C I,17506.24,9.6975,UNIQUE,C,0.1249,-2.262,-2.2628,+0.0008,evidence attached; log_gf UNCHANGED
gf_175100,C I,17515.930000000004,9.0026,ABSENT,,,-2.126,,,no evidence attached
gf_175102,C I,17521.33,9.7089,UNIQUE,C,0.1249,-0.371,-0.3716,+0.0006,evidence attached; log_gf UNCHANGED
gf_175103,C I,17521.79,9.7089,UNIQUE,C,0.1249,-1.217,-1.2218,+0.0048,evidence attached; log_gf UNCHANGED
gf_175115,C I,17526.0,9.6975,ABSENT,,,-1.608,,,no evidence attached
gf_175117,C I,17526.34,9.6975,ABSENT,,,-0.623,,,no evidence attached
gf_175126,C I,17545.23,9.7102,UNIQUE,C,0.1249,-0.765,-0.7570,-0.0080,evidence attached; log_gf UNCHANGED
gf_175129,C I,17551.02,9.713,ABSENT,,,-0.619,,,no evidence attached
gf_175130,C I,17551.36,9.713,ABSENT,,,-1.495,,,no evidence attached
gf_175132,C I,17554.01,9.7102,ABSENT,,,-1.192,,,no evidence attached
gf_175134,C I,17554.47,9.7102,UNIQUE,C,0.1249,-0.0309999999999999,-0.0410,+0.0100,evidence attached; log_gf UNCHANGED
gf_175156,C I,17592.25,9.0026,ABSENT,,,-1.09,,,no evidence attached
gf_175161,C I,17605.2,9.7089,UNIQUE,C,0.1249,-0.03,-0.0223,-0.0077,evidence attached; log_gf UNCHANGED
gf_175179,C I,17611.9,9.7018,ABSENT,,,-0.706,,,no evidence attached
gf_175183,C I,17612.42,9.7018,UNIQUE,C,0.1249,-2.237,-2.2396,+0.0026,evidence attached; log_gf UNCHANGED
gf_175190,C I,17619.07,9.8333,UNIQUE,D,0.3010,-1.783,-1.7825,-0.0005,evidence attached; log_gf UNCHANGED
gf_175191,C I,17622.17,9.713,UNIQUE,C,0.1249,-0.332,-0.3188,-0.0132,evidence attached; log_gf UNCHANGED
gf_175195,C I,17625.370000000003,10.0222,UNIQUE,D,0.3010,-2.119,-2.1135,-0.0055,evidence attached; log_gf UNCHANGED
gf_175198,C I,17632.77,9.7018,UNIQUE,C,0.1249,-2.08,-2.0820,+0.0020,evidence attached; log_gf UNCHANGED
gf_175202,C I,17637.47,9.7102,ABSENT,,,0.338,,,no evidence attached
gf_175203,C I,17638.18,9.7102,UNIQUE,C,0.1249,-0.756,-0.7570,+0.0010,evidence attached; log_gf UNCHANGED
gf_175222,C I,17672.04,7.9458,ABSENT,,,-1.974,,,no evidence attached
gf_175232,C I,17684.64,7.9463,ABSENT,,,-2.831,,,no evidence attached
gf_175264,C I,17727.2,9.8333,ABSENT,,,-2.534,,,no evidence attached
gf_175295,C I,17752.16,9.8343,ABSENT,,,-2.057,,,no evidence attached
gf_175307,C I,17768.91,9.7072,UNIQUE,C,0.1249,0.42,0.4216,-0.0016,evidence attached; log_gf UNCHANGED
gf_175317,C I,17776.91,7.9458,UNIQUE,B,0.0458,-2.829,-2.8286,-0.0004,evidence attached; log_gf UNCHANGED
gf_175319,C I,17781.3,9.9885,UNIQUE,B,0.0458,-1.169,-1.1688,-0.0002,evidence attached; log_gf UNCHANGED
gf_175322,C I,17786.2,7.9461,ABSENT,,,-2.873,,,no evidence attached
gf_175323,C I,17789.7,7.9463,UNIQUE,B,0.0458,-2.246,-2.2480,+0.0020,evidence attached; log_gf UNCHANGED
gf_175325,C I,17793.3,9.7089,ABSENT,,,-0.045,,,no evidence attached
gf_175331,C I,17799.6,9.8343,ABSENT,,,-2.536,,,no evidence attached
gf_175343,C I,17813.5,9.8348,UNIQUE,D,0.3010,-2.411,-2.4089,-0.0021,evidence attached; log_gf UNCHANGED
gf_175344,C I,17813.7,9.7089,UNIQUE,C,0.1249,-0.444,-0.4437,-0.0003,evidence attached; log_gf UNCHANGED
gf_175345,C I,17814.0,9.7089,UNIQUE,C,0.1249,0.313,0.3118,+0.0012,evidence attached; log_gf UNCHANGED
gf_175357,C I,17826.4,9.7102,ABSENT,,,0.512,,,no evidence attached
gf_175358,C I,17827.0,9.7102,ABSENT,,,-0.752,,,no evidence attached
gf_175364,C I,17830.4,10.0158,ABSENT,,,-2.076,,,no evidence attached
gf_175371,C I,17837.0,9.0026,UNIQUE,C,0.1249,-1.659,-1.6576,-0.0014,evidence attached; log_gf UNCHANGED
gf_175377,C I,17847.5,9.7102,UNIQUE,C,0.1249,-2.205,-2.2055,+0.0005,evidence attached; log_gf UNCHANGED
gf_175378,C I,17847.8,9.7102,UNIQUE,C,0.1249,-1.108,-1.1135,+0.0055,evidence attached; log_gf UNCHANGED
gf_175382,C I,17853.4,7.9461,ABSENT,,,-2.435,,,no evidence attached
gf_175385,C I,17857.0,7.9463,ABSENT,,,-2.871,,,no evidence attached
gf_175388,C I,17863.3,10.0181,UNIQUE,D,0.3010,-2.06,-2.0706,+0.0106,evidence attached; log_gf UNCHANGED
gf_175399,C I,17889.5,9.0026,UNIQUE,C,0.1249,-2.985,-2.9788,-0.0062,evidence attached; log_gf UNCHANGED
gf_175401,C I,17890.3,10.0181,ABSENT,,,-1.41,,,no evidence attached
gf_175428,C I,17916.2,10.0158,ABSENT,,,-1.602,,,no evidence attached
gf_175430,C I,17917.9,9.713,UNIQUE,C,0.1249,-1.272,-1.2676,-0.0044,evidence attached; log_gf UNCHANGED
gf_175431,C I,17918.4,9.3305,UNIQUE,D,0.3010,-0.608,-0.6021,-0.0059,evidence attached; log_gf UNCHANGED
gf_175462,C I,17953.8,10.0181,UNIQUE,D,0.3010,-1.426,-1.4559,+0.0299,evidence attached; log_gf UNCHANGED
gf_175468,C I,17959.3,8.6404,ABSENT,,,-1.604,,,no evidence attached
gf_175472,C I,17962.0,8.6404,UNIQUE,C,0.1249,-3.013,-3.0177,+0.0047,evidence attached; log_gf UNCHANGED
gf_175476,C I,17966.2,8.6404,ABSENT,,,-1.762,,,no evidence attached
gf_175479,C I,17970.4,10.0222,ABSENT,,,-1.16,,,no evidence attached
gf_175484,C I,17976.7,10.0181,UNIQUE,D,0.3010,-2.08,-2.0706,-0.0094,evidence attached; log_gf UNCHANGED
gf_175504,C I,17997.6,10.0222,ABSENT,,,-2.063,,,no evidence attached
gf_175519,C I,18016.0,10.0158,ABSENT,,,-1.427,,,no evidence attached
gf_175523,O I,18020.830000000005,12.0786,AMBIGUOUS(3),,,0.9578899377598538,,,no evidence attached
gf_175524,O I,18021.209999999995,12.0786,AMBIGUOUS(3),,,0.8481315914715043,,,no evidence attached
gf_175525,O I,18021.509999999995,12.0786,AMBIGUOUS(3),,,0.7012378427423527,,,no evidence attached
gf_175526,O I,18021.84,12.0787,AMBIGUOUS(2),,,0.4804348624364853,,,no evidence attached
gf_175527,C I,18021.9,9.3303,UNIQUE,D,0.3010,-0.848,-0.8239,-0.0241,evidence attached; log_gf UNCHANGED
gf_175529,O I,18022.0,12.0787,UNIQUE,C+,0.0862,0.004,0.0043,-0.0003,evidence attached; log_gf UNCHANGED
gf_175534,C I,18026.1,9.3305,UNIQUE,D,0.3010,-1.42,-1.3979,-0.0221,evidence attached; log_gf UNCHANGED
gf_175539,C I,18030.6,8.643,ABSENT,,,-1.801,,,no evidence attached
gf_175541,C I,18034.8,8.643,UNIQUE,C,0.1249,-1.257,-1.2596,+0.0026,evidence attached; log_gf UNCHANGED
gf_175559,C I,18047.5,10.0158,ABSENT,,,-1.302,,,no evidence attached
gf_175583,C I,18061.5,10.0158,ABSENT,,,-0.83,,,no evidence attached
gf_175584,C I,18061.9,10.0222,UNIQUE,D,0.3010,-0.68,-0.6778,-0.0022,evidence attached; log_gf UNCHANGED
gf_175585,C I,18062.4,10.0222,ABSENT,,,-0.499,,,no evidence attached
gf_175591,C I,18077.1,10.0181,ABSENT,,,-0.952,,,no evidence attached
gf_175593,C I,18083.0,9.3303,ABSENT,,,-1.373,,,no evidence attached
gf_175599,C I,18087.3,9.3305,ABSENT,,,-2.642,,,no evidence attached
gf_175602,C I,18090.1,9.3306,ABSENT,,,-1.195,,,no evidence attached
gf_175604,C I,18091.7,10.0181,UNIQUE,D,0.3010,-0.66,-0.6576,-0.0024,evidence attached; log_gf UNCHANGED
gf_175635,C I,18122.9,10.0181,ABSENT,,,-1.563,,,no evidence attached
gf_175659,C I,18154.5,9.7364,ABSENT,,,-1.98,,,no evidence attached
gf_175661,C I,18157.0,9.0026,ABSENT,,,-2.036,,,no evidence attached
gf_175705,C I,18201.5,10.0222,UNIQUE,D,0.3010,-1.565,-1.5638,-0.0012,evidence attached; log_gf UNCHANGED
gf_175722,C I,18221.1,9.7364,ABSENT,,,0.644,,,no evidence attached
gf_175731,O I,18229.01,12.3589,UNIQUE,C+,0.0862,-1.071,-1.0711,+0.0001,evidence attached; log_gf UNCHANGED
gf_175733,O I,18229.23,12.3589,UNIQUE,C+,0.0862,-0.849,-0.8492,+0.0002,evidence attached; log_gf UNCHANGED
gf_175734,C I,18230.6,9.7364,UNIQUE,C,0.1249,-1.997,-2.0088,+0.0118,evidence attached; log_gf UNCHANGED
gf_175735,C I,18231.1,9.7364,ABSENT,,,-1.278,,,no evidence attached
gf_175741,O I,18243.31,12.087,UNIQUE,C+,0.0862,0.491,0.4900,+0.0010,evidence attached; log_gf UNCHANGED
gf_175742,O I,18243.63,12.087,AMBIGUOUS(2),,,0.7122737672942234,,,no evidence attached
gf_175743,O I,18243.84,12.087,AMBIGUOUS(3),,,0.8561081434407327,,,no evidence attached
gf_175819,C I,18320.7,9.7364,ABSENT,,,0.288,,,no evidence attached
gf_175822,C I,18321.4,9.7364,ABSENT,,,-0.928,,,no evidence attached
gf_175948,C I,18451.5,10.0557,UNIQUE,C,0.1249,-1.828,-1.8239,-0.0041,evidence attached; log_gf UNCHANGED
gf_175962,C I,18464.1,10.0557,UNIQUE,C,0.1249,-1.352,-1.3468,-0.0052,evidence attached; log_gf UNCHANGED
gf_175999,C I,18507.7,10.0557,ABSENT,,,-1.131,,,no evidence attached
gf_176015,C I,18524.6,9.7364,ABSENT,,,-0.34,,,no evidence attached
gf_176017,C I,18525.2,9.7364,UNIQUE,C,0.1249,-0.687,-0.6925,+0.0055,evidence attached; log_gf UNCHANGED
gf_176036,C I,18547.7,9.7364,UNIQUE,C,0.1249,-0.689,-0.6925,+0.0035,evidence attached; log_gf UNCHANGED
gf_176245,C I,18844.5,9.7614,UNIQUE,C,0.1249,0.0459999999999999,0.0453,+0.0007,evidence attached; log_gf UNCHANGED
gf_176305,C I,18926.6,9.7614,UNIQUE,C,0.1249,0.138,0.1399,-0.0019,evidence attached; log_gf UNCHANGED
gf_176344,C I,18972.5,10.3524,ABSENT,,,-2.049,,,no evidence attached
gf_176357,C I,18989.7,10.0557,ABSENT,,,-1.008,,,no evidence attached
gf_176461,C I,19127.7,10.0557,UNIQUE,C,0.1249,-1.233,-1.2441,+0.0111,evidence attached; log_gf UNCHANGED
gf_176482,C I,19163.2,10.0557,UNIQUE,C,0.1249,-1.711,-1.7100,-0.0010,evidence attached; log_gf UNCHANGED
gf_176504,C I,19194.3,10.0813,UNIQUE,D,0.3010,-1.456,-1.4559,-0.0001,evidence attached; log_gf UNCHANGED
gf_176536,C I,19235.1,10.0831,ABSENT,,,-1.456,,,no evidence attached
gf_176543,C I,19248.8,10.0831,ABSENT,,,-1.582,,,no evidence attached
gf_176556,C I,19268.2,9.7614,UNIQUE,C,0.1249,-0.912,-0.9101,-0.0019,evidence attached; log_gf UNCHANGED
gf_176576,C I,19296.2,10.0831,ABSENT,,,-1.361,,,no evidence attached
gf_176597,C I,19316.6,10.0854,ABSENT,,,-1.362,,,no evidence attached
gf_176625,C I,19364.4,10.0854,ABSENT,,,-0.885,,,no evidence attached
gf_176868,C I,19743.3,10.0831,UNIQUE,C,0.1249,-1.218,-1.2218,+0.0038,evidence attached; log_gf UNCHANGED
gf_176886,C I,19781.7,10.0854,ABSENT,,,-0.949,,,no evidence attached
gf_176887,C I,19790.7,10.0813,UNIQUE,C,0.1249,-1.572,-1.5686,-0.0034,evidence attached; log_gf UNCHANGED
gf_176903,C I,19814.7,10.0854,UNIQUE,C,0.1249,-1.697,-1.6990,+0.0020,evidence attached; log_gf UNCHANGED
gf_176906,C I,19820.8,10.0831,ABSENT,,,-1.697,,,no evidence attached
gf_176914,C I,19845.5,10.3897,ABSENT,,,-1.784,,,no evidence attached
gf_176919,C I,19848.6,10.0831,ABSENT,,,-1.698,,,no evidence attached
gf_176927,C I,19863.3,10.3851,ABSENT,,,-1.945,,,no evidence attached
gf_176934,C I,19892.7,10.0854,ABSENT,,,-1.22,,,no evidence attached
gf_176943,C I,19912.4,10.0813,ABSENT,,,-1.796,,,no evidence attached
gf_176995,C I,19971.1,10.0831,ABSENT,,,-1.922,,,no evidence attached
gf_177026,C I,20009.8371,10.0831,ABSENT,,,-1.798,,,no evidence attached
