wavenumber_cm-1,wavelength_vac_A,wavelength_air_A,intensity
4281.24,23357.7188,23351.346,0.920981
4281.245,23357.6915,23351.3188,0.932791
4281.25,23357.6642,23351.2915,0.944566
4281.255,23357.637,23351.2642,0.95573
4281.26,23357.6097,23351.237,0.965828
4281.265,23357.5824,23351.2097,0.974558
4281.27,23357.5551,23351.1824,0.981769
4281.275,23357.5278,23351.1551,0.98745
4281.28,23357.5006,23351.1279,0.9917
4281.285,23357.4733,23351.1006,0.994691
4281.29,23357.446,23351.0733,0.996629
4281.295,23357.4187,23351.0461,0.997723
4281.3,23357.3914,23351.0188,0.998174
4281.305,23357.3642,23350.9915,0.998154
4281.31,23357.3369,23350.9642,0.99781
4281.315,23357.3096,23350.937,0.997261
4281.32,23357.2823,23350.9097,0.996596
4281.325,23357.2551,23350.8824,0.995885
4281.33,23357.2278,23350.8552,0.995168
4281.335,23357.2005,23350.8279,0.99447
4281.34,23357.1732,23350.8006,0.99379
4281.345,23357.1459,23350.7734,0.993119
4281.35,23357.1187,23350.7461,0.992444
4281.355,23357.0914,23350.7188,0.991744
4281.36,23357.0641,23350.6915,0.991015
4281.365,23357.0368,23350.6643,0.990253
4281.37,23357.0096,23350.637,0.989471
4281.375,23356.9823,23350.6097,0.988681
4281.38,23356.955,23350.5825,0.987908
4281.385,23356.9277,23350.5552,0.987163
4281.39,23356.9004,23350.5279,0.986458
4281.395,23356.8732,23350.5007,0.985792
4281.4,23356.8459,23350.4734,0.985169
4281.405,23356.8186,23350.4461,0.98458
4281.41,23356.7913,23350.4188,0.98403
4281.415,23356.7641,23350.3916,0.983521
4281.42,23356.7368,23350.3643,0.983079
4281.425,23356.7095,23350.337,0.982731
4281.43,23356.6822,23350.3098,0.982517
4281.435,23356.655,23350.2825,0.982482
4281.44,23356.6277,23350.2552,0.982658
4281.445,23356.6004,23350.228,0.983072
4281.45,23356.5731,23350.2007,0.983729
4281.455,23356.5458,23350.1734,0.984606
4281.46,23356.5186,23350.1462,0.985657
4281.465,23356.4913,23350.1189,0.986813
4281.47,23356.464,23350.0916,0.987984
4281.475,23356.4367,23350.0643,0.989076
4281.48,23356.4095,23350.0371,0.989996
4281.485,23356.3822,23350.0098,0.990668
4281.49,23356.3549,23349.9825,0.991048
4281.495,23356.3276,23349.9553,0.991118
4281.5,23356.3004,23349.928,0.990902
4281.505,23356.2731,23349.9007,0.990449
4281.51,23356.2458,23349.8735,0.98983
4281.515,23356.2185,23349.8462,0.989132
4281.52,23356.1913,23349.8189,0.988426
4281.525,23356.164,23349.7917,0.987763
4281.53,23356.1367,23349.7644,0.987169
4281.535,23356.1094,23349.7371,0.986629
4281.54,23356.0822,23349.7099,0.986097
4281.545,23356.0549,23349.6826,0.985494
4281.55,23356.0276,23349.6553,0.984728
4281.555,23356.0003,23349.6281,0.983708
4281.56,23355.9731,23349.6008,0.982348
4281.565,23355.9458,23349.5735,0.980582
4281.57,23355.9185,23349.5463,0.978377
4281.575,23355.8912,23349.519,0.975724
4281.58,23355.864,23349.4917,0.972645
4281.585,23355.8367,23349.4644,0.96918
4281.59,23355.8094,23349.4372,0.965378
4281.595,23355.7821,23349.4099,0.961292
4281.6,23355.7549,23349.3826,0.956977
4281.605,23355.7276,23349.3554,0.952476
4281.61,23355.7003,23349.3281,0.947833
4281.615,23355.673,23349.3008,0.943087
4281.62,23355.6458,23349.2736,0.938278
4281.625,23355.6185,23349.2463,0.933451
4281.63,23355.5912,23349.219,0.928641
4281.635,23355.5639,23349.1918,0.923888
4281.64,23355.5367,23349.1645,0.919202
4281.645,23355.5094,23349.1372,0.914577
4281.65,23355.4821,23349.11,0.909962
4281.655,23355.4548,23349.0827,0.905277
4281.66,23355.4276,23349.0554,0.900401
4281.665,23355.4003,23349.0282,0.895196
4281.67,23355.373,23349.0009,0.88951
4281.675,23355.3457,23348.9736,0.883202
4281.68,23355.3185,23348.9464,0.876142
4281.685,23355.2912,23348.9191,0.868239
4281.69,23355.2639,23348.8918,0.859439
4281.695,23355.2367,23348.8646,0.849735
4281.7,23355.2094,23348.8373,0.839176
4281.705,23355.1821,23348.8101,0.827863
4281.71,23355.1548,23348.7828,0.815958
4281.715,23355.1276,23348.7555,0.803688
4281.72,23355.1003,23348.7283,0.791332
4281.725,23355.073,23348.701,0.779227
4281.73,23355.0457,23348.6737,0.767744
4281.735,23355.0185,23348.6465,0.757274
4281.74,23354.9912,23348.6192,0.748212
4281.745,23354.9639,23348.5919,0.740923
4281.75,23354.9366,23348.5647,0.735729
4281.755,23354.9094,23348.5374,0.732879
4281.76,23354.8821,23348.5101,0.732536
4281.765,23354.8548,23348.4829,0.734765
4281.77,23354.8276,23348.4556,0.739529
4281.775,23354.8003,23348.4283,0.746685
4281.78,23354.773,23348.4011,0.755992
4281.785,23354.7457,23348.3738,0.767136
4281.79,23354.7185,23348.3465,0.779732
4281.795,23354.6912,23348.3193,0.793374
4281.8,23354.6639,23348.292,0.807634
4281.805,23354.6367,23348.2647,0.822106
4281.81,23354.6094,23348.2375,0.83642
4281.815,23354.5821,23348.2102,0.850252
4281.82,23354.5548,23348.183,0.863353
4281.825,23354.5276,23348.1557,0.875537
4281.83,23354.5003,23348.1284,0.886694
4281.835,23354.473,23348.1012,0.896779
4281.84,23354.4458,23348.0739,0.90581
4281.845,23354.4185,23348.0466,0.913853
4281.85,23354.3912,23348.0194,0.92101
4281.855,23354.3639,23347.9921,0.927412
4281.86,23354.3367,23347.9648,0.933191
4281.865,23354.3094,23347.9376,0.938476
4281.87,23354.2821,23347.9103,0.943381
4281.875,23354.2549,23347.8831,0.947996
4281.88,23354.2276,23347.8558,0.952382
4281.885,23354.2003,23347.8285,0.956566
4281.89,23354.173,23347.8013,0.960558
4281.895,23354.1458,23347.774,0.964331
4281.9,23354.1185,23347.7467,0.967847
4281.905,23354.0912,23347.7195,0.971055
4281.91,23354.064,23347.6922,0.973906
4281.915,23354.0367,23347.6649,0.976351
4281.92,23354.0094,23347.6377,0.97836
4281.925,23353.9821,23347.6104,0.979929
4281.93,23353.9549,23347.5832,0.981073
4281.935,23353.9276,23347.5559,0.981839
4281.94,23353.9003,23347.5286,0.982295
4281.945,23353.8731,23347.5014,0.982524
4281.95,23353.8458,23347.4741,0.982621
4281.955,23353.8185,23347.4468,0.982679
4281.96,23353.7913,23347.4196,0.982774
4281.965,23353.764,23347.3923,0.982958
4281.97,23353.7367,23347.3651,0.983249
4281.975,23353.7094,23347.3378,0.983636
4281.98,23353.6822,23347.3105,0.984076
4281.985,23353.6549,23347.2833,0.984506
4281.99,23353.6276,23347.256,0.98486
4281.995,23353.6004,23347.2287,0.985079
4282.0,23353.5731,23347.2015,0.985131
4282.005,23353.5458,23347.1742,0.985012
4282.01,23353.5186,23347.147,0.984754
4282.015,23353.4913,23347.1197,0.98442
4282.02,23353.464,23347.0924,0.984086
4282.025,23353.4368,23347.0652,0.983827
4282.03,23353.4095,23347.0379,0.983708
4282.035,23353.3822,23347.0106,0.983767
4282.04,23353.3549,23346.9834,0.984015
4282.045,23353.3277,23346.9561,0.98443
4282.05,23353.3004,23346.9289,0.984966
4282.055,23353.2731,23346.9016,0.985575
4282.06,23353.2459,23346.8743,0.986201
4282.065,23353.2186,23346.8471,0.986794
4282.07,23353.1913,23346.8198,0.987328
4282.075,23353.1641,23346.7926,0.987787
4282.08,23353.1368,23346.7653,0.988177
4282.085,23353.1095,23346.738,0.988519
4282.09,23353.0823,23346.7108,0.988847
4282.095,23353.055,23346.6835,0.989201
4282.1,23353.0277,23346.6563,0.989618
4282.105,23353.0005,23346.629,0.990128
4282.11,23352.9732,23346.6017,0.990756
4282.115,23352.9459,23346.5745,0.991504
4282.12,23352.9186,23346.5472,0.992369
4282.125,23352.8914,23346.5199,0.993325
4282.13,23352.8641,23346.4927,0.994343
4282.135,23352.8368,23346.4654,0.995385
4282.14,23352.8096,23346.4382,0.99641
4282.145,23352.7823,23346.4109,0.997384
4282.15,23352.755,23346.3836,0.998268
4282.155,23352.7278,23346.3564,0.999035
4282.16,23352.7005,23346.3291,0.999658
4282.165,23352.6732,23346.3019,1.000118
4282.17,23352.646,23346.2746,1.0004
4282.175,23352.6187,23346.2473,1.00049
4282.18,23352.5914,23346.2201,1.000385
4282.185,23352.5642,23346.1928,1.000094
4282.19,23352.5369,23346.1656,0.999627
4282.195,23352.5096,23346.1383,0.999019
4282.2,23352.4824,23346.111,0.998306
4282.205,23352.4551,23346.0838,0.997541
4282.21,23352.4278,23346.0565,0.996777
4282.215,23352.4006,23346.0293,0.996072
4282.22,23352.3733,23346.002,0.995474
4282.225,23352.346,23345.9748,0.995021
4282.23,23352.3188,23345.9475,0.994731
4282.235,23352.2915,23345.9202,0.994614
4282.24,23352.2642,23345.893,0.994655
4282.245,23352.237,23345.8657,0.994832
4282.25,23352.2097,23345.8385,0.995123
4282.255,23352.1824,23345.8112,0.995502
4282.26,23352.1552,23345.7839,0.995957
4282.265,23352.1279,23345.7567,0.996483
4282.27,23352.1006,23345.7294,0.997089
4282.275,23352.0734,23345.7022,0.997788
4282.28,23352.0461,23345.6749,0.998596
4282.285,23352.0188,23345.6476,0.999519
4282.29,23351.9916,23345.6204,1.00055
4282.295,23351.9643,23345.5931,1.001659
4282.3,23351.937,23345.5659,1.002796
4282.305,23351.9098,23345.5386,1.003889
4282.31,23351.8825,23345.5114,1.004858
4282.315,23351.8552,23345.4841,1.005616
4282.32,23351.828,23345.4568,1.006095
4282.325,23351.8007,23345.4296,1.006244
4282.33,23351.7735,23345.4023,1.006048
4282.335,23351.7462,23345.3751,1.005526
4282.34,23351.7189,23345.3478,1.004732
4282.345,23351.6917,23345.3205,1.003745
4282.35,23351.6644,23345.2933,1.002661
4282.355,23351.6371,23345.266,1.001574
4282.36,23351.6099,23345.2388,1.000572
4282.365,23351.5826,23345.2115,0.99972
4282.37,23351.5553,23345.1843,0.99906
4282.375,23351.5281,23345.157,0.998602
4282.38,23351.5008,23345.1297,0.998339
4282.385,23351.4735,23345.1025,0.998245
4282.39,23351.4463,23345.0752,0.998277
4282.395,23351.419,23345.048,0.99839
4282.4,23351.3917,23345.0207,0.998531
4282.405,23351.3645,23344.9935,0.998654
4282.41,23351.3372,23344.9662,0.99871
4282.415,23351.31,23344.9389,0.998658
4282.42,23351.2827,23344.9117,0.998469
4282.425,23351.2554,23344.8844,0.998118
4282.43,23351.2282,23344.8572,0.997598
4282.435,23351.2009,23344.8299,0.996923
4282.44,23351.1736,23344.8027,0.996123
4282.445,23351.1464,23344.7754,0.99524
4282.45,23351.1191,23344.7482,0.994331
4282.455,23351.0918,23344.7209,0.993463
4282.46,23351.0646,23344.6936,0.992701
4282.465,23351.0373,23344.6664,0.992103
4282.47,23351.01,23344.6391,0.991714
4282.475,23350.9828,23344.6119,0.991565
4282.48,23350.9555,23344.5846,0.991664
4282.485,23350.9283,23344.5574,0.99201
4282.49,23350.901,23344.5301,0.992578
4282.495,23350.8737,23344.5028,0.993341
4282.5,23350.8465,23344.4756,0.994254
4282.505,23350.8192,23344.4483,0.995275
4282.51,23350.7919,23344.4211,0.996355
4282.515,23350.7647,23344.3938,0.997441
4282.52,23350.7374,23344.3666,0.99848
4282.525,23350.7102,23344.3393,0.999426
4282.53,23350.6829,23344.3121,1.000234
4282.535,23350.6556,23344.2848,1.000866
4282.54,23350.6284,23344.2575,1.001301
4282.545,23350.6011,23344.2303,1.001526
4282.55,23350.5738,23344.203,1.001546
4282.555,23350.5466,23344.1758,1.001378
4282.56,23350.5193,23344.1485,1.00105
4282.565,23350.4921,23344.1213,1.000604
4282.57,23350.4648,23344.094,1.000088
4282.575,23350.4375,23344.0668,0.999552
4282.58,23350.4103,23344.0395,0.999055
4282.585,23350.383,23344.0123,0.998651
4282.59,23350.3557,23343.985,0.998391
4282.595,23350.3285,23343.9577,0.998317
4282.6,23350.3012,23343.9305,0.99846
4282.605,23350.274,23343.9032,0.998824
4282.61,23350.2467,23343.876,0.999405
4282.615,23350.2194,23343.8487,1.000161
4282.62,23350.1922,23343.8215,1.001045
4282.625,23350.1649,23343.7942,1.001985
4282.63,23350.1376,23343.767,1.002905
4282.635,23350.1104,23343.7397,1.003727
4282.64,23350.0831,23343.7125,1.004387
4282.645,23350.0559,23343.6852,1.004835
4282.65,23350.0286,23343.658,1.00504
4282.655,23350.0013,23343.6307,1.004997
4282.66,23349.9741,23343.6034,1.004717
4282.665,23349.9468,23343.5762,1.004225
4282.67,23349.9196,23343.5489,1.003554
4282.675,23349.8923,23343.5217,1.002739
4282.68,23349.865,23343.4944,1.001814
4282.685,23349.8378,23343.4672,1.0008
4282.69,23349.8105,23343.4399,0.999718
4282.695,23349.7833,23343.4127,0.998583
4282.7,23349.756,23343.3854,0.997414
4282.705,23349.7287,23343.3582,0.996236
4282.71,23349.7015,23343.3309,0.995083
4282.715,23349.6742,23343.3037,0.993998
4282.72,23349.647,23343.2764,0.99304
4282.725,23349.6197,23343.2492,0.992268
4282.73,23349.5924,23343.2219,0.99174
4282.735,23349.5652,23343.1946,0.991506
4282.74,23349.5379,23343.1674,0.991602
4282.745,23349.5107,23343.1401,0.992032
4282.75,23349.4834,23343.1129,0.992783
4282.755,23349.4561,23343.0856,0.993812
4282.76,23349.4289,23343.0584,0.995052
4282.765,23349.4016,23343.0311,0.996423
4282.77,23349.3744,23343.0039,0.997832
4282.775,23349.3471,23342.9766,0.999191
4282.78,23349.3198,23342.9494,1.000416
4282.785,23349.2926,23342.9221,1.001437
4282.79,23349.2653,23342.8949,1.002204
4282.795,23349.2381,23342.8676,1.002691
4282.8,23349.2108,23342.8404,1.002901
4282.805,23349.1835,23342.8131,1.002853
4282.81,23349.1563,23342.7859,1.002595
4282.815,23349.129,23342.7586,1.00219
4282.82,23349.1018,23342.7314,1.001709
4282.825,23349.0745,23342.7041,1.00123
4282.83,23349.0472,23342.6769,1.000829
4282.835,23349.02,23342.6496,1.000573
4282.84,23348.9927,23342.6224,1.000512
4282.845,23348.9655,23342.5951,1.000678
4282.85,23348.9382,23342.5679,1.001083
4282.855,23348.9109,23342.5406,1.001705
4282.86,23348.8837,23342.5133,1.0025
4282.865,23348.8564,23342.4861,1.003405
4282.87,23348.8292,23342.4588,1.004325
4282.875,23348.8019,23342.4316,1.005162
4282.88,23348.7747,23342.4043,1.005822
4282.885,23348.7474,23342.3771,1.006216
4282.89,23348.7201,23342.3498,1.006285
4282.895,23348.6929,23342.3226,1.006004
4282.9,23348.6656,23342.2953,1.00539
4282.905,23348.6384,23342.2681,1.004499
4282.91,23348.6111,23342.2408,1.003423
4282.915,23348.5839,23342.2136,1.002269
4282.92,23348.5566,23342.1863,1.001165
4282.925,23348.5293,23342.1591,1.000229
4282.93,23348.5021,23342.1318,0.99956
4282.935,23348.4748,23342.1046,0.999235
4282.94,23348.4476,23342.0773,0.99929
4282.945,23348.4203,23342.0501,0.999726
4282.95,23348.393,23342.0228,1.000503
4282.955,23348.3658,23341.9956,1.00155
4282.96,23348.3385,23341.9683,1.002762
4282.965,23348.3113,23341.9411,1.004026
4282.97,23348.284,23341.9138,1.005208
4282.975,23348.2568,23341.8866,1.006186
4282.98,23348.2295,23341.8593,1.006842
4282.985,23348.2022,23341.8321,1.007074
4282.99,23348.175,23341.8048,1.006796
4282.995,23348.1477,23341.7776,1.005931
4283.0,23348.1205,23341.7503,1.004407
4283.005,23348.0932,23341.7231,1.002151
4283.01,23348.066,23341.6958,0.999084
4283.015,23348.0387,23341.6686,0.995104
4283.02,23348.0114,23341.6413,0.990104
4283.025,23347.9842,23341.6141,0.983964
4283.03,23347.9569,23341.5868,0.976581
4283.035,23347.9297,23341.5596,0.967879
4283.04,23347.9024,23341.5324,0.957856
4283.045,23347.8752,23341.5051,0.94661
4283.05,23347.8479,23341.4779,0.934372
4283.055,23347.8207,23341.4506,0.921522
4283.06,23347.7934,23341.4234,0.908589
4283.065,23347.7661,23341.3961,0.896223
4283.07,23347.7389,23341.3689,0.885137
4283.075,23347.7116,23341.3416,0.876047
4283.08,23347.6844,23341.3144,0.869583
4283.085,23347.6571,23341.2871,0.866222
4283.09,23347.6299,23341.2599,0.866213
4283.095,23347.6026,23341.2326,0.869557
4283.1,23347.5754,23341.2054,0.87601
4283.105,23347.5481,23341.1781,0.885101
4283.11,23347.5208,23341.1509,0.896205
4283.115,23347.4936,23341.1236,0.90861
4283.12,23347.4663,23341.0964,0.921596
4283.125,23347.4391,23341.0691,0.934504
4283.13,23347.4118,23341.0419,0.946789
4283.135,23347.3846,23341.0146,0.958049
4283.14,23347.3573,23340.9874,0.968033
4283.145,23347.3301,23340.9601,0.976633
4283.15,23347.3028,23340.9329,0.983852
4283.155,23347.2755,23340.9056,0.98978
4283.16,23347.2483,23340.8784,0.994546
4283.165,23347.221,23340.8512,0.99831
4283.17,23347.1938,23340.8239,1.001224
4283.175,23347.1665,23340.7967,1.003426
4283.18,23347.1393,23340.7694,1.005042
4283.185,23347.112,23340.7422,1.006174
4283.19,23347.0848,23340.7149,1.006911
4283.195,23347.0575,23340.6877,1.007331
4283.2,23347.0303,23340.6604,1.007494
4283.205,23347.003,23340.6332,1.00746
4283.21,23346.9757,23340.6059,1.007271
4283.215,23346.9485,23340.5787,1.006964
4283.22,23346.9212,23340.5514,1.006572
4283.225,23346.894,23340.5242,1.006121
4283.23,23346.8667,23340.4969,1.005638
4283.235,23346.8395,23340.4697,1.005151
4283.24,23346.8122,23340.4424,1.00469
4283.245,23346.785,23340.4152,1.004286
4283.25,23346.7577,23340.388,1.003965
4283.255,23346.7305,23340.3607,1.003755
4283.26,23346.7032,23340.3335,1.003665
4283.265,23346.676,23340.3062,1.003696
4283.27,23346.6487,23340.279,1.003834
4283.275,23346.6215,23340.2517,1.00404
4283.28,23346.5942,23340.2245,1.004266
4283.285,23346.5669,23340.1972,1.004442
4283.29,23346.5397,23340.17,1.004498
4283.295,23346.5124,23340.1427,1.004361
4283.3,23346.4852,23340.1155,1.003971
4283.305,23346.4579,23340.0883,1.003299
4283.31,23346.4307,23340.061,1.00234
4283.315,23346.4034,23340.0338,1.001133
4283.32,23346.3762,23340.0065,0.999747
4283.325,23346.3489,23339.9793,0.998279
4283.33,23346.3217,23339.952,0.996845
4283.335,23346.2944,23339.9248,0.995556
4283.34,23346.2672,23339.8975,0.994514
4283.345,23346.2399,23339.8703,0.993799
4283.35,23346.2127,23339.843,0.993452
4283.355,23346.1854,23339.8158,0.993489
4283.36,23346.1582,23339.7886,0.99389
4283.365,23346.1309,23339.7613,0.994609
4283.37,23346.1037,23339.7341,0.995585
4283.375,23346.0764,23339.7068,0.996745
4283.38,23346.0491,23339.6796,0.998014
4283.385,23346.0219,23339.6523,0.999325
4283.39,23345.9946,23339.6251,1.00062
4283.395,23345.9674,23339.5978,1.001851
4283.4,23345.9401,23339.5706,1.002984
4283.405,23345.9129,23339.5434,1.00399
4283.41,23345.8856,23339.5161,1.004851
4283.415,23345.8584,23339.4889,1.005547
4283.42,23345.8311,23339.4616,1.006071
4283.425,23345.8039,23339.4344,1.006415
4283.43,23345.7766,23339.4071,1.00658
4283.435,23345.7494,23339.3799,1.006581
4283.44,23345.7221,23339.3526,1.006443
4283.445,23345.6949,23339.3254,1.006198
4283.45,23345.6676,23339.2982,1.005886
4283.455,23345.6404,23339.2709,1.005547
4283.46,23345.6131,23339.2437,1.00522
4283.465,23345.5859,23339.2164,1.004926
4283.47,23345.5586,23339.1892,1.004681
4283.475,23345.5314,23339.1619,1.004481
4283.48,23345.5041,23339.1347,1.004309
4283.485,23345.4769,23339.1075,1.004136
4283.49,23345.4496,23339.0802,1.003928
4283.495,23345.4224,23339.053,1.003646
4283.5,23345.3951,23339.0257,1.003261
4283.505,23345.3679,23338.9985,1.002753
4283.51,23345.3406,23338.9712,1.002122
4283.515,23345.3134,23338.944,1.001391
4283.52,23345.2861,23338.9168,1.000602
4283.525,23345.2589,23338.8895,0.99982
4283.53,23345.2316,23338.8623,0.99912
4283.535,23345.2044,23338.835,0.998582
4283.54,23345.1771,23338.8078,0.998273
4283.545,23345.1499,23338.7805,0.998235
4283.55,23345.1226,23338.7533,0.998485
4283.555,23345.0954,23338.7261,0.998997
4283.56,23345.0681,23338.6988,0.999717
4283.565,23345.0409,23338.6716,1.000551
4283.57,23345.0136,23338.6443,1.001391
4283.575,23344.9864,23338.6171,1.002126
4283.58,23344.9591,23338.5899,1.002649
4283.585,23344.9319,23338.5626,1.002888
4283.59,23344.9046,23338.5354,1.002803
4283.595,23344.8774,23338.5081,1.002398
4283.6,23344.8501,23338.4809,1.001716
4283.605,23344.8229,23338.4536,1.000838
4283.61,23344.7956,23338.4264,0.999861
4283.615,23344.7684,23338.3992,0.998884
4283.62,23344.7411,23338.3719,0.998002
4283.625,23344.7139,23338.3447,0.997286
4283.63,23344.6866,23338.3174,0.996775
4283.635,23344.6594,23338.2902,0.996486
4283.64,23344.6321,23338.263,0.996406
4283.645,23344.6049,23338.2357,0.996514
4283.65,23344.5776,23338.2085,0.996773
4283.655,23344.5504,23338.1812,0.99715
4283.66,23344.5231,23338.154,0.997613
4283.665,23344.4959,23338.1267,0.998135
4283.67,23344.4686,23338.0995,0.998695
4283.675,23344.4414,23338.0723,0.999266
4283.68,23344.4141,23338.045,0.999826
4283.685,23344.3869,23338.0178,1.000344
4283.69,23344.3597,23337.9905,1.000786
4283.695,23344.3324,23337.9633,1.001117
4283.7,23344.3052,23337.9361,1.001307
4283.705,23344.2779,23337.9088,1.001329
4283.71,23344.2507,23337.8816,1.001177
4283.715,23344.2234,23337.8543,1.000853
4283.72,23344.1962,23337.8271,1.000391
4283.725,23344.1689,23337.7999,0.999833
4283.73,23344.1417,23337.7726,0.999242
4283.735,23344.1144,23337.7454,0.998685
4283.74,23344.0872,23337.7181,0.998229
4283.745,23344.0599,23337.6909,0.997926
4283.75,23344.0327,23337.6637,0.997813
4283.755,23344.0054,23337.6364,0.997904
4283.76,23343.9782,23337.6092,0.998184
4283.765,23343.9509,23337.5819,0.998618
4283.77,23343.9237,23337.5547,0.999149
4283.775,23343.8964,23337.5275,0.999709
4283.78,23343.8692,23337.5002,1.000229
4283.785,23343.842,23337.473,1.000641
