wavenumber_cm-1,wavelength_vac_A,wavelength_air_A,solar,atmospheric,total
4321.64941,23139.3134,23133.0001,0.99656,0.99967,0.99614
4321.65918,23139.2611,23132.9478,0.99604,0.99987,0.99647
4321.66846,23139.2114,23132.8981,0.9977,0.99915,0.9971
4321.67822,23139.1591,23132.8459,0.99808,0.99923,0.99731
4321.6875,23139.1094,23132.7962,0.99689,0.99991,0.99728
4321.69678,23139.0597,23132.7465,0.99676,0.99969,0.99718
4321.70654,23139.0075,23132.6943,0.99727,0.99902,0.99654
4321.71582,23138.9578,23132.6446,0.99696,0.99889,0.99568
4321.72559,23138.9055,23132.5923,0.99666,0.99915,0.99568
4321.73486,23138.8559,23132.5427,0.9971,0.99935,0.99629
4321.74414,23138.8062,23132.493,0.99769,0.99903,0.99615
4321.75391,23138.7539,23132.4407,0.99776,0.99844,0.99542
4321.76318,23138.7042,23132.3911,0.99701,0.99859,0.99526
4321.77295,23138.6519,23132.3388,0.99625,0.99901,0.9954
4321.78223,23138.6022,23132.2892,0.9967,0.99819,0.99482
4321.7915,23138.5526,23132.2395,0.99761,0.9967,0.99388
4321.80127,23138.5003,23132.1872,0.99764,0.99619,0.99374
4321.81055,23138.4506,23132.1376,0.99736,0.99681,0.99463
4321.82031,23138.3984,23132.0853,0.99725,0.99798,0.99579
4321.82959,23138.3487,23132.0357,0.99688,0.9989,0.99618
4321.83936,23138.2964,23131.9834,0.99668,0.99877,0.99564
4321.84863,23138.2467,23131.9338,0.99696,0.99833,0.9953
4321.85791,23138.1971,23131.8841,0.99699,0.99837,0.99552
4321.86768,23138.1448,23131.8318,0.99708,0.99761,0.99498
4321.87695,23138.0951,23131.7822,0.99758,0.99621,0.99351
4321.88672,23138.0428,23131.7299,0.99741,0.99551,0.99224
4321.896,23137.9931,23131.6802,0.99666,0.99358,0.99
4321.90527,23137.9435,23131.6306,0.99669,0.98921,0.98575
4321.91504,23137.8912,23131.5783,0.99691,0.98741,0.98351
4321.92432,23137.8415,23131.5286,0.99678,0.99081,0.98682
4321.93408,23137.7893,23131.4764,0.99758,0.99419,0.99141
4321.94336,23137.7396,23131.4267,0.99844,0.99491,0.99241
4321.95264,23137.6899,23131.3771,0.99746,0.99625,0.99262
4321.9624,23137.6377,23131.3248,0.99651,0.99822,0.99513
4321.97168,23137.588,23131.2752,0.99758,0.99785,0.99649
4321.98145,23137.5357,23131.2229,0.99793,0.99667,0.99438
4321.99072,23137.4861,23131.1733,0.99537,0.99749,0.99234
4322.0,23137.4364,23131.1236,0.99203,0.99849,0.99177
4322.00977,23137.3841,23131.0713,0.98769,0.99776,0.98822
4322.01904,23137.3344,23131.0217,0.97755,0.99699,0.97842
4322.02881,23137.2821,23130.9694,0.95958,0.99742,0.96306
4322.03809,23137.2325,23130.9197,0.93795,0.9974,0.94309
4322.04785,23137.1802,23130.8675,0.9195,0.99552,0.92125
4322.05713,23137.1305,23130.8178,0.9114,0.99266,0.9062
4322.06641,23137.0809,23130.7682,0.91805,0.99077,0.90671
4322.07617,23137.0286,23130.716,0.93578,0.99106,0.92195
4322.08545,23136.9789,23130.6663,0.95552,0.993,0.94309
4322.09521,23136.9267,23130.6141,0.97216,0.99458,0.96237
4322.10449,23136.877,23130.5644,0.98525,0.9945,0.97639
4322.11377,23136.8273,23130.5147,0.99307,0.99413,0.98446
4322.12354,23136.775,23130.4624,0.99477,0.99501,0.98813
4322.13281,23136.7254,23130.4128,0.99458,0.99584,0.98985
4322.14258,23136.6731,23130.3605,0.99606,0.9954,0.99096
4322.15186,23136.6234,23130.3109,0.99748,0.99515,0.99172
4322.16113,23136.5738,23130.2613,0.99741,0.9954,0.99188
4322.1709,23136.5215,23130.209,0.99732,0.99479,0.99116
4322.18018,23136.4718,23130.1593,0.99721,0.99429,0.99054
4322.18994,23136.4196,23130.1071,0.99632,0.99541,0.99127
4322.19922,23136.3699,23130.0574,0.99636,0.99644,0.99285
4322.2085,23136.3202,23130.0078,0.99769,0.99647,0.99412
4322.21826,23136.268,23129.9555,0.99792,0.99694,0.99452
4322.22754,23136.2183,23129.9059,0.99726,0.99727,0.99378
4322.2373,23136.1661,23129.8537,0.99773,0.99642,0.99282
4322.24658,23136.1164,23129.804,0.998,0.99609,0.99284
4322.25635,23136.0641,23129.7517,0.99674,0.99663,0.99277
4322.26562,23136.0145,23129.7021,0.99628,0.9962,0.99193
4322.2749,23135.9648,23129.6524,0.99709,0.99541,0.99196
4322.28467,23135.9125,23129.6002,0.99652,0.99539,0.99234
4322.29395,23135.8628,23129.5505,0.99546,0.99453,0.99074
4322.30371,23135.8106,23129.4983,0.99641,0.99217,0.98815
4322.31299,23135.7609,23129.4486,0.99721,0.99004,0.98624
4322.32227,23135.7113,23129.399,0.99583,0.98868,0.98433
4322.33203,23135.659,23129.3467,0.99492,0.98704,0.98209
4322.34131,23135.6093,23129.2971,0.99571,0.98227,0.97722
4322.35107,23135.5571,23129.2448,0.99617,0.97233,0.9667
4322.36035,23135.5074,23129.1952,0.99634,0.96414,0.95812
4322.36963,23135.4578,23129.1455,0.99697,0.96823,0.96309
4322.37939,23135.4055,23129.0933,0.99743,0.98009,0.97622
4322.38867,23135.3558,23129.0436,0.99723,0.98702,0.98339
4322.39844,23135.3036,23128.9914,0.99688,0.98852,0.98465
4322.40771,23135.2539,23128.9418,0.99643,0.99057,0.98657
4322.41699,23135.2043,23128.8921,0.99609,0.99176,0.98727
4322.42676,23135.152,23128.8398,0.99686,0.99027,0.98592
4322.43604,23135.1023,23128.7902,0.99786,0.99043,0.98728
4322.4458,23135.0501,23128.7379,0.99773,0.99316,0.99047
4322.45508,23135.0004,23128.6883,0.99743,0.99491,0.99159
4322.46484,23134.9482,23128.6361,0.99769,0.99587,0.99254
4322.47412,23134.8985,23128.5864,0.99797,0.99729,0.9947
4322.4834,23134.8488,23128.5368,0.99842,0.9976,0.99504
4322.49316,23134.7966,23128.4845,0.99826,0.99765,0.99393
4322.50244,23134.7469,23128.4349,0.99648,0.99947,0.99481
4322.51221,23134.6946,23128.3826,0.9958,1.0004,0.99697
4322.52148,23134.645,23128.333,0.99792,0.99877,0.99741
4322.53076,23134.5953,23128.2833,0.99845,0.99842,0.99634
4322.54053,23134.5431,23128.2311,0.99591,1.0002,0.99601
4322.5498,23134.4934,23128.1815,0.99581,1.0001,0.99688
4322.55957,23134.4412,23128.1292,0.99848,0.99838,0.99733
4322.56885,23134.3915,23128.0795,0.99793,0.99893,0.9966
4322.57812,23134.3419,23128.0299,0.99542,1.0003,0.99597
4322.58789,23134.2896,23127.9777,0.99667,0.99919,0.99609
4322.59717,23134.2399,23127.928,0.99917,0.99793,0.99612
4322.60693,23134.1877,23127.8758,0.99796,0.99916,0.99615
4322.61621,23134.138,23127.8261,0.99584,1.0006,0.99679
4322.62549,23134.0884,23127.7765,0.99648,1.0006,0.99774
4322.63525,23134.0361,23127.7243,0.99775,1.0005,0.99864
4322.64453,23133.9865,23127.6746,0.99753,1.0008,0.99885
4322.6543,23133.9342,23127.6223,0.99687,1.0004,0.99752
4322.66357,23133.8846,23127.5728,0.99675,0.99997,0.99605
4322.67334,23133.8323,23127.5205,0.9973,0.99982,0.9964
4322.68262,23133.7826,23127.4708,0.99821,0.99931,0.99724
4322.69189,23133.733,23127.4212,0.99848,0.99883,0.99695
4322.70166,23133.6807,23127.369,0.99826,0.99898,0.99682
4322.71094,23133.631,23127.3193,0.99861,0.99893,0.99729
4322.7207,23133.5788,23127.2671,0.99876,0.99859,0.99697
4322.72998,23133.5292,23127.2174,0.99792,0.99889,0.99629
4322.73926,23133.4795,23127.1678,0.99751,0.99935,0.99649
4322.74902,23133.4273,23127.1156,0.99804,0.99913,0.99692
4322.7583,23133.3776,23127.0659,0.99812,0.99891,0.99685
4322.76807,23133.3253,23127.0137,0.99819,0.99855,0.9965
4322.77734,23133.2757,23126.9641,0.99936,0.99721,0.99593
4322.78662,23133.226,23126.9144,0.99982,0.9965,0.99559
4322.79639,23133.1738,23126.8621,0.99823,0.99803,0.99599
4322.80566,23133.1241,23126.8126,0.99717,0.99951,0.99639
4322.81543,23133.0719,23126.7603,0.9981,0.99898,0.99636
4322.82471,23133.0222,23126.7106,0.99859,0.99836,0.99656
4322.83398,23132.9726,23126.661,0.9976,0.99904,0.99684
4322.84375,23132.9203,23126.6088,0.99735,0.99941,0.99665
4322.85303,23132.8707,23126.5591,0.99812,0.99906,0.99655
4322.86279,23132.8184,23126.5069,0.99778,0.99939,0.99684
4322.87207,23132.7688,23126.4573,0.99653,1.0002,0.99709
4322.88184,23132.7165,23126.405,0.99648,1.0001,0.99741
4322.89111,23132.6669,23126.3554,0.99769,0.99943,0.99761
4322.90039,23132.6172,23126.3058,0.99851,0.99868,0.99675
4322.91016,23132.5649,23126.2535,0.99825,0.99821,0.99556
4322.91943,23132.5153,23126.2039,0.99732,0.9986,0.99568
4322.9292,23132.4631,23126.1516,0.99656,0.99918,0.99611
4322.93848,23132.4134,23126.102,0.99631,0.99859,0.99496
4322.94775,23132.3638,23126.0524,0.99572,0.99767,0.99324
4322.95752,23132.3115,23126.0001,0.99444,0.99787,0.99238
4322.9668,23132.2619,23125.9505,0.99389,0.99812,0.99157
4322.97656,23132.2096,23125.8983,0.99477,0.99739,0.99079
4322.98584,23132.16,23125.8486,0.9955,0.997,0.99125
4322.99512,23132.1103,23125.799,0.99497,0.99747,0.99182
4323.00488,23132.0581,23125.7468,0.99425,0.99738,0.9909
4323.01416,23132.0084,23125.6971,0.99443,0.99679,0.99038
4323.02393,23131.9562,23125.6449,0.99538,0.99686,0.99192
4323.0332,23131.9066,23125.5953,0.9965,0.99723,0.99354
4323.04248,23131.8569,23125.5456,0.99716,0.99716,0.99372
4323.05225,23131.8046,23125.4934,0.99697,0.99714,0.99373
4323.06152,23131.755,23125.4438,0.99634,0.9977,0.99441
4323.07129,23131.7027,23125.3915,0.9963,0.99848,0.99553
4323.08057,23131.6531,23125.3419,0.9969,0.99905,0.99658
4323.09033,23131.6009,23125.2897,0.99705,0.99931,0.99649
4323.09961,23131.5512,23125.24,0.99688,0.99922,0.99568
4323.10889,23131.5016,23125.1904,0.99793,0.99866,0.99633
4323.11865,23131.4493,23125.1382,0.99929,0.99818,0.99778
4323.12793,23131.3997,23125.0885,0.99815,0.99881,0.9973
4323.1377,23131.3474,23125.0363,0.99598,0.99976,0.9957
4323.14697,23131.2978,23124.9867,0.99666,0.99912,0.99544
4323.15625,23131.2481,23124.9371,0.99853,0.99795,0.99585
4323.16602,23131.1959,23124.8848,0.99783,0.99808,0.99534
4323.17529,23131.1463,23124.8352,0.99665,0.9973,0.99372
4323.18506,23131.094,23124.783,0.99757,0.99418,0.99146
4323.19434,23131.0443,23124.7333,0.9978,0.9929,0.99034
4323.20361,23130.9947,23124.6837,0.99645,0.99518,0.99176
4323.21338,23130.9425,23124.6315,0.99685,0.99655,0.99359
4323.22266,23130.8928,23124.5818,0.99831,0.99585,0.99373
4323.23242,23130.8406,23124.5296,0.99761,0.99631,0.99334
4323.2417,23130.791,23124.48,0.99605,0.99716,0.99289
4323.25098,23130.7413,23124.4304,0.99552,0.99617,0.99134
4323.26074,23130.6891,23124.3781,0.99519,0.99533,0.99008
4323.27002,23130.6394,23124.3285,0.99561,0.9958,0.9908
4323.27979,23130.5872,23124.2763,0.99719,0.99594,0.99213
4323.28906,23130.5376,23124.2267,0.99745,0.99599,0.99274
4323.29883,23130.4853,23124.1744,0.99668,0.99657,0.99316
4323.30811,23130.4356,23124.1248,0.99761,0.99638,0.99349
4323.31738,23130.386,23124.0752,0.99828,0.99641,0.99388
4323.32715,23130.3338,23124.0229,0.99692,0.99798,0.99501
4323.33643,23130.2841,23123.9733,0.99728,0.99857,0.99626
4323.34619,23130.2319,23123.9211,0.99953,0.99764,0.9967
4323.35547,23130.1823,23123.8715,0.99904,0.99842,0.99684
4323.36475,23130.1326,23123.8218,0.99716,1.0001,0.99682
4323.37451,23130.0804,23123.7696,0.99766,0.99964,0.99626
4323.38379,23130.0307,23123.72,0.99791,0.99933,0.99609
4323.39355,23129.9785,23123.6678,0.99628,1.0007,0.99682
4323.40283,23129.9289,23123.6182,0.99633,1.0007,0.9973
4323.41211,23129.8792,23123.5685,0.99745,0.99948,0.9971
4323.42188,23129.827,23123.5163,0.99654,0.99958,0.9968
4323.43115,23129.7774,23123.4667,0.99618,0.99948,0.99619
4323.44092,23129.7251,23123.4144,0.99798,0.99782,0.99537
4323.4502,23129.6755,23123.3648,0.99807,0.99722,0.99514
4323.45947,23129.6259,23123.3152,0.99629,0.99748,0.99479
4323.46924,23129.5736,23123.263,0.99661,0.99575,0.99328
4323.47852,23129.524,23123.2133,0.99835,0.99383,0.99227
4323.48828,23129.4717,23123.1611,0.99885,0.9947,0.99362
4323.49756,23129.4221,23123.1115,0.99869,0.99663,0.99572
4323.50732,23129.3699,23123.0593,0.99801,0.99775,0.99612
4323.5166,23129.3202,23123.0097,0.99657,0.99862,0.99547
4323.52588,23129.2706,23122.96,0.99696,0.99838,0.9956
4323.53564,23129.2184,23122.9078,0.99954,0.99657,0.99627
4323.54492,23129.1687,23122.8582,0.99996,0.99595,0.99616
4323.55469,23129.1165,23122.806,0.99739,0.99772,0.99549
4323.56396,23129.0669,23122.7564,0.99605,0.99941,0.99568
4323.57324,23129.0172,23122.7068,0.99673,0.99989,0.99684
4323.58301,23128.965,23122.6545,0.99644,1.0005,0.99765
4323.59229,23128.9153,23122.6049,0.99555,1.0012,0.99784
4323.60205,23128.8631,23122.5527,0.99661,1.0007,0.99806
4323.61133,23128.8135,23122.5031,0.99823,0.99975,0.99778
4323.62061,23128.7638,23122.4534,0.9977,0.99972,0.99664
4323.63037,23128.7116,23122.4012,0.99612,1.0001,0.996
4323.63965,23128.662,23122.3516,0.99502,1.0001,0.99588
4323.64941,23128.6098,23122.2994,0.99247,1.0004,0.99403
4323.65869,23128.5601,23122.2498,0.98769,1.0014,0.99012
4323.66797,23128.5105,23122.2001,0.98407,1.0014,0.98651
4323.67773,23128.4583,23122.148,0.98363,1.0001,0.9846
4323.68701,23128.4086,23122.0983,0.98462,0.9997,0.98449
4323.69678,23128.3564,23122.0461,0.98634,1.0006,0.98629
4323.70605,23128.3068,23121.9965,0.98973,1.0007,0.98933
4323.71582,23128.2545,23121.9443,0.99334,1.0001,0.99243
4323.7251,23128.2049,23121.8946,0.99507,1.0004,0.9949
4323.73438,23128.1552,23121.845,0.99575,1.0008,0.99634
4323.74414,23128.103,23121.7928,0.99674,1.0003,0.99707
4323.75342,23128.0534,23121.7432,0.99724,0.99996,0.99776
4323.76318,23128.0012,23121.691,0.99683,1.0003,0.9975
4323.77246,23127.9516,23121.6414,0.99696,0.99964,0.99605
4323.78174,23127.9019,23121.5917,0.99813,0.99839,0.99595
4323.7915,23127.8497,23121.5396,0.99883,0.99861,0.99762
4323.80078,23127.8001,23121.4899,0.99833,0.99944,0.9978
4323.81055,23127.7478,23121.4377,0.99808,0.9991,0.9966
4323.81982,23127.6982,23121.3881,0.99882,0.9985,0.997
4323.8291,23127.6486,23121.3385,0.99887,0.99913,0.99786
4323.83887,23127.5963,23121.2862,0.99784,1.0001,0.99715
4323.84814,23127.5468,23121.2367,0.99811,1.0,0.99713
4323.85791,23127.4945,23121.1844,0.99989,0.99914,0.99855
4323.86719,23127.4449,23121.1348,1.0002,0.9987,0.99843
4323.87646,23127.3953,23121.0852,0.99851,0.99918,0.99695
4323.88623,23127.343,23121.033,0.99746,0.9999,0.99683
4323.89551,23127.2934,23120.9834,0.99803,0.99984,0.99743
4323.90527,23127.2412,23120.9312,0.99893,0.99909,0.99742
4323.91455,23127.1915,23120.8816,0.99901,0.99893,0.99785
4323.92432,23127.1393,23120.8293,0.99809,0.9998,0.99862
4323.93359,23127.0897,23120.7797,0.99732,1.0003,0.99818
4323.94287,23127.0401,23120.7301,0.99765,0.99972,0.99733
4323.95264,23126.9878,23120.6779,0.99783,0.99962,0.9975
4323.96191,23126.9382,23120.6283,0.99708,1.0004,0.99793
4323.97168,23126.886,23120.5761,0.99697,1.0006,0.99793
4323.98096,23126.8363,23120.5265,0.99751,1.0001,0.99823
4323.99023,23126.7868,23120.4769,0.99734,1.0001,0.9987
4324.0,23126.7345,23120.4246,0.99748,0.99999,0.99835
4324.00928,23126.6849,23120.375,0.99849,0.99922,0.99755
4324.01904,23126.6327,23120.3228,0.99852,0.99893,0.99736
4324.02832,23126.583,23120.2732,0.99794,0.99891,0.99739
4324.0376,23126.5334,23120.2236,0.99828,0.99814,0.99669
4324.04736,23126.4812,23120.1714,0.99804,0.99766,0.99568
4324.05664,23126.4316,23120.1218,0.99697,0.9979,0.99522
4324.06641,23126.3793,23120.0696,0.9972,0.99773,0.99514
4324.07568,23126.3297,23120.02,0.99724,0.99798,0.99509
4324.08496,23126.2801,23119.9704,0.99529,0.99935,0.99512
4324.09473,23126.2279,23119.9181,0.99494,0.99929,0.99514
4324.104,23126.1783,23119.8686,0.9973,0.99775,0.99531
4324.11377,23126.126,23119.8163,0.9976,0.99813,0.99567
4324.12305,23126.0764,23119.7667,0.99573,0.99948,0.9955
4324.13281,23126.0242,23119.7145,0.99659,0.99837,0.99501
4324.14209,23125.9746,23119.6649,0.99944,0.99659,0.99565
4324.15137,23125.9249,23119.6153,0.99971,0.99725,0.99684
4324.16113,23125.8727,23119.5631,0.99812,0.99865,0.99699
4324.17041,23125.8231,23119.5135,0.99836,0.99861,0.99714
4324.18018,23125.7709,23119.4613,1.0002,0.99817,0.99841
4324.18945,23125.7213,23119.4117,1.0004,0.99859,0.99901
4324.19873,23125.6717,23119.3621,0.99858,0.99941,0.99822
4324.2085,23125.6194,23119.3099,0.99765,0.99984,0.99785
4324.21777,23125.5698,23119.2603,0.99887,0.99929,0.99804
4324.22754,23125.5176,23119.2081,0.9992,0.99889,0.99772
4324.23682,23125.468,23119.1584,0.99765,0.99958,0.99748
4324.24609,23125.4184,23119.1089,0.99748,0.99973,0.99743
4324.25586,23125.3661,23119.0566,0.99882,0.99859,0.99673
4324.26514,23125.3165,23119.007,0.99851,0.99824,0.99622
4324.2749,23125.2643,23118.9549,0.99765,0.99867,0.99665
4324.28418,23125.2147,23118.9052,0.99868,0.9981,0.99671
4324.29346,23125.1651,23118.8556,0.99901,0.99781,0.99628
4324.30322,23125.1129,23118.8034,0.99686,0.99924,0.99654
4324.3125,23125.0632,23118.7538,0.99566,0.99998,0.99672
4324.32227,23125.011,23118.7016,0.99692,0.99867,0.99595
4324.33154,23124.9614,23118.652,0.99773,0.99745,0.99521
4324.34131,23124.9092,23118.5998,0.99607,0.99731,0.99411
4324.35059,23124.8595,23118.5502,0.99125,0.99723,0.99058
4324.35986,23124.81,23118.5006,0.98156,0.99731,0.9836
4324.36963,23124.7577,23118.4484,0.96619,0.99754,0.97156
4324.37891,23124.7081,23118.3988,0.94667,0.9967,0.95218
4324.38867,23124.6559,23118.3466,0.92665,0.99497,0.92857
4324.39795,23124.6063,23118.297,0.91319,0.99334,0.91011
4324.40723,23124.5567,23118.2474,0.91377,0.99157,0.90464
4324.41699,23124.5045,23118.1952,0.92846,0.99009,0.91346
4324.42627,23124.4548,23118.1456,0.9492,0.99064,0.93257
4324.43604,23124.4026,23118.0934,0.96827,0.99282,0.95488
4324.44531,23124.353,23118.0438,0.98271,0.99428,0.97337
4324.45459,23124.3034,23117.9942,0.99123,0.99493,0.98458
4324.46436,23124.2512,23117.942,0.99413,0.99597,0.98961
4324.47363,23124.2016,23117.8924,0.99553,0.99654,0.99193
4324.4834,23124.1493,23117.8402,0.99838,0.99561,0.99379
4324.49268,23124.0997,23117.7906,0.99997,0.99495,0.99459
4324.50195,23124.0502,23117.741,0.99873,0.99549,0.99374
4324.51172,23123.9979,23117.6888,0.99783,0.99562,0.99302
4324.521,23123.9483,23117.6392,0.99787,0.99543,0.99357
4324.53076,23123.8961,23117.587,0.99693,0.99614,0.99404
4324.54004,23123.8465,23117.5374,0.997,0.99599,0.99347
4324.5498,23123.7943,23117.4852,0.99918,0.99401,0.99269
4324.55908,23123.7447,23117.4356,0.99944,0.99337,0.99256
4324.56836,23123.6951,23117.386,0.99704,0.99493,0.99275
4324.57812,23123.6429,23117.3339,0.99632,0.99512,0.9922
4324.5874,23123.5932,23117.2842,0.99817,0.99305,0.99072
4324.59717,23123.541,23117.232,0.99969,0.99139,0.98951
4324.60645,23123.4914,23117.1824,0.99936,0.9911,0.98887
4324.61572,23123.4418,23117.1329,0.99822,0.99103,0.98849
4324.62549,23123.3896,23117.0806,0.99846,0.99025,0.98861
4324.63477,23123.34,23117.031,0.99928,0.98889,0.98783
4324.64453,23123.2878,23116.9789,0.99807,0.98763,0.98488
4324.65381,23123.2382,23116.9293,0.99738,0.98613,0.98263
4324.66309,23123.1885,23116.8796,0.99953,0.98334,0.98173
4324.67285,23123.1364,23116.8275,0.99975,0.97992,0.978
4324.68213,23123.0867,23116.7779,0.99778,0.97746,0.97358
4324.69189,23123.0346,23116.7257,0.99933,0.97653,0.97446
4324.70117,23122.9849,23116.6761,1.0014,0.97718,0.97682
4324.71045,23122.9353,23116.6265,0.9999,0.97807,0.97555
4324.72021,23122.8831,23116.5743,1.0001,0.97707,0.97477
4324.72949,23122.8335,23116.5247,1.0015,0.97552,0.97538
4324.73926,23122.7813,23116.4725,0.99962,0.97479,0.97339
4324.74854,23122.7317,23116.4229,0.99977,0.97265,0.971
4324.7583,23122.6795,23116.3707,1.0021,0.96953,0.96935
4324.76758,23122.6299,23116.3211,1.0,0.96753,0.96499
4324.77686,23122.5802,23116.2715,0.99967,0.96363,0.96067
4324.78662,23122.5281,23116.2194,1.003,0.9577,0.95772
4324.7959,23122.4785,23116.1698,1.0002,0.95364,0.95093
4324.80566,23122.4263,23116.1176,0.99764,0.94833,0.94293
4324.81494,23122.3767,23116.068,1.0025,0.93816,0.93655
4324.82422,23122.327,23116.0184,1.0015,0.92777,0.92459
4324.83398,23122.2749,23115.9662,0.99775,0.9169,0.90979
4324.84326,23122.2252,23115.9166,1.0045,0.90015,0.89817
4324.85303,23122.173,23115.8644,1.0038,0.88096,0.87735
4324.8623,23122.1234,23115.8148,0.99502,0.8574,0.845
4324.87158,23122.0738,23115.7652,1.0044,0.82,0.8131
4324.88135,23122.0216,23115.713,1.0073,0.77316,0.76595
4324.89062,23121.972,23115.6635,0.98622,0.71618,0.69139
4324.90039,23121.9198,23115.6113,0.98683,0.63763,0.61003
4324.90967,23121.8702,23115.5617,0.98743,0.53054,0.50041
4324.91895,23121.8206,23115.5121,0.98804,0.35768,0.33076
4324.92871,23121.7684,23115.4599,0.98865,0.22886,0.2068
4324.93799,23121.7188,23115.4103,0.98926,0.2936,0.27108
4324.94775,23121.6666,23115.3581,0.98987,0.48804,0.46338
4324.95703,23121.617,23115.3085,0.99047,0.63794,0.61493
4324.9668,23121.5648,23115.2563,0.99108,0.7163,0.69606
4324.97607,23121.5152,23115.2068,0.99937,0.77813,0.76547
4324.98535,23121.4656,23115.1572,1.0116,0.82183,0.82127
4324.99512,23121.4134,23115.105,0.99805,0.86024,0.85067
4325.00439,23121.3638,23115.0554,0.99776,0.88599,0.87774
4325.01416,23121.3116,23115.0032,1.0056,0.90373,0.90391
4325.02344,23121.262,23114.9536,0.9994,0.92086,0.91585
4325.03271,23121.2124,23114.9041,0.99743,0.9331,0.92631
4325.04248,23121.1602,23114.8518,1.0022,0.94198,0.94118
4325.05176,23121.1106,23114.8023,0.99836,0.95183,0.94847
4325.06152,23121.0584,23114.7501,0.99694,0.9579,0.95217
4325.0708,23121.0088,23114.7005,1.0016,0.96126,0.96002
4325.08008,23120.9592,23114.6509,0.99834,0.96774,0.96518
4325.08984,23120.907,23114.5987,0.99501,0.97272,0.96731
4325.09912,23120.8574,23114.5491,1.0001,0.97339,0.97223
4325.10889,23120.8052,23114.4969,1.0006,0.97573,0.9753
4325.11816,23120.7556,23114.4474,0.99669,0.97921,0.97465
4325.12744,23120.706,23114.3978,0.99917,0.97991,0.97694
4325.13721,23120.6538,23114.3456,1.0007,0.98155,0.98118
4325.14648,23120.6042,23114.296,0.9969,0.98496,0.98234
4325.15625,23120.552,23114.2438,0.99762,0.98548,0.9826
4325.16553,23120.5024,23114.1942,1.0012,0.98453,0.98399
4325.17529,23120.4502,23114.1421,0.99895,0.98644,0.98472
4325.18457,23120.4006,23114.0925,0.99576,0.98898,0.98532
4325.19385,23120.351,23114.0429,0.997,0.98961,0.98677
