wavenumber_cm-1,wavelength_vac_A,wavelength_air_A,telluric_ratio
4322.947939,23132.3628,23126.0514,0.99327
4322.957416,23132.3121,23126.0007,0.99241
4322.966893,23132.2614,23125.95,0.9916
4322.97637,23132.2106,23125.8993,0.99082
4322.985847,23132.1599,23125.8486,0.99128
4322.995325,23132.1092,23125.7979,0.99185
4323.004802,23132.0585,23125.7472,0.99093
4323.014279,23132.0078,23125.6965,0.99041
4323.023756,23131.9571,23125.6458,0.99195
4323.033233,23131.9064,23125.5951,0.99356
4323.04271,23131.8557,23125.5444,0.99374
4323.052187,23131.805,23125.4937,0.99375
4323.061664,23131.7542,23125.443,0.99443
4323.071141,23131.7035,23125.3923,0.99555
4323.080618,23131.6528,23125.3416,0.9966
4323.090096,23131.6021,23125.2909,0.9965
4323.099573,23131.5514,23125.2402,0.99569
4323.10905,23131.5007,23125.1895,0.99635
4323.118527,23131.45,23125.1388,0.99779
4323.128004,23131.3993,23125.0882,0.99731
4323.137481,23131.3486,23125.0375,0.99572
4323.146958,23131.2979,23124.9868,0.99545
4323.156435,23131.2472,23124.9361,0.99586
4323.165912,23131.1965,23124.8854,0.99536
4323.175389,23131.1457,23124.8347,0.99374
4323.184866,23131.095,23124.784,0.99149
4323.194344,23131.0443,23124.7333,0.99037
4323.203821,23130.9936,23124.6826,0.99179
4323.213298,23130.9429,23124.6319,0.99362
4323.222775,23130.8922,23124.5812,0.99375
4323.232252,23130.8415,23124.5305,0.99336
4323.241729,23130.7908,23124.4798,0.99291
4323.251206,23130.7401,23124.4291,0.99137
4323.260683,23130.6894,23124.3785,0.99012
4323.27016,23130.6387,23124.3278,0.99084
4323.279637,23130.588,23124.2771,0.99215
4323.289114,23130.5373,23124.2264,0.99277
4323.298592,23130.4866,23124.1757,0.99318
4323.308069,23130.4359,23124.125,0.99351
4323.317546,23130.3852,23124.0743,0.9939
4323.327023,23130.3345,23124.0236,0.99503
4323.3365,23130.2838,23123.9729,0.99627
4323.345977,23130.233,23123.9222,0.99671
4323.355454,23130.1823,23123.8716,0.99685
4323.364931,23130.1316,23123.8209,0.99683
4323.374408,23130.0809,23123.7702,0.99628
4323.383885,23130.0302,23123.7195,0.99611
4323.393363,23129.9795,23123.6688,0.99684
4323.40284,23129.9288,23123.6181,0.99732
4323.412317,23129.8781,23123.5674,0.99711
4323.421794,23129.8274,23123.5167,0.99681
4323.431271,23129.7767,23123.466,0.99621
4323.440748,23129.726,23123.4154,0.99539
4323.450225,23129.6753,23123.3647,0.99515
4323.459702,23129.6246,23123.314,0.99481
4323.469179,23129.5739,23123.2633,0.99331
4323.478656,23129.5232,23123.2126,0.9923
4323.488133,23129.4725,23123.1619,0.99364
4323.497611,23129.4218,23123.1112,0.99574
4323.507088,23129.3711,23123.0606,0.99614
4323.516565,23129.3204,23123.0099,0.99549
4323.526042,23129.2697,23122.9592,0.99561
4323.535519,23129.219,23122.9085,0.99628
4323.544996,23129.1683,23122.8578,0.99617
4323.554473,23129.1176,23122.8071,0.9955
4323.56395,23129.0669,23122.7564,0.9957
4323.573427,23129.0162,23122.7058,0.99685
4323.582904,23128.9655,23122.6551,0.99765
4323.592381,23128.9148,23122.6044,0.99785
4323.601859,23128.8641,23122.5537,0.99807
4323.611336,23128.8134,23122.503,0.99779
4323.620813,23128.7627,23122.4523,0.99666
4323.63029,23128.7121,23122.4017,0.99601
4323.639767,23128.6614,23122.351,0.99589
4323.649244,23128.6107,23122.3003,0.99405
4323.658721,23128.56,23122.2496,0.99015
4323.668198,23128.5093,23122.1989,0.98655
4323.677675,23128.4586,23122.1482,0.98465
4323.687152,23128.4079,23122.0976,0.98454
4323.69663,23128.3572,23122.0469,0.98634
4323.706107,23128.3065,23121.9962,0.98937
4323.715584,23128.2558,23121.9455,0.99245
4323.725061,23128.2051,23121.8948,0.99492
4323.734538,23128.1544,23121.8442,0.99636
4323.744015,23128.1037,23121.7935,0.99709
4323.753492,23128.053,23121.7428,0.99777
4323.762969,23128.0023,23121.6921,0.99751
4323.772446,23127.9516,23121.6414,0.99606
4323.781923,23127.9009,23121.5908,0.99597
4323.7914,23127.8502,23121.5401,0.99763
4323.800878,23127.7995,23121.4894,0.99781
4323.810355,23127.7489,23121.4387,0.99662
4323.819832,23127.6982,23121.388,0.99702
4323.829309,23127.6475,23121.3374,0.99787
4323.838786,23127.5968,23121.2867,0.99716
4323.848263,23127.5461,23121.236,0.99715
4323.85774,23127.4954,23121.1853,0.99856
4323.867217,23127.4447,23121.1347,0.99844
4323.876694,23127.394,23121.084,0.99696
4323.886171,23127.3433,23121.0333,0.99684
4323.895648,23127.2926,23120.9826,0.99744
4323.905126,23127.2419,23120.932,0.99743
4323.914603,23127.1913,23120.8813,0.99786
4323.92408,23127.1406,23120.8306,0.99862
4323.933557,23127.0899,23120.7799,0.99819
4323.943034,23127.0392,23120.7292,0.99734
4323.952511,23126.9885,23120.6786,0.99751
4323.961988,23126.9378,23120.6279,0.99794
4323.971465,23126.8871,23120.5772,0.99794
4323.980942,23126.8364,23120.5266,0.99824
4323.990419,23126.7857,23120.4759,0.99871
4323.999897,23126.7351,23120.4252,0.99836
4324.009374,23126.6844,23120.3745,0.99756
4324.018851,23126.6337,23120.3239,0.99737
4324.028328,23126.583,23120.2732,0.9974
4324.037805,23126.5323,23120.2225,0.9967
4324.047282,23126.4816,23120.1718,0.9957
4324.056759,23126.4309,23120.1212,0.99523
4324.066236,23126.3803,23120.0705,0.99515
4324.075713,23126.3296,23120.0198,0.99511
4324.08519,23126.2789,23119.9691,0.99514
4324.094667,23126.2282,23119.9185,0.99516
4324.104145,23126.1775,23119.8678,0.99533
4324.113622,23126.1268,23119.8171,0.99569
4324.123099,23126.0761,23119.7665,0.99551
4324.132576,23126.0254,23119.7158,0.99503
4324.142053,23125.9748,23119.6651,0.99566
4324.15153,23125.9241,23119.6144,0.99686
4324.161007,23125.8734,23119.5638,0.997
4324.170484,23125.8227,23119.5131,0.99715
4324.179961,23125.772,23119.4624,0.99841
4324.189438,23125.7213,23119.4118,0.99901
4324.198915,23125.6707,23119.3611,0.99822
4324.208393,23125.62,23119.3104,0.99786
4324.21787,23125.5693,23119.2598,0.99805
4324.227347,23125.5186,23119.2091,0.99773
4324.236824,23125.4679,23119.1584,0.99749
4324.246301,23125.4172,23119.1078,0.99744
4324.255778,23125.3666,23119.0571,0.99674
4324.265255,23125.3159,23119.0064,0.99623
4324.274732,23125.2652,23118.9557,0.99666
4324.284209,23125.2145,23118.9051,0.99672
4324.293686,23125.1638,23118.8544,0.99629
4324.303164,23125.1132,23118.8037,0.99655
4324.312641,23125.0625,23118.7531,0.99674
4324.322118,23125.0118,23118.7024,0.99597
4324.331595,23124.9611,23118.6517,0.99523
4324.341072,23124.9104,23118.6011,0.99413
4324.350549,23124.8598,23118.5504,0.99061
4324.360026,23124.8091,23118.4997,0.98365
4324.369503,23124.7584,23118.4491,0.97165
4324.37898,23124.7077,23118.3984,0.95233
4324.388457,23124.657,23118.3478,0.9288
4324.397934,23124.6064,23118.2971,0.9104
4324.407412,23124.5557,23118.2464,0.90495
4324.416889,23124.505,23118.1958,0.91374
4324.426366,23124.4543,23118.1451,0.93279
4324.435843,23124.4037,23118.0944,0.95503
4324.44532,23124.353,23118.0438,0.97346
4324.454797,23124.3023,23117.9931,0.98463
4324.464274,23124.2516,23117.9424,0.98965
4324.473751,23124.2009,23117.8918,0.99196
4324.483228,23124.1503,23117.8411,0.99382
4324.492705,23124.0996,23117.7905,0.99461
4324.502183,23124.0489,23117.7398,0.99376
4324.51166,23123.9982,23117.6891,0.99305
4324.521137,23123.9476,23117.6385,0.9936
4324.530614,23123.8969,23117.5878,0.99406
4324.540091,23123.8462,23117.5371,0.99349
4324.549568,23123.7955,23117.4865,0.99271
4324.559045,23123.7449,23117.4358,0.99258
4324.568522,23123.6942,23117.3852,0.99278
4324.577999,23123.6435,23117.3345,0.99222
4324.587476,23123.5928,23117.2838,0.99076
4324.596953,23123.5422,23117.2332,0.98954
4324.606431,23123.4915,23117.1825,0.98891
4324.615908,23123.4408,23117.1319,0.98853
4324.625385,23123.3901,23117.0812,0.98865
4324.634862,23123.3395,23117.0305,0.98787
4324.644339,23123.2888,23116.9799,0.98493
4324.653816,23123.2381,23116.9292,0.98269
4324.663293,23123.1875,23116.8786,0.98179
4324.67277,23123.1368,23116.8279,0.97807
4324.682247,23123.0861,23116.7772,0.97366
4324.691724,23123.0354,23116.7266,0.97454
4324.701201,23122.9848,23116.6759,0.97689
4324.710679,23122.9341,23116.6253,0.97563
4324.720156,23122.8834,23116.5746,0.97485
4324.729633,23122.8328,23116.524,0.97546
4324.73911,23122.7821,23116.4733,0.97347
4324.748587,23122.7314,23116.4226,0.9711
4324.758064,23122.6807,23116.372,0.96945
4324.767541,23122.6301,23116.3213,0.96511
4324.777018,23122.5794,23116.2707,0.96079
4324.786495,23122.5287,23116.22,0.95786
4324.795972,23122.4781,23116.1694,0.95109
4324.80545,23122.4274,23116.1187,0.94311
4324.814927,23122.3767,23116.0681,0.93675
4324.824404,23122.3261,23116.0174,0.92483
4324.833881,23122.2754,23115.9667,0.91008
4324.843358,23122.2247,23115.9161,0.8985
4324.852835,23122.1741,23115.8654,0.87774
4324.862312,23122.1234,23115.8148,0.8455
4324.871789,23122.0727,23115.7641,0.8137
4324.881266,23122.0221,23115.7135,0.7667
4324.890743,23121.9714,23115.6628,0.69237
4324.90022,23121.9207,23115.6122,0.61128
4324.909698,23121.87,23115.5615,0.50201
4324.919175,23121.8194,23115.5109,0.3329
4324.928652,23121.7687,23115.4602,0.20934
4324.938129,23121.718,23115.4096,0.27341
4324.947606,23121.6674,23115.3589,0.4651
4324.957083,23121.6167,23115.3083,0.61616
4324.96656,23121.5661,23115.2576,0.69703
4324.976037,23121.5154,23115.207,0.76622
4324.985514,23121.4647,23115.1563,0.82184
4324.994991,23121.4141,23115.1057,0.85115
4325.004468,23121.3634,23115.055,0.87813
4325.013946,23121.3127,23115.0043,0.90422
4325.023423,23121.2621,23114.9537,0.91612
4325.0329,23121.2114,23114.903,0.92655
4325.042377,23121.1607,23114.8524,0.94137
4325.051854,23121.1101,23114.8018,0.94864
4325.061331,23121.0594,23114.7511,0.95232
4325.070808,23121.0088,23114.7005,0.96015
4325.080285,23120.9581,23114.6498,0.96529
4325.089762,23120.9074,23114.5992,0.96741
4325.099239,23120.8568,23114.5485,0.97232
4325.108717,23120.8061,23114.4979,0.97538
4325.118194,23120.7554,23114.4472,0.97473
4325.127671,23120.7048,23114.3966,0.97701
4325.137148,23120.6541,23114.3459,0.98124
4325.146625,23120.6035,23114.2953,0.9824
4325.156102,23120.5528,23114.2446,0.98266
4325.165579,23120.5021,23114.194,0.98404
4325.175056,23120.4515,23114.1433,0.98477
4325.184533,23120.4008,23114.0927,0.98537
4325.19401,23120.3502,23114.042,0.98681
4325.203487,23120.2995,23113.9914,0.98793
4325.212965,23120.2488,23113.9407,0.98873
4325.222442,23120.1982,23113.8901,0.98978
4325.231919,23120.1475,23113.8395,0.99
4325.241396,23120.0969,23113.7888,0.98887
4325.250873,23120.0462,23113.7382,0.98774
4325.26035,23119.9955,23113.6875,0.98799
4325.269827,23119.9449,23113.6369,0.98925
4325.279304,23119.8942,23113.5862,0.98995
4325.288781,23119.8436,23113.5356,0.98984
4325.298258,23119.7929,23113.4849,0.99021
4325.307735,23119.7423,23113.4343,0.99123
4325.317213,23119.6916,23113.3837,0.99173
4325.32669,23119.6409,23113.333,0.99151
4325.336167,23119.5903,23113.2824,0.99123
4325.345644,23119.5396,23113.2317,0.99116
4325.355121,23119.489,23113.1811,0.99096
4325.364598,23119.4383,23113.1304,0.99023
4325.374075,23119.3877,23113.0798,0.98928
4325.383552,23119.337,23113.0292,0.98849
4325.393029,23119.2863,23112.9785,0.98669
4325.402506,23119.2357,23112.9279,0.98307
4325.411984,23119.185,23112.8772,0.9794
4325.421461,23119.1344,23112.8266,0.97772
4325.430938,23119.0837,23112.776,0.97855
4325.440415,23119.0331,23112.7253,0.98171
4325.449892,23118.9824,23112.6747,0.98545
4325.459369,23118.9318,23112.624,0.987
4325.468846,23118.8811,23112.5734,0.98692
4325.478323,23118.8305,23112.5228,0.98749
4325.4878,23118.7798,23112.4721,0.98782
4325.497277,23118.7292,23112.4215,0.98635
4325.506754,23118.6785,23112.3708,0.98415
4325.516232,23118.6278,23112.3202,0.98149
4325.525709,23118.5772,23112.2696,0.97852
4325.535186,23118.5265,23112.2189,0.97899
4325.544663,23118.4759,23112.1683,0.98448
4325.55414,23118.4252,23112.1176,0.98984
4325.563617,23118.3746,23112.067,0.99168
4325.573094,23118.3239,23112.0164,0.99277
4325.582571,23118.2733,23111.9657,0.99451
4325.592048,23118.2226,23111.9151,0.99544
4325.601525,23118.172,23111.8645,0.99589
4325.611002,23118.1213,23111.8138,0.99618
4325.62048,23118.0707,23111.7632,0.99544
4325.629957,23118.02,23111.7125,0.99524
4325.639434,23117.9694,23111.6619,0.99687
4325.648911,23117.9187,23111.6113,0.99757
4325.658388,23117.8681,23111.5606,0.99609
4325.667865,23117.8174,23111.51,0.99519
4325.677342,23117.7668,23111.4594,0.99537
4325.686819,23117.7161,23111.4087,0.9944
4325.696296,23117.6655,23111.3581,0.99265
4325.705773,23117.6148,23111.3075,0.99199
4325.715251,23117.5642,23111.2568,0.99267
4325.724728,23117.5135,23111.2062,0.99412
4325.734205,23117.4629,23111.1556,0.99537
4325.743682,23117.4123,23111.1049,0.99561
4325.753159,23117.3616,23111.0543,0.99563
4325.762636,23117.311,23111.0037,0.99576
4325.772113,23117.2603,23110.953,0.99483
4325.78159,23117.2097,23110.9024,0.99322
4325.791067,23117.159,23110.8518,0.99252
4325.800544,23117.1084,23110.8011,0.992
4325.810021,23117.0577,23110.7505,0.99017
4325.819499,23117.0071,23110.6999,0.98748
4325.828976,23116.9564,23110.6492,0.9848
4325.838453,23116.9058,23110.5986,0.98216
4325.84793,23116.8552,23110.548,0.97928
4325.857407,23116.8045,23110.4974,0.97546
4325.866884,23116.7539,23110.4467,0.97021
4325.876361,23116.7032,23110.3961,0.96297
4325.885838,23116.6526,23110.3455,0.95272
4325.895315,23116.6019,23110.2948,0.94172
4325.904792,23116.5513,23110.2442,0.93662
4325.914269,23116.5006,23110.1936,0.9411
4325.923747,23116.45,23110.1429,0.95182
4325.933224,23116.3994,23110.0923,0.9637
4325.942701,23116.3487,23110.0417,0.9732
4325.952178,23116.2981,23109.9911,0.97842
4325.961655,23116.2474,23109.9404,0.98096
4325.971132,23116.1968,23109.8898,0.98349
4325.980609,23116.1462,23109.8392,0.98516
4325.990086,23116.0955,23109.7885,0.98476
4325.999563,23116.0449,23109.7379,0.9843
4326.00904,23115.9942,23109.6873,0.98496
4326.018518,23115.9436,23109.6367,0.98517
4326.027995,23115.8929,23109.586,0.98361
4326.037472,23115.8423,23109.5354,0.97958
4326.046949,23115.7917,23109.4848,0.97381
4326.056426,23115.741,23109.4342,0.97043
4326.065903,23115.6904,23109.3835,0.97246
4326.07538,23115.6397,23109.3329,0.97751
4326.084857,23115.5891,23109.2823,0.98258
4326.094334,23115.5385,23109.2317,0.98752
4326.103811,23115.4878,23109.181,0.99137
4326.113288,23115.4372,23109.1304,0.99275
4326.122766,23115.3866,23109.0798,0.99344
4326.132243,23115.3359,23109.0292,0.99523
4326.14172,23115.2853,23108.9785,0.99646
4326.151197,23115.2346,23108.9279,0.99609
4326.160674,23115.184,23108.8773,0.99618
4326.170151,23115.1334,23108.8267,0.99746
4326.179628,23115.0827,23108.776,0.99758
4326.189105,23115.0321,23108.7254,0.99595
4326.198582,23114.9815,23108.6748,0.99515
4326.208059,23114.9308,23108.6242,0.9961
4326.217536,23114.8802,23108.5736,0.99685
4326.227014,23114.8295,23108.5229,0.9968
4326.236491,23114.7789,23108.4723,0.99725
4326.245968,23114.7283,23108.4217,0.99783
4326.255445,23114.6776,23108.3711,0.99741
4326.264922,23114.627,23108.3204,0.99686
4326.274399,23114.5764,23108.2698,0.99713
4326.283876,23114.5257,23108.2192,0.99739
4326.293353,23114.4751,23108.1686,0.99717
4326.30283,23114.4245,23108.118,0.9971
4326.312307,23114.3738,23108.0673,0.9973
4326.321785,23114.3232,23108.0167,0.99738
4326.331262,23114.2726,23107.9661,0.99735
4326.340739,23114.2219,23107.9155,0.99728
4326.350216,23114.1713,23107.8649,0.99739
4326.359693,23114.1207,23107.8142,0.998
4326.36917,23114.07,23107.7636,0.99864
4326.378647,23114.0194,23107.713,0.99841
4326.388124,23113.9688,23107.6624,0.99738
4326.397601,23113.9181,23107.6118,0.99643
4326.407078,23113.8675,23107.5612,0.99591
4326.416555,23113.8169,23107.5105,0.99531
4326.426033,23113.7662,23107.4599,0.99446
4326.43551,23113.7156,23107.4093,0.99421
4326.444987,23113.665,23107.3587,0.9949
4326.454464,23113.6144,23107.3081,0.99504
4326.463941,23113.5637,23107.2575,0.99395
4326.473418,23113.5131,23107.2068,0.9936
4326.482895,23113.4625,23107.1562,0.99535
4326.492372,23113.4118,23107.1056,0.99738
4326.501849,23113.3612,23107.055,0.9979
4326.511326,23113.3106,23107.0044,0.99759
4326.520803,23113.26,23106.9538,0.99729
4326.530281,23113.2093,23106.9031,0.99701
4326.539758,23113.1587,23106.8525,0.99709
4326.549235,23113.1081,23106.8019,0.99735
4326.558712,23113.0574,23106.7513,0.99696
4326.568189,23113.0068,23106.7007,0.99651
4326.577666,23112.9562,23106.6501,0.99691
4326.587143,23112.9056,23106.5995,0.99718
4326.59662,23112.8549,23106.5488,0.99654
4326.606097,23112.8043,23106.4982,0.99568
4326.615574,23112.7537,23106.4476,0.99389
4326.625052,23112.703,23106.397,0.98892
4326.634529,23112.6524,23106.3464,0.97959
4326.644006,23112.6018,23106.2958,0.96483
4326.653483,23112.5512,23106.2452,0.94418
4326.66296,23112.5005,23106.1946,0.92245
4326.672437,23112.4499,23106.1439,0.90877
4326.681914,23112.3993,23106.0933,0.90942
4326.691391,23112.3487,23106.0427,0.92404
4326.700868,23112.298,23105.9921,0.94599
4326.710345,23112.2474,23105.9415,0.9661
4326.719822,23112.1968,23105.8909,0.97979
4326.7293,23112.1462,23105.8403,0.98829
4326.738777,23112.0955,23105.7897,0.99258
4326.748254,23112.0449,23105.7391,0.99298
4326.757731,23111.9943,23105.6885,0.99292
4326.767208,23111.9437,23105.6378,0.99448
4326.776685,23111.8931,23105.5872,0.99557
4326.786162,23111.8424,23105.5366,0.9958
4326.795639,23111.7918,23105.486,0.99695
4326.805116,23111.7412,23105.4354,0.99762
4326.814593,23111.6906,23105.3848,0.9964
4326.824071,23111.6399,23105.3342,0.9957
4326.833548,23111.5893,23105.2836,0.99667
4326.843025,23111.5387,23105.233,0.99748
4326.852502,23111.4881,23105.1824,0.99784
4326.861979,23111.4375,23105.1318,0.99842
4326.871456,23111.3868,23105.0812,0.99852
4326.880933,23111.3362,23105.0305,0.99826
4326.89041,23111.2856,23104.9799,0.99848
4326.899887,23111.235,23104.9293,0.99857
4326.909364,23111.1844,23104.8787,0.99802
4326.918841,23111.1337,23104.8281,0.99729
4326.928319,23111.0831,23104.7775,0.99653
4326.937796,23111.0325,23104.7269,0.99619
4326.947273,23110.9819,23104.6763,0.9968
4326.95675,23110.9313,23104.6257,0.99722
4326.966227,23110.8806,23104.5751,0.99669
4326.975704,23110.83,23104.5245,0.99642
4326.985181,23110.7794,23104.4739,0.99685
4326.994658,23110.7288,23104.4233,0.99725
4327.004135,23110.6782,23104.3727,0.99777
4327.013612,23110.6276,23104.3221,0.99837
4327.023089,23110.5769,23104.2715,0.9984
4327.032567,23110.5263,23104.2209,0.9984
4327.042044,23110.4757,23104.1703,0.99877
4327.051521,23110.4251,23104.1197,0.99878
4327.060998,23110.3745,23104.0691,0.99855
4327.070475,23110.3239,23104.0185,0.99852
4327.079952,23110.2732,23103.9679,0.99799
4327.089429,23110.2226,23103.9173,0.99737
4327.098906,23110.172,23103.8667,0.99794
4327.108383,23110.1214,23103.8161,0.99872
4327.11786,23110.0708,23103.7655,0.99849
4327.127338,23110.0202,23103.7149,0.99837
4327.136815,23109.9695,23103.6642,0.99877
4327.146292,23109.9189,23103.6136,0.99851
4327.155769,23109.8683,23103.5631,0.99779
4327.165246,23109.8177,23103.5125,0.99739
4327.174723,23109.7671,23103.4619,0.99709
4327.1842,23109.7165,23103.4113,0.99742
4327.193677,23109.6659,23103.3607,0.99887
4327.203154,23109.6153,23103.3101,1.0
4327.212631,23109.5646,23103.2595,0.99995
4327.222108,23109.514,23103.2089,0.9996
4327.231586,23109.4634,23103.1583,0.99901
4327.241063,23109.4128,23103.1077,0.99813
4327.25054,23109.3622,23103.0571,0.99811
4327.260017,23109.3116,23103.0065,0.99887
4327.269494,23109.261,23102.9559,0.99889
4327.278971,23109.2104,23102.9053,0.99816
4327.288448,23109.1597,23102.8547,0.99764
4327.297925,23109.1091,23102.8041,0.99715
4327.307402,23109.0585,23102.7535,0.99636
4327.316879,23109.0079,23102.7029,0.99535
4327.326356,23108.9573,23102.6523,0.99421
4327.335834,23108.9067,23102.6017,0.99361
4327.345311,23108.8561,23102.5511,0.99429
4327.354788,23108.8055,23102.5005,0.99535
4327.364265,23108.7549,23102.4499,0.99535
4327.373742,23108.7043,23102.3993,0.99449
4327.383219,23108.6536,23102.3487,0.99417
4327.392696,23108.603,23102.2981,0.99514
4327.402173,23108.5524,23102.2475,0.99631
4327.41165,23108.5018,23102.1969,0.99607
4327.421127,23108.4512,23102.1463,0.99486
4327.430605,23108.4006,23102.0957,0.99404
4327.440082,23108.35,23102.0451,0.99332
4327.449559,23108.2994,23101.9946,0.99248
4327.459036,23108.2488,23101.944,0.99273
4327.468513,23108.1982,23101.8934,0.9938
4327.47799,23108.1476,23101.8428,0.99422
4327.487467,23108.097,23101.7922,0.99439
4327.496944,23108.0464,23101.7416,0.99469
4327.506421,23107.9958,23101.691,0.99399
4327.515898,23107.9451,23101.6404,0.99293
4327.525375,23107.8945,23101.5898,0.99292
4327.534853,23107.8439,23101.5392,0.99274
4327.54433,23107.7933,23101.4886,0.99149
4327.553807,23107.7427,23101.438,0.991
4327.563284,23107.6921,23101.3874,0.99196
4327.572761,23107.6415,23101.3369,0.99301
4327.582238,23107.5909,23101.2863,0.99368
4327.591715,23107.5403,23101.2357,0.99412
4327.601192,23107.4897,23101.1851,0.99427
4327.610669,23107.4391,23101.1345,0.99455
4327.620146,23107.3885,23101.0839,0.99482
4327.629623,23107.3379,23101.0333,0.99456
4327.639101,23107.2873,23100.9827,0.99413
4327.648578,23107.2367,23100.9321,0.99347
4327.658055,23107.1861,23100.8816,0.99224
4327.667532,23107.1355,23100.831,0.99174
4327.677009,23107.0849,23100.7804,0.99214
4327.686486,23107.0343,23100.7298,0.99163
4327.695963,23106.9837,23100.6792,0.99084
4327.70544,23106.9331,23100.6286,0.99097
4327.714917,23106.8825,23100.578,0.98913
4327.724394,23106.8319,23100.5274,0.98467
4327.733872,23106.7813,23100.4769,0.98324
4327.743349,23106.7307,23100.4263,0.9871
4327.752826,23106.6801,23100.3757,0.9916
4327.762303,23106.6295,23100.3251,0.99393
4327.77178,23106.5789,23100.2745,0.99529
4327.781257,23106.5283,23100.2239,0.99616
4327.790734,23106.4777,23100.1733,0.99664
4327.800211,23106.4271,23100.1228,0.99747
4327.809688,23106.3765,23100.0722,0.99812
4327.819165,23106.3259,23100.0216,0.99792
4327.828642,23106.2753,23099.971,0.99782
4327.83812,23106.2247,23099.9204,0.99865
4327.847597,23106.1741,23099.8698,0.99961
4327.857074,23106.1235,23099.8192,0.99939
4327.866551,23106.0729,23099.7687,0.99828
4327.876028,23106.0223,23099.7181,0.99821
4327.885505,23105.9717,23099.6675,0.99925
4327.894982,23105.9211,23099.6169,0.99906
4327.904459,23105.8705,23099.5663,0.99797
4327.913936,23105.8199,23099.5157,0.99835
4327.923413,23105.7693,23099.4652,0.99911
4327.93289,23105.7187,23099.4146,0.99832
4327.942368,23105.6681,23099.364,0.99769
4327.951845,23105.6175,23099.3134,0.99825
4327.961322,23105.5669,23099.2628,0.99827
4327.970799,23105.5163,23099.2123,0.99801
4327.980276,23105.4657,23099.1617,0.99851
4327.989753,23105.4151,23099.1111,0.99844
4327.99923,23105.3646,23099.0605,0.99773
4328.008707,23105.314,23099.0099,0.99813
4328.018184,23105.2634,23098.9594,0.99876
4328.027661,23105.2128,23098.9088,0.99812
4328.037139,23105.1622,23098.8582,0.99754
4328.046616,23105.1116,23098.8076,0.99784
4328.056093,23105.061,23098.757,0.9978
4328.06557,23105.0104,23098.7065,0.99707
4328.075047,23104.9598,23098.6559,0.99624
4328.084524,23104.9092,23098.6053,0.99583
4328.094001,23104.8586,23098.5547,0.99604
4328.103478,23104.808,23098.5041,0.99564
4328.112955,23104.7574,23098.4536,0.99398
4328.122432,23104.7068,23098.403,0.99288
4328.131909,23104.6563,23098.3524,0.99176
4328.141387,23104.6057,23098.3018,0.98789
4328.150864,23104.5551,23098.2513,0.98399
4328.160341,23104.5045,23098.2007,0.98474
4328.169818,23104.4539,23098.1501,0.98784
4328.179295,23104.4033,23098.0995,0.98951
4328.188772,23104.3527,23098.049,0.99036
4328.198249,23104.3021,23097.9984,0.9902
4328.207726,23104.2515,23097.9478,0.98884
4328.217203,23104.2009,23097.8972,0.98866
4328.22668,23104.1504,23097.8467,0.98767
4328.236157,23104.0998,23097.7961,0.98221
4328.245635,23104.0492,23097.7455,0.97783
4328.255112,23103.9986,23097.6949,0.98058
4328.264589,23103.948,23097.6443,0.9857
4328.274066,23103.8974,23097.5938,0.98816
4328.283543,23103.8468,23097.5432,0.98961
4328.29302,23103.7962,23097.4926,0.99027
4328.302497,23103.7457,23097.4421,0.98937
4328.311974,23103.6951,23097.3915,0.98822
4328.321451,23103.6445,23097.3409,0.98585
4328.330928,23103.5939,23097.2903,0.98154
4328.340406,23103.5433,23097.2398,0.97787
4328.349883,23103.4927,23097.1892,0.97438
4328.35936,23103.4421,23097.1386,0.97028
4328.368837,23103.3915,23097.088,0.96927
4328.378314,23103.341,23097.0375,0.96989
4328.387791,23103.2904,23096.9869,0.96788
4328.397268,23103.2398,23096.9363,0.96687
4328.406745,23103.1892,23096.8858,0.96279
4328.416222,23103.1386,23096.8352,0.94149
4328.425699,23103.088,23096.7846,0.91564
4328.435176,23103.0375,23096.7341,0.91864
4328.444654,23102.9869,23096.6835,0.94791
4328.454131,23102.9363,23096.6329,0.96956
4328.463608,23102.8857,23096.5823,0.97523
4328.473085,23102.8351,23096.5318,0.98014
4328.482562,23102.7845,23096.4812,0.98605
4328.492039,23102.734,23096.4306,0.98785
4328.501516,23102.6834,23096.3801,0.98943
4328.510993,23102.6328,23096.3295,0.99242
4328.52047,23102.5822,23096.2789,0.99343
4328.529947,23102.5316,23096.2284,0.99314
4328.539424,23102.481,23096.1778,0.99293
4328.548902,23102.4305,23096.1272,0.99238
4328.558379,23102.3799,23096.0767,0.99281
4328.567856,23102.3293,23096.0261,0.99406
4328.577333,23102.2787,23095.9755,0.9941
4328.58681,23102.2281,23095.925,0.99376
4328.596287,23102.1776,23095.8744,0.99361
4328.605764,23102.127,23095.8238,0.99201
4328.615241,23102.0764,23095.7733,0.9905
4328.624718,23102.0258,23095.7227,0.99119
4328.634195,23101.9752,23095.6721,0.99184
4328.643673,23101.9247,23095.6216,0.99107
4328.65315,23101.8741,23095.571,0.99042
4328.662627,23101.8235,23095.5204,0.98973
4328.672104,23101.7729,23095.4699,0.98799
4328.681581,23101.7223,23095.4193,0.9853
4328.691058,23101.6718,23095.3687,0.98136
4328.700535,23101.6212,23095.3182,0.9761
4328.710012,23101.5706,23095.2676,0.96987
4328.719489,23101.52,23095.217,0.96398
4328.728966,23101.4695,23095.1665,0.96318
