Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position(angair),Position(cm-1),f-value(4sig),f-value,Eupper,Elower,A,Branch,Label,v',J',N',Fnp,Label,"v""","J""","N""",Fnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,2,e,8,X,3,e,2,2823.7412,35403.5908,2.859E-08,2.86E-08,35729.61447,326.0236991,33.46010908,oP23(3),A,v=2,2,2,F2e,X,v=0,3,4,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,2,e,9,X,3,e,2,2816.0474,35500.3126,6.085E-07,6.08E-07,35826.3363,326.0236991,716.0910735,pP3(3),A,v=2,2,3,F3e,X,v=0,3,4,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,f,7,X,3,e,1,2807.5749,35607.4378,0.000001394,1.39E-06,35705.14777,97.70999796,1178.930268,qQ1(3),A,v=2,3,2,F1f,X,v=0,3,2,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,f,8,X,3,e,1,2798.8359,35718.6118,3.661E-07,3.66E-07,35816.32183,97.70999796,311.5543773,rQ21(3),A,v=2,3,3,F2f,X,v=0,3,2,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,f,9,X,3,e,1,2789.0316,35844.1672,5.275E-09,5.27E-09,35941.87723,97.70999796,4.52053086,sQ31(3),A,v=2,3,4,F3f,X,v=0,3,2,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,f,7,X,3,e,2,2825.6941,35379.1241,8.306E-09,8.31E-09,35705.14777,326.0236991,6.934424033,oQ13(3),A,v=2,3,2,F1f,X,v=0,3,4,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,f,8,X,3,e,2,2816.8421,35490.2981,2.116E-07,2.12E-07,35816.32183,326.0236991,177.7511915,pQ23(3),A,v=2,3,3,F2f,X,v=0,3,4,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,f,9,X,3,e,2,2806.9115,35615.8535,0.000001566,1.57E-06,35941.87723,326.0236991,1324.756993,qQ3(3),A,v=2,3,4,F3f,X,v=0,3,4,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,7,X,3,e,1,2800.2893,35700.0744,0.000001113,1.11E-06,35797.78436,97.70999796,735.6223943,rR1(3),A,v=2,4,3,F1e,X,v=0,3,2,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,8,X,3,e,1,2789.8519,35833.6279,3.421E-08,3.42E-08,35931.33795,97.70999796,22.79245468,sR21(3),A,v=2,4,4,F2e,X,v=0,3,2,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,9,X,3,e,1,2777.8685,35988.2021,2.481E-11,2.48E-11,36085.91205,97.70999796,0.016673397,tR31(3),A,v=2,4,5,F3e,X,v=0,3,2,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,7,X,3,e,2,2818.3142,35471.7607,1.254E-08,1.25E-08,35797.78436,326.0236991,8.187663842,pR13(3),A,v=2,4,3,F1e,X,v=0,3,4,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,8,X,3,e,2,2807.7423,35605.3142,2.055E-07,2.06E-07,35931.33795,326.0236991,135.187082,qR23(3),A,v=2,4,4,F2e,X,v=0,3,4,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,9,X,3,e,2,2795.6051,35759.8884,9.187E-07,9.19E-07,36085.91205,326.0236991,609.5097892,rR3(3),A,v=2,4,5,F3e,X,v=0,3,4,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,e,7,X,4,e,1,2815.3013,35509.7198,4.803E-07,4.80E-07,35705.22286,195.503014,519.3977943,pP1(4),A,v=2,3,2,F1e,X,v=0,4,3,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,e,8,X,4,e,1,2806.6111,35619.6649,2.706E-07,2.71E-07,35815.16796,195.503014,294.4259531,qP21(4),A,v=2,3,3,F2e,X,v=0,4,3,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,e,9,X,4,e,1,2796.7349,35745.4433,9.956E-09,9.96E-09,35940.94632,195.503014,10.909826,rP31(4),A,v=2,3,4,F3e,X,v=0,4,3,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,e,7,X,4,e,2,2838.7406,35216.5334,5.913E-10,5.91E-10,35705.22286,488.6894407,0.62888168,nP13(4),A,v=2,3,2,F1e,X,v=0,4,5,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,e,8,X,4,e,2,2829.9053,35326.4785,2.38E-08,2.38E-08,35815.16796,488.6894407,25.47196625,oP23(4),A,v=2,3,3,F2e,X,v=0,4,5,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,e,9,X,4,e,2,2819.8648,35452.2569,7.297E-07,7.30E-07,35940.94632,488.6894407,786.5247379,pP3(4),A,v=2,3,4,F3e,X,v=0,4,5,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,f,7,X,4,e,1,2807.9980,35602.0729,0.000001574,1.57E-06,35797.57594,195.503014,1331.109134,qQ1(4),A,v=2,4,3,F1f,X,v=0,4,3,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,f,8,X,4,e,1,2797.3768,35737.2408,2.281E-07,2.28E-07,35932.74385,195.503014,194.351679,rQ21(4),A,v=2,4,4,F2f,X,v=0,4,3,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,f,9,X,4,e,1,2785.3919,35891.0029,2.044E-09,2.04E-09,36086.50591,195.503014,1.756538064,sQ31(4),A,v=2,4,5,F3f,X,v=0,4,3,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,f,7,X,4,e,2,2831.3153,35308.8865,4.151E-09,4.15E-09,35797.57594,488.6894407,3.451878752,oQ13(4),A,v=2,4,3,F1f,X,v=0,4,5,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,f,8,X,4,e,2,2820.5174,35444.0544,1.533E-07,1.53E-07,35932.74385,488.6894407,128.4623616,pQ23(4),A,v=2,4,4,F2f,X,v=0,4,5,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,f,9,X,4,e,2,2808.3338,35597.8165,0.000001655,1.66E-06,36086.50591,488.6894407,1399.304075,qQ3(4),A,v=2,4,5,F3f,X,v=0,4,5,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,7,X,4,e,1,2798.5032,35722.8576,9.887E-07,9.89E-07,35918.36059,195.503014,688.5801493,rR1(4),A,v=2,5,4,F1e,X,v=0,4,3,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,8,X,4,e,1,2786.1056,35881.8094,2.02E-08,2.02E-08,36077.31239,195.503014,14.19320628,sR21(4),A,v=2,5,5,F2e,X,v=0,4,3,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,9,X,4,e,1,2771.9539,36064.9882,5.941E-12,5.94E-12,36260.49124,195.503014,0.004217002,tR31(4),A,v=2,5,6,F3e,X,v=0,4,3,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,7,X,4,e,2,2821.6625,35429.6712,5.669E-09,5.67E-09,35918.36059,488.6894407,3.883628593,pR13(4),A,v=2,5,4,F1e,X,v=0,4,5,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,8,X,4,e,2,2809.0593,35588.6229,1.346E-07,1.35E-07,36077.31239,488.6894407,93.01026382,qR23(4),A,v=2,5,5,F2e,X,v=0,4,5,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,9,X,4,e,2,2794.6740,35771.8018,8.639E-07,8.64E-07,36260.49124,488.6894407,603.2957443,rR3(4),A,v=2,5,6,F3e,X,v=0,4,5,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,f,7,X,4,f,1,2825.7603,35378.2946,3.704E-08,3.70E-08,35705.14777,326.8531771,39.76250603,oP12(4),A,v=2,3,2,F1f,X,v=0,4,4,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,f,8,X,4,f,1,2816.9079,35489.4687,5.343E-07,5.34E-07,35816.32183,326.8531771,577.1412896,pP2(4),A,v=2,3,3,F2f,X,v=0,4,4,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,3,f,9,X,4,f,1,2806.9768,35615.0241,2.083E-07,2.08E-07,35941.87723,326.8531771,226.597303,qP32(4),A,v=2,3,4,F3f,X,v=0,4,4,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,7,X,4,f,1,2818.3801,35470.9312,2.055E-07,2.05E-07,35797.78436,326.8531771,172.4529093,pQ12(4),A,v=2,4,3,F1e,X,v=0,4,4,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,8,X,4,f,1,2807.8078,35604.4848,0.000001409,1.41E-06,35931.33795,326.8531771,1191.502096,qQ2(4),A,v=2,4,4,F2e,X,v=0,4,4,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,9,X,4,f,1,2795.6700,35759.0589,1.456E-07,1.46E-07,36085.91205,326.8531771,124.2191969,rQ32(4),A,v=2,4,5,F3e,X,v=0,4,4,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,7,X,4,f,1,2808.8641,35591.0960,0.000000191,1.91E-07,35917.94915,326.8531771,132.0143061,qR12(4),A,v=2,5,4,F1f,X,v=0,4,4,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,8,X,4,f,1,2796.2104,35752.1478,8.293E-07,8.29E-07,36079.001,326.8531771,578.4970274,rR2(4),A,v=2,5,5,F2f,X,v=0,4,4,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,9,X,4,f,1,2782.0680,35933.8820,1.152E-08,1.15E-08,36260.73517,326.8531771,8.118463754,sR32(4),A,v=2,5,6,F3f,X,v=0,4,4,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,f,7,X,5,f,1,2831.3752,35308.1392,3.132E-08,3.13E-08,35797.57594,489.4367017,31.83408508,oP12(5),A,v=2,4,3,F1f,X,v=0,5,5,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,f,8,X,5,f,1,2820.5768,35443.3071,6.784E-07,6.78E-07,35932.74385,489.4367017,694.7658797,pP2(5),A,v=2,4,4,F2f,X,v=0,5,5,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,f,9,X,5,f,1,2808.3927,35597.0692,1.539E-07,1.54E-07,36086.50591,489.4367017,158.9926348,qP32(5),A,v=2,4,5,F3f,X,v=0,5,5,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,7,X,5,f,1,2821.7220,35428.9239,1.512E-07,1.51E-07,35918.36059,489.4367017,126.6301139,pQ12(5),A,v=2,5,4,F1e,X,v=0,5,5,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,8,X,5,f,1,2809.1183,35587.8757,0.00000154,1.54E-06,36077.31239,489.4367017,1301.253148,qQ2(5),A,v=2,5,5,F2e,X,v=0,5,5,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,9,X,5,f,1,2794.7324,35771.0545,0.000000102,1.02E-07,36260.49124,489.4367017,87.04949267,rQ32(5),A,v=2,5,6,F3e,X,v=0,5,5,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,7,X,5,f,1,2809.9588,35577.2313,0.000000127,1.27E-07,36066.66799,489.4367017,90.72935624,qR12(5),A,v=2,6,5,F1f,X,v=0,5,5,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,8,X,5,f,1,2795.1954,35765.1303,7.932E-07,7.93E-07,36254.56703,489.4367017,572.6580041,rR2(5),A,v=2,6,6,F2f,X,v=0,5,5,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,9,X,5,f,1,2778.9192,35974.5957,7.889E-09,7.89E-09,36464.03244,489.4367017,5.762230262,sR32(5),A,v=2,6,7,F3f,X,v=0,5,5,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,7,X,5,e,1,2818.2918,35472.0426,0.00000065,6.50E-07,35797.78436,325.7417926,666.8080235,pP1(5),A,v=2,4,3,F1e,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,8,X,5,e,1,2807.7201,35605.5962,1.979E-07,1.98E-07,35931.33795,325.7417926,204.5260178,qP21(5),A,v=2,4,4,F2e,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,9,X,5,e,1,2795.5831,35760.1703,4.425E-09,4.43E-09,36085.91205,325.7417926,4.613544771,rP31(5),A,v=2,4,5,F3e,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,7,X,5,e,2,2847.0002,35114.3699,3.643E-10,3.64E-10,35797.78436,683.4144964,0.366244155,nP13(5),A,v=2,4,3,F1e,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,8,X,5,e,2,2836.2124,35247.9234,1.972E-08,1.97E-08,35931.33795,683.4144964,19.9747148,oP23(5),A,v=2,4,4,F2e,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,9,X,5,e,2,2823.8284,35402.4976,8.274E-07,8.27E-07,36085.91205,683.4144964,845.4758758,pP3(5),A,v=2,4,5,F3e,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,7,X,5,e,1,2808.7764,35592.2074,0.000001671,1.67E-06,35917.94915,325.7417926,1412.357786,qQ1(5),A,v=2,5,4,F1f,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,8,X,5,e,1,2796.1235,35753.2592,1.519E-07,1.52E-07,36079.001,325.7417926,129.5046256,rQ21(5),A,v=2,5,5,F2f,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,9,X,5,e,1,2781.9819,35934.9934,9.15E-10,9.15E-10,36260.73517,325.7417926,0.788119333,sQ31(5),A,v=2,5,6,F3f,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,7,X,5,e,2,2837.2902,35234.5347,2.238E-09,2.24E-09,35917.94915,683.4144964,1.853582043,oQ13(5),A,v=2,5,4,F1f,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,8,X,5,e,2,2824.3798,35395.5865,1.159E-07,1.16E-07,36079.001,683.4144964,96.85397657,pQ23(5),A,v=2,5,5,F2f,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,9,X,5,e,2,2809.9517,35577.3207,0.00000171,1.71E-06,36260.73517,683.4144964,1443.328729,qQ3(5),A,v=2,5,6,F3f,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,7,X,5,e,1,2797.0353,35741.6049,8.991E-07,8.99E-07,36067.34672,325.7417926,648.2438795,rR1(5),A,v=2,6,5,F1e,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,8,X,5,e,1,2782.6154,35926.8134,1.271E-08,1.27E-08,36252.55523,325.7417926,9.260445424,sR21(5),A,v=2,6,6,F2e,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,7,X,5,e,2,2825.3101,35383.9322,2.9E-09,2.90E-09,36067.34672,683.4144964,2.049559708,pR13(5),A,v=2,6,5,F1e,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,8,X,5,e,2,2810.5979,35569.1407,9.384E-08,9.38E-08,36252.55523,683.4144964,67.01039759,qR23(5),A,v=2,6,6,F2e,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,9,X,5,e,2,2793.9751,35780.7502,8.123E-07,8.12E-07,36464.16468,683.4144964,586.9836011,rR3(5),A,v=2,6,7,F3e,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,7,X,6,e,1,2821.6282,35430.1014,7.811E-07,7.81E-07,35918.36059,488.2591531,772.9765686,pP1(6),A,v=2,5,4,F1e,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,8,X,6,e,1,2809.0253,35589.0532,1.491E-07,1.49E-07,36077.31239,488.2591531,148.8494311,qP21(6),A,v=2,5,5,F2e,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,9,X,6,e,1,2794.6404,35772.2321,2.229E-09,2.23E-09,36260.49124,488.2591531,2.248090755,rP31(6),A,v=2,5,6,F3e,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,7,X,6,e,2,2855.6185,35008.3990,2.315E-10,2.32E-10,35918.36059,909.9615691,0.223691952,nP13(6),A,v=2,5,4,F1e,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,8,X,6,e,2,2842.7109,35167.3508,1.656E-08,1.66E-08,36077.31239,909.9615691,16.14626221,oP23(6),A,v=2,5,5,F2e,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,9,X,6,e,2,2827.9798,35350.5297,9.115E-07,9.12E-07,36260.49124,909.9615691,897.9554839,pP3(6),A,v=2,5,6,F3e,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,7,X,6,e,1,2809.8658,35578.4088,0.000001728,1.73E-06,36066.66799,488.2591531,1459.369119,qQ1(6),A,v=2,6,5,F1f,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,8,X,6,e,1,2795.1033,35766.3079,1.068E-07,1.07E-07,36254.56703,488.2591531,91.09907467,rQ21(6),A,v=2,6,6,F2f,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,9,X,6,e,1,2778.8283,35975.7733,4.542E-10,4.54E-10,36464.03244,488.2591531,0.392105277,sQ31(6),A,v=2,6,7,F3f,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,7,X,6,e,2,2843.5716,35156.7064,1.308E-09,1.31E-09,36066.66799,909.9615691,1.078265991,oQ13(6),A,v=2,6,5,F1f,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,8,X,6,e,2,2828.4538,35344.6055,9.076E-08,9.08E-08,36254.56703,909.9615691,75.62455299,pQ23(6),A,v=2,6,6,F2f,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,9,X,6,e,2,2811.7893,35554.0709,0.000001744,1.74E-06,36464.03244,909.9615691,1470.92949,qQ3(6),A,v=2,6,7,F3f,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,7,X,6,e,1,2795.8654,35756.5592,8.279E-07,8.28E-07,36244.81832,488.2591531,611.894808,rR1(6),A,v=2,7,6,F1e,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,8,X,6,e,1,2779.3989,35968.3876,8.401E-09,8.40E-09,36456.64679,488.2591531,6.282930769,sR21(6),A,v=2,7,7,F2e,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,7,X,6,e,2,2829.2342,35334.8568,1.629E-09,1.63E-09,36244.81832,909.9615691,1.175901081,pR13(6),A,v=2,7,6,F1e,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,8,X,6,e,2,2812.3735,35546.6852,6.851E-08,6.85E-08,36456.64679,909.9615691,50.04019621,qR23(6),A,v=2,7,7,F2e,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,9,X,6,e,2,2793.5243,35786.5238,7.644E-07,7.64E-07,36696.4854,909.9615691,565.9212977,rR3(6),A,v=2,7,8,F3e,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,7,X,6,f,1,2837.3446,35233.8588,2.564E-08,2.56E-08,35917.94915,684.0903655,25.09517475,oP12(6),A,v=2,5,4,F1f,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,8,X,6,f,1,2824.4337,35394.9106,7.951E-07,7.95E-07,36079.001,684.0903655,785.2615835,pP2(6),A,v=2,5,5,F2f,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,9,X,6,f,1,2810.0051,35576.6448,1.186E-07,1.19E-07,36260.73517,684.0903655,118.3690496,qP32(6),A,v=2,5,6,F3f,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,7,X,6,f,1,2825.3640,35383.2564,0.000000115,1.15E-07,36067.34672,684.0903655,96.01620528,pQ12(6),A,v=2,6,5,F1e,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,8,X,6,f,1,2810.6514,35568.4649,0.000001623,1.62E-06,36252.55523,684.0903655,1369.780339,qQ2(6),A,v=2,6,6,F2e,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,9,X,6,f,1,2794.0278,35780.0743,7.476E-08,7.48E-08,36464.16468,684.0903655,63.84362227,rQ32(6),A,v=2,6,7,F3e,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,7,X,6,f,1,2811.3423,35559.7233,8.938E-08,8.94E-08,36243.81366,684.0903655,65.33692109,qR12(6),A,v=2,7,6,F1f,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,8,X,6,f,1,2794.4293,35774.9341,7.536E-07,7.54E-07,36459.02451,684.0903655,557.5463986,rR2(6),A,v=2,7,7,F2f,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,9,X,6,f,1,2776.0439,36011.8547,5.564E-09,5.56E-09,36695.94503,684.0903655,4.170935586,sR32(6),A,v=2,7,8,F3f,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,7,X,7,f,1,2843.6210,35156.0958,2.117E-08,2.12E-08,36066.66799,910.5721816,20.14193541,oP12(7),A,v=2,6,5,F1f,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,8,X,7,f,1,2828.5027,35343.9948,8.938E-07,8.94E-07,36254.56703,910.5721816,859.3766949,pP2(7),A,v=2,6,6,F2f,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,9,X,7,f,1,2811.8376,35553.4603,9.463E-08,9.46E-08,36464.03244,910.5721816,92.0630614,qP32(7),A,v=2,6,7,F3f,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,7,X,7,f,1,2829.2831,35334.2461,9.02E-08,9.02E-08,36244.81832,910.5721816,75.12057173,pQ12(7),A,v=2,7,6,F1e,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,8,X,7,f,1,2812.4219,35546.0746,0.000001678,1.68E-06,36456.64679,910.5721816,1414.359572,qQ2(7),A,v=2,7,7,F2e,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,9,X,7,f,1,2793.5719,35785.9132,5.679E-08,5.68E-08,36696.4854,910.5721816,48.50836651,rQ32(7),A,v=2,7,8,F3e,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,7,X,7,f,1,2813.0040,35538.7186,6.562E-08,6.56E-08,36449.29079,910.5721816,48.78086797,qR12(7),A,v=2,8,7,F1f,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,8,X,7,f,1,2793.9233,35781.4130,7.137E-07,7.14E-07,36691.98515,910.5721816,537.7859407,rR2(7),A,v=2,8,8,F2f,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,9,X,7,f,1,2773.4553,36045.4655,4.018E-09,4.02E-09,36956.0377,910.5721816,3.072400312,sR32(7),A,v=2,8,9,F3f,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,7,X,7,e,1,2825.2650,35384.4962,0.000000888,8.88E-07,36067.34672,682.8505008,855.7553092,pP1(7),A,v=2,6,5,F1e,X,v=0,7,6,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,8,X,7,e,1,2810.5534,35569.7047,1.161E-07,1.16E-07,36252.55523,682.8505008,113.0782006,qP21(7),A,v=2,6,6,F2e,X,v=0,7,6,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,9,X,7,e,1,2793.9310,35781.3142,1.232E-09,1.23E-09,36464.16468,682.8505008,1.213759307,rP31(7),A,v=2,6,7,F3e,X,v=0,7,6,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,7,X,7,e,2,2864.5463,34899.2949,1.556E-10,1.56E-10,36067.34672,1168.051794,0.145872788,nP13(7),A,v=2,6,5,F1e,X,v=0,7,8,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,8,X,7,e,2,2849.4239,35084.5034,1.415E-08,1.42E-08,36252.55523,1168.051794,13.40702764,oP23(7),A,v=2,6,6,F2e,X,v=0,7,8,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,9,X,7,e,2,2832.3400,35296.1129,9.871E-07,9.87E-07,36464.16468,1168.051794,946.4934515,pP3(7),A,v=2,6,7,F3e,X,v=0,7,8,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
