element,wave_A,teff_K,logg,feh,delta_nlte
Cr,6734.16,6500,4.4,-0.5,
Cr,6882.48,6500,4.4,-0.5,0.107
Cr,5908.235,6500,4.4,0.0,
Cr,5970.685,6500,4.4,0.0,
Cr,5972.272,6500,4.4,0.0,
Cr,6172.05,6500,4.4,0.0,
Cr,6317.153,6500,4.4,0.0,
Cr,6522.572,6500,4.4,0.0,
Cr,6643.02,6500,4.4,0.0,
Cr,6661.076,6500,4.4,0.0,0.168
Cr,6669.26,6500,4.4,0.0,0.158
Cr,6729.72,6500,4.4,0.0,0.119
Cr,6734.16,6500,4.4,0.0,
Cr,6882.48,6500,4.4,0.0,0.078
Cr,5908.235,6500,4.4,0.3,0.064
Cr,5970.685,6500,4.4,0.3,0.096
Cr,5972.272,6500,4.4,0.3,0.07
Cr,6172.05,6500,4.4,0.3,0.086
Cr,6317.153,6500,4.4,0.3,
Cr,6522.572,6500,4.4,0.3,0.023
Cr,6643.02,6500,4.4,0.3,0.067
Cr,6661.076,6500,4.4,0.3,0.14
Cr,6669.26,6500,4.4,0.3,0.131
Cr,6729.72,6500,4.4,0.3,0.091
Cr,6734.16,6500,4.4,0.3,0.116
Cr,6882.48,6500,4.4,0.3,0.064
Cr,5908.235,6500,4.5,-0.5,
Cr,5970.685,6500,4.5,-0.5,
Cr,5972.272,6500,4.5,-0.5,
Cr,6172.05,6500,4.5,-0.5,
Cr,6317.153,6500,4.5,-0.5,
Cr,6522.572,6500,4.5,-0.5,
Cr,6643.02,6500,4.5,-0.5,
Cr,6661.076,6500,4.5,-0.5,0.219
Cr,6669.26,6500,4.5,-0.5,
Cr,6729.72,6500,4.5,-0.5,
Cr,6734.16,6500,4.5,-0.5,
Cr,6882.48,6500,4.5,-0.5,0.102
Cr,5908.235,6500,4.5,0.0,
Cr,5970.685,6500,4.5,0.0,
Cr,5972.272,6500,4.5,0.0,
Cr,6172.05,6500,4.5,0.0,
Cr,6317.153,6500,4.5,0.0,
Cr,6522.572,6500,4.5,0.0,
Cr,6643.02,6500,4.5,0.0,
Cr,6661.076,6500,4.5,0.0,0.162
Cr,6669.26,6500,4.5,0.0,0.152
Cr,6729.72,6500,4.5,0.0,0.113
Cr,6734.16,6500,4.5,0.0,
Cr,6882.48,6500,4.5,0.0,0.075
Cr,5908.235,6500,4.5,0.3,0.062
Cr,5970.685,6500,4.5,0.3,0.092
Cr,5972.272,6500,4.5,0.3,0.067
Cr,6172.05,6500,4.5,0.3,0.083
Cr,6317.153,6500,4.5,0.3,
Cr,6522.572,6500,4.5,0.3,0.022
Cr,6643.02,6500,4.5,0.3,0.064
Cr,6661.076,6500,4.5,0.3,0.134
Cr,6669.26,6500,4.5,0.3,0.124
Cr,6729.72,6500,4.5,0.3,0.087
Cr,6734.16,6500,4.5,0.3,0.11
Cr,6882.48,6500,4.5,0.3,0.061
