element,ion,wave_A,teff_K,logg,feh,delta_nlte
Fe,II,4893.812,5000,4.3,-0.2,0.0
Fe,II,4923.932,5000,4.3,-0.2,0.011
Fe,II,4924.921,5000,4.3,-0.2,0.011
Fe,II,4583.838,5000,4.3,0.0,-0.002
Fe,II,4593.827,5000,4.3,0.0,-0.0
Fe,II,4629.34,5000,4.3,0.0,-0.003
Fe,II,4665.8,5000,4.3,0.0,0.001
Fe,II,4720.15,5000,4.3,0.0,-0.0
Fe,II,4847.555,5000,4.3,0.0,0.0
Fe,II,4868.808,5000,4.3,0.0,-0.0
Fe,II,4893.812,5000,4.3,0.0,0.0
Fe,II,4923.932,5000,4.3,0.0,0.011
Fe,II,4924.921,5000,4.3,0.0,0.011
Fe,II,4583.838,5000,4.3,0.2,-0.002
Fe,II,4593.827,5000,4.3,0.2,-0.0
Fe,II,4629.34,5000,4.3,0.2,-0.003
Fe,II,4665.8,5000,4.3,0.2,0.002
Fe,II,4720.15,5000,4.3,0.2,0.0
Fe,II,4847.555,5000,4.3,0.2,0.0
Fe,II,4868.808,5000,4.3,0.2,-0.0
Fe,II,4893.812,5000,4.3,0.2,-0.0
Fe,II,4923.932,5000,4.3,0.2,0.013
Fe,II,4924.921,5000,4.3,0.2,0.013
Fe,II,4583.838,5000,4.3,0.35,-0.002
Fe,II,4593.827,5000,4.3,0.35,-0.0
Fe,II,4629.34,5000,4.3,0.35,-0.003
Fe,II,4665.8,5000,4.3,0.35,0.002
Fe,II,4720.15,5000,4.3,0.35,0.0
Fe,II,4847.555,5000,4.3,0.35,0.0
Fe,II,4868.808,5000,4.3,0.35,-0.0
Fe,II,4893.812,5000,4.3,0.35,-0.0
Fe,II,4923.932,5000,4.3,0.35,0.013
Fe,II,4924.921,5000,4.3,0.35,0.013
Fe,II,4583.838,5000,4.5,-0.2,-0.002
Fe,II,4593.827,5000,4.5,-0.2,-0.0
Fe,II,4629.34,5000,4.5,-0.2,-0.002
Fe,II,4665.8,5000,4.5,-0.2,0.0
Fe,II,4720.15,5000,4.5,-0.2,-0.0
Fe,II,4847.555,5000,4.5,-0.2,
Fe,II,4868.808,5000,4.5,-0.2,-0.0
Fe,II,4893.812,5000,4.5,-0.2,0.0
Fe,II,4923.932,5000,4.5,-0.2,0.009
Fe,II,4924.921,5000,4.5,-0.2,0.009
Fe,II,4583.838,5000,4.5,0.0,-0.002
Fe,II,4593.827,5000,4.5,0.0,-0.0
Fe,II,4629.34,5000,4.5,0.0,-0.002
Fe,II,4665.8,5000,4.5,0.0,0.001
Fe,II,4720.15,5000,4.5,0.0,-0.0
Fe,II,4847.555,5000,4.5,0.0,0.0
Fe,II,4868.808,5000,4.5,0.0,-0.0
Fe,II,4893.812,5000,4.5,0.0,0.0
Fe,II,4923.932,5000,4.5,0.0,0.01
Fe,II,4924.921,5000,4.5,0.0,0.01
Fe,II,4583.838,5000,4.5,0.2,-0.002
Fe,II,4593.827,5000,4.5,0.2,-0.0
Fe,II,4629.34,5000,4.5,0.2,-0.002
Fe,II,4665.8,5000,4.5,0.2,0.001
Fe,II,4720.15,5000,4.5,0.2,0.0
Fe,II,4847.555,5000,4.5,0.2,0.0
Fe,II,4868.808,5000,4.5,0.2,-0.0
Fe,II,4893.812,5000,4.5,0.2,0.0
Fe,II,4923.932,5000,4.5,0.2,0.011
Fe,II,4924.921,5000,4.5,0.2,0.011
Fe,II,4583.838,5000,4.5,0.35,-0.002
Fe,II,4593.827,5000,4.5,0.35,-0.0
Fe,II,4629.34,5000,4.5,0.35,-0.002
Fe,II,4665.8,5000,4.5,0.35,0.001
Fe,II,4720.15,5000,4.5,0.35,0.0
Fe,II,4847.555,5000,4.5,0.35,0.0
Fe,II,4868.808,5000,4.5,0.35,-0.0
Fe,II,4893.812,5000,4.5,0.35,-0.0
Fe,II,4923.932,5000,4.5,0.35,0.012
Fe,II,4924.921,5000,4.5,0.35,0.012
Fe,II,4583.838,5000,4.6,-0.2,-0.002
Fe,II,4593.827,5000,4.6,-0.2,-0.0
Fe,II,4629.34,5000,4.6,-0.2,-0.002
Fe,II,4665.8,5000,4.6,-0.2,0.0
Fe,II,4720.15,5000,4.6,-0.2,-0.0
Fe,II,4847.555,5000,4.6,-0.2,
Fe,II,4868.808,5000,4.6,-0.2,-0.0
Fe,II,4893.812,5000,4.6,-0.2,0.0
Fe,II,4923.932,5000,4.6,-0.2,0.008
Fe,II,4924.921,5000,4.6,-0.2,0.008
Fe,II,4583.838,5000,4.6,0.0,-0.002
Fe,II,4593.827,5000,4.6,0.0,-0.0
Fe,II,4629.34,5000,4.6,0.0,-0.002
Fe,II,4665.8,5000,4.6,0.0,0.001
Fe,II,4720.15,5000,4.6,0.0,-0.0
Fe,II,4847.555,5000,4.6,0.0,0.0
Fe,II,4868.808,5000,4.6,0.0,-0.0
Fe,II,4893.812,5000,4.6,0.0,0.0
Fe,II,4923.932,5000,4.6,0.0,0.009
Fe,II,4924.921,5000,4.6,0.0,0.009
Fe,II,4583.838,5000,4.6,0.2,-0.001
Fe,II,4593.827,5000,4.6,0.2,-0.0
Fe,II,4629.34,5000,4.6,0.2,-0.002
Fe,II,4665.8,5000,4.6,0.2,0.001
Fe,II,4720.15,5000,4.6,0.2,0.0
Fe,II,4847.555,5000,4.6,0.2,0.0
Fe,II,4868.808,5000,4.6,0.2,-0.0
Fe,II,4893.812,5000,4.6,0.2,0.0
Fe,II,4923.932,5000,4.6,0.2,0.01
Fe,II,4924.921,5000,4.6,0.2,0.01
Fe,II,4583.838,5000,4.6,0.35,-0.002
Fe,II,4593.827,5000,4.6,0.35,-0.0
Fe,II,4629.34,5000,4.6,0.35,-0.002
Fe,II,4665.8,5000,4.6,0.35,0.001
Fe,II,4720.15,5000,4.6,0.35,0.0
Fe,II,4847.555,5000,4.6,0.35,0.0
Fe,II,4868.808,5000,4.6,0.35,-0.0
Fe,II,4893.812,5000,4.6,0.35,-0.0
Fe,II,4923.932,5000,4.6,0.35,0.011
Fe,II,4924.921,5000,4.6,0.35,0.011
Fe,II,4583.838,5400,4.0,-0.2,-0.002
Fe,II,4593.827,5400,4.0,-0.2,-0.0
Fe,II,4629.34,5400,4.0,-0.2,-0.003
Fe,II,4665.8,5400,4.0,-0.2,0.002
Fe,II,4720.15,5400,4.0,-0.2,-0.0
Fe,II,4847.555,5400,4.0,-0.2,0.0
Fe,II,4868.808,5400,4.0,-0.2,-0.001
Fe,II,4893.812,5400,4.0,-0.2,0.0
Fe,II,4923.932,5400,4.0,-0.2,0.017
Fe,II,4924.921,5400,4.0,-0.2,0.017
Fe,II,4583.838,5400,4.0,0.0,-0.003
Fe,II,4593.827,5400,4.0,0.0,-0.001
Fe,II,4629.34,5400,4.0,0.0,-0.004
Fe,II,4665.8,5400,4.0,0.0,0.002
Fe,II,4720.15,5400,4.0,0.0,-0.0
Fe,II,4847.555,5400,4.0,0.0,0.0
Fe,II,4868.808,5400,4.0,0.0,-0.001
Fe,II,4893.812,5400,4.0,0.0,0.0
Fe,II,4923.932,5400,4.0,0.0,0.016
Fe,II,4924.921,5400,4.0,0.0,0.016
Fe,II,4583.838,5400,4.0,0.2,-0.004
Fe,II,4593.827,5400,4.0,0.2,-0.001
Fe,II,4629.34,5400,4.0,0.2,-0.005
Fe,II,4665.8,5400,4.0,0.2,0.003
Fe,II,4720.15,5400,4.0,0.2,-0.0
Fe,II,4847.555,5400,4.0,0.2,0.0
Fe,II,4868.808,5400,4.0,0.2,-0.001
Fe,II,4893.812,5400,4.0,0.2,-0.0
Fe,II,4923.932,5400,4.0,0.2,0.016
Fe,II,4924.921,5400,4.0,0.2,0.016
Fe,II,4583.838,5400,4.0,0.35,-0.003
Fe,II,4593.827,5400,4.0,0.35,-0.001
Fe,II,4629.34,5400,4.0,0.35,-0.005
Fe,II,4665.8,5400,4.0,0.35,0.004
Fe,II,4720.15,5400,4.0,0.35,-0.0
Fe,II,4847.555,5400,4.0,0.35,0.0
Fe,II,4868.808,5400,4.0,0.35,-0.001
Fe,II,4893.812,5400,4.0,0.35,-0.0
Fe,II,4923.932,5400,4.0,0.35,0.016
Fe,II,4924.921,5400,4.0,0.35,0.017
Fe,II,4583.838,5400,4.3,-0.2,-0.002
Fe,II,4593.827,5400,4.3,-0.2,-0.0
Fe,II,4629.34,5400,4.3,-0.2,-0.002
Fe,II,4665.8,5400,4.3,-0.2,0.001
Fe,II,4720.15,5400,4.3,-0.2,-0.0
Fe,II,4847.555,5400,4.3,-0.2,0.0
Fe,II,4868.808,5400,4.3,-0.2,-0.001
Fe,II,4893.812,5400,4.3,-0.2,0.0
Fe,II,4923.932,5400,4.3,-0.2,0.014
Fe,II,4924.921,5400,4.3,-0.2,0.014
Fe,II,4583.838,5400,4.3,0.0,-0.002
Fe,II,4593.827,5400,4.3,0.0,-0.0
Fe,II,4629.34,5400,4.3,0.0,-0.003
Fe,II,4665.8,5400,4.3,0.0,0.001
Fe,II,4720.15,5400,4.3,0.0,-0.0
Fe,II,4847.555,5400,4.3,0.0,0.0
Fe,II,4868.808,5400,4.3,0.0,-0.0
Fe,II,4893.812,5400,4.3,0.0,0.0
Fe,II,4923.932,5400,4.3,0.0,0.014
Fe,II,4924.921,5400,4.3,0.0,0.014
Fe,II,4583.838,5400,4.3,0.2,-0.002
Fe,II,4593.827,5400,4.3,0.2,-0.0
Fe,II,4629.34,5400,4.3,0.2,-0.004
Fe,II,4665.8,5400,4.3,0.2,0.002
Fe,II,4720.15,5400,4.3,0.2,-0.0
Fe,II,4847.555,5400,4.3,0.2,0.0
Fe,II,4868.808,5400,4.3,0.2,-0.001
Fe,II,4893.812,5400,4.3,0.2,-0.0
Fe,II,4923.932,5400,4.3,0.2,0.014
Fe,II,4924.921,5400,4.3,0.2,0.014
Fe,II,4583.838,5400,4.3,0.35,-0.003
Fe,II,4593.827,5400,4.3,0.35,-0.0
Fe,II,4629.34,5400,4.3,0.35,-0.004
Fe,II,4665.8,5400,4.3,0.35,0.002
Fe,II,4720.15,5400,4.3,0.35,-0.0
Fe,II,4847.555,5400,4.3,0.35,0.0
Fe,II,4868.808,5400,4.3,0.35,-0.001
Fe,II,4893.812,5400,4.3,0.35,-0.0
Fe,II,4923.932,5400,4.3,0.35,0.014
Fe,II,4924.921,5400,4.3,0.35,0.013
Fe,II,4583.838,5400,4.5,-0.2,-0.002
Fe,II,4593.827,5400,4.5,-0.2,-0.0
Fe,II,4629.34,5400,4.5,-0.2,-0.002
Fe,II,4665.8,5400,4.5,-0.2,0.001
Fe,II,4720.15,5400,4.5,-0.2,-0.0
Fe,II,4847.555,5400,4.5,-0.2,0.0
Fe,II,4868.808,5400,4.5,-0.2,-0.001
Fe,II,4893.812,5400,4.5,-0.2,0.0
Fe,II,4923.932,5400,4.5,-0.2,0.012
Fe,II,4924.921,5400,4.5,-0.2,0.012
Fe,II,4583.838,5400,4.5,0.0,-0.002
Fe,II,4593.827,5400,4.5,0.0,-0.0
Fe,II,4629.34,5400,4.5,0.0,-0.003
Fe,II,4665.8,5400,4.5,0.0,0.001
Fe,II,4720.15,5400,4.5,0.0,-0.0
Fe,II,4847.555,5400,4.5,0.0,0.0
Fe,II,4868.808,5400,4.5,0.0,-0.001
Fe,II,4893.812,5400,4.5,0.0,0.0
Fe,II,4923.932,5400,4.5,0.0,0.012
Fe,II,4924.921,5400,4.5,0.0,0.012
Fe,II,4583.838,5400,4.5,0.2,-0.002
Fe,II,4593.827,5400,4.5,0.2,-0.0
Fe,II,4629.34,5400,4.5,0.2,-0.003
Fe,II,4665.8,5400,4.5,0.2,0.001
Fe,II,4720.15,5400,4.5,0.2,-0.0
Fe,II,4847.555,5400,4.5,0.2,0.0
Fe,II,4868.808,5400,4.5,0.2,-0.001
Fe,II,4893.812,5400,4.5,0.2,-0.0
Fe,II,4923.932,5400,4.5,0.2,0.012
Fe,II,4924.921,5400,4.5,0.2,0.012
Fe,II,4583.838,5400,4.5,0.35,-0.003
Fe,II,4593.827,5400,4.5,0.35,-0.0
Fe,II,4629.34,5400,4.5,0.35,-0.004
Fe,II,4665.8,5400,4.5,0.35,0.002
Fe,II,4720.15,5400,4.5,0.35,-0.0
Fe,II,4847.555,5400,4.5,0.35,0.0
Fe,II,4868.808,5400,4.5,0.35,-0.001
Fe,II,4893.812,5400,4.5,0.35,-0.0
Fe,II,4923.932,5400,4.5,0.35,0.012
Fe,II,4924.921,5400,4.5,0.35,0.012
Fe,II,4583.838,5400,4.6,-0.2,-0.002
Fe,II,4593.827,5400,4.6,-0.2,-0.001
Fe,II,4629.34,5400,4.6,-0.2,-0.003
Fe,II,4665.8,5400,4.6,-0.2,0.0
Fe,II,4720.15,5400,4.6,-0.2,-0.0
Fe,II,4847.555,5400,4.6,-0.2,0.0
Fe,II,4868.808,5400,4.6,-0.2,-0.001
Fe,II,4893.812,5400,4.6,-0.2,0.0
Fe,II,4923.932,5400,4.6,-0.2,0.01
Fe,II,4924.921,5400,4.6,-0.2,0.01
Fe,II,4583.838,5400,4.6,0.0,-0.002
Fe,II,4593.827,5400,4.6,0.0,-0.0
Fe,II,4629.34,5400,4.6,0.0,-0.002
Fe,II,4665.8,5400,4.6,0.0,0.001
Fe,II,4720.15,5400,4.6,0.0,-0.0
Fe,II,4847.555,5400,4.6,0.0,0.0
Fe,II,4868.808,5400,4.6,0.0,-0.001
Fe,II,4893.812,5400,4.6,0.0,0.0
Fe,II,4923.932,5400,4.6,0.0,0.011
Fe,II,4924.921,5400,4.6,0.0,0.011
Fe,II,4583.838,5400,4.6,0.2,-0.002
Fe,II,4593.827,5400,4.6,0.2,-0.0
Fe,II,4629.34,5400,4.6,0.2,-0.003
Fe,II,4665.8,5400,4.6,0.2,0.001
Fe,II,4720.15,5400,4.6,0.2,-0.0
Fe,II,4847.555,5400,4.6,0.2,0.0
Fe,II,4868.808,5400,4.6,0.2,-0.0
Fe,II,4893.812,5400,4.6,0.2,0.0
Fe,II,4923.932,5400,4.6,0.2,0.011
Fe,II,4924.921,5400,4.6,0.2,0.011
Fe,II,4583.838,5400,4.6,0.35,-0.002
Fe,II,4593.827,5400,4.6,0.35,-0.0
Fe,II,4629.34,5400,4.6,0.35,-0.003
Fe,II,4665.8,5400,4.6,0.35,0.001
Fe,II,4720.15,5400,4.6,0.35,-0.0
Fe,II,4847.555,5400,4.6,0.35,0.0
Fe,II,4868.808,5400,4.6,0.35,-0.0
Fe,II,4893.812,5400,4.6,0.35,-0.0
Fe,II,4923.932,5400,4.6,0.35,0.011
Fe,II,4924.921,5400,4.6,0.35,0.011
Fe,II,4583.838,5800,4.0,-0.2,-0.001
Fe,II,4593.827,5800,4.0,-0.2,-0.0
Fe,II,4629.34,5800,4.0,-0.2,-0.001
Fe,II,4665.8,5800,4.0,-0.2,0.002
Fe,II,4720.15,5800,4.0,-0.2,0.0
Fe,II,4847.555,5800,4.0,-0.2,0.0
Fe,II,4868.808,5800,4.0,-0.2,-0.0
Fe,II,4893.812,5800,4.0,-0.2,0.0
Fe,II,4923.932,5800,4.0,-0.2,0.019
Fe,II,4924.921,5800,4.0,-0.2,0.019
Fe,II,4583.838,5800,4.0,0.0,-0.001
Fe,II,4593.827,5800,4.0,0.0,-0.0
Fe,II,4629.34,5800,4.0,0.0,-0.001
Fe,II,4665.8,5800,4.0,0.0,0.003
Fe,II,4720.15,5800,4.0,0.0,0.0
Fe,II,4847.555,5800,4.0,0.0,0.0
Fe,II,4868.808,5800,4.0,0.0,-0.0
Fe,II,4893.812,5800,4.0,0.0,0.0
Fe,II,4923.932,5800,4.0,0.0,0.019
Fe,II,4924.921,5800,4.0,0.0,0.019
Fe,II,4583.838,5800,4.0,0.2,-0.001
Fe,II,4593.827,5800,4.0,0.2,-0.0
Fe,II,4629.34,5800,4.0,0.2,-0.001
Fe,II,4665.8,5800,4.0,0.2,0.004
Fe,II,4720.15,5800,4.0,0.2,0.0
Fe,II,4847.555,5800,4.0,0.2,0.0
Fe,II,4868.808,5800,4.0,0.2,-0.0
Fe,II,4893.812,5800,4.0,0.2,-0.0
Fe,II,4923.932,5800,4.0,0.2,0.018
Fe,II,4924.921,5800,4.0,0.2,0.018
Fe,II,4583.838,5800,4.0,0.35,-0.001
Fe,II,4593.827,5800,4.0,0.35,-0.0
Fe,II,4629.34,5800,4.0,0.35,-0.001
Fe,II,4665.8,5800,4.0,0.35,0.004
Fe,II,4720.15,5800,4.0,0.35,0.0
Fe,II,4847.555,5800,4.0,0.35,0.0
Fe,II,4868.808,5800,4.0,0.35,-0.0
Fe,II,4893.812,5800,4.0,0.35,-0.0
Fe,II,4923.932,5800,4.0,0.35,0.018
Fe,II,4924.921,5800,4.0,0.35,0.018
Fe,II,4583.838,5800,4.3,-0.2,-0.001
Fe,II,4593.827,5800,4.3,-0.2,-0.0
Fe,II,4629.34,5800,4.3,-0.2,-0.001
Fe,II,4665.8,5800,4.3,-0.2,0.001
Fe,II,4720.15,5800,4.3,-0.2,-0.0
Fe,II,4847.555,5800,4.3,-0.2,0.0
Fe,II,4868.808,5800,4.3,-0.2,-0.0
Fe,II,4893.812,5800,4.3,-0.2,0.0
Fe,II,4923.932,5800,4.3,-0.2,0.016
Fe,II,4924.921,5800,4.3,-0.2,0.016
Fe,II,4583.838,5800,4.3,0.0,-0.001
Fe,II,4593.827,5800,4.3,0.0,-0.0
Fe,II,4629.34,5800,4.3,0.0,-0.001
Fe,II,4665.8,5800,4.3,0.0,0.002
Fe,II,4720.15,5800,4.3,0.0,-0.0
Fe,II,4847.555,5800,4.3,0.0,0.0
Fe,II,4868.808,5800,4.3,0.0,-0.0
Fe,II,4893.812,5800,4.3,0.0,0.0
Fe,II,4923.932,5800,4.3,0.0,0.016
Fe,II,4924.921,5800,4.3,0.0,0.016
Fe,II,4583.838,5800,4.3,0.2,-0.001
Fe,II,4593.827,5800,4.3,0.2,-0.0
Fe,II,4629.34,5800,4.3,0.2,-0.001
Fe,II,4665.8,5800,4.3,0.2,0.002
Fe,II,4720.15,5800,4.3,0.2,-0.0
Fe,II,4847.555,5800,4.3,0.2,0.0
Fe,II,4868.808,5800,4.3,0.2,-0.0
Fe,II,4893.812,5800,4.3,0.2,-0.0
Fe,II,4923.932,5800,4.3,0.2,0.015
Fe,II,4924.921,5800,4.3,0.2,0.015
Fe,II,4583.838,5800,4.3,0.35,-0.001
Fe,II,4593.827,5800,4.3,0.35,-0.0
Fe,II,4629.34,5800,4.3,0.35,-0.002
Fe,II,4665.8,5800,4.3,0.35,0.003
Fe,II,4720.15,5800,4.3,0.35,-0.0
Fe,II,4847.555,5800,4.3,0.35,0.0
Fe,II,4868.808,5800,4.3,0.35,-0.0
Fe,II,4893.812,5800,4.3,0.35,-0.0
Fe,II,4923.932,5800,4.3,0.35,0.015
Fe,II,4924.921,5800,4.3,0.35,0.015
Fe,II,4583.838,5800,4.5,-0.2,-0.001
Fe,II,4593.827,5800,4.5,-0.2,-0.0
Fe,II,4629.34,5800,4.5,-0.2,-0.001
Fe,II,4665.8,5800,4.5,-0.2,0.001
Fe,II,4720.15,5800,4.5,-0.2,-0.0
Fe,II,4847.555,5800,4.5,-0.2,0.0
Fe,II,4868.808,5800,4.5,-0.2,-0.0
Fe,II,4893.812,5800,4.5,-0.2,0.0
Fe,II,4923.932,5800,4.5,-0.2,0.014
Fe,II,4924.921,5800,4.5,-0.2,0.015
Fe,II,4583.838,5800,4.5,0.0,-0.001
Fe,II,4593.827,5800,4.5,0.0,-0.0
Fe,II,4629.34,5800,4.5,0.0,-0.001
Fe,II,4665.8,5800,4.5,0.0,0.001
Fe,II,4720.15,5800,4.5,0.0,-0.0
Fe,II,4847.555,5800,4.5,0.0,0.0
Fe,II,4868.808,5800,4.5,0.0,-0.0
Fe,II,4893.812,5800,4.5,0.0,0.0
Fe,II,4923.932,5800,4.5,0.0,0.014
Fe,II,4924.921,5800,4.5,0.0,0.014
Fe,II,4583.838,5800,4.5,0.2,-0.001
Fe,II,4593.827,5800,4.5,0.2,-0.0
Fe,II,4629.34,5800,4.5,0.2,-0.002
Fe,II,4665.8,5800,4.5,0.2,0.002
Fe,II,4720.15,5800,4.5,0.2,-0.0
Fe,II,4847.555,5800,4.5,0.2,0.0
Fe,II,4868.808,5800,4.5,0.2,-0.0
Fe,II,4893.812,5800,4.5,0.2,-0.0
Fe,II,4923.932,5800,4.5,0.2,0.014
Fe,II,4924.921,5800,4.5,0.2,0.014
Fe,II,4583.838,5800,4.5,0.35,-0.001
Fe,II,4593.827,5800,4.5,0.35,-0.0
Fe,II,4629.34,5800,4.5,0.35,-0.002
Fe,II,4665.8,5800,4.5,0.35,0.002
Fe,II,4720.15,5800,4.5,0.35,-0.0
Fe,II,4847.555,5800,4.5,0.35,0.0
Fe,II,4868.808,5800,4.5,0.35,-0.0
Fe,II,4893.812,5800,4.5,0.35,-0.0
Fe,II,4923.932,5800,4.5,0.35,0.013
Fe,II,4924.921,5800,4.5,0.35,0.014
Fe,II,4583.838,5800,4.6,-0.2,-0.001
Fe,II,4593.827,5800,4.6,-0.2,-0.0
Fe,II,4629.34,5800,4.6,-0.2,-0.001
Fe,II,4665.8,5800,4.6,-0.2,0.001
Fe,II,4720.15,5800,4.6,-0.2,-0.0
Fe,II,4847.555,5800,4.6,-0.2,0.0
Fe,II,4868.808,5800,4.6,-0.2,-0.0
Fe,II,4893.812,5800,4.6,-0.2,0.0
Fe,II,4923.932,5800,4.6,-0.2,0.013
Fe,II,4924.921,5800,4.6,-0.2,0.014
Fe,II,4583.838,5800,4.6,0.0,-0.001
Fe,II,4593.827,5800,4.6,0.0,-0.0
Fe,II,4629.34,5800,4.6,0.0,-0.001
Fe,II,4665.8,5800,4.6,0.0,0.001
Fe,II,4720.15,5800,4.6,0.0,-0.0
Fe,II,4847.555,5800,4.6,0.0,0.0
Fe,II,4868.808,5800,4.6,0.0,-0.0
Fe,II,4893.812,5800,4.6,0.0,0.0
Fe,II,4923.932,5800,4.6,0.0,0.013
Fe,II,4924.921,5800,4.6,0.0,0.013
Fe,II,4583.838,5800,4.6,0.2,-0.001
Fe,II,4593.827,5800,4.6,0.2,-0.0
Fe,II,4629.34,5800,4.6,0.2,-0.002
Fe,II,4665.8,5800,4.6,0.2,0.001
Fe,II,4720.15,5800,4.6,0.2,-0.0
Fe,II,4847.555,5800,4.6,0.2,0.0
Fe,II,4868.808,5800,4.6,0.2,-0.0
Fe,II,4893.812,5800,4.6,0.2,-0.0
Fe,II,4923.932,5800,4.6,0.2,0.013
Fe,II,4924.921,5800,4.6,0.2,0.013
Fe,II,4583.838,5800,4.6,0.35,-0.001
Fe,II,4593.827,5800,4.6,0.35,-0.0
Fe,II,4629.34,5800,4.6,0.35,-0.002
Fe,II,4665.8,5800,4.6,0.35,0.002
Fe,II,4720.15,5800,4.6,0.35,-0.0
Fe,II,4847.555,5800,4.6,0.35,0.0
Fe,II,4868.808,5800,4.6,0.35,-0.0
Fe,II,4893.812,5800,4.6,0.35,-0.0
Fe,II,4923.932,5800,4.6,0.35,0.013
Fe,II,4924.921,5800,4.6,0.35,0.013
Fe,II,4583.838,6200,4.0,-0.2,-0.001
Fe,II,4593.827,6200,4.0,-0.2,0.0
Fe,II,4629.34,6200,4.0,-0.2,-0.0
Fe,II,4665.8,6200,4.0,-0.2,0.002
Fe,II,4720.15,6200,4.0,-0.2,0.0
Fe,II,4847.555,6200,4.0,-0.2,0.0
Fe,II,4868.808,6200,4.0,-0.2,0.0
Fe,II,4893.812,6200,4.0,-0.2,0.0
Fe,II,4923.932,6200,4.0,-0.2,0.021
Fe,II,4924.921,6200,4.0,-0.2,0.021
Fe,II,4583.838,6200,4.0,0.0,-0.001
Fe,II,4593.827,6200,4.0,0.0,0.0
Fe,II,4629.34,6200,4.0,0.0,-0.0
Fe,II,4665.8,6200,4.0,0.0,0.003
Fe,II,4720.15,6200,4.0,0.0,0.0
Fe,II,4847.555,6200,4.0,0.0,0.0
Fe,II,4868.808,6200,4.0,0.0,0.0
Fe,II,4893.812,6200,4.0,0.0,0.0
Fe,II,4923.932,6200,4.0,0.0,0.02
Fe,II,4924.921,6200,4.0,0.0,0.02
Fe,II,4583.838,6200,4.0,0.2,-0.001
Fe,II,4593.827,6200,4.0,0.2,0.0
Fe,II,4629.34,6200,4.0,0.2,-0.0
Fe,II,4665.8,6200,4.0,0.2,0.004
Fe,II,4720.15,6200,4.0,0.2,0.0
Fe,II,4847.555,6200,4.0,0.2,0.0
Fe,II,4868.808,6200,4.0,0.2,0.0
Fe,II,4893.812,6200,4.0,0.2,-0.0
Fe,II,4923.932,6200,4.0,0.2,0.019
Fe,II,4924.921,6200,4.0,0.2,0.019
Fe,II,4583.838,6200,4.0,0.35,-0.001
Fe,II,4593.827,6200,4.0,0.35,-0.0
Fe,II,4629.34,6200,4.0,0.35,-0.0
Fe,II,4665.8,6200,4.0,0.35,0.005
Fe,II,4720.15,6200,4.0,0.35,0.0
Fe,II,4847.555,6200,4.0,0.35,0.0
Fe,II,4868.808,6200,4.0,0.35,0.0
Fe,II,4893.812,6200,4.0,0.35,-0.0
Fe,II,4923.932,6200,4.0,0.35,0.018
Fe,II,4924.921,6200,4.0,0.35,0.018
Fe,II,4583.838,6200,4.3,-0.2,-0.001
Fe,II,4593.827,6200,4.3,-0.2,-0.0
Fe,II,4629.34,6200,4.3,-0.2,-0.0
Fe,II,4665.8,6200,4.3,-0.2,0.001
Fe,II,4720.15,6200,4.3,-0.2,0.0
Fe,II,4847.555,6200,4.3,-0.2,0.0
Fe,II,4868.808,6200,4.3,-0.2,0.0
Fe,II,4893.812,6200,4.3,-0.2,0.0
Fe,II,4923.932,6200,4.3,-0.2,0.019
Fe,II,4924.921,6200,4.3,-0.2,0.019
Fe,II,4583.838,6200,4.3,0.0,-0.001
Fe,II,4593.827,6200,4.3,0.0,-0.0
Fe,II,4629.34,6200,4.3,0.0,-0.0
Fe,II,4665.8,6200,4.3,0.0,0.002
Fe,II,4720.15,6200,4.3,0.0,0.0
Fe,II,4847.555,6200,4.3,0.0,0.0
Fe,II,4868.808,6200,4.3,0.0,0.0
Fe,II,4893.812,6200,4.3,0.0,0.0
Fe,II,4923.932,6200,4.3,0.0,0.018
Fe,II,4924.921,6200,4.3,0.0,0.017
Fe,II,4583.838,6200,4.3,0.2,-0.001
Fe,II,4593.827,6200,4.3,0.2,-0.0
Fe,II,4629.34,6200,4.3,0.2,-0.0
Fe,II,4665.8,6200,4.3,0.2,0.003
Fe,II,4720.15,6200,4.3,0.2,0.0
Fe,II,4847.555,6200,4.3,0.2,0.0
Fe,II,4868.808,6200,4.3,0.2,0.0
Fe,II,4893.812,6200,4.3,0.2,-0.0
Fe,II,4923.932,6200,4.3,0.2,0.017
Fe,II,4924.921,6200,4.3,0.2,0.017
Fe,II,4583.838,6200,4.3,0.35,-0.001
Fe,II,4593.827,6200,4.3,0.35,-0.0
Fe,II,4629.34,6200,4.3,0.35,-0.001
Fe,II,4665.8,6200,4.3,0.35,0.003
Fe,II,4720.15,6200,4.3,0.35,0.0
Fe,II,4847.555,6200,4.3,0.35,0.0
Fe,II,4868.808,6200,4.3,0.35,0.0
Fe,II,4893.812,6200,4.3,0.35,-0.0
Fe,II,4923.932,6200,4.3,0.35,0.016
Fe,II,4924.921,6200,4.3,0.35,0.016
Fe,II,4583.838,6200,4.5,-0.2,-0.001
Fe,II,4593.827,6200,4.5,-0.2,-0.0
Fe,II,4629.34,6200,4.5,-0.2,-0.0
Fe,II,4665.8,6200,4.5,-0.2,0.001
Fe,II,4720.15,6200,4.5,-0.2,0.0
Fe,II,4847.555,6200,4.5,-0.2,0.0
Fe,II,4868.808,6200,4.5,-0.2,-0.0
Fe,II,4893.812,6200,4.5,-0.2,0.0
Fe,II,4923.932,6200,4.5,-0.2,0.017
