element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	nlte	nlte_level_low	nlte_level_up	nlte_label_low	nlte_label_up	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support
Ti 1	16925.109	1692.5109	-0.447	5.2310	42190.860	1.0	5.9633	48097.258	2.0	5.0	0.880	1.490	GA	1.00E+08	8.000	-4.550	-7.330	-7.330	-7.330	1.000	0.001	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16926.931	1692.6931	-2.788	6.4270	51837.251	3.0	7.1593	57743.649	2.0	5.0	1.660	0.380	GA	1.10E+08	8.040	-4.640	-7.320	-7.320	-7.320	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	16927.236	1692.7236	-3.075	4.9938	40277.713	1.5	5.7261	46184.111	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.019	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	16927.237	1692.7237	-2.644	4.9938	40277.713	1.5	5.7261	46184.111	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.019	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	16927.239	1692.7239	-2.531	4.9938	40277.713	1.5	5.7261	46184.111	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.019	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	16927.239	1692.7240	-2.531	4.9938	40277.713	1.5	5.7261	46184.111	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.019	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	16927.243	1692.7243	-2.628	4.9938	40277.713	1.5	5.7261	46184.111	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.019	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	16927.244	1692.7244	-2.167	4.9938	40277.713	1.5	5.7261	46184.111	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.019	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16927.611	1692.7611	-0.163	6.4270	51837.251	3.0	7.1592	57742.842	4.0	9.0	1.660	1.440	GA	1.10E+08	8.040	-4.500	-7.320	-7.320	-7.320	1.000	0.259	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16927.843	1692.7843	-1.140	6.4270	51837.251	3.0	7.1592	57742.842	3.0	7.0	1.660	1.090	GA	1.10E+08	8.040	-4.470	-7.320	-7.320	-7.320	1.000	0.053	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16928.623	1692.8623	-1.063	5.9209	47755.279	3.0	6.6531	53660.870	3.0	7.0	1.240	1.210	GA	1.62E+08	8.210	-4.640	-7.510	-7.510	-7.510	1.000	0.148	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16928.792	1692.8792	-1.126	6.2750	50611.288	3.0	7.0072	56516.879	4.0	9.0	1.690	1.710	GA	1.58E+08	8.200	-3.670	-7.260	-7.260	-7.260	1.000	0.073	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	16928.981	1692.8981	-2.246	7.0288	56691.095	2.0	7.7610	62596.686	2.0	5.0	1.400	1.060	GA	4.90E+07	7.690	-3.460	-6.960	-6.960	-6.960	1.000	0.013	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16930.498	1693.0498	-2.511	5.9307	47834.321	5.0	6.6628	53739.106	5.0	11.0	1.200	1.250	GA	1.20E+08	8.080	-4.660	-7.520	-7.520	-7.520	1.000	0.007	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16930.652	1693.0652	-2.779	5.9961	48361.808	4.0	6.7282	54266.593	5.0	11.0	0.930	1.110	GA	1.05E+08	8.020	-4.750	-7.510	-7.510	-7.510	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16930.962	1693.0962	-0.927	6.3060	50861.320	3.0	7.0381	56766.105	3.0	7.0	1.630	1.510	GA	2.45E+08	8.390	-4.450	-7.320	-7.320	-7.320	1.000	0.099	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16932.364	1693.2364	-2.635	6.3061	50862.127	2.0	7.0381	56766.105	3.0	7.0	1.800	1.510	GA	2.00E+08	8.300	-4.450	-7.320	-7.320	-7.320	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16932.660	1693.2660	-1.549	6.6665	53768.949	4.0	7.3985	59672.927	4.0	9.0	1.230	1.150	GA	1.07E+08	8.030	-4.350	-7.230	-7.230	-7.230	1.000	0.013	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16934.650	1693.4650	-1.394	6.3060	50861.320	3.0	7.0379	56764.492	4.0	9.0	1.630	1.500	GA	2.40E+08	8.380	-4.480	-7.320	-7.320	-7.320	1.000	0.039	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	16935.542	1693.5542	-1.644	6.2422	50346.738	2.0	6.9741	56249.910	3.0	7.0	0.950	0.980	GA	1.58E+08	8.200	-3.880	-7.350	-7.350	-7.350	1.000	0.003	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16937.000	1693.7000	-1.285	6.6665	53768.949	4.0	7.3983	59671.314	5.0	11.0	1.230	1.200	GA	1.07E+08	8.030	-4.170	-7.190	-7.190	-7.190	1.000	0.024	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.013	1693.7013	-1.256	6.2911	50741.143	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.017	1693.7017	-1.190	6.2911	50741.143	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.020	1693.7020	-1.394	6.2911	50741.143	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.032	1693.7032	-1.183	6.2911	50741.143	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.037	1693.7037	-1.674	6.2911	50741.143	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.058	1693.7058	-1.248	6.2912	50741.950	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.077	1693.7077	-2.695	6.2911	50741.143	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.094	1693.7094	-1.452	6.2912	50741.950	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.099	1693.7099	-1.996	6.2911	50741.143	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.106	1693.7106	-1.674	6.2911	50741.143	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.132	1693.7132	-1.549	6.2911	50741.143	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.156	1693.7156	-1.394	6.2911	50741.143	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.175	1693.7175	-1.218	6.2911	50741.143	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.218	1693.7218	-1.256	6.2911	50741.143	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.230	1693.7230	-0.955	6.2912	50741.950	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.290	1693.7290	-1.190	6.2911	50741.143	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.295	1693.7295	-0.736	6.2912	50741.950	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.372	1693.7372	-0.549	6.2912	50741.950	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.374	1693.7374	-1.183	6.2912	50741.950	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16937.382	1693.7382	-2.153	6.6665	53768.949	4.0	7.3983	59671.314	4.0	9.0	1.230	0.990	GA	1.12E+08	8.050	-4.610	-7.280	-7.280	-7.280	1.000	0.004	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.468	1693.7468	-1.248	6.2912	50741.950	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	16937.573	1693.7573	-1.452	6.2912	50741.950	3.5	7.0230	56644.315	3.5	8.0	1.460	1.390	GA	1.07E+08	8.030	-4.150	-7.270	-7.270	-7.270	1.000	0.005	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16940.435	1694.0435	-1.857	6.6658	53763.303	3.0	7.3975	59664.861	4.0	9.0	1.080	1.490	GA	7.41E+08	8.870	-4.820	-7.520	-7.520	-7.520	1.000	0.006	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16941.420	1694.1420	-2.447	6.4149	51739.658	2.0	7.1466	57641.216	3.0	7.0	1.120	1.100	GA	2.45E+08	8.390	-5.450	-7.570	-7.570	-7.570	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16942.204	1694.2204	-2.413	5.7421	46313.160	2.0	6.4738	52214.718	1.0	3.0	1.820	1.440	GA	4.17E+08	8.620	-5.400	-7.530	-7.530	-7.530	1.000	0.013	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	16944.720	1694.4720	-2.798	5.3634	43258.738	4.0	6.0949	49158.684	5.0	11.0	1.250	1.200	GA	7.76E+08	8.890	-4.840	-7.510	-7.510	-7.510	1.000	0.001	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	16944.922	1694.4922	-2.204	5.3634	43258.738	4.0	6.0949	49158.684	5.0	11.0	1.250	1.200	GA	7.76E+08	8.890	-4.840	-7.510	-7.510	-7.510	1.000	0.006	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	16945.013	1694.5013	-2.708	5.3634	43258.738	4.0	6.0949	49158.684	5.0	11.0	1.250	1.200	GA	7.76E+08	8.890	-4.840	-7.510	-7.510	-7.510	1.000	0.002	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	16945.105	1694.5105	-1.346	5.3634	43258.738	4.0	6.0949	49158.684	5.0	11.0	1.250	1.200	GA	7.76E+08	8.890	-4.840	-7.510	-7.510	-7.510	1.000	0.037	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16945.196	1694.5196	-1.234	6.3901	51539.632	2.0	7.1216	57439.578	3.0	7.0	0.870	1.150	GA	2.40E+08	8.380	-4.810	-7.320	-7.320	-7.320	1.000	0.046	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	16945.311	1694.5311	-0.932	5.3634	43258.738	4.0	6.0949	49158.684	5.0	11.0	1.250	1.200	GA	7.76E+08	8.890	-4.840	-7.510	-7.510	-7.510	1.000	0.087	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
