canonical_line_id,merged_row_number,species,wavelength_air_A,lower_EP,component_loggf,source,gf_fraction,parent_sum_loggf,source_total_loggf,rescaled_component_loggf,raw_path,raw_line_number,lower_J,upper_J,raw_lower_EP,raw_upper_EP,lower_term,upper_term,source_annotation,component_semantics
alphys_I_16697.4190_0453,343628,Al I,16697.3669,4.8272,-3.265,VALD3,0.0874942081,-2.2069793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63568,2.5,1.5,4.8272,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16697.4190_0453,343629,Al I,16697.3678,4.8272,-3.207,VALD3,0.0999952348,-2.2069793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63572,2.5,1.5,4.8272,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16697.4190_0453,343630,Al I,16697.4416,4.8272,-3.411,VALD3,0.0625142902,-2.2069793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63576,2.5,1.5,4.8272,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16697.4190_0453,343631,Al I,16697.4428,4.8272,-2.934,VALD3,0.1874905161,-2.2069793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63580,2.5,1.5,4.8272,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16697.4190_0453,343632,Al I,16697.5364,4.8272,-2.722,VALD3,0.3054775541,-2.2069793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63584,2.5,1.5,4.8272,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16718.9570_0454,343754,Al I,16718.9113,4.0853,-0.751,VALD3,0.1249729715,0.1521839038,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64072,0.5,1.5,4.0853,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:CHA,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16718.9570_0454,343755,Al I,16718.9247,4.0853,-0.638,VALD3,0.1621123481,0.1521839038,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64076,0.5,1.5,4.0853,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:CHA,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16718.9570_0454,343756,Al I,16718.9426,4.0853,-1.182,VALD3,0.0463250713,0.1521839038,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64080,0.5,1.5,4.0853,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:CHA,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16718.9570_0454,343757,Al I,16718.9449,4.0853,-0.735,VALD3,0.1296630091,0.1521839038,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64084,0.5,1.5,4.0853,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:CHA,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16718.9570_0454,343758,Al I,16718.9628,4.0853,-0.638,VALD3,0.1621123481,0.1521839038,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64088,0.5,1.5,4.0853,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:CHA,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16718.9570_0454,343759,Al I,16718.9896,4.0853,-0.274,VALD3,0.374814252,0.1521839038,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64092,0.5,1.5,4.0853,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:CHA,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16750.5640_0455,343890,Al I,16750.4549,4.0872,-0.107,VALD3,0.3054775541,0.4080206953,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64616,1.5,2.5,4.0872,4.8272,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16750.5640_0455,343891,Al I,16750.5393,4.0872,-0.319,VALD3,0.1874905161,0.4080206953,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64620,1.5,2.5,4.0872,4.8272,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16750.5640_0455,343892,Al I,16750.5504,4.0872,-0.796,VALD3,0.0625142902,0.4080206953,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64624,1.5,2.5,4.0872,4.8272,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16750.5640_0455,343893,Al I,16750.6077,4.0872,-0.592,VALD3,0.0999952348,0.4080206953,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64628,1.5,2.5,4.0872,4.8272,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16750.5640_0455,343894,Al I,16750.6157,4.0872,-0.65,VALD3,0.0874942081,0.4080206953,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64632,1.5,2.5,4.0872,4.8272,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16750.5640_0455,343895,Al I,16750.6268,4.0872,-1.75,VALD3,0.006949912,0.4080206953,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64636,1.5,2.5,4.0872,4.8272,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16750.5640_0455,343896,Al I,16750.6597,4.0872,-1.002,VALD3,0.0389026606,0.4080206953,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64640,1.5,2.5,4.0872,4.8272,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16750.5640_0455,343897,Al I,16750.665,4.0872,-0.671,VALD3,0.0833641458,0.4080206953,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64644,1.5,2.5,4.0872,4.8272,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16750.5640_0455,343898,Al I,16750.673,4.0872,-1.37,VALD3,0.0166716777,0.4080206953,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64648,1.5,2.5,4.0872,4.8272,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16750.5640_0455,343899,Al I,16750.6979,4.0872,-0.826,VALD3,0.0583417302,0.4080206953,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64652,1.5,2.5,4.0872,4.8272,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16750.5640_0455,343900,Al I,16750.7032,4.0872,-1.194,VALD3,0.0250022622,0.4080206953,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64656,1.5,2.5,4.0872,4.8272,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16750.5640_0455,343901,Al I,16750.717,4.0872,-1.148,VALD3,0.0277958081,0.4080206953,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64660,1.5,2.5,4.0872,4.8272,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16763.3600_0456,343933,Al I,16763.3104,4.0872,-1.976,VALD3,0.0374935318,-0.5499563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64788,1.5,1.5,4.0872,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16763.3600_0456,343934,Al I,16763.3157,4.0872,-1.608,VALD3,0.0874895842,-0.5499563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64792,1.5,1.5,4.0872,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16763.3600_0456,343935,Al I,16763.3239,4.0872,-1.608,VALD3,0.0874895842,-0.5499563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64796,1.5,1.5,4.0872,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16763.3600_0456,343936,Al I,16763.3292,4.0872,-3.185,VALD3,0.0023171618,-0.5499563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64800,1.5,1.5,4.0872,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16763.3600_0456,343937,Al I,16763.3373,4.0872,-1.476,VALD3,0.1185649582,-0.5499563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64804,1.5,1.5,4.0872,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16763.3600_0456,343938,Al I,16763.3495,4.0872,-1.476,VALD3,0.1185649582,-0.5499563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64808,1.5,1.5,4.0872,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16763.3600_0456,343939,Al I,16763.3575,4.0872,-1.65,VALD3,0.0794248407,-0.5499563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64812,1.5,1.5,4.0872,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16763.3600_0456,343940,Al I,16763.3686,4.0872,-1.578,VALD3,0.0937467784,-0.5499563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64816,1.5,1.5,4.0872,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16763.3600_0456,343941,Al I,16763.3845,4.0872,-1.578,VALD3,0.0937467784,-0.5499563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64820,1.5,1.5,4.0872,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16763.3600_0456,343942,Al I,16763.3956,4.0872,-1.101,VALD3,0.2811618242,-0.5499563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,64824,1.5,1.5,4.0872,4.8266,LS                                                                  3s2.4p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  43 wl:WSM  43 gf:WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM  43 WSM   hfs:JKLSex,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16910.3280_0457,344298,Al I,16910.3232,4.9931,-2.531,VALD3,0.32408678,-2.0416613158,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,66248,0.5,0.5,4.9931,5.7261,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.9s           2S,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:BHLL,CHA Al'",RAW_PHYSICAL_COMPONENT
