source_record_id,wavelength_vac_A,Aul_s,branching_fraction,lifetime_ns,lifetime_unc_ns,lifetime_source,lifetime_kind,source_table,component_note,species,wavelength_air,lower_EP,upper_EP,lower_level,upper_level,lower_J,upper_J,loggf,recomputed_loggf,gf_bound_dex,uncertainty_basis,source_class,source_key,source_path,source_semantics,priority,unc_pct,other_Aul_s,other_reference,aki_limit,aki_note,uncertainty_limit,intensity_limit,theory_flag,branching_limit,upper_statistical_weight_from_A_f,nist_grade,source_reference,bibliography_key,bibliography_chain,source_doi,citation_role
vuj2002_t3_012,2319.7696098292,,,,,,,,,Al I,2319.057,,,2p^2^ ^4^P_5/2_,3s3p3d ^4^P^o^3_/2_,2.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_013,2318.1942622341,,,,,,,,,Al I,2317.482,,,2p^2^ ^4^P_3/2_,3s3p3d ^4^P^o^5_/2_,1.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_014,2322.2751630837,,,,,,,,,Al I,2321.562,,,2p^2^ ^4^P_5/2_,3s3p3d ^4^P^o^5_/2_,2.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_015,2368.8355322625,,,,,,,,,Al I,2368.112,,,2p^2^ ^4^P_1/2_,3s3p3d ^4^D^o^1_/2_,0.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_016,2371.4501192781,,,,,,,,,Al I,2370.726,,,2p^2^ ^4^P_3/2_,3s3p3d ^4^D^o^1_/2_,1.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_017,2368.3344198101,,,,,,,,,Al I,2367.611,,,2p^2^ ^4^P_1/2_,3s3p3d ^4^D^o^3_/2_,0.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_018,2370.9490067331,,,,,,,,,Al I,2370.225,,,2p^2^ ^4^P_3/2_,3s3p3d ^4^D^o^3_/2_,1.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_019,2375.220966739,,,,,,,,,Al I,2374.496,,,2p^2^ ^4^P_5/2_,3s3p3d ^4^D^o^3_/2_,2.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_020,2370.0277998853,,,,,,,,,Al I,2369.304,,,2p^2^ ^4^P_3/2_,3s3p3d ^4^D^o^5_/2_,1.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_021,2374.2957587154,,,,,,,,,Al I,2373.571,,,2p^2^ ^4^P_5/2_,3s3p3d ^4^D^o^5_/2_,2.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_022,2372.7944212824,,,,,,,,,Al I,2372.07,,,2p^2^ ^4^P_5/2_,3s3p3d ^4^D^o^7_/2_,2.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_001,3901.7801315169,,,,,,,,,Al II,3900.675,,,3p ^1^P^o^_1_,3p^2^ ^1^D_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_002,2082.1441234964,,,,,,,,,Al II,2081.481,,,3p ^3^P^o^_1_,3p^2^ ^1^D_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_003,2087.5281591838,,,,,,,,,Al II,2086.864,,,3p ^3^P^o^_2_,3p^2^ ^1^D_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_004,2196.1880323809,,,,,,,,,Al II,2195.502,,,3d ^3^D_1_,3d' ^3^F^o^_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_005,2194.9307701487,,,,,,,,,Al II,2194.245,,,3d ^3^D_2_,3d' ^3^F^o^_3_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_006,2193.2894280897,,,,,,,,,Al II,2192.604,,,3d ^3^D_3_,3d' ^3^F^o^_4_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_007,5101.7615521303,,,,,,,,,Al II,5100.34,,,4d ^3^D_1_,3d' ^3^F^o^_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_008,5095.0697720337,,,,,,,,,Al II,5093.65,,,4d ^3^D_2_,3d' ^3^F^o^_3_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_009,5086.4374759244,,,,,,,,,Al II,5085.02,,,4d ^3^D_3_,3d' ^3^F^o^_4_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_010,3588.4739255688,,,,,,,,,Al II,3587.45,,,3d ^3^D_1_,4f  ^3^F^o^_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_011,3588.0918270802,,,,,,,,,Al II,3587.068,,,3d ^3^D_2_,4f  ^3^F^o^_3_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_012,3587.5806953348,,,,,,,,,Al II,3586.557,,,3d ^3^D_3_,4f  ^3^F^o^_4_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_013,2639.4763862424,,,,,,,,,Al II,2638.69,,,3d ^3^D_1_,5f  ^3^F^o^_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_014,2638.9412585419,,,,,,,,,Al II,2638.155,,,3d ^3^D_2_,5f  ^3^F^o^_3_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_015,2638.4751473204,,,,,,,,,Al II,2637.689,,,3d ^3^D_3_,5f  ^3^F^o^_4_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_016,2327.1202343562,,,,,,,,,Al II,2326.406,,,3d ^3^D_1_,6f  ^3^F^o^_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_017,2326.2080325204,,,,,,,,,Al II,2325.494,,,3d ^3^D_2_,6f  ^3^F^o^_3_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_018,2324.9127460361,,,,,,,,,Al II,2324.199,,,3d ^3^D_3_,6f  ^3^F^o^_4_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_019,5869.4364843108,,,,,,,,,Al II,5867.81,,,4d ^3^D_1_,6f  ^3^F^o^_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_020,5863.1548024489,,,,,,,,,Al II,5861.53,,,4d ^3^D_2_,6f  ^3^F^o^_3_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_021,5855.2426841525,,,,,,,,,Al II,5853.62,,,4d ^3^D_3_,6f  ^3^F^o^_4_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_022,2095.8057615935,,,,,,,,,Al II,2095.14,,,3d ^3^D_1_,7f  ^3^F^o^_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_023,2095.4556935827,,,,,,,,,Al II,2094.79,,,3d ^3^D_2_,7f  ^3^F^o^_3_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t4_024,2094.9295914122,,,,,,,,,Al II,2094.264,,,3d ^3^D_3_,7f  ^3^F^o^_4_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table4.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_001,3901.7801315169,18400.0,,,,,,,,Al II,3900.675,,,3p ^1^P^o^_1_,3p^2^ ^1^D_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",MIXED_LAB_THEORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,FINE_STRUCTURE_TOTAL,2,,,ChangWang1987,,,,,*,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_002,2082.1441234964,1900.0,,,,,,,,Al II,2081.481,,,3p ^3^P^o^_1_,3p^2^ ^1^D_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,FINE_STRUCTURE_TOTAL,2,,,ChangWang1987,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_003,2087.5281591838,3000.0,,,,,,,,Al II,2086.864,,,3p ^3^P^o^_2_,3p^2^ ^1^D_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,FINE_STRUCTURE_TOTAL,2,,,ChangWang1987,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_004,2196.1880323809,200000000.0,,,,,,,,Al II,2195.502,,,3d ^3^D_1_,3d ^3^F^o_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,RATIO_ONLY,2,,214000000.0,ChangWang1987,<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_005,5101.7615521303,85000000.0,,,,,,,,Al II,5100.34,,,4d ^3^D_1_,3d ^3^F^o_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,RATIO_ONLY,2,,1200000.0,ChangWang1987,<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_006,2194.9307701487,220000000.00000003,,,,,,,,Al II,2194.245,,,3d ^3^D_2_,3d ^3^F^o_3_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,RATIO_ONLY,2,,225000000.0,ChangWang1987,<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_007,5095.0697720337,70000000.0,,,,,,,,Al II,5093.65,,,4d ^3^D_2_,3d ^3^F^o_3_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,RATIO_ONLY,2,,1300000.0,ChangWang1987,<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_008,2193.2894280897,210000000.0,,,,,,,,Al II,2192.604,,,3d ^3^D_3_,3d ^3^F^o_4_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,RATIO_ONLY,2,,254000000.0,ChangWang1987,<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_009,5086.4374759244,80000000.0,,,,,,,,Al II,5085.02,,,4d ^3^D_3_,3d ^3^F^o_4_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,RATIO_ONLY,2,,1500000.0,ChangWang1987,<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_010,3588.4739255688,155000000.0,,,,,,,,Al II,3587.45,,,3d ^3^D_1_,4f ^3^F^o_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,RATIO_ONLY,2,11.0,198000000.0,ChangWang1987,<,,>,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_011,3588.3238868951,,,,,,,,,Al II,3587.3,,,3d ^3^D_2_,4f ^3^F^o_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,RATIO_ONLY,2,,,ChangWang1987,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_012,3588.1238353305,,,,,,,,,Al II,3587.1,,,3d ^3^D_3_,4f ^3^F^o_2_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,RATIO_ONLY,2,,,ChangWang1987,,,,,,~,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_013,3588.0918270802,155000000.0,,,,,,,,Al II,3587.068,,,3d ^3^D_2_,4f ^3^F^o_3_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,RATIO_ONLY,2,13.0,206999999.99999997,ChangWang1987,<,,>,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t5_014,3588.9240415912,,,,,,,,,Al II,3587.9,,,3d ^3^D_3_,4f ^3^F^o_3_,,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table5.dat,RATIO_ONLY,2,,,ChangWang1987,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
