element,ion,wavelength_air_A,gf_linelist_vald,excitation_potential_eV,reference_code,key_z,hfs_n_components,lab_log_gf,lab_sigma_dex,lab_source,n_lab_candidates,adjudicated,delta_lab_minus_vald
Fe,1,18976.151,-1.665,6.7453,K14,26,1,,,,0,False,
Fe,1,18980.085,-2.015,6.3981,K14,26,1,,,,0,False,
Fe,1,18982.082,-1.307,6.7453,K14,26,1,,,,0,False,
Fe,1,18987.006,-1.097,4.1426,,26,1,,,,0,False,
Fe,1,18992.854,-1.311,6.7799,K14,26,1,,,,0,False,
Fe,1,19004.418,-0.187,6.3327,K14,26,1,,,,0,False,
Fe,1,19005.484,-0.931,6.409,K14,26,1,,,,0,False,
Fe,1,19010.269,-5.394,2.5592,K14,26,1,,,,0,False,
Fe,1,19018.655,-2.526,5.7421,K14,26,1,,,,0,False,
Fe,1,19019.223,-1.567,6.4187,K14,26,1,,,,0,False,
Fe,1,19020.577,-0.987,6.7118,K14,26,1,,,,0,False,
Fe,1,19027.057,-4.422,3.9286,K14,26,1,,,,0,False,
Fe,1,19031.961,-1.05,6.0172,K14,26,1,,,,0,False,
Fe,1,19033.153,-1.527,6.7106,K14,26,1,,,,0,False,
Fe,1,19040.86,-1.141,6.4258,K14,26,1,,,,0,False,
Fe,1,19042.459,-0.532,6.4258,K14,26,1,,,,0,False,
Fe,1,19058.341,-1.957,6.3804,K14,26,1,,,,0,False,
Fe,1,19067.996,-1.886,6.4258,K14,26,1,,,,0,False,
Fe,1,19071.175,-1.408,6.6817,K14,26,1,,,,0,False,
Fe,1,19071.859,-2.597,5.5869,K14,26,1,,,,0,False,
Fe,1,19072.467,-1.887,6.0172,K14,26,1,,,,0,False,
Fe,1,19075.618,-4.347,3.9433,K14,26,1,,,,0,False,
Fe,1,19077.216,-0.466,6.7699,K14,26,1,,,,0,False,
Fe,1,19085.786,-0.971,6.7509,K14,26,1,,,,0,False,
Fe,1,19094.9,-4.246,3.6352,K14,26,1,,,,0,False,
Fe,1,19096.49,-0.502,5.8741,K14,26,1,,,,0,False,
Fe,1,19107.439,-1.481,6.7118,K14,26,1,,,,0,False,
Fe,1,19110.069,-2.286,6.0172,K14,26,1,,,,0,False,
Fe,1,19111.735,-1.466,6.7509,K14,26,1,,,,0,False,
Fe,1,19113.061,-2.23,5.9426,K14,26,1,,,,0,False,
Fe,1,19113.668,-1.244,4.1864,,26,1,,,,0,False,
Fe,1,19121.81,0.424,6.4258,K14,26,1,,,,0,False,
Fe,1,19122.194,-2.632,5.6158,K14,26,1,,,,0,False,
Fe,1,19124.48,-0.118,6.6193,K14,26,1,,,,0,False,
Fe,1,19127.06,-2.304,5.9307,K14,26,1,,,,0,False,
Fe,1,19131.683,-0.786,6.6439,K14,26,1,,,,0,False,
Fe,1,19132.071,-1.984,6.3999,K14,26,1,,,,0,False,
Fe,1,19132.99,-2.112,5.9426,K14,26,1,,,,0,False,
Fe,1,19138.165,-1.713,6.3999,K14,26,1,,,,0,False,
Fe,1,19141.412,-0.682,6.4738,K14,26,1,,,,0,False,
Fe,1,19141.606,-2.944,5.2734,K14,26,1,,,,0,False,
Fe,1,19148.858,-0.694,6.6468,K14,26,1,,,,0,False,
Fe,1,19153.319,-0.794,6.3939,K14,26,1,,,,0,False,
Fe,1,19160.889,-1.003,6.0172,K14,26,1,,,,0,False,
Fe,1,19167.516,-1.462,6.7422,K14,26,1,,,,0,False,
Fe,1,19168.905,-0.244,6.4403,K14,26,1,,,,0,False,
Fe,1,19176.123,-1.188,5.7203,K14,26,1,,,,0,False,
Fe,1,19180.917,-1.676,6.4738,K14,26,1,,,,0,False,
Fe,1,19182.838,-1.316,6.6796,K14,26,1,,,,0,False,
Fe,1,19190.586,-0.494,6.7034,K14,26,1,,,,0,False,
Fe,1,19198.59,-1.493,6.6628,K14,26,1,,,,0,False,
Fe,1,19199.066,-0.792,6.3939,K14,26,1,,,,0,False,
Fe,1,19200.887,-0.727,6.62,K14,26,1,,,,0,False,
Fe,1,19202.377,-0.841,6.0663,K14,26,1,,,,0,False,
Fe,1,19207.79,-0.957,6.7034,K14,26,1,,,,0,False,
Fe,1,19208.624,-1.092,6.3666,K14,26,1,,,,0,False,
Fe,1,19208.731,-0.763,6.7034,K14,26,1,,,,0,False,
Fe,1,19212.821,0.148,6.6193,K14,26,1,,,,0,False,
Fe,1,19216.026,-0.268,6.6193,K14,26,1,,,,0,False,
Fe,1,19219.595,-0.645,6.6468,K14,26,1,,,,0,False,
Fe,1,19224.899,-1.349,6.7878,K14,26,1,,,,0,False,
Fe,1,19226.914,-1.606,6.6973,K14,26,1,,,,0,False,
Fe,1,19228.382,-0.407,6.7034,K14,26,1,,,,0,False,
Fe,1,19229.369,-1.411,6.7034,K14,26,1,,,,0,False,
Fe,1,19231.563,-0.254,6.7034,K14,26,1,,,,0,False,
Fe,1,19232.577,-1.255,5.9209,K14,26,1,,,,0,False,
Fe,1,19241.131,-1.0,6.7034,K14,26,1,,,,0,False,
Fe,1,19245.246,-1.047,6.3939,K14,26,1,,,,0,False,
Fe,1,19247.699,-1.994,5.9471,K14,26,1,,,,0,False,
Fe,1,19251.005,-0.831,6.7106,K14,26,1,,,,0,False,
Fe,1,19258.059,-1.576,6.0172,K14,26,1,,,,0,False,
Fe,1,19258.467,-0.349,6.3666,K14,26,1,,,,0,False,
Fe,1,19259.253,-0.347,6.3253,K14,26,1,,,,0,False,
Fe,1,19260.455,-1.578,5.0095,K14,26,1,,,,0,False,
Fe,1,19261.298,-0.842,6.7453,K14,26,1,,,,0,False,
Fe,1,19265.566,0.445,6.3999,K14,26,1,,,,0,False,
Fe,1,19266.732,-1.357,6.6417,K14,26,1,,,,0,False,
Fe,1,19267.909,-2.116,5.9471,K14,26,1,,,,0,False,
Fe,1,19269.113,-1.283,6.756,K14,26,1,,,,0,False,
Fe,1,19274.451,-0.956,6.4738,K14,26,1,,,,0,False,
Fe,1,19274.611,-1.846,6.4433,K14,26,1,,,,0,False,
Fe,1,19274.997,-1.165,6.6973,K14,26,1,,,,0,False,
Fe,1,19278.923,-1.55,6.3981,K14,26,1,,,,0,False,
Fe,1,19295.321,-1.457,6.7395,K14,26,1,,,,0,False,
Fe,1,19297.179,-0.897,6.6754,K14,26,1,,,,0,False,
Fe,1,19297.377,-1.013,6.4609,K14,26,1,,,,0,False,
Fe,1,19297.794,-1.054,6.6685,K14,26,1,,,,0,False,
Fe,1,19298.006,-0.889,6.756,K14,26,1,,,,0,False,
Fe,1,19302.399,-1.614,6.6973,K14,26,1,,,,0,False,
Fe,1,19310.106,-1.383,7.0071,K14,26,1,,,,0,False,
Fe,1,19311.325,-2.994,5.3139,K14,26,1,,,,0,False,
Fe,1,19316.288,-1.399,6.7395,K14,26,1,,,,0,False,
Fe,1,19325.093,-0.322,6.6388,K14,26,1,,,,0,False,
Fe,1,19325.272,-1.404,6.3981,K14,26,1,,,,0,False,
Fe,1,19330.641,-2.3,6.0383,K14,26,1,,,,0,False,
Fe,1,19335.147,-2.889,3.9433,K14,26,1,,,,0,False,
Fe,1,19336.515,-0.375,6.6531,K14,26,1,,,,0,False,
Fe,1,19340.159,0.606,6.3705,K14,26,1,,,,0,False,
Fe,1,19341.513,-1.199,6.6388,K14,26,1,,,,0,False,
Fe,1,19353.413,-1.993,5.8151,K14,26,1,,,,0,False,
Fe,1,19354.248,-0.139,6.6388,K14,26,1,,,,0,False,
Fe,1,19354.641,-1.458,6.7395,K14,26,1,,,,0,False,
Fe,1,19360.372,-1.587,6.7699,K14,26,1,,,,0,False,
Fe,1,19361.797,-1.606,6.6119,K14,26,1,,,,0,False,
Fe,1,19363.954,-1.393,6.4187,K14,26,1,,,,0,False,
Fe,1,19367.236,-1.963,6.3981,K14,26,1,,,,0,False,
Fe,1,19368.737,-0.295,6.6388,K14,26,1,,,,0,False,
Fe,1,19372.062,-1.629,6.3981,K14,26,1,,,,0,False,
Fe,1,19378.01,-0.012,6.6388,K14,26,1,,,,0,False,
Fe,1,19378.994,-5.679,2.6924,K14,26,1,,,,0,False,
Fe,1,19393.343,0.19,6.6388,K14,26,1,,,,0,False,
Fe,1,19393.998,-0.077,6.368,K14,26,1,,,,0,False,
Fe,1,19395.085,-0.252,6.6417,K14,26,1,,,,0,False,
Fe,1,19402.757,-1.942,6.3192,K14,26,1,,,,0,False,
Fe,1,19402.889,0.006,6.3666,K14,26,1,,,,0,False,
Fe,1,19408.757,-0.676,6.3685,K14,26,1,,,,0,False,
Fe,1,19409.157,-0.961,6.409,K14,26,1,,,,0,False,
Fe,1,19411.086,-0.763,6.6417,K14,26,1,,,,0,False,
Fe,1,19418.061,-1.497,6.8024,K14,26,1,,,,0,False,
Fe,1,19427.654,-0.881,6.6417,K14,26,1,,,,0,False,
Fe,1,19444.23,-1.736,6.3739,K14,26,1,,,,0,False,
Fe,1,19459.002,-1.527,6.7116,K14,26,1,,,,0,False,
Fe,1,19463.612,-0.557,6.4496,K14,26,1,,,,0,False,
Fe,1,19463.942,-0.37,6.4399,K14,26,1,,,,0,False,
Fe,1,19466.914,-3.789,3.9433,K14,26,1,,,,0,False,
Fe,1,19467.641,-0.286,6.4496,K14,26,1,,,,0,False,
Fe,1,19469.787,0.073,6.3705,K14,26,1,,,,0,False,
Fe,1,19470.398,-0.582,6.4496,K14,26,1,,,,0,False,
Fe,1,19475.488,-4.618,3.0173,K14,26,1,,,,0,False,
Fe,1,19476.243,-1.527,6.4403,K14,26,1,,,,0,False,
Fe,1,19480.163,-0.73,6.4405,K14,26,1,,,,0,False,
Fe,1,19482.061,-1.707,6.6193,K14,26,1,,,,0,False,
Fe,1,19484.347,0.34,6.3327,K14,26,1,,,,0,False,
Fe,1,19490.843,-0.683,6.0172,K14,26,1,,,,0,False,
Fe,1,19494.503,-2.643,5.5392,K14,26,1,,,,0,False,
Fe,1,19497.126,-2.185,6.1189,K14,26,1,,,,0,False,
Fe,1,19500.192,-0.705,6.764,K14,26,1,,,,0,False,
Fe,1,19504.635,-0.639,6.4403,K14,26,1,,,,0,False,
Fe,1,19504.947,-2.453,5.5869,K14,26,1,,,,0,False,
Fe,1,19507.63,-0.236,6.4258,K14,26,1,,,,0,False,
Fe,1,19509.309,-0.101,6.4258,K14,26,1,,,,0,False,
Fe,1,19511.251,-1.477,5.9464,K14,26,1,,,,0,False,
Fe,1,19530.847,-1.491,6.4534,K14,26,1,,,,0,False,
Fe,1,19531.599,-1.42,6.6531,K14,26,1,,,,0,False,
Fe,1,19532.69,-1.073,6.7395,K14,26,1,,,,0,False,
Fe,1,19533.274,-0.103,6.368,K14,26,1,,,,0,False,
Fe,1,19534.061,-0.643,6.4187,K14,26,1,,,,0,False,
Fe,1,19534.713,-1.051,6.764,K14,26,1,,,,0,False,
Fe,1,19540.204,-0.222,6.409,K14,26,1,,,,0,False,
Fe,1,19540.49,-0.962,6.764,K14,26,1,,,,0,False,
Fe,1,19541.075,-1.591,6.6973,K14,26,1,,,,0,False,
Fe,1,19544.624,-1.272,6.7151,K14,26,1,,,,0,False,
Fe,1,19547.138,-1.553,6.743,K14,26,1,,,,0,False,
Fe,1,19547.616,-1.914,6.4534,K14,26,1,,,,0,False,
Fe,1,19547.769,-1.415,6.7827,K14,26,1,,,,0,False,
Fe,1,19548.247,-0.698,6.3685,K14,26,1,,,,0,False,
Fe,1,19548.296,-1.637,6.0663,K14,26,1,,,,0,False,
Fe,1,19552.035,-1.315,6.6768,K14,26,1,,,,0,False,
Fe,1,19561.894,-1.385,6.7282,K14,26,1,,,,0,False,
Fe,1,19563.445,-0.993,6.7151,K14,26,1,,,,0,False,
Fe,1,19563.502,-2.279,5.7934,K14,26,1,,,,0,False,
Fe,1,19569.698,-0.845,6.764,K14,26,1,,,,0,False,
Fe,1,19572.495,0.029,6.3999,K14,26,1,,,,0,False,
Fe,1,19580.58,-0.373,6.7609,K14,26,1,,,,0,False,
Fe,1,19582.69,-0.129,6.4013,K14,26,1,,,,0,False,
Fe,1,19584.696,-2.076,5.0095,K14,26,1,,,,0,False,
Fe,1,19584.807,-1.09,6.7151,K14,26,1,,,,0,False,
Fe,1,19588.503,-1.32,6.8358,K14,26,1,,,,0,False,
Fe,1,19588.672,-1.396,6.6193,K14,26,1,,,,0,False,
Fe,1,19590.418,-1.522,6.4609,K14,26,1,,,,0,False,
Fe,1,19592.737,-1.39,4.988,K14,26,1,,,,0,False,
Fe,1,19596.151,-0.924,6.731,K14,26,1,,,,0,False,
Fe,1,19597.369,-0.582,6.3999,K14,26,1,,,,0,False,
Fe,1,19600.089,-1.995,6.368,K14,26,1,,,,0,False,
Fe,1,19602.407,-1.8,6.4534,K14,26,1,,,,0,False,
Fe,1,19603.894,-1.077,6.6468,K14,26,1,,,,0,False,
Fe,1,19605.759,-2.612,5.6207,K14,26,1,,,,0,False,
Fe,1,19611.551,-4.631,3.2515,K14,26,1,,,,0,False,
Fe,1,19613.155,0.242,6.3253,K14,26,1,,,,0,False,
Fe,1,19614.448,0.014,6.4013,K14,26,1,,,,0,False,
Fe,1,19626.0,-0.938,7.1652,K14,26,1,,,,0,False,
Fe,1,19632.344,-2.152,5.7956,K14,26,1,,,,0,False,
Fe,1,19635.309,-0.681,4.9556,,26,1,,,,0,False,
Fe,1,19638.684,-1.308,6.4534,K14,26,1,,,,0,False,
Fe,1,19639.429,-0.291,6.4013,K14,26,1,,,,0,False,
Fe,1,19657.652,-1.291,6.5788,K14,26,1,,,,0,False,
Fe,1,19660.524,-1.339,6.4555,K14,26,1,,,,0,False,
Fe,1,19660.973,-1.573,6.4403,K14,26,1,,,,0,False,
Fe,1,19661.097,-1.255,6.4555,K14,26,1,,,,0,False,
Fe,1,19664.968,-1.928,6.4405,K14,26,1,,,,0,False,
Fe,1,19670.853,-4.934,3.2515,K14,26,1,,,,0,False,
Fe,1,19671.02,-1.659,6.4555,K14,26,1,,,,0,False,
Fe,1,19672.088,-2.363,5.7867,K14,26,1,,,,0,False,
Fe,1,19685.297,-1.23,6.0172,K14,26,1,,,,0,False,
Fe,1,19686.406,-2.542,5.8441,K14,26,1,,,,0,False,
Fe,1,19688.363,-1.489,6.731,K14,26,1,,,,0,False,
Fe,1,19707.404,-1.562,6.8042,K14,26,1,,,,0,False,
Fe,1,19708.861,-0.468,6.6796,K14,26,1,,,,0,False,
Fe,1,19711.057,-1.221,6.6468,K14,26,1,,,,0,False,
Fe,1,19725.941,-1.54,6.8042,K14,26,1,,,,0,False,
Fe,1,19727.661,-1.215,6.8042,K14,26,1,,,,0,False,
Fe,1,19746.451,-1.495,6.4399,K14,26,1,,,,0,False,
Fe,1,19747.242,-4.513,3.3009,K14,26,1,,,,0,False,
Fe,1,19756.683,-1.142,6.7609,K14,26,1,,,,0,False,
Fe,1,19766.687,-1.548,6.6671,K14,26,1,,,,0,False,
Fe,1,19778.908,-1.289,6.6388,K14,26,1,,,,0,False,
Fe,1,19780.637,-0.264,6.3999,K14,26,1,,,,0,False,
Fe,1,19784.732,-1.722,6.4696,K14,26,1,,,,0,False,
Fe,1,19785.12,-1.053,6.6061,K14,26,1,,,,0,False,
Fe,1,19791.865,-0.649,4.913,K14,26,1,,,,0,False,
Fe,1,19800.406,-2.065,5.3204,K14,26,1,,,,0,False,
Fe,1,19800.622,-0.987,6.6531,K14,26,1,,,,0,False,
Fe,1,19804.791,-1.577,6.7376,K14,26,1,,,,0,False,
Fe,1,19810.384,-1.012,6.6685,K14,26,1,,,,0,False,
Fe,1,19811.287,-1.205,6.7845,K14,26,1,,,,0,False,
Fe,1,19824.656,-4.107,3.6352,K14,26,1,,,,0,False,
Fe,1,19827.738,-1.245,6.9572,K14,26,1,,,,0,False,
Fe,1,19830.79,-2.009,6.3804,K14,26,1,,,,0,False,
Fe,1,19846.648,0.365,6.3327,K14,26,1,,,,0,False,
Fe,1,19850.372,-1.414,6.7952,K14,26,1,,,,0,False,
Fe,1,19854.913,-0.773,6.8358,K14,26,1,,,,0,False,
Fe,1,19856.018,-0.958,6.409,K14,26,1,,,,0,False,
Fe,1,19862.341,-0.801,6.7395,K14,26,1,,,,0,False,
Fe,1,19868.997,-1.475,6.6417,K14,26,1,,,,0,False,
Fe,1,19873.184,-0.943,6.857,K14,26,1,,,,0,False,
Fe,1,19881.618,-0.27,6.409,K14,26,1,,,,0,False,
Fe,1,19883.939,-1.339,6.7246,K14,26,1,,,,0,False,
Fe,1,19884.496,-1.37,6.7246,K14,26,1,,,,0,False,
Fe,1,19892.833,-2.486,5.7956,K14,26,1,,,,0,False,
Fe,1,19894.702,-1.494,6.4534,K14,26,1,,,,0,False,
Fe,1,19894.725,-1.179,6.7246,K14,26,1,,,,0,False,
Fe,1,19901.014,-0.805,6.7546,K14,26,1,,,,0,False,
Fe,1,19909.952,-1.292,6.6531,K14,26,1,,,,0,False,
Fe,1,19919.893,-1.018,6.7271,K14,26,1,,,,0,False,
Fe,1,19923.343,-1.557,5.0203,K14,26,1,,,,0,False,
Fe,1,19927.91,-0.403,6.7546,K14,26,1,,,,0,False,
Fe,1,19933.155,-1.863,6.4258,K14,26,1,,,,0,False,
Fe,1,19934.908,-1.644,6.4258,K14,26,1,,,,0,False,
Fe,1,19939.445,-1.26,6.7271,K14,26,1,,,,0,False,
Fe,1,19943.207,-0.987,6.731,K14,26,1,,,,0,False,
Fe,1,19947.414,-1.956,5.7203,K14,26,1,,,,0,False,
Fe,1,19949.459,-1.558,5.3574,K14,26,1,,,,0,False,
Fe,1,19950.415,-0.568,6.8024,K14,26,1,,,,0,False,
Fe,1,19954.122,-1.667,6.6638,K14,26,1,,,,0,False,
Fe,1,19957.444,-3.286,4.9658,K14,26,1,,,,0,False,
Fe,1,19957.946,-1.497,6.7282,K14,26,1,,,,0,False,
Fe,1,19964.877,-0.481,6.4403,K14,26,1,,,,0,False,
Fe,1,19968.905,-0.723,6.7282,K14,26,1,,,,0,False,
Fe,1,19970.062,-3.841,3.6398,K14,26,1,,,,0,False,
Fe,1,19971.781,-0.68,6.6468,K14,26,1,,,,0,False,
Fe,1,19981.493,-3.29,3.9597,K14,26,1,,,,0,False,
Fe,1,19998.205,-1.287,7.1304,K14,26,1,,,,0,False,
Fe,1,19999.137,-0.733,6.7799,K14,26,1,,,,0,False,
Fe,1,20001.306,-1.207,6.7282,K14,26,1,,,,0,False,
Fe,1,20005.717,-1.507,6.7282,K14,26,1,,,,0,False,
Fe,1,20010.898,-1.057,6.7799,K14,26,1,,,,0,False,
Fe,1,20021.053,-0.704,6.675,K14,26,1,,,,0,False,
Fe,1,20023.82,0.212,5.9464,K14,26,1,,,,0,False,
Fe,1,20026.339,-0.929,6.7609,K14,26,1,,,,0,False,
Fe,1,20027.137,-1.314,6.5904,K14,26,1,,,,0,False,
Fe,1,20035.45,-1.235,6.7799,K14,26,1,,,,0,False,
Fe,1,20036.012,-1.639,6.7609,K14,26,1,,,,0,False,
Fe,1,20041.527,-0.204,6.7799,K14,26,1,,,,0,False,
Fe,1,20042.061,-0.488,6.7799,K14,26,1,,,,0,False,
Fe,1,20043.809,-0.951,6.7699,K14,26,1,,,,0,False,
Fe,1,20050.092,-0.508,6.4187,K14,26,1,,,,0,False,
Fe,1,20056.186,-1.146,6.0663,K14,26,1,,,,0,False,
Fe,1,20068.143,-0.528,6.6468,K14,26,1,,,,0,False,
Fe,1,20071.641,-0.401,6.6468,K14,26,1,,,,0,False,
Fe,1,20072.253,-0.124,6.7799,K14,26,1,,,,0,False,
Fe,1,20083.148,-2.361,5.7934,K14,26,1,,,,0,False,
Fe,1,20086.388,-0.907,6.4534,K14,26,1,,,,0,False,
Fe,1,20091.515,-1.674,6.4738,K14,26,1,,,,0,False,
Fe,1,20091.83,-0.862,6.6638,K14,26,1,,,,0,False,
Fe,1,20092.048,0.07,6.368,K14,26,1,,,,0,False,
Fe,1,20107.89,-0.528,6.3685,K14,26,1,,,,0,False,
Fe,1,20109.002,-0.882,6.6638,K14,26,1,,,,0,False,
Fe,1,20118.297,-2.662,5.3303,K14,26,1,,,,0,False,
Fe,1,20123.554,-1.343,6.6628,K14,26,1,,,,0,False,
Fe,1,20126.402,-1.524,6.4609,K14,26,1,,,,0,False,
Fe,1,20126.782,-0.864,6.6638,K14,26,1,,,,0,False,
Fe,1,20136.082,-1.622,6.7091,K14,26,1,,,,0,False,
Fe,1,20140.573,-1.484,6.6638,K14,26,1,,,,0,False,
Fe,1,20142.618,-1.351,6.6628,K14,26,1,,,,0,False,
Fe,1,20143.044,-1.38,6.0663,K14,26,1,,,,0,False,
Fe,1,20148.565,-1.484,6.4187,K14,26,1,,,,0,False,
Fe,1,20150.116,-1.248,6.6628,K14,26,1,,,,0,False,
Fe,1,20151.311,-0.821,6.6628,K14,26,1,,,,0,False,
Fe,1,20152.87,-5.215,3.0713,K14,26,1,,,,0,False,
Fe,1,20156.19,-1.67,6.6768,K14,26,1,,,,0,False,
Fe,1,20158.003,-1.615,6.7246,K14,26,1,,,,0,False,
Fe,1,20164.74,-1.256,6.9906,K14,26,1,,,,0,False,
Fe,1,20164.89,-1.498,6.7376,K14,26,1,,,,0,False,
Fe,1,20165.46,-1.424,6.743,K14,26,1,,,,0,False,
Fe,1,20166.306,-0.66,6.6638,K14,26,1,,,,0,False,
Fe,1,20173.403,-0.706,6.3705,K14,26,1,,,,0,False,
Fe,1,20176.0,-1.515,6.6531,K14,26,1,,,,0,False,
Fe,1,20184.049,-2.113,6.1289,K14,26,1,,,,0,False,
Fe,1,20186.47,-0.767,6.427,K14,26,1,,,,0,False,
Fe,1,20190.661,-1.309,7.0864,K14,26,1,,,,0,False,
Fe,1,20201.726,-2.118,5.8134,K14,26,1,,,,0,False,
Fe,1,20211.806,-1.784,6.1289,K14,26,1,,,,0,False,
Fe,1,20214.193,-1.534,6.6665,K14,26,1,,,,0,False,
Fe,1,20214.311,-1.21,6.8675,K14,26,1,,,,0,False,
Fe,1,20227.972,-0.51,6.427,K14,26,1,,,,0,False,
Fe,1,20228.103,-1.689,6.6665,K14,26,1,,,,0,False,
Fe,1,20230.269,-1.696,6.675,K14,26,1,,,,0,False,
Fe,1,20233.54,-1.465,6.62,K14,26,1,,,,0,False,
Fe,1,20237.292,-0.436,6.427,K14,26,1,,,,0,False,
Fe,1,20238.582,-0.363,6.8024,K14,26,1,,,,0,False,
Fe,1,20241.783,-1.559,6.7546,K14,26,1,,,,0,False,
Fe,1,20245.771,-2.757,5.3342,K14,26,1,,,,0,False,
Fe,1,20254.061,-0.958,6.6665,K14,26,1,,,,0,False,
Fe,1,20265.676,-1.516,6.5535,K14,26,1,,,,0,False,
Fe,1,20269.464,-0.569,6.857,K14,26,1,,,,0,False,
Fe,1,20270.812,-1.042,6.6665,K14,26,1,,,,0,False,
Fe,1,20272.744,-2.352,5.8441,K14,26,1,,,,0,False,
Fe,1,20278.362,-0.994,6.8024,K14,26,1,,,,0,False,
Fe,1,20281.085,-1.317,5.0095,K14,26,1,,,,0,False,
Fe,1,20283.315,-0.255,6.427,K14,26,1,,,,0,False,
Fe,1,20285.97,-1.38,6.731,K14,26,1,,,,0,False,
Fe,1,20288.609,-0.516,6.427,K14,26,1,,,,0,False,
Fe,1,20289.21,-1.695,5.9209,K14,26,1,,,,0,False,
Fe,1,20311.783,-1.696,6.484,K14,26,1,,,,0,False,
Fe,1,20312.382,-0.41,6.8358,K14,26,1,,,,0,False,
Fe,1,20329.184,-0.38,6.427,K14,26,1,,,,0,False,
Fe,1,20331.438,-1.32,6.5817,K14,26,1,,,,0,False,
Fe,1,20339.504,-0.677,6.731,K14,26,1,,,,0,False,
Fe,1,20345.547,-2.506,5.8441,K14,26,1,,,,0,False,
Fe,1,20349.713,-2.284,4.1864,K14,26,1,,,,0,False,
Fe,1,20363.267,-1.128,6.0663,K14,26,1,,,,0,False,
Fe,1,20370.018,-1.069,6.731,K14,26,1,,,,0,False,
Fe,1,20370.396,-1.602,6.4258,K14,26,1,,,,0,False,
Fe,1,20372.226,-0.723,6.4258,K14,26,1,,,,0,False,
Fe,1,20378.784,-1.272,6.6439,K14,26,1,,,,0,False,
Fe,1,20400.254,-1.496,6.7417,K14,26,1,,,,0,False,
Fe,1,20405.983,-1.523,5.3484,K14,26,1,,,,0,False,
Fe,1,20414.501,-0.952,6.3999,K14,26,1,,,,0,False,
Fe,1,20415.697,-1.444,6.7422,K14,26,1,,,,0,False,
Fe,1,20420.267,-2.622,5.3139,K14,26,1,,,,0,False,
Fe,1,20423.029,-1.65,6.427,K14,26,1,,,,0,False,
Fe,1,20428.617,-1.711,6.4609,K14,26,1,,,,0,False,
Fe,1,20433.64,-1.647,6.4258,K14,26,1,,,,0,False,
Fe,1,20436.234,-0.991,6.7422,K14,26,1,,,,0,False,
Fe,1,20443.334,-2.393,5.8492,K14,26,1,,,,0,False,
Fe,1,20444.095,-1.527,6.743,K14,26,1,,,,0,False,
Fe,1,20451.293,-1.407,6.8346,K14,26,1,,,,0,False,
Fe,1,20459.546,-1.078,6.7422,K14,26,1,,,,0,False,
Fe,1,20460.664,-0.979,6.7422,K14,26,1,,,,0,False,
Fe,1,20469.55,-1.059,6.743,K14,26,1,,,,0,False,
Fe,1,20473.981,-0.675,6.7422,K14,26,1,,,,0,False,
Fe,1,20474.358,-1.312,6.6193,K14,26,1,,,,0,False,
Fe,1,20475.356,-1.438,6.62,K14,26,1,,,,0,False,
Fe,1,20478.561,-0.907,6.6468,K14,26,1,,,,0,False,
Fe,1,20486.345,-2.235,6.0663,K14,26,1,,,,0,False,
Fe,1,20498.691,-1.899,5.7934,K14,26,1,,,,0,False,
Fe,1,20519.024,-1.106,6.675,K14,26,1,,,,0,False,
Fe,1,20525.55,-2.481,5.6826,K14,26,1,,,,0,False,
Fe,1,20528.209,-2.927,5.3852,K14,26,1,,,,0,False,
Fe,1,20542.876,-1.38,6.7453,K14,26,1,,,,0,False,
Fe,1,20547.483,-0.714,6.6754,K14,26,1,,,,0,False,
Fe,1,20551.403,-1.285,6.9845,K14,26,1,,,,0,False,
Fe,1,20563.966,-2.138,5.7203,K14,26,1,,,,0,False,
Fe,1,20566.433,-1.465,6.7453,K14,26,1,,,,0,False,
Fe,1,20567.562,-1.538,6.7453,K14,26,1,,,,0,False,
Fe,1,20568.104,-1.46,6.4738,K14,26,1,,,,0,False,
Fe,1,20568.878,-1.849,6.3999,K14,26,1,,,,0,False,
Fe,1,20570.385,-1.519,6.7609,K14,26,1,,,,0,False,
Fe,1,20570.855,-1.338,6.6754,K14,26,1,,,,0,False,
Fe,1,20574.284,-1.989,5.7956,K14,26,1,,,,0,False,
Fe,1,20574.394,-1.664,6.6531,K14,26,1,,,,0,False,
Fe,1,20581.018,-1.195,6.7453,K14,26,1,,,,0,False,
Fe,1,20584.188,-2.296,6.0172,K14,26,1,,,,0,False,
Fe,1,20585.926,-1.191,6.0663,K14,26,1,,,,0,False,
Fe,1,20586.151,-1.867,6.2003,K14,26,1,,,,0,False,
Fe,1,20595.557,-1.106,6.7376,K14,26,1,,,,0,False,
Fe,1,20597.972,-1.542,6.7091,K14,26,1,,,,0,False,
Fe,1,20600.361,-2.308,5.6207,K14,26,1,,,,0,False,
Fe,1,20600.849,-1.406,6.6638,K14,26,1,,,,0,False,
Fe,1,20601.609,-2.287,5.8151,K14,26,1,,,,0,False,
Fe,1,20615.216,-0.37,6.4013,K14,26,1,,,,0,False,
Fe,1,20618.822,-1.228,6.7246,K14,26,1,,,,0,False,
Fe,1,20629.259,-0.553,6.368,K14,26,1,,,,0,False,
Fe,1,20629.684,0.375,5.9464,K14,26,1,,,,0,False,
Fe,1,20629.752,-0.921,6.1445,K14,26,1,,,,0,False,
Fe,1,20633.291,-2.434,5.2734,K14,26,1,,,,0,False,
Fe,1,20633.325,-1.274,6.0663,K14,26,1,,,,0,False,
