wavelength_air_A,flux_normalized,n_frames,min_mtrans
21019.2928,1.00502,2,0.9965
21019.3604,1.000917,2,0.9965
21019.4279,1.002945,2,0.9965
21019.4955,1.002074,2,0.9965
21019.5631,0.999859,2,0.9964
21019.6307,1.00031,2,0.9964
21019.6983,1.001788,2,0.9963
21019.7658,1.002288,2,0.9961
21019.8334,1.003999,2,0.9959
21019.901,1.002522,2,0.9957
21019.9686,1.002909,2,0.9955
21020.0362,1.002646,2,0.9955
21020.1038,0.997456,2,0.9954
21020.1713,0.996735,2,0.9954
21020.2389,0.998481,2,0.9953
21020.3065,1.002475,2,0.9949
21020.3741,0.99943,2,0.9945
21020.4417,0.995923,2,0.994
21020.5092,0.99834,2,0.9936
21020.5768,0.997339,2,0.993
21020.6444,0.998163,2,0.9918
21020.712,0.999736,2,0.9901
21020.7796,1.002791,2,0.9884
21020.8471,1.001521,2,0.9876
21020.9147,0.999238,2,0.9883
21020.9823,0.997687,2,0.9897
21021.0499,0.998462,2,0.991
21021.1175,1.00037,2,0.9917
21021.1851,0.997859,2,0.9921
21021.2526,1.000547,2,0.9926
21021.3202,0.996599,2,0.9932
21021.3878,0.996177,2,0.9939
21021.4554,0.998317,2,0.9945
21021.523,0.996987,2,0.995
21021.5905,1.003259,2,0.9954
21021.6581,1.002222,2,0.9957
21021.7257,0.998503,2,0.9958
21021.7933,0.999425,2,0.9958
21021.8609,0.995709,2,0.9958
21021.9284,0.992707,2,0.9958
21021.996,0.992123,2,0.9956
21022.0636,0.998412,2,0.9954
21022.1312,0.997944,2,0.995
21022.1988,0.991514,2,0.9942
21022.2664,0.989027,2,0.9931
21022.3339,0.987173,2,0.9916
21022.4015,0.986372,2,0.9904
21022.4691,0.984805,2,0.9901
21022.5367,0.980708,2,0.9906
21022.6043,0.968088,2,0.991
21022.6718,0.964322,2,0.9906
21022.7394,0.95244,2,0.9893
21022.807,0.94424,2,0.9868
21022.8746,0.927714,2,0.9818
21022.9422,0.918399,2,0.9729
21023.0098,0.912541,2,0.9592
21023.0773,0.908769,2,0.9436
21023.1449,0.912348,2,0.933
21023.2125,0.919305,2,0.9381
21023.2801,0.927044,2,0.9539
21023.3477,0.935142,2,0.9689
21023.4152,0.940336,2,0.9784
21023.4828,0.953025,2,0.9839
21023.5504,0.962828,2,0.987
21023.618,0.970709,2,0.9891
21023.6856,0.980341,2,0.9906
21023.7531,0.981417,2,0.9919
21023.8207,0.989995,2,0.9929
21023.8883,0.98748,2,0.9936
21023.9559,0.992997,2,0.994
21024.0235,0.99795,2,0.9943
21024.0911,0.998397,2,0.9945
21024.1586,0.996165,2,0.9946
21024.2262,1.000129,2,0.9946
21024.2938,0.995215,2,0.9944
21024.3614,0.996996,2,0.9937
21024.429,0.997421,2,0.9926
21024.4965,0.999315,2,0.9909
21024.5641,0.998176,2,0.9893
21024.6317,0.999178,2,0.9886
21024.6993,1.000273,2,0.9894
21024.7669,0.996375,2,0.9911
21024.8344,0.997806,2,0.9929
21024.902,1.000447,2,0.9942
21024.9696,1.004558,2,0.9951
21025.0372,0.998104,2,0.9957
21025.1048,0.996394,2,0.9961
21025.1724,1.001596,2,0.9963
21025.2399,0.999096,2,0.9965
21025.3075,1.000748,2,0.9965
21025.3751,1.003322,2,0.9965
21025.4427,1.001678,2,0.9963
21025.5103,0.996269,2,0.996
21025.5778,1.000053,2,0.9956
21025.6454,0.997411,2,0.9951
21025.713,1.002363,2,0.9948
21025.7806,1.000545,2,0.9946
21025.8482,0.999633,2,0.9948
21025.9158,1.000822,2,0.9952
21025.9833,1.000156,2,0.9955
21026.0509,1.00145,2,0.9957
21026.1185,1.001141,2,0.9957
21026.1861,0.999554,2,0.9954
21026.2537,0.997408,2,0.995
21026.3212,0.996222,2,0.9946
21026.3888,0.994633,2,0.9944
21026.4564,0.996481,2,0.9942
21026.524,0.996683,2,0.9936
21026.5916,0.999825,2,0.9927
21026.6591,1.0001,2,0.9925
21026.7267,1.002164,2,0.9931
21026.7943,0.997563,2,0.9939
21026.8619,1.002355,2,0.9945
21026.9295,1.00405,2,0.9949
21026.9971,0.998096,2,0.9954
21027.0646,0.996359,2,0.9959
21027.1322,0.999862,2,0.9963
21027.1998,0.996098,2,0.9966
21027.2674,0.999926,2,0.9967
21027.335,1.000684,2,0.9968
21027.4025,1.002516,2,0.9967
21027.4701,1.000175,2,0.9965
21027.5377,0.99992,2,0.9963
21027.6053,1.000952,2,0.9962
21027.6729,0.999328,2,0.996
21027.7404,0.998717,2,0.9958
21027.808,0.999074,2,0.9957
21027.8756,1.000112,2,0.9957
21027.9432,0.999648,2,0.9957
21028.0108,0.998282,2,0.9954
21028.0784,1.000627,2,0.9948
21028.1459,0.994791,2,0.9938
21028.2135,0.994597,2,0.9925
21028.2811,0.995636,2,0.9907
21028.3487,0.996976,2,0.9888
21028.4163,0.994001,2,0.9879
21028.4838,0.998421,2,0.9886
21028.5514,0.998489,2,0.9902
21028.619,0.999573,2,0.9919
21028.6866,0.997146,2,0.993
21028.7542,0.995591,2,0.9937
21028.8218,1.00331,2,0.9941
21028.8893,0.996064,2,0.9943
21028.9569,0.998115,2,0.9942
21029.0245,1.001217,2,0.994
21029.0921,1.001322,2,0.9936
21029.1597,0.997993,2,0.9929
21029.2272,0.996129,2,0.992
21029.2948,0.997184,1,0.9911
21029.3624,0.999795,1,0.9903
21029.43,1.001148,1,0.9893
21029.4976,0.997551,1,0.9875
21029.5651,0.997724,1,0.9843
21029.6327,0.99235,1,0.9782
21029.7003,0.993457,1,0.9674
21029.7679,0.998644,1,0.9529
21029.8355,1.005825,1,0.9444
21029.9031,1.007627,1,0.9493
21029.9706,1.007115,1,0.9626
21030.0382,1.002731,1,0.975
21030.1058,1.000401,1,0.983
21030.1734,1.002174,1,0.9877
21030.241,1.00729,1,0.9905
21030.3085,1.000827,1,0.9923
21030.3761,0.999796,1,0.9934
21030.4437,0.996308,1,0.9941
21030.5113,1.003381,1,0.9946
21030.5789,0.992819,1,0.9948
21030.6464,1.000871,1,0.9948
21030.714,1.003221,1,0.9944
21030.7816,1.003865,1,0.9937
21030.8492,1.001207,1,0.9931
21030.9168,0.995981,1,0.993
21030.9844,1.000026,1,0.9937
21031.0519,1.000433,1,0.9945
21031.1195,0.993807,1,0.9951
21031.1871,1.003263,1,0.9953
21031.2547,1.001423,1,0.9953
21031.3223,0.996925,1,0.9952
21031.3898,0.999802,1,0.995
21031.4574,1.002374,1,0.9949
21031.525,0.991379,1,0.9949
21031.5926,0.997963,1,0.9949
21031.6602,0.996292,1,0.9946
21031.7278,0.99412,1,0.9941
21031.7953,0.996911,1,0.9933
21031.8629,0.995157,1,0.9924
21031.9305,0.994862,1,0.9914
21031.9981,0.998492,1,0.9899
21032.0657,0.997022,1,0.9877
21032.1332,0.99309,1,0.9848
21032.2008,0.995657,1,0.9823
21032.2684,0.994846,1,0.9819
21032.336,1.000388,1,0.9839
21032.4036,1.004443,1,0.987
21032.4711,1.000702,1,0.99
21032.5387,0.996908,1,0.9922
21032.6063,0.995123,1,0.9936
21032.6739,1.002387,1,0.9944
21032.7415,0.999189,1,0.995
21032.8091,0.992313,1,0.9954
21032.8766,0.994917,1,0.9957
21032.9442,0.993291,1,0.996
21033.0118,0.993222,1,0.9961
21033.0794,0.992351,1,0.9961
21033.147,1.000732,1,0.996
21033.2145,0.997788,1,0.996
21033.2821,0.998688,1,0.9961
21033.3497,0.998521,1,0.9964
21033.4173,1.000819,1,0.9967
21033.4849,0.999698,1,0.997
21033.5524,1.001223,1,0.9972
21033.62,0.994781,1,0.9973
21033.6876,0.995828,1,0.9974
21033.7552,1.000523,1,0.9974
21033.8228,1.001321,1,0.9975
21033.8904,1.00342,1,0.9975
21033.9579,0.998122,1,0.9975
21034.0255,0.999966,1,0.9975
21034.0931,0.995526,1,0.9975
21034.1607,0.997085,1,0.9975
21034.2283,1.004964,1,0.9975
21034.2958,0.99772,1,0.9975
21034.3634,0.998134,1,0.9975
21034.431,0.998622,1,0.9974
21034.4986,0.991653,1,0.9974
21034.5662,0.993001,1,0.9973
21034.6338,0.996402,1,0.9972
21034.7013,0.999872,1,0.9971
21034.7689,0.998389,1,0.9969
21034.8365,0.998611,1,0.9967
21034.9041,1.006048,1,0.9963
21034.9717,0.99922,1,0.9957
21035.0392,1.004607,1,0.995
21035.1068,1.000137,1,0.9941
21035.1744,1.000239,1,0.9937
21035.242,1.00132,1,0.9938
21035.3096,0.997918,1,0.9943
21035.3771,0.993394,1,0.9948
21035.4447,0.995375,1,0.995
21035.5123,1.000417,1,0.995
21035.5799,0.997458,1,0.9947
21035.6475,0.995636,1,0.9942
21035.7151,1.000926,1,0.9934
21035.7826,0.990408,1,0.9923
21035.8502,0.986474,1,0.9905
21035.9178,0.999951,1,0.9878
21035.9854,1.000141,1,0.9848
21036.053,0.996726,1,0.9825
21036.1205,0.99198,1,0.9821
21036.1881,0.991697,1,0.9832
21036.2557,0.986165,1,0.9841
21036.3233,0.988674,1,0.9834
21036.3909,0.989248,1,0.9798
21036.4584,0.994882,1,0.9721
21036.526,0.98824,1,0.9619
21036.5936,0.996175,1,0.9571
21036.6612,0.993175,1,0.9624
21036.7288,0.995714,1,0.9727
21036.7964,0.996189,1,0.9813
21036.8639,0.999814,1,0.9868
21036.9315,1.001502,1,0.99
21036.9991,0.994641,1,0.9921
21037.0667,0.992619,1,0.9934
21037.1343,0.998477,1,0.9943
21037.2018,0.994553,1,0.9949
21037.2694,0.994903,1,0.9954
21037.337,0.998568,1,0.9957
21037.4046,1.003454,1,0.996
21037.4722,0.99572,1,0.9962
21037.5398,0.993586,1,0.9964
21037.6073,0.997868,1,0.9965
21037.6749,0.996042,1,0.9966
21037.7425,0.992018,1,0.9967
21037.8101,0.99875,1,0.9968
21037.8777,0.99655,1,0.9968
21037.9452,0.99356,1,0.9969
21038.0128,0.998463,1,0.9969
21038.0804,0.999052,1,0.9968
21038.148,0.993383,1,0.9968
21038.2156,0.998888,1,0.9967
21038.2831,0.994863,1,0.9966
21038.3507,0.999337,1,0.9965
21038.4183,0.999771,1,0.9965
21038.4859,0.99708,1,0.9965
21038.5535,0.992802,1,0.9964
21038.6211,0.992497,1,0.9963
21038.6886,0.988218,1,0.9962
21038.7562,0.992377,1,0.9962
21038.8238,0.998264,1,0.9962
21038.8914,0.99703,1,0.9962
21038.959,0.996344,1,0.9962
21039.0265,0.992305,1,0.9961
21039.0941,0.995813,1,0.996
21039.1617,0.994792,1,0.9958
21039.2293,0.995752,1,0.9954
21039.2969,1.000747,1,0.9948
21039.3644,0.999891,1,0.994
21039.432,1.005187,1,0.9932
21039.4996,1.0026,1,0.9928
21039.5672,0.997692,1,0.9926
21039.6348,0.999272,1,0.9925
21039.7024,1.002776,1,0.992
21039.7699,1.004031,1,0.9911
21039.8375,1.002841,2,0.9897
21039.9051,1.000614,2,0.9883
21039.9727,0.992378,2,0.9878
21040.0403,0.998603,2,0.9885
21040.1078,0.991363,2,0.9901
21040.1754,0.993971,2,0.9916
21040.243,0.99414,2,0.9926
21040.3106,0.992544,2,0.9932
21040.3782,0.999213,2,0.9936
21040.4458,1.000326,2,0.9937
21040.5133,0.997429,2,0.9937
21040.5809,0.999717,2,0.9935
21040.6485,1.000385,2,0.9933
21040.7161,0.999086,2,0.993
21040.7837,0.999724,2,0.9926
21040.8512,0.995635,2,0.9922
21040.9188,1.000093,2,0.9916
21040.9864,1.000705,2,0.991
21041.054,1.003271,2,0.9902
21041.1216,1.001836,2,0.9892
21041.1891,1.000719,2,0.988
21041.2567,0.999903,2,0.9865
21041.3243,0.999295,2,0.9847
21041.3919,0.999825,2,0.9825
21041.4595,0.998961,2,0.9798
21041.5271,0.998997,2,0.9763
21041.5946,0.998297,2,0.9717
21041.6622,0.996313,2,0.9657
21041.7298,0.993467,2,0.9577
21041.7974,0.993965,2,0.9474
21041.865,0.997887,2,0.9346
21041.9325,0.995224,2,0.9203
21042.0001,0.999059,2,0.9068
21042.0677,1.003689,2,0.8978
21042.1353,1.005223,2,0.8965
21042.2029,1.005904,2,0.9036
21042.2704,1.009081,2,0.9163
21042.338,1.010124,2,0.9308
21042.4056,1.008901,2,0.9443
21042.4732,1.007496,2,0.9551
21042.5408,1.010492,2,0.9635
21042.6084,1.008399,2,0.9698
21042.6759,1.006317,2,0.9744
21042.7435,1.008465,2,0.9779
21042.8111,1.011,2,0.9804
21042.8787,1.007768,2,0.9821
21042.9463,1.006638,2,0.9834
21043.0138,1.00127,2,0.9841
21043.0814,1.001968,2,0.9841
21043.149,1.003442,2,0.983
21043.2166,0.996191,2,0.9799
21043.2842,0.995986,2,0.9745
21043.3518,0.994769,2,0.9692
21043.4193,0.995143,2,0.9683
21043.4869,0.995166,2,0.9725
21043.5545,0.998856,2,0.978
21043.6221,0.999729,2,0.9814
21043.6897,1.00098,2,0.9824
21043.7572,1.003954,2,0.9822
21043.8248,1.00755,2,0.9825
21043.8924,1.006889,2,0.9844
21043.96,1.003277,2,0.987
21044.0276,1.004503,2,0.9894
21044.0951,1.005248,2,0.9911
21044.1627,1.006625,2,0.9922
21044.2303,1.005599,2,0.993
21044.2979,1.006846,2,0.9935
21044.3655,1.006634,2,0.9938
21044.4331,1.002016,2,0.9939
21044.5006,1.003863,2,0.9941
21044.5682,1.007908,2,0.9943
21044.6358,1.004455,2,0.9944
21044.7034,1.008764,2,0.9945
21044.771,1.004808,2,0.9947
21044.8385,1.001449,2,0.995
21044.9061,1.002201,2,0.9951
21044.9737,1.001876,2,0.9953
21045.0413,0.997933,2,0.9954
21045.1089,0.996938,2,0.9955
21045.1764,0.991492,2,0.9955
21045.244,0.99177,2,0.9955
21045.3116,0.988881,2,0.9955
21045.3792,0.98784,2,0.9955
21045.4468,0.991535,2,0.9954
21045.5144,0.993866,2,0.9953
21045.5819,0.998487,2,0.9952
21045.6495,1.001832,2,0.995
21045.7171,1.002969,2,0.9948
21045.7847,1.00438,2,0.9946
21045.8523,1.004728,2,0.9943
21045.9198,1.004955,2,0.9939
21045.9874,1.005915,2,0.9935
21046.055,1.000857,2,0.993
21046.1226,1.001074,2,0.9925
21046.1902,1.00257,2,0.9918
21046.2578,1.00083,2,0.991
21046.3253,0.997065,2,0.9899
21046.3929,0.998538,2,0.9886
21046.4605,0.992813,2,0.9868
21046.5281,0.996632,2,0.9845
21046.5957,0.992733,2,0.9815
21046.6632,0.984776,2,0.9777
21046.7308,0.984672,2,0.9731
21046.7984,0.977238,2,0.9679
21046.866,0.974142,2,0.963
21046.9336,0.968965,2,0.9594
21047.0011,0.959114,2,0.9577
21047.0687,0.957614,2,0.9578
21047.1363,0.962796,2,0.9587
21047.2039,0.962364,2,0.9595
21047.2715,0.964132,2,0.9599
21047.3391,0.971991,2,0.9601
21047.4066,0.96523,2,0.9607
21047.4742,0.974823,2,0.9621
21047.5418,0.979182,2,0.9645
21047.6094,0.983489,2,0.9674
21047.677,0.987078,2,0.9702
21047.7445,0.988595,2,0.973
21047.8121,0.992201,2,0.9762
21047.8797,0.996158,2,0.9797
21047.9473,0.995812,2,0.9829
21048.0149,0.992973,2,0.9852
21048.0824,0.996146,2,0.9869
21048.15,0.998508,2,0.9883
21048.2176,0.993572,2,0.9897
21048.2852,0.993511,2,0.9911
21048.3528,0.994265,2,0.9923
21048.4204,0.994542,2,0.9932
21048.4879,0.995339,2,0.9939
21048.5555,0.996155,2,0.9944
21048.6231,0.999187,2,0.9948
21048.6907,1.000407,2,0.9951
21048.7583,0.994459,2,0.9954
21048.8258,0.988787,2,0.9956
21048.8934,0.984396,2,0.9958
21048.961,0.981621,2,0.9959
21049.0286,0.98427,2,0.9961
21049.0962,0.98736,2,0.9962
21049.1638,0.992768,2,0.9963
21049.2313,0.997153,2,0.9964
21049.2989,0.999172,2,0.9965
21049.3665,0.998842,2,0.9965
21049.4341,1.002669,2,0.9966
21049.5017,1.007965,2,0.9966
21049.5692,1.005623,2,0.9965
21049.6368,1.003459,2,0.9965
21049.7044,1.000412,2,0.9964
21049.772,0.999593,2,0.9962
21049.8396,1.001404,2,0.9961
21049.9071,1.008049,2,0.9957
21049.9747,1.002907,2,0.9952
21050.0423,1.005102,2,0.9943
21050.1099,1.00652,2,0.9927
21050.1775,1.003375,2,0.9906
21050.2451,1.006598,2,0.9894
21050.3126,1.005292,2,0.9902
21050.3802,0.998845,2,0.9921
21050.4478,1.006536,2,0.9937
21050.5154,1.005333,2,0.9948
21050.583,1.00378,2,0.9953
21050.6505,0.998152,2,0.9956
21050.7181,0.99239,2,0.9959
21050.7857,0.990806,2,0.996
21050.8533,0.984851,2,0.9962
21050.9209,0.985775,2,0.9963
21050.9884,0.992565,2,0.9964
21051.056,0.995379,2,0.9964
21051.1236,0.994154,2,0.9964
21051.1912,0.995848,2,0.9963
21051.2588,0.99801,2,0.996
21051.3264,0.997277,2,0.9956
21051.3939,0.997143,2,0.995
21051.4615,0.998678,2,0.9939
21051.5291,1.001229,2,0.9926
21051.5967,0.99806,2,0.9912
21051.6643,0.99971,2,0.9908
21051.7318,1.002467,2,0.9915
21051.7994,1.004421,2,0.9929
21051.867,1.001209,2,0.9942
21051.9346,0.995735,2,0.9952
21052.0022,1.000404,2,0.9959
21052.0697,1.003001,2,0.9963
21052.1373,1.005416,2,0.9965
21052.2049,0.999518,2,0.9967
21052.2725,1.002172,2,0.9967
21052.3401,0.997631,2,0.9966
21052.4077,0.992705,2,0.9964
21052.4752,0.994333,2,0.9961
21052.5428,0.995326,2,0.996
21052.6104,0.994031,2,0.9961
21052.678,0.991397,2,0.9963
21052.7456,0.991176,2,0.9965
21052.8131,0.984777,2,0.9968
21052.8807,0.983463,2,0.997
21052.9483,0.977453,2,0.9972
21053.0159,0.984937,2,0.9973
21053.0835,0.993305,2,0.9974
21053.1511,0.992647,2,0.9974
21053.2186,0.99639,2,0.9974
21053.2862,0.999211,2,0.9974
21053.3538,0.997327,2,0.9974
21053.4214,0.999841,2,0.9974
21053.489,0.994637,2,0.9974
21053.5565,0.996741,2,0.9974
21053.6241,1.000953,2,0.9974
21053.6917,1.000435,2,0.9973
21053.7593,1.000239,2,0.9972
21053.8269,0.995256,2,0.9972
21053.8944,0.998258,2,0.9971
21053.962,0.999391,2,0.9972
21054.0296,0.997749,2,0.9972
21054.0972,0.995783,2,0.9973
21054.1648,0.996043,2,0.9974
21054.2324,0.993806,2,0.9974
21054.2999,0.996198,2,0.9974
21054.3675,0.993827,2,0.9974
21054.4351,0.995671,2,0.9974
21054.5027,0.995535,2,0.9973
21054.5703,0.98823,2,0.9973
21054.6378,0.986193,2,0.9973
21054.7054,0.98791,2,0.9972
21054.773,0.984065,2,0.9971
21054.8406,0.978228,2,0.997
21054.9082,0.969158,2,0.9969
21054.9757,0.97165,2,0.9967
21055.0433,0.971885,2,0.9965
21055.1109,0.97918,2,0.9962
21055.1785,0.976261,2,0.9959
21055.2461,0.979493,2,0.9955
21055.3137,0.980639,2,0.9949
21055.3812,0.980856,2,0.994
21055.4488,0.981164,2,0.9928
21055.5164,0.979032,2,0.9915
21055.584,0.975041,2,0.9903
21055.6516,0.97555,2,0.9898
21055.7191,0.974637,2,0.9903
21055.7867,0.971937,2,0.9913
21055.8543,0.969257,2,0.9919
21055.9219,0.963958,2,0.9919
21055.9895,0.9558,2,0.9915
21056.0571,0.958733,2,0.9913
21056.1246,0.954033,2,0.992
21056.1922,0.951791,2,0.9931
21056.2598,0.94112,1,0.9967
21056.3274,0.942514,1,0.9969
21056.395,0.943456,1,0.997
21056.4625,0.946355,1,0.997
21056.5301,0.954057,1,0.997
21056.5977,0.959014,1,0.997
21056.6653,0.962234,1,0.997
21056.7329,0.957947,1,0.9969
21056.8004,0.954679,1,0.9967
21056.868,0.955395,1,0.9965
21056.9356,0.951499,1,0.9963
21057.0032,0.952108,1,0.9963
21057.0708,0.945824,1,0.9963
21057.1384,0.954717,1,0.9964
21057.2059,0.955101,1,0.9964
21057.2735,0.969235,1,0.9962
21057.3411,0.967644,1,0.996
21057.4087,0.962238,1,0.9956
21057.4763,0.971563,1,0.9951
21057.5438,0.973211,1,0.9944
21057.6114,0.97144,1,0.9936
21057.679,0.969158,1,0.9923
21057.7466,0.963166,1,0.9907
21057.8142,0.965213,1,0.9885
21057.8817,0.966052,1,0.9856
21057.9493,0.964265,1,0.982
21058.0169,0.963742,1,0.9782
21058.0845,0.957021,1,0.9749
21058.1521,0.95505,1,0.9729
21058.2197,0.960427,1,0.9729
21058.2872,0.965253,1,0.9748
21058.3548,0.965847,1,0.9779
21058.4224,0.960514,1,0.9816
21058.49,0.948941,1,0.9852
21058.5576,0.951265,1,0.9882
21058.6251,0.948964,1,0.9905
21058.6927,0.943741,1,0.9921
21058.7603,0.936284,1,0.9933
21058.8279,0.932091,1,0.994
21058.8955,0.931221,1,0.9945
21058.9631,0.926236,1,0.9949
21059.0306,0.911496,1,0.9951
21059.0982,0.900089,1,0.9952
21059.1658,0.887548,1,0.9952
21059.2334,0.874304,1,0.995
21059.301,0.860133,1,0.9946
21059.3685,0.853549,1,0.9939
21059.4361,0.84839,1,0.9929
21059.5037,0.841088,1,0.9919
21059.5713,0.831124,1,0.9917
21059.6389,0.81902,1,0.9924
21059.7064,0.819332,1,0.9935
21059.774,0.816519,1,0.9946
21059.8416,0.818608,1,0.9954
21059.9092,0.825938,1,0.9959
21059.9768,0.826898,1,0.9962
21060.0444,0.835346,1,0.9962
21060.1119,0.831768,1,0.9962
21060.1795,0.830774,1,0.9959
21060.2471,0.824201,1,0.9955
21060.3147,0.819956,1,0.9947
21060.3823,0.816315,1,0.9932
21060.4498,0.804351,1,0.9906
21060.5174,0.790717,1,0.987
21060.585,0.783047,1,0.9838
21060.6526,0.773038,1,0.9832
21060.7202,0.762736,1,0.9857
21060.7877,0.756005,1,0.9894
21060.8553,0.752008,1,0.9924
21060.9229,0.752364,1,0.9943
21060.9905,0.749875,1,0.9954
21061.0581,0.758058,1,0.9961
21061.1257,0.765365,1,0.9965
21061.1932,0.770606,1,0.9968
21061.2608,0.780089,1,0.9969
21061.3284,0.789507,1,0.997
21061.396,0.794374,1,0.9971
21061.4636,0.806368,1,0.9972
21061.5311,0.818746,1,0.9974
21061.5987,0.83909,1,0.9976
21061.6663,0.853939,1,0.9978
21061.7339,0.865947,1,0.9979
21061.8015,0.873204,1,0.9979
21061.8691,0.881875,1,0.998
21061.9366,0.88995,1,0.998
21062.0042,0.89799,1,0.998
21062.0718,0.904027,1,0.9979
21062.1394,0.910586,1,0.9979
21062.207,0.917271,1,0.9978
21062.2745,0.92081,1,0.9978
21062.3421,0.9234,1,0.9978
21062.4097,0.924162,1,0.9978
21062.4773,0.925545,1,0.9979
21062.5449,0.939414,1,0.998
21062.6124,0.940544,1,0.998
21062.68,0.942179,1,0.9981
21062.7476,0.946145,1,0.9981
21062.8152,0.945746,1,0.9981
21062.8828,0.951435,1,0.9981
21062.9504,0.949602,1,0.998
21063.0179,0.95653,1,0.998
21063.0855,0.953806,1,0.9979
21063.1531,0.958252,1,0.9977
21063.2207,0.960441,1,0.9974
21063.2883,0.959982,1,0.997
21063.3558,0.960735,1,0.9965
21063.4234,0.96219,1,0.9957
21063.491,0.961518,1,0.9946
21063.5586,0.960352,1,0.9936
21063.6262,0.959743,1,0.9932
21063.6937,0.949379,1,0.9936
21063.7613,0.941667,1,0.9946
21063.8289,0.943089,1,0.9957
21063.8965,0.948372,1,0.9966
21063.9641,0.951522,1,0.9971
21064.0317,0.958354,1,0.9975
21064.0992,0.966079,1,0.9977
21064.1668,0.961717,1,0.9979
21064.2344,0.967054,1,0.998
21064.302,0.972819,1,0.9981
21064.3696,0.974747,1,0.9981
21064.4371,0.971251,1,0.9982
21064.5047,0.976689,1,0.9982
21064.5723,0.973532,1,0.9982
21064.6399,0.975305,1,0.9982
21064.7075,0.980344,1,0.9982
21064.7751,0.983386,1,0.9982
21064.8426,0.983975,1,0.9982
21064.9102,0.983216,1,0.9982
21064.9778,0.981628,1,0.9982
21065.0454,0.987106,1,0.9981
21065.113,0.985792,1,0.9981
21065.1805,0.987072,1,0.9981
21065.2481,0.988047,1,0.9981
21065.3157,0.986907,1,0.9982
21065.3833,0.984387,1,0.9982
21065.4509,0.986235,1,0.9982
21065.5184,0.991646,1,0.9982
21065.586,0.992705,1,0.9982
21065.6536,0.987331,1,0.9981
21065.7212,0.988233,1,0.998
21065.7888,0.98586,1,0.998
21065.8564,0.98874,1,0.9979
21065.9239,0.988831,1,0.9979
21065.9915,0.980851,1,0.9979
21066.0591,0.973126,1,0.9979
21066.1267,0.964908,1,0.9979
21066.1943,0.959877,1,0.9978
21066.2618,0.966724,1,0.9977
21066.3294,0.980164,1,0.9977
21066.397,0.983182,1,0.9976
21066.4646,0.989736,1,0.9976
21066.5322,0.986741,1,0.9975
21066.5997,0.989827,1,0.9975
21066.6673,0.99368,1,0.9974
21066.7349,0.994929,1,0.9973
21066.8025,0.995468,1,0.9971
21066.8701,0.997974,1,0.9968
21066.9377,0.993614,1,0.9965
21067.0052,0.995533,1,0.9961
21067.0728,0.997613,1,0.9955
21067.1404,0.99311,1,0.9946
21067.208,0.994986,1,0.9934
21067.2756,0.99604,1,0.9915
21067.3431,0.994812,1,0.9884
21067.4107,0.998368,1,0.9834
21067.4783,0.995063,1,0.9761
21067.5459,0.998759,1,0.9682
21067.6135,0.999786,1,0.9645
21067.6811,1.002637,1,0.968
21067.7486,1.001138,1,0.9761
21067.8162,0.997709,1,0.9838
21067.8838,0.996438,1,0.9888
21067.9514,1.001854,1,0.9918
21068.019,0.995158,1,0.9936
21068.0865,0.99399,1,0.9948
21068.1541,0.991639,1,0.9956
21068.2217,0.991876,1,0.9962
21068.2893,0.985616,1,0.9966
21068.3569,0.984925,1,0.9969
21068.4244,0.98571,1,0.9972
21068.492,0.974775,1,0.9974
21068.5596,0.963401,1,0.9976
21068.6272,0.961027,1,0.9977
21068.6948,0.965112,1,0.9978
21068.7624,0.974732,1,0.9979
21068.8299,0.97808,1,0.9979
21068.8975,0.984878,1,0.998
21068.9651,0.993698,1,0.998
21069.0327,0.989288,1,0.9981
21069.1003,0.990413,1,0.9981
21069.1678,1.002426,1,0.9981
21069.2354,0.999913,1,0.9981
21069.303,1.003516,1,0.9981
21069.3706,0.998794,1,0.9981
21069.4382,0.998375,1,0.998
21069.5057,0.998138,1,0.998
21069.5733,1.004686,1,0.9979
21069.6409,1.007977,1,0.998
21069.7085,1.007062,1,0.998
21069.7761,1.002556,1,0.9981
21069.8437,1.001122,1,0.9981
21069.9112,1.000862,1,0.9982
21069.9788,1.002176,1,0.9982
21070.0464,1.002899,1,0.9982
21070.114,1.009097,1,0.9982
21070.1816,1.007831,1,0.9982
21070.2491,0.993901,1,0.9981
21070.3167,1.002928,1,0.9981
21070.3843,1.003855,1,0.9981
21070.4519,1.001683,1,0.9981
21070.5195,0.997818,1,0.9981
21070.5871,0.999547,1,0.9982
21070.6546,0.993676,1,0.9982
21070.7222,0.994172,1,0.9982
21070.7898,0.992825,1,0.9982
21070.8574,0.991106,1,0.9981
21070.925,0.981275,1,0.998
21070.9925,0.972579,1,0.998
21071.0601,0.965593,1,0.9978
21071.1277,0.96515,1,0.9976
21071.1953,0.974449,1,0.9973
21071.2629,0.979323,1,0.997
21071.3304,0.988797,1,0.9966
21071.398,0.990165,1,0.9962
21071.4656,0.991025,1,0.9956
21071.5332,0.994232,1,0.9949
21071.6008,0.992646,1,0.9941
21071.6684,0.999575,1,0.9936
21071.7359,1.001114,1,0.9939
21071.8035,1.009076,1,0.9947
21071.8711,1.000581,1,0.9957
21071.9387,0.998486,1,0.9965
21072.0063,1.007225,1,0.997
21072.0738,1.012052,1,0.9974
21072.1414,1.009003,1,0.9976
21072.209,1.007977,1,0.9978
21072.2766,1.006869,1,0.9979
