species,lam_nm,e_low,log_gf,vturb,clean,corr
Fe1,394.6994,3.211216,-0.9981,3.00,no,-0.0638
Fe1,394.7531,2.831615,-1.2229,0.75,no,-0.0271
Fe1,394.7531,2.831615,-1.2229,1.50,no,-0.0392
Fe1,394.7531,2.831615,-1.2229,3.00,no,-0.0619
Fe1,394.8097,3.240996,-0.5900,0.75,no,-0.0309
Fe1,394.8097,3.240996,-0.5900,1.50,no,-0.0448
Fe1,394.8097,3.240996,-0.5900,3.00,no,-0.0726
Fe1,394.8774,3.267140,-0.3591,0.75,no,-0.0295
Fe1,394.8774,3.267140,-0.3591,1.50,no,-0.0430
Fe1,394.8774,3.267140,-0.3591,3.00,no,-0.0691
Fe1,394.9952,2.175963,-1.2510,0.75,no,-0.0222
Fe1,394.9952,2.175963,-1.2510,1.50,no,-0.0319
Fe1,394.9952,2.175963,-1.2510,3.00,no,-0.0513
Fe1,395.1163,3.274011,-0.2991,0.75,no,-0.0339
Fe1,395.1163,3.274011,-0.2991,1.50,no,-0.0492
Fe1,395.1163,3.274011,-0.2991,3.00,no,-0.0796
Fe1,395.2601,2.692430,-1.1160,0.75,no,-0.0413
Fe1,395.2601,2.692430,-1.1160,1.50,no,-0.0609
Fe1,395.2601,2.692430,-1.1160,3.00,no,-0.0907
Fe1,395.2696,2.845066,-1.3900,0.75,no,-0.0163
Fe1,395.2696,2.845066,-1.3900,1.50,no,-0.0241
Fe1,395.2696,2.845066,-1.3900,3.00,no,-0.0387
Fe1,395.3151,3.017647,-1.2030,0.75,no,-0.0310
Fe1,395.3151,3.017647,-1.2030,1.50,no,-0.0485
Fe1,395.3151,3.017647,-1.2030,3.00,no,-0.0797
Fe1,395.5341,3.283052,-1.0500,0.75,no,-0.0240
Fe1,395.5341,3.283052,-1.0500,1.50,no,-0.0349
Fe1,395.5341,3.283052,-1.0500,3.00,no,-0.0561
Fe1,395.5955,3.071364,-1.5300,0.75,no,-0.0243
Fe1,395.5955,3.071364,-1.5300,1.50,no,-0.0353
Fe1,395.5955,3.071364,-1.5300,3.00,no,-0.0544
Fe1,395.6455,3.236747,-0.3420,0.75,no,-0.0318
Fe1,395.6455,3.236747,-0.3420,1.50,no,-0.0472
Fe1,395.6455,3.236747,-0.3420,3.00,no,-0.0823
Fe1,395.6676,2.692430,-0.4290,0.75,no,-0.0499
Fe1,395.6676,2.692430,-0.4290,1.50,no,-0.0713
Fe1,395.6676,2.692430,-0.4290,3.00,no,-0.1260
Fe1,395.7018,3.265733,-0.5610,0.75,no,-0.0258
Fe1,395.7018,3.265733,-0.5610,1.50,no,-0.0375
Fe1,395.7018,3.265733,-0.5610,3.00,no,-0.0626
Fe1,396.0278,3.639802,-1.1710,0.75,yes,-0.0227
Fe1,396.0278,3.639802,-1.1710,1.50,yes,-0.0318
Fe1,396.0278,3.639802,-1.1710,3.00,yes,-0.0461
Fe1,396.3100,3.283052,-0.6800,0.75,no,-0.0275
Fe1,396.3100,3.283052,-0.6800,1.50,no,-0.0399
Fe1,396.3100,3.283052,-0.6800,3.00,no,-0.0645
Fe1,396.4515,2.845066,-1.5920,0.75,no,-0.0229
Fe1,396.4515,2.845066,-1.5920,1.50,no,-0.0331
Fe1,396.4515,2.845066,-1.5920,3.00,no,-0.0513
Fe1,396.5508,3.240996,-1.5500,0.75,no,-0.0222
Fe1,396.5508,3.240996,-1.5500,1.50,no,-0.0322
Fe1,396.5508,3.240996,-1.5500,3.00,no,-0.0486
Fe1,396.6061,1.607909,-1.6620,0.75,no,-0.0159
Fe1,396.6061,1.607909,-1.6620,1.50,no,-0.0241
Fe1,396.6061,1.607909,-1.6620,3.00,no,-0.0408
Fe1,396.6499,3.291867,-0.9698,0.75,no,-0.0264
Fe1,396.6499,3.291867,-0.9698,1.50,no,-0.0389
Fe1,396.6499,3.291867,-0.9698,3.00,no,-0.0633
Fe1,396.6811,3.300950,-1.9490,0.75,no,-0.0148
Fe1,396.6811,3.300950,-1.9490,1.50,no,-0.0225
Fe1,396.6811,3.300950,-1.9490,3.00,no,-0.0356
Fe1,396.7420,3.301430,-0.6000,0.75,no,-0.0271
Fe1,396.7420,3.301430,-0.6000,1.50,no,-0.0398
Fe1,396.7420,3.301430,-0.6000,3.00,no,-0.0639
Fe1,396.7961,3.240996,-0.8880,0.75,no,-0.0261
Fe1,396.7961,3.240996,-0.8880,1.50,no,-0.0379
Fe1,396.7961,3.240996,-0.8880,3.00,no,-0.0610
Fe1,396.9257,1.484877,-0.4270,0.75,no,-0.0132
Fe1,396.9257,1.484877,-0.4270,1.50,no,-0.0217
Fe1,396.9257,1.484877,-0.4270,3.00,no,-0.0387
Fe1,397.1322,2.692430,-0.9750,0.75,no,-0.0277
Fe1,397.1322,2.692430,-0.9750,1.50,no,-0.0400
Fe1,397.1322,2.692430,-0.9750,3.00,no,-0.0654
Fe1,397.4380,3.240996,-1.8801,0.75,no,-0.0165
Fe1,397.4380,3.240996,-1.8801,1.50,no,-0.0245
Fe1,397.4380,3.240996,-1.8801,3.00,no,-0.0378
Fe1,397.4759,2.222730,-2.6100,0.75,no,-0.0108
Fe1,397.4759,2.222730,-2.6100,1.50,no,-0.0176
Fe1,397.4759,2.222730,-2.6100,3.00,no,-0.0306
Fe1,397.6384,3.017275,-2.1801,0.75,no,-0.0178
Fe1,397.6384,3.017275,-2.1801,1.50,no,-0.0266
Fe1,397.6384,3.017275,-2.1801,3.00,no,-0.0410
Fe1,397.6613,3.414925,-0.8470,0.75,no,-0.0414
Fe1,397.6613,3.414925,-0.8470,1.50,no,-0.0574
Fe1,397.6613,3.414925,-0.8470,3.00,no,-0.0884
Fe1,397.7740,2.197885,-1.1189,0.75,no,-0.0223
Fe1,397.7740,2.197885,-1.1189,1.50,no,-0.0321
Fe1,397.7740,2.197885,-1.1189,3.00,no,-0.0519
Fe1,398.1770,2.727567,-1.1170,0.75,yes,-0.0355
Fe1,398.1770,2.727567,-1.1170,1.50,yes,-0.0492
Fe1,398.1770,2.727567,-1.1170,3.00,yes,-0.0745
Fe1,398.3956,2.727567,-1.0209,0.75,yes,-0.0361
Fe1,398.3956,2.727567,-1.0209,1.50,yes,-0.0504
Fe1,398.3956,2.727567,-1.0209,3.00,yes,-0.0773
Fe1,398.4934,3.283052,-2.1500,0.75,no,-0.0150
Fe1,398.4934,3.283052,-2.1500,1.50,no,-0.0217
Fe1,398.4934,3.283052,-2.1500,3.00,no,-0.0329
Fe1,398.5387,3.300950,-0.9931,0.75,no,-0.0341
Fe1,398.5387,3.300950,-0.9931,1.50,no,-0.0481
Fe1,398.5387,3.300950,-0.9931,3.00,no,-0.0703
Fe1,399.0373,3.046894,-1.5120,0.75,yes,-0.0281
Fe1,399.0373,3.046894,-1.5120,1.50,yes,-0.0439
Fe1,399.0373,3.046894,-1.5120,3.00,yes,-0.0692
Fe1,399.4112,3.046894,-1.6150,0.75,yes,-0.0314
Fe1,399.4112,3.046894,-1.6150,1.50,yes,-0.0558
Fe1,399.4112,3.046894,-1.6150,3.00,yes,-0.0945
Fe1,399.5983,2.727567,-1.5710,0.75,no,-0.0296
Fe1,399.5983,2.727567,-1.5710,1.50,no,-0.0411
Fe1,399.5983,2.727567,-1.5710,3.00,no,-0.0613
Fe1,399.6260,3.291867,-2.3500,0.75,no,-0.0126
Fe1,399.6260,3.291867,-2.3500,1.50,no,-0.0188
Fe1,399.6260,3.291867,-2.3500,3.00,no,-0.0296
Fe1,399.6963,3.694628,-0.7661,0.75,no,-0.0296
Fe1,399.6963,3.694628,-0.7661,1.50,no,-0.0409
Fe1,399.6963,3.694628,-0.7661,3.00,no,-0.0594
Fe1,399.7391,2.727567,-0.4790,0.75,no,-0.0354
Fe1,399.7391,2.727567,-0.4790,1.50,no,-0.0505
Fe1,399.7391,2.727567,-0.4790,3.00,no,-0.0842
Fe1,399.8052,2.692430,-0.9090,0.75,no,-0.0279
Fe1,399.8052,2.692430,-0.9090,1.50,no,-0.0403
Fe1,399.8052,2.692430,-0.9090,3.00,no,-0.0664
Fe1,400.0457,2.990377,-1.6610,0.75,no,-0.0266
Fe1,400.0457,2.990377,-1.6610,1.50,no,-0.0395
Fe1,400.0457,2.990377,-1.6610,3.00,no,-0.0604
Fe1,400.1661,2.175963,-1.9011,0.75,no,-0.0175
Fe1,400.1661,2.175963,-1.9011,1.50,no,-0.0255
Fe1,400.1661,2.175963,-1.9011,3.00,no,-0.0410
Fe1,400.3761,3.414925,-1.3120,0.75,no,-0.0311
Fe1,400.3761,3.414925,-1.3120,1.50,no,-0.0628
Fe1,400.3761,3.414925,-1.3120,3.00,no,-0.1136
Fe1,400.5241,1.557370,-0.5830,0.75,no,-0.0134
Fe1,400.5241,1.557370,-0.5830,1.50,no,-0.0216
Fe1,400.5241,1.557370,-0.5830,3.00,no,-0.0382
Fe1,400.6624,3.110987,-1.3700,0.75,no,-0.0238
Fe1,400.6624,3.110987,-1.3700,1.50,no,-0.0352
Fe1,400.6624,3.110987,-1.3700,3.00,no,-0.0557
Fe1,400.7272,2.758600,-1.2760,0.75,no,-0.0294
Fe1,400.7272,2.758600,-1.2760,1.50,no,-0.0413
Fe1,400.7272,2.758600,-1.2760,3.00,no,-0.0642
Fe1,400.9712,2.222730,-1.2520,0.75,no,-0.0211
Fe1,400.9712,2.222730,-1.2520,1.50,no,-0.0304
Fe1,400.9712,2.222730,-1.2520,3.00,no,-0.0492
Fe1,401.1407,2.559193,-2.4180,0.75,yes,-0.0142
Fe1,401.1407,2.559193,-2.4180,1.50,yes,-0.0215
Fe1,401.1407,2.559193,-2.4180,3.00,yes,-0.0349
Fe1,401.3781,3.017275,-2.1481,0.75,no,-0.0184
Fe1,401.3781,3.017275,-2.1481,1.50,no,-0.0283
Fe1,401.3781,3.017275,-2.1481,3.00,no,-0.0439
Fe1,401.4531,3.046894,-0.5870,0.75,no,-0.0307
Fe1,401.4531,3.046894,-0.5870,1.50,no,-0.0453
Fe1,401.4531,3.046894,-0.5870,3.00,no,-0.0741
Fe1,401.7082,2.758600,-1.9920,0.75,no,-0.0116
Fe1,401.7082,2.758600,-1.9920,1.50,no,-0.0186
Fe1,401.7082,2.758600,-1.9920,3.00,no,-0.0337
Fe1,401.7148,3.046894,-1.0630,0.75,no,-0.0342
Fe1,401.7148,3.046894,-1.0630,1.50,no,-0.0520
Fe1,401.7148,3.046894,-1.0630,3.00,no,-0.0803
Fe1,401.8267,3.265733,-1.2340,0.75,yes,-0.0226
Fe1,401.8267,3.265733,-1.2340,1.50,yes,-0.0331
Fe1,401.8267,3.265733,-1.2340,3.00,yes,-0.0542
Fe1,402.1866,2.758600,-0.7290,0.75,yes,-0.0344
Fe1,402.1866,2.758600,-0.7290,1.50,yes,-0.0488
Fe1,402.1866,2.758600,-0.7290,3.00,yes,-0.0783
Fe1,402.4095,2.758600,-2.7399,0.75,no,-0.0120
Fe1,402.4095,2.758600,-2.7399,1.50,no,-0.0187
Fe1,402.4095,2.758600,-2.7399,3.00,no,-0.0306
Fe1,402.4724,3.240996,-0.7520,0.75,no,-0.0252
Fe1,402.4724,3.240996,-0.7520,1.50,no,-0.0368
Fe1,402.4724,3.240996,-0.7520,3.00,no,-0.0625
Fe1,403.0184,2.197885,-2.3130,0.75,no,-0.0145
Fe1,403.0184,2.197885,-2.3130,1.50,no,-0.0216
Fe1,403.0184,2.197885,-2.3130,3.00,no,-0.0358
Fe1,403.0488,3.211216,-0.5550,0.75,no,-0.0299
Fe1,403.0488,3.211216,-0.5550,1.50,no,-0.0438
Fe1,403.0488,3.211216,-0.5550,3.00,no,-0.0760
Fe1,403.0889,3.694628,-1.0660,0.75,no,-0.0225
Fe1,403.0889,3.694628,-1.0660,1.50,no,-0.0321
Fe1,403.0889,3.694628,-1.0660,3.00,no,-0.0480
Fe1,403.2627,1.484877,-2.3770,0.75,no,-0.0053
Fe1,403.2627,1.484877,-2.3770,1.50,no,-0.0102
Fe1,403.2627,1.484877,-2.3770,3.00,no,-0.0207
Fe1,403.3185,2.559193,-2.7340,0.75,no,-0.0109
Fe1,403.3185,2.559193,-2.7340,1.50,no,-0.0176
Fe1,403.3185,2.559193,-2.7340,3.00,no,-0.0296
Fe1,404.3977,3.240996,-0.8259,0.75,no,-0.0155
Fe1,404.3977,3.240996,-0.8259,1.50,no,-0.0241
Fe1,404.3977,3.240996,-0.8259,3.00,no,-0.0420
Fe1,404.4609,2.831615,-1.2211,0.75,no,-0.0186
Fe1,404.4609,2.831615,-1.2211,1.50,no,-0.0287
Fe1,404.4609,2.831615,-1.2211,3.00,no,-0.0502
Fe1,404.5593,3.211216,-0.8959,0.75,no,-0.0141
Fe1,404.5593,3.211216,-0.8959,1.50,no,-0.0240
Fe1,404.5593,3.211216,-0.8959,3.00,no,-0.0443
Fe1,404.5812,1.484877,0.2840,0.75,no,-0.0828
Fe1,404.5812,1.484877,0.2840,1.50,no,-0.1776
Fe1,404.5812,1.484877,0.2840,3.00,no,-0.4132
Fe1,404.6062,3.265733,-1.2958,0.75,no,-0.0115
Fe1,404.6062,3.265733,-1.2958,1.50,no,-0.0200
Fe1,404.6062,3.265733,-1.2958,3.00,no,-0.0368
Fe1,404.7302,2.278623,-2.8000,0.75,no,-0.0098
Fe1,404.7302,2.278623,-2.8000,1.50,no,-0.0164
Fe1,404.7302,2.278623,-2.8000,3.00,no,-0.0293
Fe1,404.9326,2.588127,-2.4400,0.75,no,-0.0113
Fe1,404.9326,2.588127,-2.4400,1.50,no,-0.0184
Fe1,404.9326,2.588127,-2.4400,3.00,no,-0.0323
Fe1,405.1905,3.396537,-1.4900,0.75,no,-0.0212
Fe1,405.1905,3.396537,-1.4900,1.50,no,-0.0311
Fe1,405.1905,3.396537,-1.4900,3.00,no,-0.0475
Fe1,405.5035,2.559193,-1.9200,0.75,yes,-0.0221
Fe1,405.5035,2.559193,-1.9200,1.50,yes,-0.0309
Fe1,405.5035,2.559193,-1.9200,3.00,yes,-0.0469
Fe1,405.7343,2.758600,-1.9590,0.75,yes,-0.0246
Fe1,405.7343,2.758600,-1.9590,1.50,yes,-0.0338
Fe1,405.7343,2.758600,-1.9590,3.00,yes,-0.0498
Fe1,405.8216,3.211216,-1.1800,0.75,no,-0.0277
Fe1,405.8216,3.211216,-1.1800,1.50,no,-0.0400
Fe1,405.8216,3.211216,-1.1800,3.00,no,-0.0620
Fe1,405.8753,2.424218,-2.0939,0.75,no,-0.0218
Fe1,405.8753,2.424218,-2.0939,1.50,no,-0.0293
Fe1,405.8753,2.424218,-2.0939,3.00,no,-0.0427
Fe1,405.9713,3.546549,-1.3720,0.75,no,-0.0212
Fe1,405.9713,3.546549,-1.3720,1.50,no,-0.0306
Fe1,405.9713,3.546549,-1.3720,3.00,no,-0.0459
Fe1,406.2440,2.845066,-0.8620,0.75,no,-0.0179
Fe1,406.2440,2.845066,-0.8620,1.50,no,-0.0272
Fe1,406.2440,2.845066,-0.8620,3.00,no,-0.0465
Fe1,406.3275,3.368284,-0.8100,0.75,no,-0.0165
Fe1,406.3275,3.368284,-0.8100,1.50,no,-0.0267
Fe1,406.3275,3.368284,-0.8100,3.00,no,-0.0476
Fe1,406.3593,1.557370,0.0621,0.75,no,-0.0143
Fe1,406.3593,1.557370,0.0621,1.50,no,-0.0236
Fe1,406.3593,1.557370,0.0621,3.00,no,-0.0428
Fe1,406.6585,2.990377,-1.6201,0.75,no,-0.0188
Fe1,406.6585,2.990377,-1.6201,1.50,no,-0.0284
Fe1,406.6585,2.990377,-1.6201,3.00,no,-0.0478
Fe1,406.7270,2.559193,-1.3800,0.75,no,-0.0259
Fe1,406.7270,2.559193,-1.3800,1.50,no,-0.0377
Fe1,406.7270,2.559193,-1.3800,3.00,no,-0.0644
Fe1,406.7977,3.211216,-0.5300,0.75,no,-0.0274
Fe1,406.7977,3.211216,-0.5300,1.50,no,-0.0398
Fe1,406.7977,3.211216,-0.5300,3.00,no,-0.0669
Fe1,407.0770,3.240996,-0.8700,0.75,no,-0.0177
Fe1,407.0770,3.240996,-0.8700,1.50,no,-0.0272
Fe1,407.0770,3.240996,-0.8700,3.00,no,-0.0472
Fe1,407.1519,2.588127,-2.0191,0.75,no,-0.0123
Fe1,407.1519,2.588127,-2.0191,1.50,no,-0.0209
Fe1,407.1519,2.588127,-2.0191,3.00,no,-0.0382
Fe1,407.1737,1.607909,-0.0081,0.75,no,-0.0153
Fe1,407.1737,1.607909,-0.0081,1.50,no,-0.0247
Fe1,407.1737,1.607909,-0.0081,3.00,no,-0.0442
Fe1,407.3762,3.265733,-0.9700,0.75,no,-0.0239
Fe1,407.3762,3.265733,-0.9700,1.50,no,-0.0353
Fe1,407.3762,3.265733,-0.9700,3.00,no,-0.0582
Fe1,407.4785,3.046894,-1.1140,0.75,no,-0.0281
Fe1,407.4785,3.046894,-1.1140,1.50,no,-0.0428
Fe1,407.4785,3.046894,-1.1140,3.00,no,-0.0704
Fe1,407.6489,2.608523,-2.1121,0.75,no,-0.0180
Fe1,407.6489,2.608523,-2.1121,1.50,no,-0.0271
Fe1,407.6489,2.608523,-2.1121,3.00,no,-0.0463
Fe1,407.6629,3.211216,-0.5900,0.75,no,-0.0459
Fe1,407.6629,3.211216,-0.5900,1.50,no,-0.0674
Fe1,407.6629,3.211216,-0.5900,3.00,no,-0.1273
Fe1,407.6881,3.265733,-1.1769,0.75,no,-0.0237
Fe1,407.6881,3.265733,-1.1769,1.50,no,-0.0350
Fe1,407.6881,3.265733,-1.1769,3.00,no,-0.0570
Fe1,407.8353,2.608523,-1.4680,0.75,no,-0.0284
Fe1,407.8353,2.608523,-1.4680,1.50,no,-0.0401
Fe1,407.8353,2.608523,-1.4680,3.00,no,-0.0653
Fe1,407.9167,3.416981,-1.7300,0.75,no,-0.0186
Fe1,407.9167,3.416981,-1.7300,1.50,no,-0.0274
Fe1,407.9167,3.416981,-1.7300,3.00,no,-0.0414
Fe1,407.9838,2.858076,-1.3600,0.75,no,-0.0298
Fe1,407.9838,2.858076,-1.3600,1.50,no,-0.0413
Fe1,407.9838,2.858076,-1.3600,3.00,no,-0.0604
Fe1,408.0209,3.283052,-1.1801,0.75,no,-0.0283
Fe1,408.0209,3.283052,-1.1801,1.50,no,-0.0405
Fe1,408.0209,3.283052,-1.1801,3.00,no,-0.0617
Fe1,408.3549,2.278623,-2.6380,0.75,no,-0.0117
Fe1,408.3549,2.278623,-2.6380,1.50,no,-0.0183
Fe1,408.3549,2.278623,-2.6380,3.00,no,-0.0308
Fe1,408.3763,3.416981,-1.4100,0.75,no,-0.0216
Fe1,408.3763,3.416981,-1.4100,1.50,no,-0.0312
Fe1,408.3763,3.416981,-1.4100,3.00,no,-0.0469
Fe1,408.4491,3.332047,-0.5400,0.75,no,-0.0315
Fe1,408.4491,3.332047,-0.5400,1.50,no,-0.0453
Fe1,408.4491,3.332047,-0.5400,3.00,no,-0.0723
Fe1,408.5302,3.240996,-0.8060,0.75,no,-0.0298
Fe1,408.5302,3.240996,-0.8060,1.50,no,-0.0430
Fe1,408.5302,3.240996,-0.8060,3.00,no,-0.0703
Fe2,408.7275,2.582681,-4.5700,0.75,yes,-0.0008
Fe2,408.7275,2.582681,-4.5700,1.50,yes,-0.0006
Fe2,408.7275,2.582681,-4.5700,3.00,yes,-0.0002
Fe1,408.9216,2.948817,-2.0210,0.75,yes,-0.0184
Fe1,408.9216,2.948817,-2.0210,1.50,yes,-0.0266
Fe1,408.9216,2.948817,-2.0210,3.00,yes,-0.0403
Fe1,409.5970,2.588127,-1.4770,0.75,yes,-0.0288
Fe1,409.5970,2.588127,-1.4770,1.50,yes,-0.0408
Fe1,409.5970,2.588127,-1.4770,3.00,yes,-0.0663
Fe1,409.7083,3.283052,-1.7700,0.75,yes,-0.0208
Fe1,409.7083,3.283052,-1.7700,1.50,yes,-0.0297
Fe1,409.7083,3.283052,-1.7700,3.00,yes,-0.0442
Fe1,409.8175,3.240996,-0.9699,0.75,yes,-0.0299
Fe1,409.8175,3.240996,-0.9699,1.50,yes,-0.0431
Fe1,409.8175,3.240996,-0.9699,3.00,yes,-0.0676
Fe1,410.0737,0.859003,-3.1040,0.75,no,0.0017
Fe1,410.0737,0.859003,-3.1040,1.50,no,-0.0017
Fe1,410.0737,0.859003,-3.1040,3.00,no,-0.0108
Fe1,410.1261,3.396537,-1.3500,0.75,no,-0.0256
Fe1,410.1261,3.396537,-1.3500,1.50,no,-0.0361
Fe1,410.1261,3.396537,-1.3500,3.00,no,-0.0524
Fe1,410.4113,3.265733,-1.2700,0.75,yes,-0.0274
Fe1,410.4113,3.265733,-1.2700,1.50,yes,-0.0391
Fe1,410.4113,3.265733,-1.2700,3.00,yes,-0.0592
Fe1,410.6422,3.396537,-1.5000,0.75,no,-0.0202
Fe1,410.6422,3.396537,-1.5000,1.50,no,-0.0293
Fe1,410.6422,3.396537,-1.5000,3.00,no,-0.0442
Fe1,410.7488,2.831615,-0.8789,0.75,no,-0.0307
Fe1,410.7488,2.831615,-0.8789,1.50,no,-0.0439
Fe1,410.7488,2.831615,-0.8789,3.00,no,-0.0704
Fe1,410.8130,3.240996,-1.9999,0.75,no,-0.0188
Fe1,410.8130,3.240996,-1.9999,1.50,no,-0.0271
Fe1,410.8130,3.240996,-1.9999,3.00,no,-0.0405
Fe1,410.9056,3.291867,-1.5501,0.75,no,-0.0238
Fe1,410.9056,3.291867,-1.5501,1.50,no,-0.0339
Fe1,410.9056,3.291867,-1.5501,3.00,no,-0.0505
Fe1,410.9801,2.845066,-0.9400,0.75,no,-0.0337
Fe1,410.9801,2.845066,-0.9400,1.50,no,-0.0476
Fe1,410.9801,2.845066,-0.9400,3.00,no,-0.0752
Fe1,411.2318,3.396537,-1.5600,0.75,yes,-0.0200
Fe1,411.2318,3.396537,-1.5600,1.50,yes,-0.0291
Fe1,411.2318,3.396537,-1.5600,3.00,yes,-0.0442
Fe1,411.4444,2.831615,-1.3030,0.75,no,-0.0294
Fe1,411.4444,2.831615,-1.3030,1.50,no,-0.0412
Fe1,411.4444,2.831615,-1.3030,3.00,no,-0.0624
Fe1,411.4937,3.368284,-1.4500,0.75,no,-0.0223
Fe1,411.4937,3.368284,-1.4500,1.50,no,-0.0322
Fe1,411.4937,3.368284,-1.4500,3.00,no,-0.0485
Fe1,411.8544,3.573248,0.2149,0.75,yes,-0.0333
Fe1,411.8544,3.573248,0.2149,1.50,yes,-0.0478
Fe1,411.8544,3.573248,0.2149,3.00,yes,-0.0768
Fe1,412.0206,2.990377,-1.2670,0.75,yes,-0.0317
Fe1,412.0206,2.990377,-1.2670,1.50,yes,-0.0441
Fe1,412.0206,2.990377,-1.2670,3.00,yes,-0.0646
Fe1,412.1802,2.831615,-1.4500,0.75,no,-0.0336
Fe1,412.1802,2.831615,-1.4500,1.50,no,-0.0451
Fe1,412.1802,2.831615,-1.4500,3.00,no,-0.0651
Fe1,412.2515,2.845066,-1.3849,0.75,no,-0.0233
Fe1,412.2515,2.845066,-1.3849,1.50,no,-0.0297
Fe1,412.2515,2.845066,-1.3849,3.00,no,-0.0472
Fe2,412.2659,2.582681,-3.2600,0.75,no,-0.0130
Fe2,412.2659,2.582681,-3.2600,1.50,no,-0.0190
Fe2,412.2659,2.582681,-3.2600,3.00,no,-0.0313
Fe1,412.3728,2.990377,-1.8571,0.75,yes,-0.0207
Fe1,412.3728,2.990377,-1.8571,1.50,yes,-0.0294
Fe1,412.3728,2.990377,-1.8571,3.00,yes,-0.0439
Fe1,412.5880,2.845066,-2.2150,0.75,yes,-0.0167
Fe1,412.5880,2.845066,-2.2150,1.50,yes,-0.0244
Fe1,412.5880,2.845066,-2.2150,3.00,yes,-0.0377
Fe1,412.7607,2.858076,-0.9602,0.75,no,-0.0369
Fe1,412.7607,2.858076,-0.9602,1.50,no,-0.0521
Fe1,412.7607,2.858076,-0.9602,3.00,no,-0.0862
Fe1,412.7784,3.283052,-1.6100,0.75,no,-0.0231
Fe1,412.7784,3.283052,-1.6100,1.50,no,-0.0336
Fe1,412.7784,3.283052,-1.6100,3.00,no,-0.0546
Fe2,412.8739,2.582681,-3.6300,0.75,no,-0.0022
Fe2,412.8739,2.582681,-3.6300,1.50,no,-0.0016
Fe2,412.8739,2.582681,-3.6300,3.00,no,-0.0002
Fe1,413.1934,3.416981,-1.6400,0.75,no,-0.0116
Fe1,413.1934,3.416981,-1.6400,1.50,no,-0.0186
Fe1,413.1934,3.416981,-1.6400,3.00,no,-0.0337
Fe1,413.2057,1.607909,-0.6750,0.75,no,-0.0150
Fe1,413.2057,1.607909,-0.6750,1.50,no,-0.0237
Fe1,413.2057,1.607909,-0.6750,3.00,no,-0.0409
Fe1,413.2899,2.845066,-1.0050,0.75,no,-0.0258
Fe1,413.2899,2.845066,-1.0050,1.50,no,-0.0376
Fe1,413.2899,2.845066,-1.0050,3.00,no,-0.0623
Fe1,413.3855,3.368284,-1.1300,0.75,no,-0.0278
Fe1,413.3855,3.368284,-1.1300,1.50,no,-0.0397
Fe1,413.3855,3.368284,-1.1300,3.00,no,-0.0599
Fe1,413.4335,0.000000,-4.7211,0.75,no,-0.0067
Fe1,413.4335,0.000000,-4.7211,1.50,no,-0.0152
Fe1,413.4335,0.000000,-4.7211,3.00,no,-0.0269
Fe1,413.4419,3.017275,-1.6960,0.75,no,-0.0141
Fe1,413.4419,3.017275,-1.6960,1.50,no,-0.0214
Fe1,413.4419,3.017275,-1.6960,3.00,no,-0.0407
Fe1,413.4677,2.831615,-0.6490,0.75,no,-0.0337
Fe1,413.4677,2.831615,-0.6490,1.50,no,-0.0486
Fe1,413.4677,2.831615,-0.6490,3.00,no,-0.0818
Fe1,413.6520,3.368284,-1.5159,0.75,no,-0.0230
Fe1,413.6520,3.368284,-1.5159,1.50,no,-0.0323
Fe1,413.6520,3.368284,-1.5159,3.00,no,-0.0476
Fe1,413.6997,3.414925,-0.4521,0.75,no,-0.0356
Fe1,413.6997,3.414925,-0.4521,1.50,no,-0.0515
Fe1,413.6997,3.414925,-0.4521,3.00,no,-0.0807
Fe1,413.9926,0.990119,-3.5140,0.75,no,0.0026
Fe1,413.9926,0.990119,-3.5140,1.50,no,-0.0022
Fe1,413.9926,0.990119,-3.5140,3.00,no,-0.0132
Fe1,414.0402,3.416981,-1.6000,0.75,no,-0.0189
Fe1,414.0402,3.416981,-1.6000,1.50,no,-0.0279
Fe1,414.0402,3.416981,-1.6000,3.00,no,-0.0428
Fe1,414.1862,3.017647,-1.9270,0.75,no,-0.0166
Fe1,414.1862,3.017647,-1.9270,1.50,no,-0.0250
Fe1,414.1862,3.017647,-1.9270,3.00,no,-0.0399
Fe1,414.3414,3.046894,-0.2100,0.75,no,-0.0278
Fe1,414.3414,3.046894,-0.2100,1.50,no,-0.0407
Fe1,414.3414,3.046894,-0.2100,3.00,no,-0.0678
Fe1,414.3497,3.368284,-1.4700,0.75,no,-0.0116
Fe1,414.3497,3.368284,-1.4700,1.50,no,-0.0186
Fe1,414.3497,3.368284,-1.4700,3.00,no,-0.0337
Fe1,414.3867,1.557370,-0.5110,0.75,no,-0.0156
Fe1,414.3867,1.557370,-0.5110,1.50,no,-0.0249
Fe1,414.3867,1.557370,-0.5110,3.00,no,-0.0441
Fe1,414.6064,2.990377,-1.9698,0.75,no,-0.0169
Fe1,414.6064,2.990377,-1.9698,1.50,no,-0.0253
Fe1,414.6064,2.990377,-1.9698,3.00,no,-0.0399
Fe1,414.7668,1.484877,-2.0710,0.75,no,-0.0078
Fe1,414.7668,1.484877,-2.0710,1.50,no,-0.0129
Fe1,414.7668,1.484877,-2.0710,3.00,no,-0.0236
Fe1,414.9364,3.332047,-0.8480,0.75,no,-0.0291
Fe1,414.9364,3.332047,-0.8480,1.50,no,-0.0415
Fe1,414.9364,3.332047,-0.8480,3.00,no,-0.0646
