band,species,element,wavelength_A,lower_ep_eV,elgueta_loggf,c6,procyon_Fd_depth,procyon_Fd_sat,procyon_Fd_pur,procyon_Fd_gof,procyon_Fd_rob,sun_Gd_depth,sun_Gd_sat,sun_Gd_pur,sun_Gd_gof,sun_Gd_rob,eps_eri_Kd_depth,eps_eri_Kd_sat,eps_eri_Kd_pur,eps_eri_Kd_gof,eps_eri_Kd_rob,beta_hyi_FGKsg_depth,beta_hyi_FGKsg_sat,beta_hyi_FGKsg_pur,beta_hyi_FGKsg_gof,beta_hyi_FGKsg_rob,arcturus_FGKg_depth,arcturus_FGKg_sat,arcturus_FGKg_pur,arcturus_FGKg_gof,arcturus_FGKg_rob,gamma_sge_Mg_depth,gamma_sge_Mg_sat,gamma_sge_Mg_pur,gamma_sge_Mg_gof,gamma_sge_Mg_rob,robust_any,source_file,source_md5,doi,canonical_line_id,canonical_loggf,canonical_source,canonical_grade,delta_loggf,match_status,primary_source_trace,action
H,FeI,Fe,16394.389,5.956,0.358,-7.47, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169441,0.358,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16404.601,6.365,0.581,-7.32, , , , , ,Y,Y,U,Y,N,Y,Y,Y,Y,Y,Y,Y,N, ,N,Y,Y,U,N,N,N, , , ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169446,0.581,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CI,C,16415.82,9.33,-1.241,0.0,Y,Y,Y,Y,Y, , , , , ,N, , , ,N,N, , , ,N, , , , , ,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_174052,-1.241,VALD3,VALD3,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CI,C,16419.33,9.331,-0.713,0.0,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N, , , ,N, , , , , ,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_174057,-0.713,VALD3,VALD3,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,16434.927,5.964,-1.187,-7.44,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , ,Y,Y,U,-,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_174077,-1.187,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16440.394,6.286,-0.241,-7.33, , , , , ,Y,Y,Y,N,N, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,-,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169462,-0.241,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16444.816,5.828,0.663,-7.45, , , , , ,Y,Y,Y,Y,Y,N, , , ,N,N, , , ,N, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169464,0.663,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16460.368,5.607,-2.025,-7.57, , , , , , , , , , ,Y,Y,Y,Y,Y, , , , , , , , , , ,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169472,-2.025,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16466.921,6.394,0.003,-7.32, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,U,N,N,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169475,0.003,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16476.933,6.286,-0.592,-7.32, , , , , ,Y,Y,Y,Y,Y,Y,Y,U,Y,N,Y,Y,Y,N,N, , , , , ,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169480,-0.592,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16481.228,6.394,-0.162,-7.32, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169482,-0.162,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16486.666,5.828,0.783,-7.45, , , , , ,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169483,0.783,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16506.293,5.946,-0.463,-7.49, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,U,N,N,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169492,-0.463,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16517.223,6.287,0.679,-7.32, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , ,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169497,0.679,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16524.466,6.336,0.688,-7.32, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , ,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169506,0.688,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16531.983,6.287,-0.823,-7.33, , , , , ,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N, ,N,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169509,-0.823,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,NiI,Ni,16536.156,6.04,-0.156,-7.27, , , , , ,Y,Y,Y,Y,Y,N, , , ,N,N, , , ,N, , , , , ,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_174177,-0.156,K08,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16537.994,6.287,-0.867,-7.33, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,U,Y,N,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169511,-0.53,PRIMARY LAB Ruffoni2013,LAB,-0.33699999999999997,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16539.193,6.336,-0.119,-7.32, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169512,-0.119,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16544.667,6.336,-0.029,-7.33, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169516,-0.029,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,NiI,Ni,16550.383,6.217,0.266,-7.27, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , ,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_174184,0.266,K08,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16551.994,6.411,0.338,-7.32, , , , , ,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169519,0.338,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16612.761,6.398,0.286,-7.32, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,U,N,N,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169551,0.286,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16645.874,5.956,-0.032,-7.54, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,U,N,N,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169563,-0.032,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16665.481,6.017,-0.039,-7.47, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169579,-0.039,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16721.462,6.38,-0.582,-7.32, , , , , , , , , , ,Y,Y,U,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169600,-0.582,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16724.685,6.38,-0.408,-7.32, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169602,-0.408,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16725.44,6.38,-0.561,-7.33, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , ,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169603,-0.561,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16739.311,6.38,-0.802,-7.32, , , , , , , , , , ,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169608,-0.802,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16753.065,6.38,0.407,-7.32, , , , , ,N, , , ,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169613,0.407,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16786.585,6.347,-0.526,-7.32, , , , , , , , , , ,Y,Y,Y,N,N,N, , , ,N,Y,Y,Y,Y,Y,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169622,-0.526,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16822.691,5.112,-2.046,-7.75, , , , , ,N, , , ,N,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,U,N,N,N, , , ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169642,-2.046,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,16828.159,5.984,-1.028,-7.44,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N, , , , , ,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_174467,-1.028,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16833.052,5.956,-0.889,-7.55, , , , , ,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169644,-0.889,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16837.877,6.411,-0.384,-7.32, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169646,-0.384,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CI,C,16855.08,9.684,-0.807,0.0,Y,Y,Y,Y,Y, , , , , ,Y,Y,N, ,N,Y,Y,Y,Y,Y, , , , , ,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_174493,-0.807,VALD3,VALD3,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CI,C,16862.9,9.989,-0.776,0.0,Y,Y,Y,Y,Y, , , , , , , , , , ,Y,Y,U,N,N, , , , , ,N, , , ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_174498,-0.776,VALD3,VALD3,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16863.431,6.306,-0.682,-7.32, , , , , ,Y,Y,U,Y,N,Y,Y,Y,Y,Y,Y,Y,U,Y,N,Y,Y,N, ,N,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169666,-0.682,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16865.513,6.411,-0.749,-7.32, , , , , ,Y,Y,Y,N,N,Y,Y,Y,N,N,N, , , ,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169670,-0.749,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CI,C,16890.38,9.003,0.57,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N, , , ,N, , , , , ,N, , , ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_174530,0.57,VALD3,VALD3,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16892.384,6.306,-0.799,-7.33, , , , , ,Y,Y,U,Y,N,Y,Y,Y,N,N,N, , , ,N,Y,Y,Y,Y,Y,N, , , ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169689,-0.799,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16898.883,6.306,-0.908,-7.32, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N, , , ,N, , , , , ,N, , , ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169691,-0.908,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16927.611,6.427,-0.163,-7.32, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169702,-0.163,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CI,C,16954.12,9.685,-0.963,0.0,Y,Y,Y,N,N, , , , , , , , , , ,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_174583,-0.963,VALD3,VALD3,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,16957.794,7.092,-1.068,-6.92, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , ,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_174588,-1.068,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16969.91,5.946,-0.069,-7.54, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169721,-0.069,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,NiI,Ni,17001.025,5.488,0.379,-7.5,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_174637,0.379,K08,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,17005.45,6.066,0.005,-7.47,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,Y,N,N, , , , , ,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169737,0.005,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,17011.095,5.946,0.102,-7.48,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169741,0.102,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,17033.659,6.394,-0.251,-7.32, , , , , ,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169754,-0.251,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,17037.787,6.394,-0.852,-7.33, , , , , ,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,Y,N,N,Y,Y,U,Y,N,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169756,-0.852,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CI,C,17045.18,9.689,-0.204,0.0,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,Y,Y,Y, , , , , ,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_174693,-0.2039999999999999,VALD3,VALD3,-8.326672684688674e-17,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,17094.434,6.674,-0.364,-7.29, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,U,Y,N,N, , , ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169784,-0.364,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
