line_id,physical_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew,lab_source_tag,gf_sigma_dex,gf_source_doi,is_diagnostic,gf_tier,diagnostic_excluded_by_registry,w,band,depth,tier,ionx
gf_062469,pk_076673bf7d96,26,1.0,Fe I,6843.655,4.549,1,-0.73,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.73,,-0.93,True,False,True,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,6843.655,VIS,0.379,GRADED,1.0
gf_062502,pk_4f3847c8a0d3,26,1.0,Fe I,6855.161,4.559,1,-0.49,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.522,,-0.742,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,6855.161,VIS,0.419,GRADED,1.0
gf_062506,pk_55c108e496b0,26,1.0,Fe I,6858.148,4.608,1,-0.9,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.903,,-0.93,True,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,6858.148,VIS,0.363,GRADED,1.0
gf_062651,pk_4b7450aa2134,26,1.0,Fe I,6916.68,4.154,1,-1.28,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.28,,,True,False,False,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,6916.68,red-optical,0.349,GRADED,1.0
gf_062789,pk_b7324b34fb4f,26,1.0,Fe I,6977.429,4.593,1,-1.42,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-1.567,,,True,False,False,,BEL17,0.05,10.3847/1538-4357/aa8cd3,True,LAB,False,6977.429,red-optical,0.184,GRADED,1.0
gf_062845,pk_84a96d0a9876,26,1.0,Fe I,6999.883,4.103,1,-1.38,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.38,,,True,False,False,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,6999.883,red-optical,0.33,GRADED,1.0
gf_062873,pk_f7fbf17871b4,26,1.0,Fe I,7007.966,4.178,1,-1.77,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.77,,,True,False,False,,RU14,0.04,10.1093/mnras/stu780,True,LAB,False,7007.966,red-optical,0.162,GRADED,1.0
gf_062904,pk_72dd987994fd,26,1.0,Fe I,7016.39,4.154,1,-1.07,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.11,,,True,False,False,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,7016.39,red-optical,0.393,GRADED,1.0
gf_062922,pk_5457eae4af74,26,1.0,Fe I,7022.952,4.191,1,-1.05,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.05,,,True,False,False,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,7022.952,red-optical,0.386,GRADED,1.0
gf_063045,pk_b51b3550a546,26,1.0,Fe I,7071.86,4.607,1,-1.17,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.17,,,True,False,False,,RU14,0.13,10.1093/mnras/stu780,True,LAB,False,7071.86,red-optical,0.143,GRADED,1.0
gf_063185,pk_43942a24d5ae,26,1.0,Fe I,7130.921,4.218,1,-0.69,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.69,,,True,False,False,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,7130.921,red-optical,0.466,GRADED,1.0
gf_063284,pk_160356de8770,26,1.0,Fe I,7164.448,4.191,1,-0.54,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.53,,,True,False,False,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,7164.448,red-optical,0.533,GRADED,1.0
gf_063321,pk_dd88550a7b9f,26,1.0,Fe I,7175.921,4.559,1,-1.27,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.28,,,True,False,False,,DH14,0.07,10.1088/0067-0049/215/2/23,True,LAB,False,7175.921,red-optical,0.261,GRADED,1.0
gf_063332,pk_46cec23f3cb1,26,1.0,Fe I,7181.194,4.22,1,-1.11,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.11,,,True,False,False,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,7181.194,red-optical,0.421,GRADED,1.0
gf_063342,pk_893892848a66,26,1.0,Fe I,7187.317,4.103,1,-0.09,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.092,,,True,False,False,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,7187.317,red-optical,0.577,GRADED,1.0
gf_063385,pk_09de9f3073d7,26,1.0,Fe I,7207.387,4.154,1,-0.31,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.31,,,True,False,False,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,7207.387,red-optical,0.561,GRADED,1.0
gf_063416,pk_91a31619b6a8,26,1.0,Fe I,7219.682,4.076,1,-1.43,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-1.69,,,True,False,False,,BEL17,0.04,10.3847/1538-4357/aa8cd3,True,LAB,False,7219.682,red-optical,0.295,GRADED,1.0
gf_063454,pk_b79497f5e452,26,1.0,Fe I,7239.867,4.209,1,-1.34,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.34,,,True,False,False,,DH14,0.11,10.1088/0067-0049/215/2/23,True,LAB,False,7239.867,red-optical,0.208,GRADED,1.0
gf_063579,pk_526ea895c073,26,1.0,Fe I,7288.736,4.22,1,-1.24,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.99,,,True,False,False,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,7288.736,red-optical,0.414,GRADED,1.0
gf_063592,pk_ea3e8a6c2405,26,1.0,Fe I,7292.829,4.559,1,-1.16,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.141,,,True,False,False,,DH14,0.06,10.1088/0067-0049/215/2/23,True,LAB,False,7292.829,red-optical,0.316,GRADED,1.0
gf_063595,pk_4b8ffeac91c8,26,1.0,Fe I,7293.043,4.256,1,-0.96,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.96,,,True,False,False,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,7293.043,red-optical,0.433,GRADED,1.0
gf_063644,pk_7ded092e83ce,26,1.0,Fe I,7306.562,4.178,1,-1.43,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.43,,,True,False,False,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,7306.562,red-optical,0.248,GRADED,1.0
gf_063645,pk_8ffa9ecca0a5,26,1.0,Fe I,7307.931,4.143,1,-1.15,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-1.531,,,True,False,False,,BEL17,0.03,10.3847/1538-4357/aa8cd3,True,LAB,False,7307.931,red-optical,0.318,GRADED,1.0
gf_063715,pk_c8a3f3bef782,26,1.0,Fe I,7333.56,4.256,1,-1.82,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.82,,,True,False,False,,RU14,0.05,10.1093/mnras/stu780,True,LAB,False,7333.56,red-optical,0.235,GRADED,1.0
gf_063920,pk_86396f5a0d34,26,1.0,Fe I,7411.153,4.283,1,-0.43,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.43,,,True,False,False,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,7411.153,red-optical,0.517,GRADED,1.0
gf_063992,pk_73f2d699f1f7,26,1.0,Fe I,7443.022,4.186,1,-1.64,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-1.82,,,True,False,False,,BEL17,0.06,10.3847/1538-4357/aa8cd3,True,LAB,False,7443.022,red-optical,0.22,GRADED,1.0
gf_064003,pk_494bb716c097,26,1.0,Fe I,7445.749,4.256,1,-0.23,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.22,,,True,False,False,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,7445.749,red-optical,0.547,GRADED,1.0
gf_064125,pk_e28e5a26bfea,26,1.0,Fe I,7491.647,4.301,1,-1.06,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.06,,,True,False,False,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,7491.647,red-optical,0.416,GRADED,1.0
gf_064147,pk_1f9bed2a3259,26,1.0,Fe I,7495.066,4.22,1,-0.1,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.1,,,True,False,False,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,7495.066,red-optical,0.571,GRADED,1.0
gf_064182,pk_df86886ac65e,26,1.0,Fe I,7511.019,4.178,1,0.12,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,0.119,,,True,False,False,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,7511.019,red-optical,0.583,GRADED,1.0
gf_064325,pk_c9802d7d7113,26,1.0,Fe I,7568.899,4.283,1,-0.88,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.88,,,True,False,False,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,7568.899,red-optical,0.438,GRADED,1.0
gf_064374,pk_bf24eb481ded,26,1.0,Fe I,7586.018,4.313,1,-0.27,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.27,,,True,False,False,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,7586.018,red-optical,0.48,GRADED,1.0
gf_064445,pk_8cafc6fd6d7a,26,1.0,Fe I,7620.513,4.733,1,-0.54,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.54,,,True,False,False,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,7620.513,red-optical,0.365,GRADED,1.0
gf_064535,pk_cf2e1eb2158e,26,1.0,Fe I,7653.758,4.796,1,-0.77,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.783,,,True,False,False,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,7653.758,red-optical,0.298,GRADED,1.0
gf_064546,pk_30060bfa8c22,26,1.0,Fe I,7661.195,4.256,1,-0.88,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.88,,,True,False,False,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,7661.195,red-optical,0.43,GRADED,1.0
gf_064553,pk_c63c91b3e9ba,26,1.0,Fe I,7664.159,4.835,1,-1.38,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.41,,,True,False,False,,RU14,0.11,10.1093/mnras/stu780,True,LAB,False,7664.159,red-optical,0.212,GRADED,1.0
gf_064661,pk_7841a9cd60b8,26,1.0,Fe I,7710.363,4.22,1,-1.07,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.074,,,True,False,False,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,7710.363,red-optical,0.383,GRADED,1.0
gf_065162,pk_f76477ba57eb,26,1.0,Fe I,7937.139,4.313,1,-0.02,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.02,,,True,False,False,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,7937.139,red-optical,0.561,GRADED,1.0
gf_065183,pk_7d047970b542,26,1.0,Fe I,7945.846,4.387,1,0.0,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,0.225,,,True,False,False,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,7945.846,red-optical,0.549,GRADED,1.0
gf_065323,pk_3c62e24b0a7b,26,1.0,Fe I,7998.944,4.371,1,-0.02,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.02,,,True,False,False,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,7998.944,red-optical,0.54,GRADED,1.0
gf_065419,pk_aafbf9ab2958,26,1.0,Fe I,8046.047,4.415,1,-0.1,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.1,,,True,False,False,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,8046.047,red-optical,0.516,GRADED,1.0
gf_065754,pk_db7530b1bdad,26,1.0,Fe I,8198.921,4.435,1,-0.76,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.76,,,True,False,False,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,8198.921,red-optical,0.423,GRADED,1.0
gf_065772,pk_102e02a9f584,26,1.0,Fe I,8207.742,4.446,1,-0.96,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.96,,,True,False,False,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,8207.742,red-optical,0.372,GRADED,1.0
gf_065803,pk_36c7ba32802b,26,1.0,Fe I,8220.378,4.32,1,0.3,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,0.299,,,True,False,False,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,8220.378,red-optical,0.555,GRADED,1.0
gf_065820,pk_6e84848bd946,26,1.0,Fe I,8232.316,4.415,1,-0.85,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.04,,,True,False,False,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,8232.316,red-optical,0.391,GRADED,1.0
gf_065858,pk_1abbb31c9787,26,1.0,Fe I,8248.129,4.371,1,-1.23,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.23,,,True,False,False,,RU14,0.05,10.1093/mnras/stu780,True,LAB,False,8248.129,red-optical,0.379,GRADED,1.0
gf_066023,pk_a764a2c61408,26,1.0,Fe I,8331.914,4.387,1,-0.26,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.26,,,True,False,False,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,8331.914,red-optical,0.429,GRADED,1.0
gf_066037,pk_b7170d66da24,26,1.0,Fe I,8339.402,4.435,1,-0.54,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.59,,,True,False,False,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,8339.402,red-optical,0.339,GRADED,1.0
gf_066084,pk_a4d7147409ef,26,1.0,Fe I,8360.794,4.473,1,-1.1,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.1,,,True,False,False,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,8360.794,red-optical,0.168,GRADED,1.0
gf_066231,pk_fc30af1bfee2,26,1.0,Fe I,8432.174,3.882,1,-1.77,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-5.755,,,True,False,False,,RU14,0.08,10.1093/mnras/stu780,True,LAB,False,8432.174,red-optical,0.023,below floor,1.0
gf_066256,pk_ea7c33713d38,26,1.0,Fe I,8446.384,4.988,1,-0.92,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.92,,,True,False,False,,RU14,0.05,10.1093/mnras/stu780,True,LAB,False,8446.384,red-optical,0.158,GRADED,1.0
gf_066319,pk_c05f9245afc5,26,1.0,Fe I,8471.743,4.956,1,-0.91,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.91,,,True,False,False,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,8471.743,red-optical,0.209,GRADED,1.0
gf_066446,pk_9187a889ca6f,26,1.0,Fe I,8526.669,4.913,1,-0.59,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.615,,,True,False,False,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,8526.669,red-optical,0.281,GRADED,1.0
gf_066549,pk_619480b45a69,26,1.0,Fe I,8571.804,5.01,1,-1.11,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.11,,,True,False,False,,RU14,0.04,10.1093/mnras/stu780,True,LAB,False,8571.804,red-optical,0.112,GRADED,1.0
gf_066620,pk_7ea2e74618a2,26,1.0,Fe I,8598.829,4.387,1,-1.2,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.182,,,True,False,False,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,8598.829,red-optical,0.33,GRADED,1.0
gf_066641,pk_16ae569a8461,26,1.0,Fe I,8610.61,4.435,1,-1.69,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.69,,,True,False,False,,RU14,0.04,10.1093/mnras/stu780,True,LAB,False,8610.61,red-optical,0.027,below floor,1.0
gf_066686,pk_84edd06a37cd,26,1.0,Fe I,8632.414,4.103,1,-2.32,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-2.32,,,True,False,False,,RU14,0.11,10.1093/mnras/stu780,True,LAB,False,8632.414,red-optical,0.094,GRADED,1.0
gf_066846,pk_037306cf35a7,26,1.0,Fe I,8699.454,4.956,1,-0.37,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.37,,,True,False,False,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,8699.454,red-optical,0.345,GRADED,1.0
gf_066874,pk_52fb16c8ca4c,26,1.0,Fe I,8713.208,4.988,1,-0.75,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.79,,,True,False,False,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,8713.208,red-optical,0.365,GRADED,1.0
gf_066997,pk_29481b6ba895,26,1.0,Fe I,8784.44,4.956,1,-1.14,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.16,,,True,False,False,,DH14,0.12,10.1088/0067-0049/215/2/23,True,LAB,False,8784.44,red-optical,0.087,GRADED,1.0
gf_067047,pk_edac1a9ec287,26,1.0,Fe I,8808.17,5.01,1,-0.92,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.95,,,True,False,False,,DH14,0.06,10.1088/0067-0049/215/2/23,True,LAB,False,8808.17,red-optical,0.179,GRADED,1.0
gf_067130,pk_45bf3cddae18,26,1.0,Fe I,8846.74,5.01,1,-0.56,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.66,,,True,False,False,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,8846.74,red-optical,0.249,GRADED,1.0
gf_067173,pk_982dc0846d4b,26,1.0,Fe I,8866.931,4.549,1,-0.01,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.01,,,True,False,False,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,8866.931,red-optical,0.477,GRADED,1.0
gf_067192,pk_e26fdc647003,26,1.0,Fe I,8876.024,5.02,1,-1.05,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.1,,,True,False,False,,DH14,0.05,10.1088/0067-0049/215/2/23,True,LAB,False,8876.024,red-optical,0.183,GRADED,1.0
gf_067254,pk_e69e938e5653,26,1.0,Fe I,8905.991,5.064,1,-1.22,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.22,,,True,False,False,,RU14,0.04,10.1093/mnras/stu780,True,LAB,False,8905.991,red-optical,0.003,below floor,1.0
gf_067320,pk_2bf9ff13df3c,26,1.0,Fe I,8945.189,5.033,1,-0.23,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.23,,,True,False,False,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,8945.189,red-optical,0.354,GRADED,1.0
gf_067467,pk_39e29cac4ce6,26,1.0,Fe I,9012.075,4.991,1,-0.05,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.08,,,True,False,False,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,9012.075,red-optical,0.345,GRADED,1.0
gf_067662,pk_d7f1245472a4,26,1.0,Fe I,9103.636,4.178,1,-2.19,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-2.19,,,True,False,False,,RU14,0.05,10.1093/mnras/stu780,True,LAB,False,9103.636,red-optical,0.181,GRADED,1.0
gf_067693,pk_e797c4fb17e9,26,1.0,Fe I,9119.97,4.283,1,-2.62,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-2.62,,,True,False,False,,DH14,0.12,10.1088/0067-0049/215/2/23,True,LAB,False,9119.97,red-optical,0.054,GRADED,1.0
gf_067756,pk_efde9eb76e52,26,1.0,Fe I,9147.957,5.064,1,-0.87,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.87,,,True,False,False,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,9147.957,red-optical,0.225,GRADED,1.0
gf_067802,pk_395575a25214,26,1.0,Fe I,9163.982,5.1,1,-1.57,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.61,,,True,False,False,,RU14,0.06,10.1093/mnras/stu780,True,LAB,False,9163.982,red-optical,0.036,below floor,1.0
gf_067803,pk_7ed67fbb8a93,26,1.0,Fe I,9164.57,4.913,1,-1.18,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.29,,,True,False,False,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,9164.57,red-optical,0.147,GRADED,1.0
gf_067819,pk_8ce56f3ab7fc,26,1.0,Fe I,9173.675,5.064,1,-1.11,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.11,,,True,False,False,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,9173.675,red-optical,0.079,GRADED,1.0
gf_067876,pk_80831fbdfd70,26,1.0,Fe I,9199.445,5.033,1,-1.12,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.12,,,True,False,False,,RU14,0.04,10.1093/mnras/stu780,True,LAB,False,9199.445,NIR,0.173,GRADED,1.0
gf_167171,pk_b705bed04698,26,1.0,Fe I,9214.499,4.913,1,-0.76,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-0.743,False,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,9214.499,NIR,0.277,GRADED,1.0
gf_167185,pk_f004fa9558b9,26,1.0,Fe I,9258.267,4.6076,1,-0.68,PRIMARY LAB Ruffoni2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-0.725,False,False,True,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,9258.267,NIR,0.344,GRADED,1.0
gf_167186,pk_46c090e178b2,26,1.0,Fe I,9259.005,4.913,1,-0.71,PRIMARY LAB DenHartog2014,D+,ir_vald_9200_13000(RYA-762),lab_rya834,,,-0.749,False,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,9259.005,NIR,0.275,GRADED,1.0
gf_167190,pk_39d70fa29f01,26,1.0,Fe I,9294.534,5.0331,1,-1.36,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-0.941,False,False,True,,DH14,0.07,10.1088/0067-0049/215/2/23,True,LAB,False,9294.534,NIR,0.204,GRADED,1.0
gf_167194,pk_e68ede29c9e4,26,1.0,Fe I,9311.514,5.0856,1,-1.36,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-1.43,False,False,True,,DH14,0.06,10.1088/0067-0049/215/2/23,True,LAB,False,9311.514,NIR,0.092,GRADED,1.0
gf_167195,pk_b25ec1a9d46d,26,1.0,Fe I,9318.179,4.9556,1,-1.1,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-1.085,False,False,True,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,9318.179,NIR,0.19,GRADED,1.0
gf_167199,pk_070647ce5e1d,26,1.0,Fe I,9350.415,4.5485,1,-0.97,PRIMARY LAB Ruffoni2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-0.84,False,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,9350.415,NIR,0.334,GRADED,1.0
gf_167200,pk_7cbb5aa27311,26,1.0,Fe I,9354.628,5.0856,1,-1.18,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-1.203,False,False,True,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,9354.628,NIR,0.134,GRADED,1.0
gf_167209,pk_a0f6a4d1dea4,26,1.0,Fe I,9388.184,4.988,1,-1.22,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-1.187,False,False,True,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,9388.184,NIR,0.159,GRADED,1.0
gf_167217,pk_6cf83a9550f3,26,1.0,Fe I,9410.159,5.0995,1,-0.9,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-1.018,False,False,True,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,9410.159,NIR,0.171,GRADED,1.0
gf_167221,pk_82508620771c,26,1.0,Fe I,9414.042,5.0638,1,-0.27,PRIMARY LAB Ruffoni2014,D+,ir_vald_9200_13000(RYA-762),lab_rya834,,,-0.323,False,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,9414.042,NIR,0.324,GRADED,1.0
gf_167233,pk_fcefd16fea79,26,1.0,Fe I,9437.793,4.6076,1,-1.46,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-1.405,False,False,True,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,9437.793,NIR,0.2,GRADED,1.0
gf_167237,pk_6a7ff61c409b,26,1.0,Fe I,9452.336,5.0095,1,-1.54,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-1.515,False,False,True,,DH14,0.06,10.1088/0067-0049/215/2/23,True,LAB,False,9452.336,NIR,0.091,GRADED,1.0
gf_167238,pk_fc10d1bb5426,26,1.0,Fe I,9454.194,5.0995,1,-0.61,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-0.815,False,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,9454.194,NIR,0.217,GRADED,1.0
gf_167239,pk_743883d9cf3d,26,1.0,Fe I,9463.028,4.9556,1,-1.17,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-1.25,False,False,True,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,9463.028,NIR,0.152,GRADED,1.0
gf_167243,pk_7f9108cb4a0c,26,1.0,Fe I,9507.152,4.652,1,-1.95,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-1.918,False,False,True,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,9507.152,NIR,0.085,GRADED,1.0
gf_167249,pk_c437dd69f798,26,1.0,Fe I,9550.957,4.988,1,-1.54,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-1.574,False,False,True,,DH14,0.05,10.1088/0067-0049/215/2/23,True,LAB,False,9550.957,NIR,0.086,GRADED,1.0
gf_167265,pk_a96255e29595,26,1.0,Fe I,9626.823,5.3046,1,-0.92,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-0.997,False,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,9626.823,NIR,0.135,GRADED,1.0
gf_167301,pk_bb76ffe87688,26,1.0,Fe I,9768.313,4.652,1,-2.09,PRIMARY LAB DenHartog2014,,ir_vald_9200_13000(RYA-762),lab_rya834,,,-2.164,False,False,True,,DH14,0.14,10.1088/0067-0049/215/2/23,True,LAB,False,9768.313,NIR,0.053,GRADED,1.0
