band,species,wavelength_A,lower_ep_eV,elgueta_loggf,gd_depth,gd_saturation,gd_purity,gd_gof,gd_robust,elgueta_status,failure_reasons,canonical_match,canonical_line_id,canonical_grade,canonical_gf_source,gf_sigma_dex,gradeable_currently,in_current_main_rya904,in_recent_rya1054_commit,implementation_artifact,conditioned_spectrum_reaches,coverage_note,gap_class,recommended_next_action
H,FeI,16350.675,5.966,-1.934,,,,,,unassessed,,True,gf_169422,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16360.538,6.59,-0.97,,,,,,unassessed,,True,gf_169424,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16366.337,6.364,-1.355,,,,,,unassessed,,True,gf_169428,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16377.388,6.365,-0.465,Y,Y,Y,Y,Y,robust,,True,gf_169430,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16380.407,6.311,-1.073,,,,,,unassessed,,True,gf_169431,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16380.863,6.365,-1.111,,,,,,unassessed,,True,gf_169432,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16381.204,6.365,-0.253,,,,,,unassessed,,True,gf_169433,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16381.596,6.592,-1.407,,,,,,unassessed,,True,gf_169434,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16381.814,6.39,-0.023,,,,,,unassessed,,True,gf_169435,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16382.251,6.28,0.385,,,,,,unassessed,,True,gf_169436,LAB,PRIMARY LAB Ruffoni2013,0.05,True,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
H,FeI,16384.141,6.364,-0.736,Y,Y,U,Y,N,assessed_nonrobust,purity,True,gf_169437,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16394.389,5.956,0.358,Y,Y,Y,Y,Y,robust,,True,gf_169441,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16394.51,6.365,-1.222,,,,,,unassessed,,True,gf_169442,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16396.306,6.28,-0.53,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169443,LAB,PRIMARY LAB Ruffoni2013,0.05,True,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
H,FeI,16398.167,5.921,0.111,,,,,,unassessed,,True,gf_169444,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16398.31,6.364,-0.713,,,,,,unassessed,,True,gf_169445,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16404.601,6.365,0.581,Y,Y,U,Y,N,assessed_nonrobust,purity,True,gf_169446,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16406.138,5.106,-2.614,,,,,,unassessed,,True,gf_169447,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16406.159,6.252,-1.277,,,,,,unassessed,,True,gf_169448,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16407.786,6.286,0.007,,,,,,unassessed,,True,gf_169449,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16407.972,6.39,-0.649,,,,,,unassessed,,True,gf_169450,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16409.526,6.452,-1.265,,,,,,unassessed,,True,gf_169451,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16410.388,6.277,-1.172,Y,Y,N,,N,assessed_nonrobust,purity;gof,True,gf_169452,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16412.171,6.39,-0.814,Y,Y,N,,N,assessed_nonrobust,purity;gof,True,gf_169453,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16412.968,6.286,-0.424,Y,Y,N,,N,assessed_nonrobust,purity;gof,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16414.752,6.364,-1.179,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16434.246,6.253,-1.807,,,,,,unassessed,,True,gf_169460,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16436.621,5.921,0.007,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169461,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16440.394,6.286,-0.241,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169462,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16444.816,5.828,0.663,Y,Y,Y,Y,Y,robust,,True,gf_169464,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16446.55,6.286,-0.751,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169467,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16447.159,6.4,-1.599,,,,,,unassessed,,True,gf_169468,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16450.211,6.39,-1.529,,,,,,unassessed,,True,gf_169469,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16460.368,5.607,-2.025,,,,,,unassessed,,True,gf_169472,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16466.921,6.394,0.003,Y,Y,Y,Y,Y,robust,,True,gf_169475,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16471.753,6.369,0.03,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169478,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16474.077,6.017,-0.959,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169479,VALD3,VALD3,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16476.933,6.286,-0.592,Y,Y,Y,Y,Y,robust,,True,gf_169480,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16481.228,6.394,-0.162,Y,Y,Y,Y,Y,robust,,True,gf_169482,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16486.666,5.828,0.783,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169483,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16492.536,6.206,-1.252,,,,,,unassessed,,True,gf_169486,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16494.427,6.394,-0.52,,,,,,unassessed,,True,gf_169487,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16494.5,6.369,-0.458,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169488,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16494.702,6.287,-0.626,,,,,,unassessed,,True,gf_169489,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16506.293,5.946,-0.463,Y,Y,Y,Y,Y,robust,,True,gf_169492,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16517.223,6.287,0.679,Y,Y,Y,Y,Y,robust,,True,gf_169497,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16518.94,6.394,-0.703,,,,,,unassessed,,True,gf_169498,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16519.147,6.36,-0.734,,,,,,unassessed,,True,gf_169499,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16521.511,6.287,-0.701,Y,Y,N,,N,assessed_nonrobust,purity;gof,True,gf_169502,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16522.074,6.287,0.324,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169504,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16523.846,6.394,-1.284,,,,,,unassessed,,True,gf_169505,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16524.466,6.336,0.688,Y,Y,Y,Y,Y,robust,,True,gf_169506,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16525.482,6.36,-1.28,,,,,,unassessed,,True,gf_169507,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16531.983,6.287,-0.823,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169509,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16535.557,6.336,-1.364,,,,,,unassessed,,True,gf_169510,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16537.994,6.287,-0.867,Y,Y,Y,Y,Y,robust,,True,gf_169511,LAB,PRIMARY LAB Ruffoni2013,0.08,True,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
H,FeI,16539.193,6.336,-0.119,Y,Y,Y,Y,Y,robust,,True,gf_169512,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16540.87,6.336,-0.662,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169513,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16541.423,5.946,-1.7,,,,,,unassessed,,True,gf_169514,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16541.962,6.336,0.15,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169515,LAB,PRIMARY LAB Ruffoni2013,0.06,True,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
H,FeI,16544.667,6.336,-0.029,Y,Y,Y,Y,Y,robust,,True,gf_169516,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16551.994,6.411,0.338,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169519,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16556.484,6.398,-0.901,,,,,,unassessed,,True,gf_169520,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16556.674,5.966,-1.568,,,,,,unassessed,,True,gf_169521,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16557.148,6.411,-1.083,,,,,,unassessed,,True,gf_169522,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16559.677,6.398,0.21,,,,,,unassessed,,True,gf_169523,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16560.914,5.943,-2.027,,,,,,unassessed,,True,gf_169524,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16561.764,5.979,0.243,,,,,,unassessed,,True,gf_169525,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16563.891,5.995,-2.058,,,,,,unassessed,,True,gf_169526,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16566.732,5.538,-2.124,,,,,,unassessed,,True,gf_169527,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16570.51,6.615,-0.801,,,,,,unassessed,,True,gf_169528,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16575.271,5.621,-1.492,,,,,,unassessed,,True,gf_169529,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16576.472,6.369,-1.681,,,,,,unassessed,,True,gf_169530,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16578.064,5.067,-2.009,,,,,,unassessed,,True,gf_169531,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16581.383,5.921,-0.68,,,,,,unassessed,,True,gf_169533,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16586.051,5.621,-0.753,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169537,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16601.77,6.222,-1.41,,,,,,unassessed,,True,gf_169543,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16607.633,6.342,-1.6,,,,,,unassessed,,True,gf_169546,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16607.805,6.342,-0.965,,,,,,unassessed,,True,gf_169547,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16612.206,3.397,-4.404,,,,,,unassessed,,True,gf_169550,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16612.761,6.398,0.286,Y,Y,Y,Y,Y,robust,,True,gf_169551,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16619.737,5.587,-0.856,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169552,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16632.503,5.874,-0.235,,,,,,unassessed,,True,gf_169555,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16645.231,6.342,-1.157,,,,,,unassessed,,True,gf_169561,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16645.874,5.956,-0.032,Y,Y,Y,Y,Y,robust,,True,gf_169563,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16647.246,6.342,-0.717,,,,,,unassessed,,True,gf_169566,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16648.203,6.547,-0.495,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169567,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16652.215,6.342,-0.81,,,,,,unassessed,,True,gf_169568,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16652.387,6.342,-0.433,,,,,,unassessed,,True,gf_169569,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16652.798,6.342,-0.478,,,,,,unassessed,,True,gf_169570,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16653.522,5.979,-0.153,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169571,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16659.347,6.342,-1.107,,,,,,unassessed,,True,gf_169573,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16659.519,6.342,-0.751,,,,,,unassessed,,True,gf_169574,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16659.744,6.342,-0.49,Y,Y,N,,N,assessed_nonrobust,purity;gof,True,gf_169575,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16661.379,6.342,-0.748,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169577,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16665.387,5.106,-2.12,,,,,,unassessed,,True,gf_169578,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16665.481,6.017,-0.039,Y,Y,Y,Y,Y,robust,,True,gf_169579,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16666.773,6.342,-0.645,,,,,,unassessed,,True,gf_169580,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
