holding,instrument,wavelength_air_A,raw_sibling,sibling_relation,telluric_band,correction_expected_here,absorption_available_in_raw,reduction_floor,state,holding_claim,basis,max_abs_diff,baseline_abs_diff,n
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6843.655,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6855.161,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6858.148,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_molecfit_corrected,kpno_solar_atlas,4289.08,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.444356,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,59.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4372.982,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.297988,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,57.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4488.906,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.239983,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,54.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4495.391,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.135731,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,54.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4531.636,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.140434,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,53.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4554.451,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.1118,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,52.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4565.662,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.326002,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,52.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4574.216,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.091791,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,52.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4611.184,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.283244,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,51.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4708.968,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.254017,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,49.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4720.962,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.105394,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,76.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4726.137,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.067969,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,49.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4741.069,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.127952,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,113.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4787.827,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.08527,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,110.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4807.708,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.122218,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,109.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4860.978,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.612869,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,106.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4875.877,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.146568,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,106.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4896.439,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.095948,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,105.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4905.133,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.081276,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,105.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4907.732,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.16134,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,105.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4911.529,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.158112,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,105.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4911.779,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.202691,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,104.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4933.873,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.371747,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,103.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,4934.084,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.388427,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,103.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5023.498,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.103635,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,100.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5099.077,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.258501,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,97.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5129.631,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.187673,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,96.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5285.127,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.063825,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,90.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5288.525,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.112722,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,90.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5373.709,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.119011,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,87.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5379.574,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.110795,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,87.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5403.822,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.255961,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,87.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5473.9,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.159177,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,84.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5481.438,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.216643,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,83.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5483.099,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.147491,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,83.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5493.499,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.112103,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,84.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5532.747,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.103558,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,82.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5538.516,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.074165,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,82.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5554.894,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.174749,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,82.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5563.6,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.177899,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,81.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5573.102,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.311073,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,81.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5602.767,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.373283,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,80.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5618.632,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.096465,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,80.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5638.262,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.141601,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,80.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5658.532,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.341946,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,78.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5705.992,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.177711,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,77.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5712.131,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.211102,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,77.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5717.833,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.1317,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,77.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5753.122,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.164719,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,76.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5775.081,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.121208,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,99.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5784.658,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.089077,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,99.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6003.011,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.154614,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,92.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6008.556,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.163735,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,91.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6056.005,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.133884,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,90.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6141.731,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.212256,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,87.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6232.64,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.152567,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,85.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6315.811,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.080058,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,83.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6336.823,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.197234,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,82.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6408.017,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.18162,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,81.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6627.544,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.052043,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,75.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6663.231,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.185074,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,74.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6705.101,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.084841,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,73.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6725.356,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.033032,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,73.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6841.339,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.133834,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,70.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6843.655,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.109593,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,71.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6855.161,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.136165,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,70.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6858.148,solar_kpno,"SAME ARRAY, molecfit applied in-band",,False,0.09415,0.0,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,0.0,70.0
solar_iag,iag_fts_solar_atlas,5023.498,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.093715,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5099.077,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.255542,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5129.631,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.184777,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5285.127,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.058978,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5288.525,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.108412,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5373.709,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.114256,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5379.574,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.107286,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5403.822,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.250255,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5473.9,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.1573,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5481.438,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.21347,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5483.099,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.14542,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5493.499,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.109598,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5532.747,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.1005,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5538.516,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.071539,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5554.894,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.173446,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5563.6,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.174374,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5573.102,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.307636,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5602.767,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.370789,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5618.632,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.093691,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5638.262,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.139228,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_iag,iag_fts_solar_atlas,5658.532,solar_iag_reiners2016,"SAME IAG FTS atlas, Reiners+2016 uncorrected vs Baker+2020 corrected",,False,0.338449,0.08254983,NO-TELLURIC-BAND-DECLARED,"VERIFIED-CORRECTED in all 5 discriminating band(s): O2 B-band, H2O, O2 A-band, H2O, H2O","no declared telluric band reaches this line, and the difference test has no power on this pair here — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
