# linelist_procyon.csv — Procyon (HD 61421) per-system VALD3 linelist (RYA-309)
# Generated: 2026-06-14  by scripts/intake_build_procyon.py
# Stellar params (extraction): Teff=6530 K, logg=3.96, [Fe/H]=-0.04, vmic=1.7 km/s
#   (Heiter+2015 GBS fundamental Teff/logg; HFS-ON re-extraction)
# HFS splitting: ON (VERIFIED by split-group signature — supersedes the RYA-270
#   HFS-unsplit linelist_procyon.csv, quarantined as
#   linelist_procyon_rya270_hfsoff_quarantine.csv)
# Full species retained (Fe I + Fe II for the RYA-309 Fe run; all species kept
#   for the later RYA-308 all-element row).
# Extractions merged (all HFS-ON):
#   uv      : vald_procyon_uv_hfson_raw.txt (RyanSchmitt.019514.gz), 1150-3000 A
#   optical : vald_procyon_optical_hfson_raw.txt (RyanSchmitt.019513.gz), 3000-6910 A
#   nir     : vald_procyon_nir_hfson_raw.txt (RyanSchmitt.019515.gz), 6910-11000 A
# Wavelength convention: 'vacuum' for lambda < 2000 A (VALD delivers vacuum
#   below 2000 A despite the WL_air label), 'air' for lambda >= 2000 A.
#   NO vacuum->air conversion at build — done at the spectrum-matching boundary.
# Seam duplicates dropped at band endpoints: 73
# nist_grade empty pending NIST cross-validation; blend_flag=False everywhere.
element,ion,wavelength_air_A,excitation_potential_eV,log_gf,loggf_source,nist_grade,damping_rad,damping_stark,damping_vdW,central_depth,vald_proximity_flag,blend_flag,priority,notes,extraction_source,wavelength_convention
Mn,II,2810.23474,5.3734,-1.385,VALD3,,8.37,-6.5,-7.89,0.296,1.0,False,0,,uv_019514,air
V,II,2810.2356,2.4908,-1.875,VALD3,,8.37,-6.45,-7.83,0.296,1.0,False,0,,uv_019514,air
Mn,II,2810.2361,5.3734,-1.916,VALD3,,8.37,-6.5,-7.89,0.296,1.0,False,0,,uv_019514,air
V,II,2810.23618,2.4908,-1.875,VALD3,,8.37,-6.45,-7.83,0.296,1.0,False,0,,uv_019514,air
Mn,II,2810.23797,5.3734,-1.886,VALD3,,8.37,-6.5,-7.89,0.296,1.0,False,0,,uv_019514,air
V,II,2810.23853,2.4908,-3.056,VALD3,,8.37,-6.45,-7.83,0.296,1.0,False,0,,uv_019514,air
Mn,II,2810.24005,5.3734,-2.029,VALD3,,8.37,-6.5,-7.89,0.296,1.0,False,0,,uv_019514,air
V,II,2810.24155,2.4908,-1.871,VALD3,,8.37,-6.45,-7.83,0.296,1.0,False,0,,uv_019514,air
V,II,2810.2423,2.4908,-1.871,VALD3,,8.37,-6.45,-7.83,0.296,1.0,False,0,,uv_019514,air
V,II,2810.24532,2.4908,-1.675,VALD3,,8.37,-6.45,-7.83,0.296,1.0,False,0,,uv_019514,air
Mn,II,2810.24557,4.6881,-0.374,VALD3,,8.52,-6.6,-7.87,0.787,1.0,False,0,,uv_019514,air
V,II,2810.25875,2.2756,-1.506,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.2592,2.2756,-1.284,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.25967,2.2756,-1.983,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.26037,2.2756,-1.185,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
Fe,I,2810.2605,2.9488,-0.635,VALD3,,8.26,-4.27,-7.28,0.914,1.0,False,0,,uv_019514,air
V,II,2810.26074,2.2756,-19.934,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.26166,2.2756,-1.506,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.26224,2.2756,-1.159,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.26252,2.2756,-2.129,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.26405,2.2756,-1.284,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.26482,2.2756,-1.212,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.265,2.2756,-1.499,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.26716,2.2756,-1.185,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.26812,2.2756,-1.407,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.2682,2.2756,-1.113,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.27097,2.2756,-1.159,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.27211,2.2756,-0.827,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.27549,2.2756,-1.212,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
V,II,2810.27673,2.2756,-0.599,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
Fe,I,2810.2782,2.845,-2.154,VALD3,,7.72,-4.71,-7.37,0.6,1.0,False,1,,uv_019514,air
V,II,2810.28073,2.2756,-1.407,VALD3,,8.49,-6.49,-7.86,0.886,1.0,False,0,,uv_019514,air
Ti,II,2810.2987,1.2369,-1.05,VALD3,,8.26,-6.49,-7.83,0.947,1.0,False,0,,uv_019514,air
Fe,I,2810.30363,2.8654,-1.653,VALD3,,7.4,-4.28,-7.16,0.813,1.0,False,0,,uv_019514,air
Cr,II,2810.46205,6.0441,-1.032,VALD3,,8.75,-5.65,-7.66,0.1,1.0,False,0,,uv_019514,air
Cr,I,2810.49413,3.0869,-0.028,VALD3,,8.54,-5.5,-7.58,0.5,1.0,False,0,,uv_019514,air
Fe,I,2810.60847,3.0385,-1.677,VALD3,,7.64,-3.65,-7.11,0.757,1.0,False,1,,uv_019514,air
Fe,I,2810.76083,2.8755,-2.035,VALD3,,7.4,-4.33,-7.16,0.654,1.0,False,1,,uv_019514,air
Cr,II,2810.80604,3.8538,-1.523,VALD3,,8.31,-6.5,-7.86,0.742,1.0,False,0,,uv_019514,air
Fe,I,2810.83228,2.7275,-2.337,VALD3,,8.19,-4.98,-7.45,0.551,1.0,False,1,,uv_019514,air
Co,II,2810.84708,1.2166,-3.453,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.8488,1.2166,-2.466,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.85063,1.2166,-3.243,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.85212,1.2166,-2.624,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.85374,1.2166,-3.17,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.85384,1.2166,-3.453,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.855,1.2166,-2.8,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.8564,1.2166,-3.167,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.85649,1.2166,-3.243,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.85743,1.2166,-2.999,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.85862,1.2166,-3.217,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.85869,1.2166,-3.17,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.85943,1.2166,-3.223,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.8604,1.2166,-3.331,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.86046,1.2166,-3.167,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.86098,1.2166,-3.466,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.86174,1.2166,-3.56,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.86178,1.2166,-3.217,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.86208,1.2166,-3.696,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.86266,1.2166,-3.331,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.86275,1.2166,-3.707,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Co,II,2810.86309,1.2166,-3.56,VALD3,,8.54,-6.54,-7.91,0.916,1.0,False,0,,uv_019514,air
Cr,II,2810.88215,5.8712,-0.476,VALD3,,8.51,-6.47,-7.782,0.383,1.0,False,0,,uv_019514,air
Zr,II,2810.916,0.7578,-0.48,VALD3,,0.0,0.0,0.0,0.752,1.0,False,0,,uv_019514,air
Gd,II,2810.926,0.4925,-0.344,VALD3,,0.0,0.0,0.0,0.077,1.0,False,0,,uv_019514,air
Fe,I,2810.99297,3.0713,-2.578,VALD3,,7.42,-4.13,-7.07,0.231,1.0,False,1,,uv_019514,air
Cr,II,2811.04522,5.6623,-0.006,VALD3,,8.55,-6.49,-7.854,0.71,1.0,False,0,,uv_019514,air
Mg,I,2811.048,5.9459,0.129,VALD3,,8.86,0.0,0.0,0.827,1.0,False,0,,uv_019514,air
Mg,I,2811.05,5.9459,-0.586,VALD3,,8.85,0.0,0.0,0.635,1.0,False,0,,uv_019514,air
Mg,I,2811.051,5.9459,-0.602,VALD3,,8.85,0.0,0.0,0.627,1.0,False,0,,uv_019514,air
Co,I,2811.09806,2.1367,-3.453,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.10357,2.1367,-3.043,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.10851,2.1367,-2.821,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.11131,2.1367,-2.339,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Mg,I,2811.112,5.9459,0.064,VALD3,,0.0,0.0,0.0,0.818,1.0,False,0,,uv_019514,air
Co,I,2811.11289,2.1367,-2.696,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.11467,2.1367,-2.143,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.11672,2.1366,-2.645,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.11742,2.1367,-2.089,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.11959,2.1367,-2.111,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.12002,2.1366,-2.675,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.1212,2.1367,-2.202,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.12226,2.1366,-2.39,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.12669,2.1367,-1.499,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.12673,2.1367,-2.645,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.12789,2.1367,-2.257,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.12792,2.1367,-1.64,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.12849,2.1367,-2.002,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Co,I,2811.12851,2.1367,-1.804,VALD3,,7.83,-4.35,-7.51,0.275,1.0,False,0,,uv_019514,air
Fe,I,2811.16276,1.5574,-2.545,VALD3,,8.07,-6.24,-7.77,0.871,1.0,False,0,,uv_019514,air
Cr,I,2811.16853,2.8719,-0.546,VALD3,,8.44,-5.53,-7.69,0.3,1.0,False,0,,uv_019514,air
Mn,II,2811.25861,4.0737,-2.195,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Mn,II,2811.25949,4.0737,-2.739,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Mn,II,2811.26229,4.0737,-2.292,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Mn,II,2811.26317,4.0737,-2.03,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Mn,II,2811.26463,4.0737,-2.706,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Fe,II,2811.26862,3.1528,-1.858,VALD3,,8.48,-6.53,-7.9,0.936,1.0,False,0,,uv_019514,air
Mn,II,2811.2693,4.0737,-1.928,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Mn,II,2811.27076,4.0737,-1.944,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Mn,II,2811.27279,4.0737,-2.852,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Mn,II,2811.27934,4.0738,-1.676,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Mn,II,2811.28137,4.0738,-1.954,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Mn,II,2811.28397,4.0738,-3.217,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Mn,II,2811.2924,4.0738,-1.476,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Mn,II,2811.295,4.0738,-2.12,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Mn,II,2811.30848,4.0738,-1.308,VALD3,,8.68,-6.49,-7.87,0.826,1.0,False,0,,uv_019514,air
Cr,II,2811.35464,3.7381,-2.408,VALD3,,8.35,-6.56,-7.802,0.302,1.0,False,0,,uv_019514,air
OH,I,2811.37615,0.0952,-2.775,VALD3,,0.0,0.0,0.0,0.054,1.0,False,0,,uv_019514,air
Mn,II,2811.4163,4.074,-3.135,VALD3,,8.68,-6.49,-7.87,0.636,1.0,False,0,,uv_019514,air
Mn,II,2811.41718,4.074,-2.591,VALD3,,8.68,-6.49,-7.87,0.636,1.0,False,0,,uv_019514,air
Mn,II,2811.41995,4.074,-2.591,VALD3,,8.68,-6.49,-7.87,0.636,1.0,False,0,,uv_019514,air
Mn,II,2811.42083,4.074,-4.135,VALD3,,8.68,-6.49,-7.87,0.636,1.0,False,0,,uv_019514,air
Mn,II,2811.42229,4.074,-2.403,VALD3,,8.68,-6.49,-7.87,0.636,1.0,False,0,,uv_019514,air
Mn,II,2811.42692,4.074,-2.403,VALD3,,8.68,-6.49,-7.87,0.636,1.0,False,0,,uv_019514,air
Mn,II,2811.42838,4.074,-2.771,VALD3,,8.68,-6.49,-7.87,0.636,1.0,False,0,,uv_019514,air
Mn,II,2811.43041,4.074,-2.373,VALD3,,8.68,-6.49,-7.87,0.636,1.0,False,0,,uv_019514,air
Mn,II,2811.4369,4.074,-2.373,VALD3,,8.68,-6.49,-7.87,0.636,1.0,False,0,,uv_019514,air
Mn,II,2811.43894,4.074,-2.23,VALD3,,8.68,-6.49,-7.87,0.636,1.0,False,0,,uv_019514,air
Mn,II,2811.44154,4.074,-2.516,VALD3,,8.68,-6.49,-7.87,0.636,1.0,False,0,,uv_019514,air
Mn,II,2811.4499,4.074,-2.516,VALD3,,8.68,-6.49,-7.87,0.636,1.0,False,0,,uv_019514,air
Mn,II,2811.4525,4.074,-1.872,VALD3,,8.68,-6.49,-7.87,0.636,1.0,False,0,,uv_019514,air
Cr,II,2811.45703,6.8047,-0.171,VALD3,,8.64,-6.41,-7.734,0.173,1.0,False,0,,uv_019514,air
Cr,II,2811.46217,3.8644,-1.593,VALD3,,8.54,-6.5,-7.856,0.709,1.0,False,0,,uv_019514,air
Co,I,2811.4906,1.8825,-2.872,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.49279,1.8825,-2.617,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.49315,1.8825,-2.484,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.49388,1.8825,-2.902,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.49643,1.8825,-2.429,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.49756,1.8825,-2.229,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.49861,1.8825,-2.872,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.50193,1.8825,-2.338,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.50388,1.8826,-2.031,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.50521,1.8825,-2.923,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.50934,1.8826,-2.316,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Mn,II,2811.50938,5.9906,-0.238,VALD3,,8.5,-6.49,-7.88,0.33,1.0,False,0,,uv_019514,air
Co,I,2811.51218,1.8826,-1.867,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.51371,1.8826,-3.048,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.51873,1.8826,-2.37,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.52253,1.8826,-1.726,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.52419,1.8826,-3.27,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.53017,1.8826,-2.566,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Co,I,2811.53673,1.8826,-3.68,VALD3,,7.85,-4.58,-7.48,0.267,1.0,False,0,,uv_019514,air
Fe,I,2811.59391,2.8316,-3.397,VALD3,,7.79,-4.84,-7.4,0.06,1.0,False,1,,uv_019514,air
V,II,2811.59758,2.3757,-1.716,VALD3,,8.44,-6.45,-7.85,0.219,1.0,False,0,,uv_019514,air
V,II,2811.59804,2.3757,-1.813,VALD3,,8.44,-6.45,-7.85,0.219,1.0,False,0,,uv_019514,air
V,II,2811.5984,2.3757,-1.938,VALD3,,8.44,-6.45,-7.85,0.219,1.0,False,0,,uv_019514,air
Fe,I,2811.77161,2.9904,-2.947,VALD3,,7.15,-4.35,-7.23,0.121,1.0,False,1,,uv_019514,air
Mg,I,2811.777,5.9459,-0.602,VALD3,,8.86,0.0,0.0,0.627,1.0,False,0,,uv_019514,air
Mg,I,2811.78,5.9459,-0.125,VALD3,,8.85,0.0,0.0,0.784,1.0,False,0,,uv_019514,air
OH,I,2811.79249,0.1273,-2.699,VALD3,,0.0,0.0,0.0,0.061,1.0,False,0,,uv_019514,air
Ti,I,2811.85402,1.0666,-0.657,VALD3,,8.04,-5.13,-7.44,0.316,1.0,False,0,,uv_019514,air
Fe,I,2811.90179,2.9904,-2.366,VALD3,,7.29,-4.61,-7.28,0.389,1.0,False,1,,uv_019514,air
V,II,2811.97286,2.3763,-2.135,VALD3,,8.44,-6.47,-7.85,0.218,1.0,False,0,,uv_019514,air
V,II,2811.97322,2.3763,-2.39,VALD3,,8.44,-6.47,-7.85,0.218,1.0,False,0,,uv_019514,air
V,II,2811.98229,2.3763,-2.131,VALD3,,8.44,-6.47,-7.85,0.218,1.0,False,0,,uv_019514,air
V,II,2811.98276,2.3763,-3.316,VALD3,,8.44,-6.47,-7.85,0.218,1.0,False,0,,uv_019514,air
V,II,2811.98311,2.3763,-2.135,VALD3,,8.44,-6.47,-7.85,0.218,1.0,False,0,,uv_019514,air
V,II,2811.99501,2.3763,-1.935,VALD3,,8.44,-6.47,-7.85,0.218,1.0,False,0,,uv_019514,air
V,II,2811.99547,2.3763,-2.131,VALD3,,8.44,-6.47,-7.85,0.218,1.0,False,0,,uv_019514,air
Cr,II,2811.99916,4.1682,0.448,VALD3,,8.41,-6.49,-7.863,0.943,1.0,False,0,,uv_019514,air
Cr,II,2812.00407,4.7812,-0.16,VALD3,,8.51,-6.49,-7.857,0.857,1.0,False,0,,uv_019514,air
Ti,II,2812.0218,1.161,-2.32,VALD3,,8.32,-6.47,-7.82,0.804,1.0,False,0,,uv_019514,air
Fe,I,2812.02906,2.8654,-3.161,VALD3,,8.84,-5.75,-7.8,0.095,1.0,False,1,,uv_019514,air
Fe,I,2812.0403,2.7275,-1.273,VALD3,,8.01,-6.06,-7.75,0.884,1.0,False,0,,uv_019514,air
V,II,2812.14783,2.3763,-2.538,VALD3,,8.45,-6.47,-7.85,0.25,1.0,False,0,,uv_019514,air
V,II,2812.14904,2.3763,-2.283,VALD3,,8.45,-6.47,-7.85,0.25,1.0,False,0,,uv_019514,air
V,II,2812.1499,2.3763,-2.267,VALD3,,8.45,-6.47,-7.85,0.25,1.0,False,0,,uv_019514,air
V,II,2812.15616,2.3763,-2.083,VALD3,,8.45,-6.47,-7.85,0.25,1.0,False,0,,uv_019514,air
V,II,2812.15772,2.3763,-2.163,VALD3,,8.45,-6.47,-7.85,0.25,1.0,False,0,,uv_019514,air
V,II,2812.15893,2.3763,-2.538,VALD3,,8.45,-6.47,-7.85,0.25,1.0,False,0,,uv_019514,air
V,II,2812.16698,2.3763,-1.79,VALD3,,8.45,-6.47,-7.85,0.25,1.0,False,0,,uv_019514,air
V,II,2812.16888,2.3763,-2.279,VALD3,,8.45,-6.47,-7.85,0.25,1.0,False,0,,uv_019514,air
V,II,2812.17044,2.3763,-2.978,VALD3,,8.45,-6.47,-7.85,0.25,1.0,False,0,,uv_019514,air
Fe,I,2812.20611,2.5881,-2.94,VALD3,,8.23,-5.45,-7.73,0.254,1.0,False,1,,uv_019514,air
Mn,II,2812.26315,4.6926,-0.172,VALD3,,8.53,-6.61,-7.87,0.828,1.0,False,0,,uv_019514,air
Fe,I,2812.30239,1.6079,-3.038,VALD3,,8.39,-5.77,-7.71,0.714,1.0,False,1,,uv_019514,air
Cr,II,2812.31101,5.8734,-1.247,VALD3,,8.51,-6.47,-7.775,0.084,1.0,False,0,,uv_019514,air
Mn,II,2812.32802,4.6926,-0.911,VALD3,,8.54,-6.61,-7.87,0.56,1.0,False,0,,uv_019514,air
Ni,I,2812.34844,3.3799,-0.346,VALD3,,7.88,-3.38,-7.28,0.801,1.0,False,0,,uv_019514,air
Ti,II,2812.36727,5.0584,-0.14,VALD3,,8.86,-5.8,-7.71,0.172,1.0,False,0,,uv_019514,air
Fe,I,2812.43001,3.2515,-2.044,VALD3,,7.39,-2.63,-6.96,0.444,1.0,False,1,,uv_019514,air
Fe,II,2812.49331,3.1973,-1.856,VALD3,,8.49,-6.52,-7.89,0.933,1.0,False,0,,uv_019514,air
Fe,I,2812.50352,2.998,-1.408,VALD3,,7.65,-3.75,-7.12,0.838,1.0,False,0,,uv_019514,air
Mn,II,2812.52346,4.693,-0.701,VALD3,,8.53,-6.61,-7.87,0.67,1.0,False,0,,uv_019514,air
OH,I,2812.58495,0.1638,-2.635,VALD3,,0.0,0.0,0.0,0.065,1.0,False,0,,uv_019514,air
Mn,II,2812.58835,4.693,0.15,VALD3,,8.54,-6.61,-7.87,0.871,1.0,False,0,,uv_019514,air
Fe,II,2812.67991,3.7677,-3.016,VALD3,,8.59,-6.51,-7.893,0.592,1.0,False,1,,uv_019514,air
Mn,II,2812.71259,5.9925,-0.396,VALD3,,8.5,-6.49,-7.88,0.256,1.0,False,0,,uv_019514,air
Ti,II,2812.76997,1.2313,-3.525,VALD3,,8.26,-6.41,-7.83,0.126,1.0,False,0,,uv_019514,air
Mn,II,2812.77591,4.34,-1.369,VALD3,,8.6,-6.54,-7.86,0.466,1.0,False,0,,uv_019514,air
Mn,I,2812.84326,2.1782,-1.37,VALD3,,7.43,-6.17,-7.78,0.344,1.0,False,0,,uv_019514,air
Fe,I,2812.89273,3.0173,-2.546,VALD3,,7.67,-3.29,-7.13,0.267,1.0,False,1,,uv_019514,air
Fe,I,2812.90777,2.9398,-1.902,VALD3,,7.76,-3.39,-7.14,0.695,1.0,False,1,,uv_019514,air
Mn,I,2812.95257,3.1344,-1.207,VALD3,,7.96,-5.75,-7.75,0.092,1.0,False,0,,uv_019514,air
Cr,II,2812.96088,3.9094,-2.223,VALD3,,8.38,-6.52,-7.795,0.325,1.0,False,0,,uv_019514,air
Ti,I,2812.97402,1.046,-1.083,VALD3,,8.1,-5.23,-7.45,0.136,1.0,False,0,,uv_019514,air
Mn,II,2813.11785,4.6926,-0.797,VALD3,,8.52,-6.6,-7.87,0.623,1.0,False,0,,uv_019514,air
Fe,I,2813.13028,3.0176,-2.644,VALD3,,7.67,-3.29,-7.13,0.223,1.0,False,1,,uv_019514,air
Fe,I,2813.28624,0.9146,-0.35,VALD3,,7.78,-6.17,-7.82,0.984,1.0,False,0,,uv_019514,air
Fe,I,2813.3115,2.2786,-2.283,VALD3,,7.81,-4.17,-7.53,0.784,1.0,False,1,,uv_019514,air
Fe,I,2813.35845,2.9488,-2.767,VALD3,,7.22,-4.13,-7.11,0.197,1.0,False,1,,uv_019514,air
Mn,I,2813.4682,2.1782,-1.799,VALD3,,7.35,-6.17,-7.78,0.152,1.0,False,0,,uv_019514,air
Mn,I,2813.48308,3.1353,-0.543,VALD3,,7.96,-5.75,-7.75,0.362,1.0,False,0,,uv_019514,air
Ti,II,2813.50755,5.2332,-0.442,VALD3,,8.86,-5.61,-7.64,0.062,1.0,False,0,,uv_019514,air
Cr,II,2813.53067,3.8581,-1.661,VALD3,,8.31,-6.5,-7.864,0.678,1.0,False,0,,uv_019514,air
Fe,II,2813.61628,3.2213,-1.242,VALD3,,8.49,-6.53,-7.9,0.958,0.7467556220113383,False,0,,uv_019514,air
OH,I,2813.76992,0.2047,-2.579,VALD3,,0.0,0.0,0.0,0.077,1.0,False,0,,uv_019514,air
Fe,I,2813.84294,3.0385,-1.567,VALD3,,7.61,-3.77,-7.12,0.796,1.0,False,1,,uv_019514,air
Hf,II,2813.87,0.3783,-0.89,VALD3,,0.0,0.0,0.0,0.114,1.0,False,0,,uv_019514,air
Eu,II,2813.93,0.0,-0.24,VALD3,,0.0,0.0,0.0,0.319,1.0,False,0,,uv_019514,air
Mn,I,2813.93308,3.7716,-0.9,VALD3,,8.11,-4.28,-7.22,0.063,1.0,False,0,,uv_019514,air
Mn,I,2813.97189,2.1637,-0.399,VALD3,,8.1,-5.08,-7.7,0.841,1.0,False,0,,uv_019514,air
Mn,I,2813.97981,2.1637,-1.167,VALD3,,8.09,-5.08,-7.7,0.496,1.0,False,0,,uv_019514,air
Mn,I,2813.98853,2.1637,-0.13,VALD3,,8.1,-5.09,-7.7,0.876,1.0,False,0,,uv_019514,air
