line_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew
gf_036976,24,1,Cr I,6152.675,4.208,1,-1.821,K10,,synth(GES),pending,-1.821,,-1.759,True,False,True,
gf_036977,24,1,Cr I,6152.741,5.756,1,-3.51,K10,,synth(GES),single_source,-3.51,,,True,False,False,
gf_036978,24,1,Cr I,6152.772,5.914,1,-4.719,K10,,synth(GES),single_source,-4.719,,,True,False,False,
gf_036979,24,1,Cr I,6152.986,5.914,1,-8.505,K10,,synth(GES),single_source,-8.505,,,True,False,False,
gf_036980,24,1,Cr I,6153.461,3.892,1,-3.736,K10,,synth(GES),single_source,-3.736,,,True,False,False,
gf_036981,24,1,Cr I,6154.4432,4.802,1,-0.344,VALD3,,linelist(VALD3),single_source,,,-0.344,False,False,True,
gf_036982,24,1,Cr I,6154.475,4.802,1,-0.481,K10,,synth(GES),single_source,-0.481,,,True,False,False,
gf_036983,24,1,Cr I,6159.424,3.449,1,-1.705,K10,,synth(GES),pending,-1.705,,-1.787,True,False,True,
gf_036984,24,1,Cr I,6159.628,6.182,1,-2.053,K10,,synth(GES),single_source,-2.053,,,True,False,False,
gf_036985,24,1,Cr I,6161.372,3.45,1,-4.666,K10,,synth(GES),single_source,-4.666,,,True,False,False,
gf_036986,24,1,Cr I,6161.996,4.44,1,-5.969,K10,,synth(GES),single_source,-5.969,,,True,False,False,
gf_036987,24,1,Cr I,6162.107,5.822,1,-6.492,K10,,synth(GES),single_source,-6.492,,,True,False,False,
gf_036988,24,1,Cr I,6162.457,6.054,3,-4.0468,K10,,synth(GES),single_source,-4.0468,,,True,False,False,
gf_036989,24,1,Cr I,6162.584,5.915,1,-8.278,K10,,synth(GES),single_source,-8.278,,,True,False,False,
gf_036990,24,1,Cr I,6162.821,4.575,1,-6.131,K10,,synth(GES),single_source,-6.131,,,True,False,False,
gf_036991,24,1,Cr I,6162.947,4.785,1,-1.298,K10,,synth(GES),pending,-1.298,,-1.651,True,False,True,
gf_036992,24,1,Cr I,6168.024,3.89,1,-3.67,K10,,synth(GES),single_source,-3.67,,,True,False,False,
gf_036993,24,1,Cr I,6168.05,5.18,1,-3.854,K10,,synth(GES),single_source,-3.854,,,True,False,False,
gf_036994,24,1,Cr I,6168.233,4.785,1,-0.987,K10,,synth(GES),pending,-0.987,,-0.589,True,False,True,
gf_036995,24,1,Cr I,6169.307,4.44,1,-4.904,K10,,synth(GES),single_source,-4.904,,,True,False,False,
gf_036996,24,1,Cr I,6169.358,1.004,2,-7.7503,K10,,synth(GES),single_source,-7.7503,,,True,False,False,
gf_036997,24,1,Cr I,6169.985,5.466,1,-3.599,K10,,synth(GES),single_source,-3.599,,,True,False,False,
gf_036998,24,1,Cr I,6170.063,5.18,1,-5.534,K10,,synth(GES),single_source,-5.534,,,True,False,False,
gf_036999,24,1,Cr I,6170.374,5.914,1,-5.927,K10,,synth(GES),single_source,-5.927,,,True,False,False,
gf_037000,24,1,Cr I,6170.589,5.914,2,-3.6704,K10,,synth(GES),single_source,-3.6704,,,True,False,False,
gf_037001,24,1,Cr I,6170.67,4.446,1,-4.508,K10,,synth(GES),single_source,-4.508,,,True,False,False,
gf_037002,24,1,Cr I,6171.166,5.914,2,-4.0998,K10,,synth(GES),single_source,-4.0998,,,True,False,False,
gf_037003,24,1,Cr I,6171.395,5.467,1,-2.976,K10,,synth(GES),single_source,-2.976,,,True,False,False,
gf_037004,24,1,Cr I,6171.52,4.778,1,-4.515,K10,,synth(GES),single_source,-4.515,,,True,False,False,
gf_037005,24,1,Cr I,6171.542,4.204,1,-2.209,K10,,synth(GES),pending,-2.209,,-2.266,True,False,True,
gf_037006,24,1,Cr I,6171.627,4.44,1,-4.636,K10,,synth(GES),single_source,-4.636,,,True,False,False,
gf_037007,24,1,Cr I,6172.04,4.106,1,-1.275,K10,,synth(GES),pending,-1.275,,-1.285,True,False,True,
gf_037008,24,1,Cr I,6172.051,5.915,1,-5.877,K10,,synth(GES),single_source,-5.877,,,True,False,False,
gf_037009,24,1,Cr I,6172.767,3.556,1,-4.997,K10,,synth(GES),single_source,-4.997,,,True,False,False,
gf_037010,24,1,Cr I,6173.828,3.556,1,-3.693,K10,,synth(GES),single_source,-3.693,,,True,False,False,
gf_037011,24,1,Cr I,6174.426,1.004,1,-7.867,K10,,synth(GES),single_source,-7.867,,,True,False,False,
gf_037012,24,1,Cr I,6176.025,1.004,1,-7.521,K10,,synth(GES),single_source,-7.521,,,True,False,False,
gf_037013,24,1,Cr I,6178.409,3.845,1,-4.419,K10,,synth(GES),single_source,-4.419,,,True,False,False,
gf_037014,24,1,Cr I,6178.615,5.915,1,-4.852,K10,,synth(GES),single_source,-4.852,,,True,False,False,
gf_037015,24,1,Cr I,6178.764,4.449,1,-6.841,K10,,synth(GES),single_source,-6.841,,,True,False,False,
gf_037016,24,1,Cr I,6179.146,3.85,1,-5.194,K10,,synth(GES),single_source,-5.194,,,True,False,False,
gf_037017,24,1,Cr I,6179.489,4.575,1,-7.514,K10,,synth(GES),single_source,-7.514,,,True,False,False,
gf_037018,24,1,Cr I,6180.373,4.159,1,-5.973,K10,,synth(GES),single_source,-5.973,,,True,False,False,
gf_037019,24,1,Cr I,6180.676,6.097,1,-3.404,K10,,synth(GES),single_source,-3.404,,,True,False,False,
gf_037020,24,1,Cr I,6180.957,3.849,1,-5.214,K10,,synth(GES),single_source,-5.214,,,True,False,False,
gf_037021,24,1,Cr I,6181.462,3.85,2,-5.0593,K10,,synth(GES),single_source,-5.0593,,,True,False,False,
gf_037022,24,1,Cr I,6181.864,5.465,1,-3.272,K10,,synth(GES),single_source,-3.272,,,True,False,False,
gf_037023,24,1,Cr I,6182.554,4.208,1,-2.935,K10,,synth(GES),single_source,-2.935,,,True,False,False,
gf_037024,24,1,Cr I,6183.103,4.446,1,-5.587,K10,,synth(GES),single_source,-5.587,,,True,False,False,
gf_037025,24,1,Cr I,6183.365,4.532,1,-1.927,K10,,synth(GES),single_source,-1.927,,,True,False,False,
gf_037026,24,1,Cr I,6183.4059,4.5319,1,-1.955,VALD3,,linelist(VALD3),single_source,,,-1.955,False,False,True,
gf_037027,24,1,Cr I,6187.137,5.111,1,-0.86,K10,,synth(GES),pending,-0.86,,-0.831,True,False,True,
gf_037028,24,1,Cr I,6189.212,5.466,1,-2.95,K10,,synth(GES),single_source,-2.95,,,True,False,False,
gf_037029,24,1,Cr I,6189.794,4.204,1,-3.255,K10,,synth(GES),single_source,-3.255,,,True,False,False,
gf_037030,24,1,Cr I,6190.325,6.021,1,-4.069,K10,,synth(GES),single_source,-4.069,,,True,False,False,
gf_037031,24,1,Cr I,6190.623,3.079,1,-5.888,K10,,synth(GES),single_source,-5.888,,,True,False,False,
gf_037032,24,1,Cr I,6190.635,4.697,1,-2.635,K10,,synth(GES),single_source,-2.635,,,True,False,False,
gf_037033,24,1,Cr I,6191.039,5.111,1,-1.803,K10,,synth(GES),single_source,-1.803,,,True,False,False,
gf_037034,24,1,Cr I,6191.815,3.087,1,-5.424,K10,,synth(GES),single_source,-5.424,,,True,False,False,
gf_037035,24,1,Cr I,6191.915,3.092,1,-6.397,K10,,synth(GES),single_source,-6.397,,,True,False,False,
gf_037036,24,1,Cr I,6191.976,6.182,1,-3.63,K10,,synth(GES),single_source,-3.63,,,True,False,False,
gf_037037,24,1,Cr I,6192.877,3.698,1,-4.179,K10,,synth(GES),single_source,-4.179,,,True,False,False,
gf_037038,24,1,Cr I,6193.177,4.535,1,-1.04,K10,,synth(GES),single_source,-1.04,,-1.036,True,False,True,
gf_037039,24,1,Cr I,6196.558,4.389,1,-2.603,K10,,synth(GES),single_source,-2.603,,,True,False,False,
gf_037040,24,1,Cr I,6199.984,5.782,1,-8.407,K10,,synth(GES),single_source,-8.407,,,True,False,False,
gf_037041,24,1,Cr I,6200.637,4.207,1,-4.044,K10,,synth(GES),single_source,-4.044,,,True,False,False,
gf_037042,24,1,Cr I,6200.872,4.208,1,-2.84,K10,,synth(GES),single_source,-2.84,,,True,False,False,
gf_037043,24,1,Cr I,6201.136,5.65,1,-5.119,K10,,synth(GES),single_source,-5.119,,,True,False,False,
gf_037044,24,1,Cr I,6202.356,3.113,1,-6.654,K10,,synth(GES),single_source,-6.654,,,True,False,False,
gf_037045,24,1,Cr I,6203.047,3.845,1,-6.617,K10,,synth(GES),single_source,-6.617,,,True,False,False,
gf_037046,24,1,Cr I,6203.396,3.464,1,-4.482,K10,,synth(GES),single_source,-4.482,,,True,False,False,
gf_037047,24,1,Cr I,6204.736,4.204,1,-2.519,K10,,synth(GES),single_source,-2.519,,,True,False,False,
gf_037048,24,1,Cr I,6208.055,5.914,2,-3.6022,K10,,synth(GES),single_source,-3.6022,,,True,False,False,
gf_037049,24,1,Cr I,6208.4,3.092,1,-6.629,K10,,synth(GES),single_source,-6.629,,,True,False,False,
gf_037050,24,1,Cr I,6208.951,5.915,2,-4.5607,K10,,synth(GES),single_source,-4.5607,,,True,False,False,
gf_037051,24,1,Cr I,6209.497,6.014,1,-4.124,K10,,synth(GES),single_source,-4.124,,,True,False,False,
gf_037052,24,1,Cr I,6210.161,5.699,2,-5.091,K10,,synth(GES),single_source,-5.091,,,True,False,False,
gf_037053,24,1,Cr I,6210.472,3.847,1,-3.535,K10,,synth(GES),single_source,-3.535,,,True,False,False,
gf_037054,24,1,Cr I,6210.936,5.915,1,-5.951,K10,,synth(GES),single_source,-5.951,,,True,False,False,
gf_037055,24,1,Cr I,6211.025,6.033,1,-3.86,K10,,synth(GES),single_source,-3.86,,,True,False,False,
gf_037056,24,1,Cr I,6214.144,4.802,1,-0.631,K10,,synth(GES),pending,-0.631,,-0.966,True,False,True,
gf_037057,24,1,Cr I,6215.867,4.208,1,-3.16,K10,,synth(GES),single_source,-3.16,,,True,False,False,
gf_037058,24,1,Cr I,6217.407,4.697,1,-2.574,K10,,synth(GES),single_source,-2.574,,,True,False,False,
gf_037059,24,1,Cr I,6218.235,5.914,1,-5.487,K10,,synth(GES),single_source,-5.487,,,True,False,False,
gf_037060,24,1,Cr I,6218.776,6.03,1,-4.461,K10,,synth(GES),single_source,-4.461,,,True,False,False,
gf_037061,24,1,Cr I,6218.821,5.914,1,-5.009,K10,,synth(GES),single_source,-5.009,,,True,False,False,
gf_037062,24,1,Cr I,6218.9199,4.8244,1,-1.023,VALD3,,linelist(VALD3),single_source,,,-1.023,False,False,True,
gf_037063,24,1,Cr I,6218.95,4.824,1,-0.733,K10,,synth(GES),single_source,-0.733,,,True,False,False,
gf_037064,24,1,Cr I,6219.034,5.915,1,-4.056,K10,,synth(GES),single_source,-4.056,,,True,False,False,
gf_037065,24,1,Cr I,6219.181,5.914,1,-5.985,K10,,synth(GES),single_source,-5.985,,,True,False,False,
gf_037066,24,1,Cr I,6219.187,4.785,1,-0.599,K10,,synth(GES),single_source,-0.599,,,True,False,False,
gf_037067,24,1,Cr I,6219.2112,4.7854,1,-1.009,VALD3,,linelist(VALD3),single_source,,,-1.009,False,False,True,
gf_037068,24,1,Cr I,6219.399,5.914,1,-6.041,K10,,synth(GES),single_source,-6.041,,,True,False,False,
gf_037069,24,1,Cr I,6219.518,4.802,1,-1.376,K10,,synth(GES),pending,-1.376,,-1.072,True,False,True,
gf_037070,24,1,Cr I,6219.72,5.915,1,-4.924,K10,,synth(GES),single_source,-4.924,,,True,False,False,
gf_037071,24,1,Cr I,6219.986,5.914,1,-5.133,K10,,synth(GES),single_source,-5.133,,,True,False,False,
gf_037072,24,1,Cr I,6221.41,5.768,1,-4.58,K10,,synth(GES),single_source,-4.58,,,True,False,False,
gf_037073,24,1,Cr I,6221.837,5.699,1,-5.974,K10,,synth(GES),single_source,-5.974,,,True,False,False,
gf_037074,24,1,Cr I,6221.909,6.115,1,-2.683,K10,,synth(GES),single_source,-2.683,,,True,False,False,
gf_037075,24,1,Cr I,6221.947,4.575,1,-8.602,K10,,synth(GES),single_source,-8.602,,,True,False,False,
gf_037076,24,1,Cr I,6222.565,5.914,1,-4.523,K10,,synth(GES),single_source,-4.523,,,True,False,False,
gf_037077,24,1,Cr I,6222.783,5.914,1,-4.691,K10,,synth(GES),single_source,-4.691,,,True,False,False,
gf_037078,24,1,Cr I,6223.6641,4.8244,1,-1.044,VALD3,,linelist(VALD3),single_source,,,-1.044,False,False,True,
gf_037079,24,1,Cr I,6223.697,4.824,1,-1.157,K10,,synth(GES),single_source,-1.157,,,True,False,False,
gf_037080,24,1,Cr I,6224.876,3.847,1,-2.738,K10,,synth(GES),single_source,-2.738,,,True,False,False,
gf_037081,24,1,Cr I,6228.463,6.021,1,-3.823,K10,,synth(GES),single_source,-3.823,,,True,False,False,
gf_037082,24,1,Cr I,6228.648,5.756,1,-3.683,K10,,synth(GES),single_source,-3.683,,,True,False,False,
gf_037083,24,1,Cr I,6229.163,4.785,1,-3.24,K10,,synth(GES),single_source,-3.24,,,True,False,False,
gf_037084,24,1,Cr I,6229.224,6.021,1,-4.009,K10,,synth(GES),single_source,-4.009,,,True,False,False,
gf_037085,24,1,Cr I,6229.288,4.855,1,-5.855,K10,,synth(GES),single_source,-5.855,,,True,False,False,
gf_037086,24,1,Cr I,6229.792,4.193,1,-3.14,K10,,synth(GES),single_source,-3.14,,,True,False,False,
gf_037087,24,1,Cr I,6229.821,3.122,1,-5.193,K10,,synth(GES),single_source,-5.193,,,True,False,False,
gf_037088,24,1,Cr I,6229.887,5.8,1,-8.919,K10,,synth(GES),single_source,-8.919,,,True,False,False,
gf_037089,24,1,Cr I,6230.224,4.175,1,-3.921,K10,,synth(GES),single_source,-3.921,,,True,False,False,
gf_037090,24,1,Cr I,6230.392,3.845,1,-3.835,K10,,synth(GES),single_source,-3.835,,,True,False,False,
gf_037091,24,1,Cr I,6231.028,4.159,1,-4.614,K10,,synth(GES),single_source,-4.614,,,True,False,False,
gf_037092,24,1,Cr I,6231.582,3.98,1,-4.636,K10,,synth(GES),single_source,-4.636,,,True,False,False,
gf_037093,24,1,Cr I,6231.837,3.092,1,-5.829,K10,,synth(GES),single_source,-5.829,,,True,False,False,
gf_037094,24,1,Cr I,6232.311,2.544,2,-11.2659,K10,,synth(GES),single_source,-11.2659,,,True,False,False,
gf_037095,24,1,Cr I,6232.8452,3.8475,2,-3.3419,K10,,synth(GES),single_source,-3.3419,,,True,False,False,
gf_037096,24,1,Cr I,6237.279,4.402,1,-3.04,K10,,synth(GES),single_source,-3.04,,,True,False,False,
gf_037097,24,1,Cr I,6240.41,3.847,1,-3.771,K10,,synth(GES),single_source,-3.771,,,True,False,False,
gf_037098,24,1,Cr I,6240.772,3.847,1,-4.034,K10,,synth(GES),single_source,-4.034,,,True,False,False,
gf_037099,24,1,Cr I,6241.956,5.699,1,-5.172,K10,,synth(GES),single_source,-5.172,,,True,False,False,
gf_037100,24,1,Cr I,6242.588,5.725,1,-4.313,K10,,synth(GES),single_source,-4.313,,,True,False,False,
gf_037101,24,1,Cr I,6242.783,4.535,1,-2.179,K10,,synth(GES),single_source,-2.179,,,True,False,False,
gf_037102,24,1,Cr I,6248.246,3.85,1,-5.884,K10,,synth(GES),single_source,-5.884,,,True,False,False,
gf_037103,24,1,Cr I,6248.416,3.85,1,-4.603,K10,,synth(GES),single_source,-4.603,,,True,False,False,
gf_037104,24,1,Cr I,6248.644,4.778,1,-6.007,K10,,synth(GES),single_source,-6.007,,,True,False,False,
gf_037105,24,1,Cr I,6248.766,3.85,1,-3.335,K10,,synth(GES),single_source,-3.335,,,True,False,False,
gf_037106,24,1,Cr I,6248.785,3.966,1,-5.887,K10,,synth(GES),single_source,-5.887,,,True,False,False,
gf_037107,24,1,Cr I,6249.078,1.004,2,-8.4999,K10,,synth(GES),single_source,-8.4999,,,True,False,False,
gf_037108,24,1,Cr I,6249.244,5.914,1,-3.28,K10,,synth(GES),single_source,-3.28,,,True,False,False,
gf_037109,24,1,Cr I,6249.706,1.03,2,-7.4389,K10,,synth(GES),single_source,-7.4389,,,True,False,False,
gf_037110,24,1,Cr I,6249.877,5.1321,1,-0.696,VALD3,,linelist(VALD3),single_source,,,-0.696,False,False,True,
gf_037111,24,1,Cr I,6249.93,5.132,1,-0.723,K10,,synth(GES),single_source,-0.723,,,True,False,False,
gf_037112,24,1,Cr I,6250.086,5.466,1,-3.735,K10,,synth(GES),single_source,-3.735,,,True,False,False,
gf_037113,24,1,Cr I,6250.152,5.915,1,-3.034,K10,,synth(GES),single_source,-3.034,,,True,False,False,
gf_037114,24,1,Cr I,6250.829,3.847,1,-4.555,K10,,synth(GES),single_source,-4.555,,,True,False,False,
gf_037115,24,1,Cr I,6251.026,5.914,1,-3.964,K10,,synth(GES),single_source,-3.964,,,True,False,False,
gf_037116,24,1,Cr I,6251.106,6.021,1,-0.992,K10,,synth(GES),single_source,-0.992,,,True,False,False,
gf_037117,24,1,Cr I,6251.246,5.914,2,-3.9439,K10,,synth(GES),single_source,-3.9439,,,True,False,False,
gf_037118,24,1,Cr I,6251.293,1.03,1,-7.984,K10,,synth(GES),single_source,-7.984,,,True,False,False,
gf_037119,24,1,Cr I,6251.532,5.467,1,-4.482,K10,,synth(GES),single_source,-4.482,,,True,False,False,
gf_037120,24,1,Cr I,6251.839,5.914,2,-4.2861,K10,,synth(GES),single_source,-4.2861,,,True,False,False,
gf_037121,24,1,Cr I,6252.163,5.915,1,-5.519,K10,,synth(GES),single_source,-5.519,,,True,False,False,
gf_037122,24,1,Cr I,6252.304,3.092,1,-6.228,K10,,synth(GES),single_source,-6.228,,,True,False,False,
gf_037123,24,1,Cr I,6252.483,5.132,1,-2.014,K10,,synth(GES),single_source,-2.014,,,True,False,False,
gf_037124,24,1,Cr I,6252.748,5.915,1,-5.409,K10,,synth(GES),single_source,-5.409,,,True,False,False,
gf_037125,24,1,Cr I,6252.903,5.464,2,-2.6998,K10,,synth(GES),single_source,-2.6998,,,True,False,False,
gf_037126,24,1,Cr I,6253.179,3.966,1,-4.95,K10,,synth(GES),single_source,-4.95,,,True,False,False,
gf_037127,24,1,Cr I,6253.184,4.096,1,-2.072,K10,,synth(GES),single_source,-2.072,,-2.078,True,False,True,
gf_037128,24,1,Cr I,6253.248,3.556,1,-4.939,K10,,synth(GES),single_source,-4.939,,,True,False,False,
gf_037129,24,1,Cr I,6257.559,6.054,1,-0.447,K10,,synth(GES),pending,-0.447,,-0.498,True,False,True,
gf_037130,24,1,Cr I,6258.138,1.03,2,-7.408,K10,,synth(GES),single_source,-7.408,,,True,False,False,
gf_037131,24,1,Cr I,6258.15,6.054,1,-0.469,K10,,synth(GES),single_source,-0.469,,,True,False,False,
gf_037132,24,1,Cr I,6258.511,5.789,1,-2.128,K10,,synth(GES),single_source,-2.128,,,True,False,False,
gf_037133,24,1,Cr I,6258.848,3.85,1,-5.262,K10,,synth(GES),single_source,-5.262,,,True,False,False,
gf_037134,24,1,Cr I,6259.872,5.793,1,-2.594,K10,,synth(GES),single_source,-2.594,,,True,False,False,
gf_037135,24,1,Cr I,6260.256,5.787,1,-2.763,K10,,synth(GES),single_source,-2.763,,,True,False,False,
gf_037136,24,1,Cr I,6260.424,5.791,1,-2.286,K10,,synth(GES),single_source,-2.286,,,True,False,False,
gf_037137,24,1,Cr I,6260.433,6.033,1,-2.614,K10,,synth(GES),single_source,-2.614,,,True,False,False,
gf_037138,24,1,Cr I,6260.635,5.669,1,-5.032,K10,,synth(GES),single_source,-5.032,,,True,False,False,
gf_037139,24,1,Cr I,6260.728,5.787,1,-3.806,K10,,synth(GES),single_source,-3.806,,,True,False,False,
gf_037140,24,1,Cr I,6261.288,4.099,1,-1.542,K10,,synth(GES),pending,-1.542,,-1.529,True,False,True,
gf_037141,24,1,Cr I,6261.321,5.211,1,-3.811,K10,,synth(GES),single_source,-3.811,,,True,False,False,
gf_037142,24,1,Cr I,6261.601,5.791,1,-1.983,K10,,synth(GES),single_source,-1.983,,,True,False,False,
gf_037143,24,1,Cr I,6261.643,3.092,1,-7.039,K10,,synth(GES),single_source,-7.039,,,True,False,False,
gf_037144,24,1,Cr I,6263.087,5.699,1,-4.371,K10,,synth(GES),single_source,-4.371,,,True,False,False,
gf_037145,24,1,Cr I,6263.094,4.855,1,-0.521,K10,,synth(GES),single_source,-0.521,,,True,False,False,
gf_037146,24,1,Cr I,6263.1443,4.8551,1,-0.494,VALD3,,linelist(VALD3),single_source,,,-0.494,False,False,True,
gf_037147,24,1,Cr I,6264.445,3.845,1,-2.934,K10,,synth(GES),single_source,-2.934,,,True,False,False,
gf_037148,24,1,Cr I,6267.712,5.793,1,-1.624,K10,,synth(GES),single_source,-1.624,,,True,False,False,
gf_037149,24,1,Cr I,6268.371,3.369,1,-3.446,K10,,synth(GES),single_source,-3.446,,,True,False,False,
gf_037150,24,1,Cr I,6268.633,5.239,1,-7.743,K10,,synth(GES),single_source,-7.743,,,True,False,False,
gf_037151,24,1,Cr I,6268.732,6.033,1,-0.715,K10,,synth(GES),single_source,-0.715,,,True,False,False,
gf_037152,24,1,Cr I,6269.301,5.239,1,-6.451,K10,,synth(GES),single_source,-6.451,,,True,False,False,
gf_037153,24,1,Cr I,6269.502,6.033,1,-0.723,K10,,synth(GES),single_source,-0.723,,,True,False,False,
gf_037154,24,1,Cr I,6270.155,6.033,1,-3.5,K10,,synth(GES),single_source,-3.5,,,True,False,False,
gf_037155,24,1,Cr I,6270.186,5.822,1,-8.523,K10,,synth(GES),single_source,-8.523,,,True,False,False,
gf_037156,24,1,Cr I,6270.196,5.239,1,-7.488,K10,,synth(GES),single_source,-7.488,,,True,False,False,
gf_037157,24,1,Cr I,6270.493,6.014,1,-3.961,K10,,synth(GES),single_source,-3.961,,,True,False,False,
gf_037158,24,1,Cr I,6270.504,4.855,1,-2.035,K10,,synth(GES),single_source,-2.035,,,True,False,False,
gf_037159,24,1,Cr I,6271.089,5.134,1,-5.402,K10,,synth(GES),single_source,-5.402,,,True,False,False,
gf_037160,24,1,Cr I,6271.171,5.793,1,-3.624,K10,,synth(GES),single_source,-3.624,,,True,False,False,
gf_037161,24,1,Cr I,6271.327,4.802,1,-1.22,K10,,synth(GES),single_source,-1.22,,,True,False,False,
gf_037162,24,1,Cr I,6272.018,3.847,1,-8.148,K10,,synth(GES),single_source,-8.148,,,True,False,False,
gf_037163,24,1,Cr I,6272.293,4.616,1,-3.178,K10,,synth(GES),single_source,-3.178,,,True,False,False,
gf_037164,24,1,Cr I,6272.951,3.113,1,-5.483,K10,,synth(GES),single_source,-5.483,,,True,False,False,
gf_037165,24,1,Cr I,6273.116,3.85,1,-3.528,K10,,synth(GES),single_source,-3.528,,,True,False,False,
gf_037166,24,1,Cr I,6279.161,4.697,1,-4.167,K10,,synth(GES),single_source,-4.167,,,True,False,False,
gf_037167,24,1,Cr I,6279.725,5.915,1,-5.0,K10,,synth(GES),single_source,-5.0,,,True,False,False,
gf_037168,24,1,Cr I,6280.091,3.85,1,-4.859,K10,,synth(GES),single_source,-4.859,,,True,False,False,
gf_037169,24,1,Cr I,6280.133,0.941,2,-9.8232,K10,,synth(GES),single_source,-9.8232,,,True,False,False,
gf_037170,24,1,Cr I,6280.167,5.914,2,-3.9139,K10,,synth(GES),single_source,-3.9139,,,True,False,False,
gf_037171,24,1,Cr I,6280.724,5.914,2,-3.7881,K10,,synth(GES),single_source,-3.7881,,,True,False,False,
gf_037172,24,1,Cr I,6280.879,5.914,1,-4.288,K10,,synth(GES),single_source,-4.288,,,True,False,False,
gf_037173,24,1,Cr I,6281.084,5.915,1,-3.897,K10,,synth(GES),single_source,-3.897,,,True,False,False,
gf_037174,24,1,Cr I,6281.259,4.204,1,-4.409,K10,,synth(GES),single_source,-4.409,,,True,False,False,
gf_037175,24,1,Cr I,6281.477,5.914,1,-4.27,K10,,synth(GES),single_source,-4.27,,,True,False,False,
gf_037176,24,1,Cr I,6281.6411,5.9147,3,-3.9149,K10,,synth(GES),single_source,-3.9149,,,True,False,False,
gf_037177,24,1,Cr I,6281.703,4.175,1,-4.904,K10,,synth(GES),single_source,-4.904,,,True,False,False,
gf_037178,24,1,Cr I,6281.901,5.914,1,-6.711,K10,,synth(GES),single_source,-6.711,,,True,False,False,
gf_037179,24,1,Cr I,6282.395,5.915,1,-6.353,K10,,synth(GES),single_source,-6.353,,,True,False,False,
gf_037180,24,1,Cr I,6282.5,5.914,2,-4.1895,K10,,synth(GES),single_source,-4.1895,,,True,False,False,
gf_037181,24,1,Cr I,6282.661,5.217,1,-8.072,K10,,synth(GES),single_source,-8.072,,,True,False,False,
gf_037182,24,1,Cr I,6282.93,4.613,1,-4.176,K10,,synth(GES),single_source,-4.176,,,True,False,False,
gf_037183,24,1,Cr I,6282.935,5.239,1,-8.135,K10,,synth(GES),single_source,-8.135,,,True,False,False,
gf_037184,24,1,Cr I,6283.116,5.915,1,-3.335,K10,,synth(GES),single_source,-3.335,,,True,False,False,
gf_037185,24,1,Cr I,6283.257,4.416,1,-3.848,K10,,synth(GES),single_source,-3.848,,,True,False,False,
gf_037186,24,1,Cr I,6284.722,4.824,1,-1.498,K10,,synth(GES),single_source,-1.498,,,True,False,False,
gf_037187,24,1,Cr I,6284.988,6.033,1,-0.501,K10,,synth(GES),single_source,-0.501,,,True,False,False,
gf_037188,24,1,Cr I,6286.833,3.375,1,-3.092,K10,,synth(GES),single_source,-3.092,,,True,False,False,
gf_037189,24,1,Cr I,6288.349,4.144,1,-6.488,K10,,synth(GES),single_source,-6.488,,,True,False,False,
