ion,band,instrument,holding,selector,wavelength_air_A,synth_band,in_registered_telluric_band,telluric_band,telluric_band_span,production_fate,production_reason,lift_provenance,raw_sibling,flux_state,flux_basis,absorption_available_in_raw,band_evidence_state,max_abs_diff
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7288.736,red-optical,True,H2O,"(7160.0, 7340.0)",QUARANTINED-TELLURIC,QUARANTINED-TELLURIC: inside the H2O (7160-7340 A),,solar_kpno,UNVERIFIABLE,DIRECT-COMPARISON vs raw sibling at this line,0.139522,,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7292.829,red-optical,True,H2O,"(7160.0, 7340.0)",QUARANTINED-TELLURIC,QUARANTINED-TELLURIC: inside the H2O (7160-7340 A),,solar_kpno,UNVERIFIABLE,DIRECT-COMPARISON vs raw sibling at this line,0.258086,,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7293.043,red-optical,True,H2O,"(7160.0, 7340.0)",QUARANTINED-TELLURIC,QUARANTINED-TELLURIC: inside the H2O (7160-7340 A),,solar_kpno,UNVERIFIABLE,DIRECT-COMPARISON vs raw sibling at this line,0.23322,,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7306.562,red-optical,True,H2O,"(7160.0, 7340.0)",QUARANTINED-TELLURIC,QUARANTINED-TELLURIC: inside the H2O (7160-7340 A),,solar_kpno,UNVERIFIABLE,DIRECT-COMPARISON vs raw sibling at this line,0.078906,,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7307.931,red-optical,True,H2O,"(7160.0, 7340.0)",QUARANTINED-TELLURIC,QUARANTINED-TELLURIC: inside the H2O (7160-7340 A),,solar_kpno,UNVERIFIABLE,DIRECT-COMPARISON vs raw sibling at this line,0.133766,,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7333.56,red-optical,True,H2O,"(7160.0, 7340.0)",QUARANTINED-TELLURIC,QUARANTINED-TELLURIC: inside the H2O (7160-7340 A),,solar_kpno,UNVERIFIABLE,DIRECT-COMPARISON vs raw sibling at this line,0.123994,,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7411.153,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.195466,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7443.022,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.074398,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7445.749,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.233333,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7491.647,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.120922,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7495.066,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.260122,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7511.019,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.294305,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7568.899,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.138815,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7586.018,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.218167,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7620.513,red-optical,True,O2 A-band,"(7594.0, 7685.0)",LIFTED-CORRECTED-PRODUCT,QUARANTINED-TELLURIC: inside the O2 A-band (7594-7685 A),RYA-1191 measured clean in O2 A-band 7594-7685 A (depth_over_own_side_windows=1.77 against uncorrected references 23.43),solar_kpno,VERIFIED-CORRECTED,RYA-1191 BAND MEASUREMENT against the telluric template (depth_over_own_side_windows=1.77 vs references 23.43),,clean,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7653.758,red-optical,True,O2 A-band,"(7594.0, 7685.0)",LIFTED-CORRECTED-PRODUCT,QUARANTINED-TELLURIC: inside the O2 A-band (7594-7685 A),RYA-1191 measured clean in O2 A-band 7594-7685 A (depth_over_own_side_windows=1.77 against uncorrected references 23.43),solar_kpno,VERIFIED-CORRECTED,RYA-1191 BAND MEASUREMENT against the telluric template (depth_over_own_side_windows=1.77 vs references 23.43),,clean,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7661.195,red-optical,True,O2 A-band,"(7594.0, 7685.0)",LIFTED-CORRECTED-PRODUCT,QUARANTINED-TELLURIC: inside the O2 A-band (7594-7685 A),RYA-1191 measured clean in O2 A-band 7594-7685 A (depth_over_own_side_windows=1.77 against uncorrected references 23.43),solar_kpno,VERIFIED-CORRECTED,RYA-1191 BAND MEASUREMENT against the telluric template (depth_over_own_side_windows=1.77 vs references 23.43),,clean,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7664.159,red-optical,True,O2 A-band,"(7594.0, 7685.0)",LIFTED-CORRECTED-PRODUCT,QUARANTINED-TELLURIC: inside the O2 A-band (7594-7685 A),RYA-1191 measured clean in O2 A-band 7594-7685 A (depth_over_own_side_windows=1.77 against uncorrected references 23.43),solar_kpno,VERIFIED-CORRECTED,RYA-1191 BAND MEASUREMENT against the telluric template (depth_over_own_side_windows=1.77 vs references 23.43),,clean,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7710.363,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.123368,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7937.139,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.262482,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7945.846,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.25414,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,7998.944,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.251141,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8046.047,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.23193,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8198.921,red-optical,True,H2O,"(8100.0, 8400.0)",LIFTED-CORRECTED-PRODUCT,QUARANTINED-TELLURIC: inside the H2O (8100-8400 A),RYA-1191 measured clean in H2O 8100-8400 A (residual_z=-2.3 against uncorrected references 30.66),solar_kpno,VERIFIED-CORRECTED,RYA-1191 BAND MEASUREMENT against the telluric template (residual_z=-2.3 vs references 30.66),,clean,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8207.742,red-optical,True,H2O,"(8100.0, 8400.0)",LIFTED-CORRECTED-PRODUCT,QUARANTINED-TELLURIC: inside the H2O (8100-8400 A),RYA-1191 measured clean in H2O 8100-8400 A (residual_z=-2.3 against uncorrected references 30.66),solar_kpno,VERIFIED-CORRECTED,RYA-1191 BAND MEASUREMENT against the telluric template (residual_z=-2.3 vs references 30.66),,clean,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8220.378,red-optical,True,H2O,"(8100.0, 8400.0)",LIFTED-CORRECTED-PRODUCT,QUARANTINED-TELLURIC: inside the H2O (8100-8400 A),RYA-1191 measured clean in H2O 8100-8400 A (residual_z=-2.3 against uncorrected references 30.66),solar_kpno,VERIFIED-CORRECTED,RYA-1191 BAND MEASUREMENT against the telluric template (residual_z=-2.3 vs references 30.66),,clean,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8232.316,red-optical,True,H2O,"(8100.0, 8400.0)",LIFTED-CORRECTED-PRODUCT,QUARANTINED-TELLURIC: inside the H2O (8100-8400 A),RYA-1191 measured clean in H2O 8100-8400 A (residual_z=-2.3 against uncorrected references 30.66),solar_kpno,VERIFIED-CORRECTED,RYA-1191 BAND MEASUREMENT against the telluric template (residual_z=-2.3 vs references 30.66),,clean,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8248.129,red-optical,True,H2O,"(8100.0, 8400.0)",LIFTED-CORRECTED-PRODUCT,QUARANTINED-TELLURIC: inside the H2O (8100-8400 A),RYA-1191 measured clean in H2O 8100-8400 A (residual_z=-2.3 against uncorrected references 30.66),solar_kpno,VERIFIED-CORRECTED,RYA-1191 BAND MEASUREMENT against the telluric template (residual_z=-2.3 vs references 30.66),,clean,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8331.914,red-optical,True,H2O,"(8100.0, 8400.0)",LIFTED-CORRECTED-PRODUCT,QUARANTINED-TELLURIC: inside the H2O (8100-8400 A),RYA-1191 measured clean in H2O 8100-8400 A (residual_z=-2.3 against uncorrected references 30.66),solar_kpno,VERIFIED-CORRECTED,RYA-1191 BAND MEASUREMENT against the telluric template (residual_z=-2.3 vs references 30.66),,clean,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8339.402,red-optical,True,H2O,"(8100.0, 8400.0)",LIFTED-CORRECTED-PRODUCT,QUARANTINED-TELLURIC: inside the H2O (8100-8400 A),RYA-1191 measured clean in H2O 8100-8400 A (residual_z=-2.3 against uncorrected references 30.66),solar_kpno,VERIFIED-CORRECTED,RYA-1191 BAND MEASUREMENT against the telluric template (residual_z=-2.3 vs references 30.66),,clean,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8360.794,red-optical,True,H2O,"(8100.0, 8400.0)",LIFTED-CORRECTED-PRODUCT,QUARANTINED-TELLURIC: inside the H2O (8100-8400 A),RYA-1191 measured clean in H2O 8100-8400 A (residual_z=-2.3 against uncorrected references 30.66),solar_kpno,VERIFIED-CORRECTED,RYA-1191 BAND MEASUREMENT against the telluric template (residual_z=-2.3 vs references 30.66),,clean,
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8432.174,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.010833,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8446.384,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.149357,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8471.743,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.067899,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8526.669,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.1217,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8571.804,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.061136,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8598.829,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.104365,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8610.61,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.050633,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8632.414,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.028744,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8699.454,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.122134,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8713.208,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.110685,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8784.44,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.054782,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8808.17,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.08504,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8846.74,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.091714,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8866.931,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.241696,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8876.024,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.066982,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8905.991,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.040573,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,8945.189,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.134443,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,9012.075,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.550352,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,9103.636,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.051024,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,9119.97,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.050085,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,9147.957,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.125796,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,9163.982,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.198846,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,9164.57,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.108636,,0.0
I,red-optical,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,9173.675,red-optical,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.244724,,0.0
II,VIS,harps,solar_harps_molecfit_corrected,DEEPGRADED,4233.162,VIS,False,,,KEPT,,,solar_harps,VERIFIED-CORRECTED,DIRECT-COMPARISON vs raw sibling at this line,0.423524,,0.00100571
II,VIS,harps,solar_harps_molecfit_corrected,DEEPGRADED,4303.17,VIS,False,,,KEPT,,,solar_harps,VERIFIED-CORRECTED,DIRECT-COMPARISON vs raw sibling at this line,0.509941,,0.00050041
II,VIS,harps,solar_harps_molecfit_corrected,DEEPGRADED,4351.762,VIS,False,,,KEPT,,,solar_harps,NO-MATERIAL-DIFFERENCE,DIRECT-COMPARISON vs raw sibling at this line,0.653827,,0.00026477
II,VIS,harps,solar_harps_molecfit_corrected,DEEPGRADED,4385.377,VIS,False,,,KEPT,,,solar_harps,NO-MATERIAL-DIFFERENCE,DIRECT-COMPARISON vs raw sibling at this line,0.465608,,0.00027269
II,VIS,harps,solar_harps_molecfit_corrected,DEEPGRADED,4416.819,VIS,False,,,KEPT,,,solar_harps,VERIFIED-CORRECTED,DIRECT-COMPARISON vs raw sibling at this line,0.26594,,0.00031497
II,VIS,harps,solar_harps_molecfit_corrected,DEEPGRADED,4508.28,VIS,False,,,KEPT,,,solar_harps,NO-MATERIAL-DIFFERENCE,DIRECT-COMPARISON vs raw sibling at this line,0.233271,,0.00010491
II,VIS,harps,solar_harps_molecfit_corrected,DEEPGRADED,4522.628,VIS,False,,,KEPT,,,solar_harps,NO-MATERIAL-DIFFERENCE,DIRECT-COMPARISON vs raw sibling at this line,0.398516,,8.477e-05
II,VIS,harps,solar_harps_molecfit_corrected,DEEPGRADED,4549.466,VIS,False,,,KEPT,,,solar_harps,NO-MATERIAL-DIFFERENCE,DIRECT-COMPARISON vs raw sibling at this line,0.503588,,9.334e-05
II,VIS,harps,solar_harps_molecfit_corrected,DEEPGRADED,4583.829,VIS,False,,,KEPT,,,solar_harps,NO-MATERIAL-DIFFERENCE,DIRECT-COMPARISON vs raw sibling at this line,0.321887,,0.00018116
II,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,4233.162,VIS,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
II,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,4303.17,VIS,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
II,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,4351.762,VIS,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
II,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,4385.377,VIS,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
II,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,4416.819,VIS,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
II,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,4508.28,VIS,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
II,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,4522.628,VIS,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
II,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,4549.466,VIS,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
II,VIS,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,4583.829,VIS,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
II,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,4233.162,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.391296,,0.0
II,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,4303.17,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.474826,,0.0
II,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,4351.762,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.632836,,0.0
II,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,4385.377,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.423831,,0.0
II,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,4416.819,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.20278,,0.0
II,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,4508.28,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.176269,,0.0
