key_z,ion,element_raw,wavelength_air_A,excitation_potential_eV,gf_linelist_vald,reference_code,hfs_n_components,nist_log_gf,nist_grade,nist_acc_pct,nist_ref_tp,nist_ref_line,nist_wavelength_A,nist_ei_eV,n_nist_candidates,adjudicated,delta_nist_minus_vald
26,1,Fe 1,3378.996,3.6352,-3.896,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3378.996954865697,2.1782,-4.4109563523620885,VALD3,10,,,,,,,,0,False,
68,2,Er 2,3379.007,1.8163,0.11099999999999999,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3379.0179999999996,2.1759,-1.406,VALD3,1,-1.405939098729582,B,10.0,T5720,L11631,3379.0177,2.17594512,1,True,6.09012704180234e-05
22,1,Ti 1,3379.0500000000006,2.2891,-0.436,VALD3,1,,,,,,,,0,False,
75,2,Re 2,3379.064,1.7794,0.58,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3379.0949999999993,0.9,-2.54,VALD3,1,,,,,,,,0,False,
21,2,Sc 2,3379.154,3.8207,0.10000000000000002,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3379.161,2.5438,-2.457,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3379.17,0.553,-0.26,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3379.17,0.0,-3.02,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3379.211,0.048,-0.99,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3379.3049999999994,4.3284,-3.511,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3379.368,3.1049,-0.93,VALD3,1,,,,,,,,0,False,
23,1,V 1,3379.3709999999996,1.9553,-1.711,VALD3,1,,,,,,,,0,False,
21,2,Sc 2,3379.3778720091445,3.4915,-0.06000663132035353,VALD3,19,,,,,,,,0,False,
24,1,Cr 1,3379.408,3.8904,-3.587,VALD3,1,,,,,,,,0,False,
23,2,V 2,3379.413,5.795,-1.411,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3379.421,2.2968,-0.353,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3379.475,4.4396,-3.668,VALD3,1,,,,,,,,0,False,
73,2,Ta 2,3379.507,0.5114,-0.52,VALD3,1,,,,,,,,0,False,
70,2,Yb 2,3379.514,5.1687,-0.75,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3379.533,0.6007,-2.8,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3379.559,2.5443,-1.439,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3379.567,3.8496,-2.236,VALD3,1,,,,,,,,0,False,
44,1,Ru 1,3379.604,1.321,-0.9,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3379.695,1.5658,-3.067,VALD3,1,,,,,,,,0,False,
75,1,Re 1,3379.698,1.4362,-0.67,VALD3,1,,,,,,,,0,False,
42,2,Mo 2,3379.738,3.0574,-1.0,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3379.7569999999996,1.2884,0.087,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3379.82,3.1054,-0.5800000000000001,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3379.865,4.476,-3.296,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3379.87,2.5446,-1.352,VALD3,1,,,,,,,,0,False,
39,2,Y 2,3379.89,3.2418,-0.736,VALD3,1,,,,,,,,0,False,
40,1,Zr 1,3379.893,2.1767,0.66,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3379.91,3.7706,-2.674,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3379.913,1.2429,-1.66,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3379.922,2.7586,-4.857,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3379.946,4.0422,-0.89,VALD3,1,,,,,,,,0,False,
42,1,Mo 1,3379.964,1.4202,-0.45299999999999996,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3379.981,3.332,-4.895,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3380.005,0.9909,-0.549,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3380.006,3.0173,-3.326,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3380.1100000000006,2.7586,-0.701,VALD3,1,-0.7015836199387054,B,10.0,T5720,L11631,3380.1098,2.75857762,1,True,-0.0005836199387054819
27,1,Co 1,3380.1110000000003,3.2546,-2.259,VALD3,1,,,,,,,,0,False,
44,1,Ru 1,3380.169,0.9973,-1.11,VALD3,1,,,,,,,,0,False,
42,2,Mo 2,3380.2250000000004,3.1135,-1.0,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3380.274,3.5972,-0.817,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3380.277,0.0488,-0.54,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3380.279,2.9197,-2.474,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3380.345,4.054,-0.81,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3380.349,3.0176,-4.011,VALD3,1,,,,,,,,0,False,
41,1,Nb 1,3380.4109999999996,0.1417,-1.06,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3380.446,2.8884,-2.699,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3380.509781653951,3.2314,-1.9249456098583781,VALD3,10,,,,,,,,0,False,
64,2,Gd 2,3380.516,1.1719,-0.028000000000000018,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3380.539,3.4348,-1.831,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3380.569513720624,0.42279999999999995,-0.17988991476312668,VALD3,5,,,,,,,,0,False,
65,2,Tb 2,3380.6396719163945,0.79708,-0.379803321336926,VALD3,10,,,,,,,,0,False,
62,2,Sm 2,3380.6899999999996,0.1882,-1.88,VALD3,1,,,,,,,,0,False,
38,2,Sr 2,3380.707,2.9403,0.24399999999999997,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3380.7480000000005,3.0713,-2.303,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3380.816,3.7716,-1.494,VALD3,1,,,,,,,,0,False,
41,1,Nb 1,3380.863,0.6569,-0.85,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3380.8792306997225,0.2748,-1.4598899147631266,VALD3,5,,,,,,,,0,False,
57,2,La 2,3380.909769276909,0.3213,0.22000035842413684,VALD3,9,,,,,,,,0,False,
25,1,Mn 1,3380.945,4.3537,-2.608,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3380.9631441034103,3.2314000000000003,-0.9029436186674673,VALD3,12,,,,,,,,0,False,
26,2,Fe 2,3380.972,3.8916,-3.543,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3381.0,5.5706,-1.693,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3381.076,0.0546,-1.363,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3381.086,3.6864,-4.084,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3381.109,1.0267,-1.8,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3381.117,1.079,-1.85,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3381.121,3.4302,-2.365,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3381.153,1.5456,-1.59,VALD3,1,,,,,,,,0,False,
29,1,Cu 1,3381.156,5.6883,-0.18300000000000002,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3381.208,3.6537,-1.812,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3381.316,0.8921,-0.23000000000000007,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3381.324,3.2515,-3.446,VALD3,1,,,,,,,,0,False,
29,1,Cu 1,3381.327,5.6811,-0.877,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3381.332,2.4804,-0.33,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3381.333,2.845,-1.856,VALD3,1,-1.855425792390384,C,25.0,T5720,L11631,3381.3337,2.84504259,1,True,0.0005742076096160176
24,1,Cr 1,3381.3340000000003,3.5505,-1.695,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3381.342,2.2916,-0.48799999999999993,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3381.3420000000006,1.9,-0.20199999999999996,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3381.361,1.6953,-4.115,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3381.376,1.1884,-1.01,VALD3,1,,,,,,,,0,False,
29,1,Cu 1,3381.4169999999995,5.1531,-0.696,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3381.438,1.4601,-2.759,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3381.4911929090417,2.0417363636363635,-1.3280417067971138,VALD3,22,,,,,,,,0,False,
26,1,Fe 1,3381.5,1.6079,-5.136,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3381.503,4.2074,-2.262,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3381.514,3.7723,-2.056,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3381.5399999999995,1.3135,-1.91,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3381.581,1.2739,-1.86,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3381.6769999999997,4.3284,-2.595,VALD3,1,,,,,,,,0,False,
40,2,Zr 2,3381.741,1.7728,-0.9,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3381.853,1.6133,-1.66,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3381.918,4.7504,-3.616,VALD3,1,,,,,,,,0,False,
27,2,Co 2,3381.956,5.0706,-1.882,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3381.9710000000005,3.3683,-2.257,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3381.979,3.0469,-2.459,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3381.98,2.9197,-2.304,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3382.003,3.6025,-1.878,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3382.0548472675287,2.3278,-1.5020383066154905,VALD3,6,,,,,,,,0,False,
24,1,Cr 1,3382.079,3.1216,-0.756,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3382.134,3.6552,-3.977,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3382.145,2.5881,-5.739,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3382.1460000000006,3.9034,-4.674,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3382.197,3.6946,-3.915,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3382.2619999999997,3.3965,-2.31,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3382.268,3.332,-3.823,VALD3,1,,,,,,,,0,False,
42,1,Mo 1,3382.287,1.4202,-1.57,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3382.308,0.4954,-1.3,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3382.309,1.0666,-0.44999999999999996,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3382.388,0.3275,-2.46,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3382.401,0.1846,-0.437,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3382.4019999999996,2.1759,-1.91,VALD3,1,-1.9093892921715931,C+,18.0,T5720,L11631,3382.4018,2.17594512,1,True,0.0006107078284067757
26,1,Fe 1,3382.421,3.2671,-1.33,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3382.464,3.0173,-2.106,VALD3,1,,,,,,,,0,False,
42,1,Mo 1,3382.482,1.3815,-0.864,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3382.504,0.2954,-1.62,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3382.508,4.7504,-2.746,VALD3,1,,,,,,,,0,False,
23,2,V 2,3382.527,2.5222,-1.392,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3382.609,3.2671,-4.8,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3382.612,3.498,-4.172,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3382.67,1.9312,-0.86,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3382.6709999999994,2.9197,-2.466,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3382.68,2.4546,-0.85,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3382.703,0.5359,-1.35,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3382.731,3.332,-3.435,VALD3,1,,,,,,,,0,False,
65,2,Tb 2,3382.7601160443173,0.7313,-0.03980332133692593,VALD3,10,,,,,,,,0,False,
24,2,Cr 2,3382.785,4.7504,-2.01,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3382.807,3.0176,-4.249,VALD3,1,,,,,,,,0,False,
47,1,Ag 1,3382.889,0.0,-0.377,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3382.9594914670038,2.0802125,-1.6458978738325067,VALD3,16,,,,,,,,0,False,
90,2,Th 2,3383.107,2.0852,0.249,VALD3,1,,,,,,,,0,False,
51,1,Sb 1,3383.146,2.0328,-0.76,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3383.178775863191,3.066516666666667,-0.9778878507483915,VALD3,18,,,,,,,,0,False,
26,1,Fe 1,3383.195,3.6398,-3.659,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3383.24,4.4148,-3.288,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3383.273,0.2954,-1.82,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3383.365,2.6085,-2.893,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3383.382,2.9872,-2.248,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3383.3839999999996,1.4559,-0.41000000000000003,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3383.421,3.4302,-3.668,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3383.503,3.8875,-2.34,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3383.536,3.3694,-3.047,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3383.5640000000003,1.2313,-2.83,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3383.61424889591,5.436800000000001,-2.037523607631112,VALD3,27,,,,,,,,0,False,
26,1,Fe 1,3383.671,2.9488,-1.87,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3383.676,0.529,-1.71,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3383.691,2.1979,-1.4,VALD3,1,-1.3675427078152758,B,10.0,T5720,L11631,3383.6914,2.1978664,1,True,0.03245729218472415
28,1,Ni 1,3383.695,3.606,-1.889,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3383.7379999999994,2.5592,-5.878,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3383.747,3.4216,-2.262,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3383.758147897573,0.0,0.1502544016563822,VALD3,27,,,,,,,,0,False,
25,1,Mn 1,3383.798,4.3446,-2.182,VALD3,1,,,,,,,,0,False,
41,1,Nb 1,3383.8,1.0428,-0.68,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3383.910463473942,3.1913125,-0.23289787383250687,VALD3,16,,,,,,,,0,False,
58,2,Ce 2,3383.919,0.3218,-1.47,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3383.92,3.0176,-4.45,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3383.979,2.1759,-1.106,VALD3,1,-1.1056839373155616,B,10.0,T5720,L11631,3383.9788,2.17594512,1,True,0.0003160626844385117
76,1,Os 1,3384.005,1.5838,-0.6,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3384.01,2.9904,-2.118,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3384.049,0.529,-2.63,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3384.06,0.435,-1.79,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3384.06,4.5319,-1.42,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3384.089,0.6364,-1.33,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3384.092,1.7515,0.07500000000000002,VALD3,1,,,,,,,,0,False,
72,2,Hf 2,3384.1399999999994,1.7803,-0.79,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3384.189,3.3799,-3.045,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3384.256,2.5438,-1.504,VALD3,1,,,,,,,,0,False,
92,2,U 2,3384.444,0.0358,-1.178,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3384.4510000000005,3.4646,-4.041,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3384.5470000000005,3.8887,-1.992,VALD3,1,,,,,,,,0,False,
23,1,V 1,3384.596140544671,1.0636,-1.3898878507483916,VALD3,18,,,,,,,,0,False,
76,1,Os 1,3384.598,1.7778,-0.96,VALD3,1,,,,,,,,0,False,
42,1,Mo 1,3384.609,1.4703,0.054,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3384.654,0.3785,-0.619,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3384.655,2.5443,-1.313,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3384.685,2.3957,-1.864,VALD3,1,,,,,,,,0,False,
72,2,Hf 2,3384.7,0.4519,-1.66,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3384.756,3.6025,-3.671,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3384.757,0.7923,-1.22,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3384.792,3.3061,-3.839,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3384.797,3.9433,-3.205,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3384.798,0.9901,-5.069,VALD3,1,,,,,,,,0,False,
29,1,Cu 1,3384.81,5.1531,-1.267,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3384.8367768739636,5.4368,-2.4289492783267734,VALD3,9,,,,,,,,0,False,
26,1,Fe 1,3384.921,3.6416,-3.981,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3384.94,0.1882,-1.96,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3384.983,3.4348,-2.07,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3385.01,0.1027,0.11000000000000003,VALD3,1,,,,,,,,0,False,
73,1,Ta 1,3385.0441819062085,0.49147142857142867,-1.0299602424776095,VALD3,21,,,,,,,,0,False,
58,2,Ce 2,3385.058,0.7345,-1.53,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3385.074,0.0546,-0.03999999999999999,VALD3,1,,,,,,,,0,False,
44,1,Ru 1,3385.157,1.5135,-0.6,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3385.165542290744,2.0421000000000005,-1.5629436186674674,VALD3,12,,,,,,,,0,False,
26,1,Fe 1,3385.196,3.4149,-3.961,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3385.220374375021,0.5136055555555555,-0.9498878507483915,VALD3,18,,,,,,,,0,False,
24,1,Cr 1,3385.316,3.5505,-0.5820000000000001,VALD3,1,,,,,,,,0,False,
21,2,Sc 2,3385.3469136661665,3.4742,-0.7039996415758633,VALD3,9,,,,,,,,0,False,
27,1,Co 1,3385.371540741423,3.0534363636363633,-1.0990417067971139,VALD3,22,,,,,,,,0,False,
29,1,Cu 1,3385.3904997795526,3.7858999999999994,-1.5778288073023135,VALD3,12,,,,,,,,0,False,
62,2,Sm 2,3385.4,0.2775,-1.61,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3385.4350000000004,2.9488,-1.97,VALD3,1,,,,,,,,0,False,
60,2,Nd 2,3385.4699999999993,0.2046,-2.17,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3385.499,3.2515,-3.024,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3385.531,0.5567,-0.8859999999999999,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3385.54747221082,3.1913166666666672,-0.2948878507483915,VALD3,18,,,,,,,,0,False,
22,1,Ti 1,3385.66,0.048,-1.25,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3385.686,3.5465,-3.154,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3385.7390000000005,0.7215,-1.35,VALD3,1,,,,,,,,0,False,
75,1,Re 1,3385.7600000000007,1.8128,-0.51,VALD3,1,,,,,,,,0,False,
45,1,Rh 1,3385.776,1.6764,-0.34,VALD3,1,,,,,,,,0,False,
23,2,V 2,3385.7789999999995,3.1233,-1.863,VALD3,1,,,,,,,,0,False,
21,1,Sc 1,3385.8365880535953,2.0099000000000005,-0.9297536124848812,VALD3,21,,,,,,,,0,False,
24,1,Cr 1,3385.895,3.5505,-2.93,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3385.933,2.9151,-3.067,VALD3,1,,,,,,,,0,False,
76,1,Os 1,3385.9359999999997,1.5838,-0.8,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3385.941,0.048,-0.18,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3386.0230000000006,3.417,-4.596,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3386.034,5.8712,-2.644,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3386.091,1.9969,-3.082,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3386.11,3.8904,-1.667,VALD3,1,,,,,,,,0,False,
92,2,U 2,3386.133,0.1134,-1.103,VALD3,1,,,,,,,,0,False,
76,1,Os 1,3386.137,1.7778,-0.96,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3386.161,1.0267,-1.97,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3386.185,2.2968,-1.289,VALD3,1,,,,,,,,0,False,
72,1,Hf 1,3386.208,2.0788,0.38,VALD3,1,,,,,,,,0,False,
41,2,Nb 2,3386.237885635465,1.2165923076923078,-0.45999463218763786,VALD3,26,,,,,,,,0,False,
60,2,Nd 2,3386.2810000000004,1.7115,0.25999999999999995,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3386.291,3.0106,-2.778,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3386.364,5.5687,-1.115,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3386.4,0.5608,-3.05,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3386.454,3.9442,-3.311,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3386.501,1.1234,-0.326,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3386.5159999999996,3.5561,-0.738,VALD3,1,,,,,,,,0,False,
60,2,Nd 2,3386.518,0.1823,-0.95,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3386.568,2.2998,0.938,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3386.581,3.6785,-1.847,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3386.723,3.4488,-2.407,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3386.725,7.1181,-1.905,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3386.761,3.417,-2.297,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3386.781,4.3125,-1.157,VALD3,1,,,,,,,,0,False,
21,1,Sc 1,3386.7876905565877,2.0012,-1.2158978738325068,VALD3,16,,,,,,,,0,False,
58,2,Ce 2,3386.836,1.4061,-1.78,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3386.858748186215,2.1867,-4.058816096202919,VALD3,6,,,,,,,,0,False,
58,2,Ce 2,3386.875,0.553,-1.67,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3386.937,2.3957,-2.048,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3386.986,4.5351,0.08000000000000002,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3387.0600000000004,0.3334,-1.72,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3387.0609358537517,2.28,-1.8010383066154907,VALD3,6,,,,,,,,0,False,
26,2,Fe 2,3387.092,0.2322,-8.554,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3387.174,3.5732,-3.315,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3387.278,2.3179,-1.492,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3387.298,3.9674,-2.748,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3387.3090000000007,2.3054,-1.259,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3387.3250000000003,3.0176,-3.204,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3387.338,0.6836,-1.98,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3387.405,2.7586,-1.579,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3387.417973425554,1.9354000000000002,-4.086958885993182,VALD3,3,,,,,,,,0,False,
23,1,V 1,3387.4234294426487,0.3006142857142857,-3.098136121831667,VALD3,21,,,,,,,,0,False,
28,1,Ni 1,3387.451,3.5972,-1.497,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3387.458,0.1091,-3.54,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3387.4693169068223,1.7853,-2.6710383066154906,VALD3,6,,,,,,,,0,False,
39,1,Y 1,3387.526,2.0378,-0.345,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3387.532,3.111,-3.288,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3387.605,2.3447,-2.435,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3387.608,3.5505,-1.894,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3387.617,3.6537,-0.916,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3387.619,3.417,-3.786,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3387.625,3.4488,-1.865,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3387.659,0.1039,-1.424,VALD3,1,,,,,,,,0,False,
27,2,Co 2,3387.698835891636,2.2737,-1.509845253289252,VALD3,7,,,,,,,,0,False,
24,2,Cr 2,3387.705,4.4272,-2.029,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3387.7379999999994,6.0053,-1.388,VALD3,1,,,,,,,,0,False,
42,1,Mo 1,3387.746,1.4202,-1.61,VALD3,1,,,,,,,,0,False,
41,1,Nb 1,3387.749,0.6569,-1.06,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3387.773,0.7087,-1.81,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3387.8119999999994,3.8446,-1.394,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3387.821,5.9925,-1.629,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3387.834,0.028,-0.41000000000000003,VALD3,1,,,,,,,,0,False,
76,1,Os 1,3387.834,1.2604,-0.61,VALD3,1,,,,,,,,0,False,
40,2,Zr 2,3387.869,0.9718,-0.14000000000000004,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3387.959,4.7563,-2.304,VALD3,1,,,,,,,,0,False,
29,1,Cu 1,3388.009,5.6883,-1.171,VALD3,1,,,,,,,,0,False,
60,2,Nd 2,3388.016,0.9931,-0.15,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3388.0209999999997,3.6576,-4.074,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3388.131,3.3683,-1.834,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3388.1399999999994,3.9034,-3.182,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3388.1679256440802,0.5815,-0.7899436186674674,VALD3,12,,,,,,,,0,False,
27,2,Co 2,3388.1758190060145,2.235615384615384,-1.4649123775200434,VALD3,13,,,,,,,,0,False,
40,2,Zr 2,3388.23470827206,0.0,-0.18891374037826328,VALD3,2,,,,,,,,0,False,
22,2,Ti 2,3388.261,4.0626,-2.33,VALD3,1,,,,,,,,0,False,
