wavelength_obs_A,wavelength_ritz_A,fik,gi,aki_s-1,nist_grade,ref_transition_probability,ref_line,ei_eV,log_gf,nist_acc_pct,wavelength_A,nist_sigma_dex,canon_index,species,canon_log_gf,canon_hfs_n,delta_nist_minus_canon,canon_shared_with
8292.4414,8292.4408,0.154,6.0,22400000.0,B+,T6892c83,L18349c139,11.2190607,-0.0343280287798933,7.0,8292.4414,0.029383777685209667,80243,Fe II,-0.034,1.0,-0.0003280287798932968,1
8294.4075,8294.4084,,10.0,,,,L18349c139,12.7486745,,,8294.4075,,80250,Fe II,-0.157,1.0,,1
8296.225,8296.224,,12.0,,,,L18349c139,12.7679299,,,8296.225,,80255,Fe II,-6.482,1.0,,1
8297.9518,8297.9519,0.223,6.0,32400000.0,B+,T6892c83,L18349c139,11.2913111,0.1264561134318043,7.0,8297.9518,0.029383777685209667,80259,Fe II,0.126,1.0,0.00045611343180429476,1
8298.1677,8298.1661,0.128,4.0,12400000.0,B+,T6892c83,L18349c139,9.9408057,-0.2907300390241692,7.0,8298.1677,0.029383777685209667,80260,Fe II,-0.289,1.0,-0.0017300390241692387,1
8299.3101,8299.3124,,10.0,,,,L18349c139,12.7486745,,,8299.3101,,-1,Fe II,,,,0
8299.699,8299.707,,2.0,,,,L18349c139,7.4867075,,,8299.699,,-1,Fe II,,,,0
8300.842,8300.843,0.00024,6.0,23000.0,D,T6892c83,L18349c139,11.4927646,-2.8416375079047502,50.0,8300.842,0.17609125905568124,-1,Fe II,,,,0
8305.7143,8305.7121,,8.0,,,,L18349c139,5.23672772,,,8305.7143,,80276,Fe II,-3.57,1.0,,1
,8306.03,2.01e-09,12.0,0.233,D+,T8961,,2.65702556,-7.617622696531886,40.0,8306.03,0.146128035678238,80277,Fe II,-7.8099,2.0,0.19227730346811356,1
8307.8421,8307.8425,0.124,8.0,16000000.0,B+,T6892c83,L18349c139,11.195851,-0.0034883278458213,7.0,8307.8421,0.029383777685209667,80287,Fe II,-0.003,1.0,-0.0004883278458212999,1
8314.733,8314.7287,,6.0,,,,L18349c139,12.7733903,,,8314.733,,-1,Fe II,,,,0
8315.365,8315.3656,,10.0,,,,L18349c139,12.3455088,,,8315.365,,80306,Fe II,-0.341,1.0,,1
8315.9846,8315.9847,0.227,8.0,29200000.0,B+,T6892c83,L18349c139,11.2553628,0.2591158441850663,7.0,8315.9846,0.029383777685209667,80310,Fe II,0.26,1.0,-0.0008841558149337292,1
8318.2125,8318.212,0.209,2.0,20100000.0,B+,T6892c83,L18349c139,11.2389481,-0.3788237182249648,7.0,8318.2125,0.029383777685209667,80320,Fe II,-0.38,1.0,0.001176281775035204,1
8325.3337,8325.3331,0.212,10.0,25400000.0,B+,T6892c83,L18349c139,11.2065018,0.3263358609287514,7.0,8325.3337,0.029383777685209667,80328,Fe II,0.326,1.0,0.00033586092875137474,1
8326.067,8326.0882,,10.0,,,,L18349c139,12.3455088,,,8326.067,,-1,Fe II,,,,0
8333.2031,8333.2026,0.183,8.0,17600000.0,B+,T6892c83,L18349c139,11.2079078,0.165541076722373,7.0,8333.2031,0.029383777685209667,80342,Fe II,0.166,1.0,-0.0004589232776270047,1
8334.201,8334.1988,,2.0,,,,L18349c139,9.775414,,,8334.201,,80344,Fe II,-4.375,1.0,,1
8338.838,8338.846,,6.0,,,,L18349c139,8.6355591,,,8338.838,,-1,Fe II,,,,0
8339.2711,8339.271,0.172,10.0,20600000.0,B+,T6892c83,L18349c139,11.1638849,0.2355284469075488,7.0,8339.2711,0.029383777685209667,80361,Fe II,0.236,1.0,-0.00047155309245119903,1
8352.8284,8352.8279,0.204,2.0,19500000.0,B+,T6892c83,L18349c139,9.9616418,-0.3893398369101201,7.0,8352.8284,0.029383777685209667,80380,Fe II,-0.389,1.0,-0.00033983691012007267,1
8354.274,8354.2714,,14.0,,,,L18349c139,13.681458,,,8354.274,,80388,Fe II,-0.219,1.0,,1
8356.3859,8356.3859,0.04,10.0,4800000.0,B+,T6892c83,L18349c139,11.1669291,-0.3979400086720376,7.0,8356.3859,0.029383777685209667,80401,Fe II,-0.394,1.0,-0.003940008672037587,1
8357.2393,8357.2402,0.168,6.0,16000000.0,B+,T6892c83,L18349c139,9.735914,0.0034605321095064,7.0,8357.2393,0.029383777685209667,80405,Fe II,0.003,1.0,0.0004605321095064001,1
8365.7495,8365.7771,0.14,4.0,13400000.0,B+,T6892c83,L18349c148,11.2321638,-0.2518119729937995,7.0,8365.7495,0.029383777685209667,-1,Fe II,,,,0
8366.623,8366.6249,0.0043,6.0,600000.0,E,T6892c83,L18349c139,12.0893786,-1.58838029403677,100.0,8366.623,0.3010299956639812,80429,Fe II,-1.329,1.0,-0.25938029403677,1
8367.026,8367.0279,,6.0,,,,L18349c139,5.24885175,,,8367.026,,80430,Fe II,-3.915,1.0,,1
8375.5268,8375.5269,0.074,8.0,9300000.0,B+,T6892c83,L18349c139,11.2079078,-0.2276782932770802,7.0,8375.5268,0.029383777685209667,80443,Fe II,-0.229,1.0,0.0013217067229198132,1
8376.614,8376.6238,0.0035,12.0,290000.0,D+,T6892c83,L18349c148,11.4601196,-1.3767507096020994,40.0,8376.614,0.146128035678238,-1,Fe II,,,,0
8379.5968,8379.5973,,12.0,,,,L18349c139,12.718917,,,8379.5968,,-1,Fe II,,,,0
8385.2638,8385.263,0.039,4.0,7500000.0,C+,T6892c83,L18349c139,9.7607579,-0.8068754016455384,18.0,8385.2638,0.07188200730612536,80470,Fe II,-0.803,1.0,-0.0038754016455383455,1
8386.738,8386.7381,,6.0,,,,L18349c139,12.3766049,,,8386.738,,80473,Fe II,-0.5,1.0,,1
,8387.1817,1.28e-09,10.0,0.152,C+,T8961,,2.67577925,-7.892790030352132,18.0,8387.1817,0.07188200730612536,80475,Fe II,-7.9119,2.0,0.01910996964786804,1
8387.9115,8387.9104,0.115,2.0,5400000.0,C+,T6892c83,L18349c139,11.3073311,-0.638272163982407,18.0,8387.9115,0.07188200730612536,80477,Fe II,-0.638,1.0,-0.00027216398240703654,1
8390.822,8390.8285,,4.0,,,,L18349c139,12.3883229,,,8390.822,,-1,Fe II,,,,0
8392.71,8392.7284,,6.0,,,,L18349c145,12.3766049,,,8392.71,,-1,Fe II,,,,0
8396.187,8396.1582,0.00038,6.0,27000.0,D,T6892c83,L18349c145,11.2190607,-2.642065152999546,50.0,8396.187,0.17609125905568124,-1,Fe II,,,,0
8396.654,8396.6561,,6.0,,,,L18349c139,6.2169162,,,8396.654,,80495,Fe II,-5.695,1.0,,1
8397.946,8397.9426,,12.0,,,,L18349c139,13.7211983,,,8397.946,,80500,Fe II,-0.615,1.0,,1
8398.6002,8398.6002,0.153,4.0,9600000.0,B+,T6892c83,L18349c139,11.2700245,-0.2132485778544388,7.0,8398.6002,0.029383777685209667,80505,Fe II,-0.215,1.0,0.0017514221455612045,1
8400.1893,8400.1894,0.125,6.0,11800000.0,B+,T6892c83,L18349c139,11.2703037,-0.1249387366082999,7.0,8400.1893,0.029383777685209667,80507,Fe II,-0.125,1.0,6.126339170009487e-05,1
8401.134,8401.1508,,4.0,,,,L18349c139,8.9918996,,,8401.134,,-1,Fe II,,,,0
8402.292,8402.29,0.00051,12.0,42000.0,D+,T6892c83,L18349c139,11.4271793,-2.213248577854438,40.0,8402.292,0.146128035678238,-1,Fe II,,,,0
8402.952,8402.944,,10.0,,,,L18349c148,11.6729127,,,8402.952,,-1,Fe II,,,,0
8402.952,8402.963,,8.0,,,,L18349c148,11.417586,,,8402.952,,-1,Fe II,,,,0
8404.2622,8404.2598,0.043,2.0,2000000.0,D+,T6892c83,L18349c139,11.2389481,-1.0655015487564323,40.0,8404.2622,0.146128035678238,80511,Fe II,-1.065,1.0,-0.0005015487564323795,1
,8411.7412,2.4e-10,10.0,0.023,E,T8961,,2.67577925,-8.619788758288394,100.0,8411.7412,0.3010299956639812,-1,Fe II,,,,0
8415.543,8415.5579,0.025,2.0,1200000.0,D+,T6892c83,L18349c139,9.9616418,-1.3010299956639813,40.0,8415.543,0.146128035678238,-1,Fe II,,,,0
8418.115,8418.1069,,8.0,,,,L18349c139,9.0076893,,,8418.115,,-1,Fe II,,,,0
8420.5606,8420.5609,0.145,6.0,10300000.0,B+,T6892c83,L18349c139,9.735914,-0.0604807473813815,7.0,8420.5606,0.029383777685209667,80551,Fe II,-0.059,1.0,-0.0014807473813815003,1
8421.125,8421.1326,0.00016,12.0,18000.0,D,T6892c83,L18349c139,12.1870155,-2.7166987712964503,50.0,8421.125,0.17609125905568124,-1,Fe II,,,,0
8422.446,8422.421,,10.0,,,,L18349c148,11.420994,,,8422.446,,-1,Fe II,,,,0
8422.446,8422.4508,,8.0,,,,L18349c148,11.4256589,,,8422.446,,-1,Fe II,,,,0
8423.9253,8423.9255,0.243,4.0,22800000.0,B+,T6892c83,L18349c139,9.7607579,-0.0123337350737254,7.0,8423.9253,0.029383777685209667,80557,Fe II,-2.506,1.0,2.4936662649262744,1
8426.1,8426.0996,,12.0,,,,L18349c139,13.9288936,,,8426.1,,80561,Fe II,-1.135,1.0,,1
8434.2718,8434.2896,,8.0,,,,L18349c145,8.2663161,,,8434.2718,,-1,Fe II,,,,0
8436.134,8436.1451,,14.0,,,,L18349c139,12.1665863,,,8436.134,,-1,Fe II,,,,0
8437.624,8437.6396,,6.0,,,,L18349c148,10.1219773,,,8437.624,,-1,Fe II,,,,0
8439.1266,8439.1261,0.099,6.0,9300000.0,B+,T6892c83,L18349c139,11.2190607,-0.2262135550188063,7.0,8439.1266,0.029383777685209667,80591,Fe II,-0.227,1.0,0.0007864449811937069,1
8451.0146,8451.0148,0.064,8.0,4800000.0,B+,T6892c83,L18349c139,9.7002396,-0.2907300390241692,7.0,8451.0146,0.029383777685209667,80617,Fe II,-0.29,1.0,-0.0007300390241692378,1
8468.5908,8468.582,,10.0,,,,L18349c148,11.420994,,,8468.5908,,-1,Fe II,,,,0
8468.5908,8468.5918,0.258,8.0,19200000.0,B+,T6892c83,L18349c148,9.7002396,0.3147096929551737,7.0,8468.5908,0.029383777685209667,80657,Fe II,0.315,1.0,-0.000290307044826299,1
8469.2345,8469.2346,0.357,2.0,33200000.0,B+,T6892c83,L18349c139,9.775414,-0.1463017882238256,7.0,8469.2345,0.029383777685209667,80660,Fe II,-0.146,1.0,-0.000301788223825622,1
8470.37,8470.3655,0.0005,6.0,47000.0,D,T6892c83,L18349c139,6.72932284,-2.5228787452803374,50.0,8470.37,0.17609125905568124,-1,Fe II,,,,0
8471.102,8471.1026,0.045,10.0,3500000.0,E,T6892c83,L18349c139,12.2056752,-0.3467874862246564,100.0,8471.102,0.3010299956639812,-1,Fe II,,,,0
8477.043,8477.0724,,6.0,,,,L18349c145,7.4942595,,,8477.043,,-1,Fe II,,,,0
,8479.8664,1.37e-09,8.0,0.127,C+,T8961,,2.69193206,-7.96018944585165,18.0,8479.8664,0.07188200730612536,-1,Fe II,,,,0
,8489.692,2.71e-11,10.0,0.00418,C,T8961,,1.96448604,-9.567030709125596,25.0,8489.692,0.09691001300805642,80706,Fe II,-9.288,1.0,-0.27903070912559613,1
8490.1022,8490.1021,0.253,6.0,17500000.0,B+,T6892c83,L18349c139,9.735914,0.1812717715594615,7.0,8490.1022,0.029383777685209667,80707,Fe II,0.181,1.0,0.0002717715594615089,1
8490.6915,8490.6913,0.266,12.0,29500000.0,B+,T6892c83,L18349c139,11.1491737,0.5040628826786918,7.0,8490.6915,0.029383777685209667,80708,Fe II,0.504,1.0,6.28826786918113e-05,1
8498.779,8498.7683,,6.0,,,,L18349c139,12.7458673,,,8498.779,,-1,Fe II,,,,0
8499.6157,8499.6165,0.369,4.0,22700000.0,B+,T6892c83,L18349c139,9.7607579,0.1690863574870227,7.0,8499.6157,0.029383777685209667,80732,Fe II,0.169,1.0,8.635748702268131e-05,1
8502.714,8502.705,,10.0,,,,L18349c148,11.420994,,,8502.714,,-1,Fe II,,,,0
8502.714,8502.72,,4.0,,,,L18349c148,11.5712658,,,8502.714,,-1,Fe II,,,,0
8504.0012,8504.0009,0.134,6.0,9300000.0,B+,T6892c83,L18349c139,11.2377818,-0.0947439512515487,7.0,8504.0012,0.029383777685209667,80735,Fe II,-0.093,1.0,-0.001743951251548706,1
8504.4962,8504.4943,,8.0,,,,L18349c139,12.3597808,,,8504.4962,,80737,Fe II,-0.829,1.0,,1
,8504.9725,2.16e-10,8.0,0.0159,C,T8961,,2.69193206,-8.762456261857125,25.0,8504.9725,0.09691001300805642,80739,Fe II,-9.303,2.0,0.5405437381428762,1
8505.313,8505.3126,0.00042,4.0,26000.0,D,T6892c83,L18349c139,11.2885412,-2.774690718274137,50.0,8505.313,0.17609125905568124,80741,Fe II,-2.774,1.0,-0.0006907182741371365,1
8508.677,8508.6772,0.312,2.0,14400000.0,B+,T6892c83,L18349c139,9.775414,-0.204815410317576,7.0,8508.677,0.029383777685209667,80760,Fe II,-1.578,1.0,1.373184589682424,1
8515.1076,8515.0917,0.016,4.0,1000000.0,D+,T6892c83,L18349c148,11.2321638,-1.193820026016113,40.0,8515.1076,0.146128035678238,-1,Fe II,,,,0
8521.512,8521.5094,0.0015,6.0,130000.0,D+,T6892c83,L18349c139,11.2913111,-2.0457574905606752,40.0,8521.512,0.146128035678238,-1,Fe II,,,,0
8521.946,8521.9562,,8.0,,,,L18349c139,12.7752353,,,8521.946,,-1,Fe II,,,,0
8522.5627,8522.5628,0.067,8.0,6200000.0,B+,T6892c83,L18349c139,11.195851,-0.2708352103072299,7.0,8522.5627,0.029383777685209667,80790,Fe II,-0.269,1.0,-0.0018352103072298842,1
8537.814,8537.8213,,6.0,,,,L18349c139,11.4405332,,,8537.814,,-1,Fe II,,,,0
8551.6346,8551.6347,,10.0,,,,L18349c139,12.7486745,,,8551.6346,,-1,Fe II,,,,0
8555.0978,8555.0983,0.041,12.0,3700000.0,E,T6892c83,L18349c139,12.1870155,-0.3080348972326396,100.0,8555.0978,0.3010299956639812,80881,Fe II,-0.36,1.0,0.05196510276736038,1
8557.085,8557.094,,10.0,,,,L18349c148,7.2693948,,,8557.085,,-1,Fe II,,,,0
8557.085,8557.1018,,6.0,,,,L18349c148,12.8156139,,,8557.085,,-1,Fe II,,,,0
8570.099,8570.0814,,4.0,,,,L18349c148,11.4510101,,,8570.099,,-1,Fe II,,,,0
8570.8332,8570.8352,,14.0,,,,L18349c139,12.1665863,,,8570.8332,,-1,Fe II,,,,0
8572.438,8572.4285,,8.0,,,,L18349c139,12.8182037,,,8572.438,,-1,Fe II,,,,0
,8574.8543,3.54e-10,12.0,0.0482,C,T8961,,2.52186911,-8.371815491926588,25.0,8574.8543,0.09691001300805642,80928,Fe II,-8.144,1.0,-0.227815491926588,1
,8575.2244,1.49e-11,14.0,0.00158,E,T8961,,2.63486052,-9.680685695909489,100.0,8575.2244,0.3010299956639812,80930,Fe II,-9.721,2.0,0.0403143040905114,1
8577.124,8577.126,0.008,10.0,700000.0,D+,T6892c83,L18349c148,11.1638849,-1.0969100130080565,40.0,8577.124,0.146128035678238,80941,Fe II,-1.112,1.0,0.015089986991943638,1
8577.124,8577.1304,,6.0,,,,L18349c148,6.72932284,,,8577.124,,-1,Fe II,,,,0
8582.52,8582.4939,,8.0,,,,L18349c139,7.2736817,,,8582.52,,-1,Fe II,,,,0
8584.1993,8584.2007,,12.0,,,,L18349c139,13.7211983,,,8584.1993,,80955,Fe II,0.522,1.0,,1
8585.4403,8585.4369,0.034,10.0,3800000.0,C+,T6892c83,L18349c139,11.2065018,-0.4685210829577448,18.0,8585.4403,0.07188200730612536,80962,Fe II,-0.468,1.0,-0.0005210829577447784,1
8592.831,8592.8274,0.0009,8.0,100000.0,D+,T6892c83,L18349c139,11.3033835,-2.1426675035687315,40.0,8592.831,0.146128035678238,-1,Fe II,,,,0
8594.539,8594.5368,0.00022,14.0,24000.0,D,T6892c83,L18349c139,12.1665863,-2.5114492834995557,50.0,8594.539,0.17609125905568124,80988,Fe II,-0.619,1.0,-1.8924492834995557,1
8595.23,8595.2321,0.0021,10.0,190000.0,D+,T6892c83,L18349c139,11.1669291,-1.6777807052660807,40.0,8595.23,0.146128035678238,80991,Fe II,-1.677,1.0,-0.0007807052660806502,1
8596.5795,8596.5795,,10.0,,,,L18349c139,13.7553024,,,8596.5795,,81000,Fe II,0.466,1.0,,1
8597.0361,8597.0356,0.21,12.0,16000000.0,D,T6892c83,L18349c139,12.1870155,0.4014005407815441,50.0,8597.0361,0.17609125905568124,81004,Fe II,-0.023,1.0,0.4244005407815441,1
,8600.4854,1.21e-09,14.0,0.109,C+,T8961,,2.63486052,-7.771086594005312,18.0,8600.4854,0.07188200730612536,-1,Fe II,,,,0
8605.5043,8605.5037,,12.0,,,,L18349c139,12.1870155,,,8605.5043,,81021,Fe II,-0.192,1.0,,1
8616.95,8616.9498,2.14e-10,10.0,0.032,C+,"T9588,T10588c104",L22760,0.23217279,-8.669586226650809,18.0,8616.95,0.07188200730612536,81052,Fe II,-8.458,1.0,-0.21158622665080884,1
8619.99,8619.9712,,6.0,,,,L18349c139,7.4942595,,,8619.99,,-1,Fe II,,,,0
8626.717,8626.714,,2.0,,,,L18349c139,12.2815138,,,8626.717,,81075,Fe II,-1.146,1.0,,1
8635.1905,8635.1907,,4.0,,,,L18349c139,12.2829242,,,8635.1905,,81091,Fe II,-0.755,1.0,,1
8651.825,8651.8274,0.0033,12.0,350000.0,E,T6892c83,L18349c139,12.1870155,-1.4023048140744878,100.0,8651.825,0.3010299956639812,-1,Fe II,,,,0
8652.506,8652.5065,,8.0,,,,L18349c139,10.4996322,,,8652.506,,-1,Fe II,,,,0
8656.677,8656.6992,,8.0,,,,L18349c148,10.3076133,,,8656.677,,-1,Fe II,,,,0
8666.719,8666.7179,0.05,10.0,3400000.0,E,T6892c83,L18349c139,12.2056752,-0.3010299956639812,100.0,8666.719,0.3010299956639812,81169,Fe II,-0.95,1.0,0.6489700043360187,1
8667.008,8667.0282,,4.0,,,,L18349c139,6.138076,,,8667.008,,-1,Fe II,,,,0
8670.3973,8670.3979,0.11,10.0,12000000.0,E,T6892c83,L18349c139,12.2056752,0.041392685158225,100.0,8670.3973,0.3010299956639812,81192,Fe II,-0.181,1.0,0.222392685158225,1
8671.858,8671.8766,,4.0,,,,L18349c148,6.138076,,,8671.858,,-1,Fe II,,,,0
8673.425,8673.4212,,8.0,,,,L18349c139,12.7752353,,,8673.425,,-1,Fe II,,,,0
8678.564,8678.563,,12.0,,,,L18349c148,12.718917,,,8678.564,,81206,Fe II,0.747,1.0,,1
8678.564,8678.5705,0.00037,6.0,33000.0,D,T6892c83,L18349c148,7.4942595,-2.6536470255493616,50.0,8678.564,0.17609125905568124,-1,Fe II,,,,0
8680.492,8680.5019,,12.0,,,,L18349c139,12.718917,,,8680.492,,-1,Fe II,,,,0
8689.863,8689.8611,0.0019,12.0,170000.0,D+,T6892c83,L18349c148,11.4601196,-1.6420651529995465,40.0,8689.863,0.146128035678238,81236,Fe II,-1.649,1.0,0.006934847000453548,1
8698.081,8698.0795,0.042,6.0,2800000.0,C+,T6892c83,L18349c139,11.2703037,-0.5985994592184559,18.0,8698.081,0.07188200730612536,81248,Fe II,-0.595,1.0,-0.003599459218455947,1
8701.159,8701.1576,0.01,14.0,900000.0,E,T6892c83,L18349c139,12.1665863,-0.8538719643217619,100.0,8701.159,0.3010299956639812,-1,Fe II,,,,0
8703.173,8703.1741,,12.0,,,,L18349c139,11.1848145,,,8703.173,,-1,Fe II,,,,0
,8706.8203,1.46e-10,6.0,0.0096,C+,T8961,,2.54377802,-9.05749589383192,18.0,8706.8203,0.07188200730612536,81262,Fe II,-8.8232,2.0,-0.23429589383191995,1
,8708.7688,4.6e-10,12.0,0.0401,D+,T9907,,2.65702556,-8.2580609222708,40.0,8708.7688,0.146128035678238,81265,Fe II,-8.293,2.0,0.034939077729198686,1
8715.797,8715.797,5.65e-10,10.0,0.062,C+,T8961,L22747,1.96448604,-8.247951552180561,18.0,8715.797,0.07188200730612536,81273,Fe II,-8.1245,2.0,-0.12345155218056192,1
8718.034,8718.0314,0.025,12.0,2200000.0,D,T6892c83,L18349c139,12.1870155,-0.5228787452803375,50.0,8718.034,0.17609125905568124,81278,Fe II,-1.168,1.0,0.6451212547196624,1
8722.3644,8722.364,0.076,8.0,8900000.0,B+,T6892c83,L18349c139,9.8492422,-0.216096420727265,7.0,8722.3644,0.029383777685209667,81292,Fe II,-0.215,1.0,-0.0010964207272650128,1
8722.4603,8722.4606,0.55,14.0,42000000.0,B+,T6892c83,L18349c139,12.1665863,0.886490725172482,7.0,8722.4603,0.029383777685209667,81293,Fe II,0.868,1.0,0.01849072517248196,1
8728.483,8728.486,,2.0,,,,L18349c139,12.2753875,,,8728.483,,81303,Fe II,-5.678,1.0,,1
8732.746,8732.7458,0.13,8.0,15000000.0,E,T6892c83,L18349c139,12.2209869,0.0170333392987803,100.0,8732.746,0.3010299956639812,-1,Fe II,,,,0
,8734.8238,5.86e-10,12.0,0.0439,C+,T8961,,2.65702556,-8.152921137934284,18.0,8734.8238,0.07188200730612536,81313,Fe II,-8.2079,2.0,0.05497886206571678,1
8737.588,8737.5794,,6.0,,,,L18349c139,12.7644423,,,8737.588,,-1,Fe II,,,,0
8738.432,8738.4531,,6.0,,,,L18349c139,12.7733903,,,8738.432,,-1,Fe II,,,,0
,8739.091,1.28e-09,4.0,0.223,C+,T8961,,3.19725263,-8.290730039024169,18.0,8739.091,0.07188200730612536,81329,Fe II,-8.3707,2.0,0.07996996097583065,1
8740.3015,8740.3012,0.48,4.0,28000000.0,D+,T6892c83,L18349c139,12.2829242,0.2833012287035495,40.0,8740.3015,0.146128035678238,81333,Fe II,0.143,1.0,0.14030122870354952,1
8742.482,8742.4796,0.009,4.0,520000.0,D+,T6892c83,L18349c139,11.2700245,-1.4436974992327127,40.0,8742.482,0.146128035678238,-1,Fe II,,,,0
8743.56,8743.5607,,4.0,,,,L18349c139,10.4672943,,,8743.56,,-1,Fe II,,,,0
8749.018,8749.0058,,8.0,,,,L18349c148,11.6529591,,,8749.018,,-1,Fe II,,,,0
8749.018,8749.015,,8.0,,,,L18349c148,7.6951447,,,8749.018,,81353,Fe II,-3.034,1.0,,1
8750.177,8750.1774,0.006,6.0,500000.0,E,T6892c83,L18349c139,12.0893786,-1.4436974992327127,100.0,8750.177,0.3010299956639812,81355,Fe II,-1.569,1.0,0.12530250076728722,1
8758.4201,8758.419,0.18,4.0,31000000.0,D+,T6892c83,L18349c139,12.1646572,-0.1426675035687315,40.0,8758.4201,0.146128035678238,81368,Fe II,-0.155,1.0,0.012332496431268491,1
8763.41,8763.442,,4.0,,,,L18349c139,11.5712658,,,8763.41,,-1,Fe II,,,,0
8764.266,8764.2691,0.017,8.0,1500000.0,E,T6892c83,L18349c139,12.2209869,-0.8664610916297825,100.0,8764.266,0.3010299956639812,-1,Fe II,,,,0
8766.003,8766.002,0.022,10.0,1900000.0,D,T6892c83,L18349c139,12.2056752,-0.6575773191777938,50.0,8766.003,0.17609125905568124,81379,Fe II,-0.317,1.0,-0.3405773191777938,1
8774.6337,8774.6332,,6.0,,,,L18349c139,12.7917192,,,8774.6337,,81397,Fe II,0.292,1.0,,1
8775.572,8775.5705,0.013,6.0,900000.0,D+,T6892c83,L18349c139,11.2377818,-1.1079053973095196,40.0,8775.572,0.146128035678238,81402,Fe II,-1.099,1.0,-0.00890539730951967,1
8784.326,8784.3278,,8.0,,,,L18349c139,11.4812729,,,8784.326,,-1,Fe II,,,,0
8792.0792,8792.0787,,10.0,,,,L18349c139,12.3455088,,,8792.0792,,-1,Fe II,,,,0
8808.9332,8808.9332,0.0012,10.0,90000.0,E,T6892c83,L18349c139,12.2056752,-1.9208187539523751,100.0,8808.9332,0.3010299956639812,81489,Fe II,0.146,1.0,-2.0668187539523752,1
8813.3709,8813.3713,0.37,8.0,26000000.0,D,T6892c83,L18349c139,12.2209869,0.4712917110589386,50.0,8813.3709,0.17609125905568124,81507,Fe II,0.095,1.0,0.37629171105893855,1
8814.5184,8814.5191,0.35,4.0,30000000.0,D+,T6892c83,L18349c148,12.1646572,0.146128035678238,40.0,8814.5184,0.146128035678238,81508,Fe II,0.043,1.0,0.10312803567823801,1
8819.999,8819.9681,0.004,4.0,350000.0,D+,T6892c83,L18349c148,11.3084614,-1.7958800173440752,40.0,8819.999,0.146128035678238,-1,Fe II,,,,0
,8825.0515,5.94e-10,10.0,0.0424,C+,T8961,,2.67577925,-8.226213555018806,18.0,8825.0515,0.07188200730612536,81538,Fe II,-8.2738,2.0,0.04758644498119402,1
8827.7579,8827.7579,0.32,12.0,24000000.0,C,T6892c83,L18349c139,12.1870155,0.5843312243675308,25.0,8827.7579,0.09691001300805642,81547,Fe II,0.715,1.0,-0.13066877563246915,1
8828.867,8828.8696,0.002,6.0,260000.0,D+,T6892c83,L18349c139,9.9045425,-1.9208187539523751,40.0,8828.867,0.146128035678238,81551,Fe II,-1.921,1.0,0.0001812460476249278,1
8829.13,8829.13,,6.0,,,,L18349c139,12.4913863,,,8829.13,,81553,Fe II,-0.457,1.0,,1
8833.9728,8833.9718,0.44,10.0,31000000.0,D,T6892c83,L18349c139,12.2056752,0.6434526764861874,50.0,8833.9728,0.17609125905568124,81560,Fe II,0.543,1.0,0.10045267648618739,1
8837.7536,8837.7539,0.0147,10.0,1260000.0,C+,T6892c83,L18349c139,11.2065018,-0.8326826652518239,18.0,8837.7536,0.07188200730612536,81574,Fe II,-0.832,1.0,-0.0006826652518239218,1
8839.0626,8839.062,0.00022,6.0,19000.0,D,T6892c83,L18349c139,11.518046,-2.87942606879415,50.0,8839.0626,0.17609125905568124,81583,Fe II,-4.586,1.0,1.7065739312058503,1
8847.0391,8847.0398,0.38,6.0,33000000.0,E,T6892c83,L18349c139,12.0893786,0.3579348470004538,100.0,8847.0391,0.3010299956639812,81605,Fe II,0.245,1.0,0.11293484700045381,1
8849.02,8849.0194,,6.0,,,,L18349c139,12.1944232,,,8849.02,,81617,Fe II,-4.743,1.0,,1
,8851.154,2.4e-10,6.0,0.021,E,T8961,,2.54377802,-8.84163750790475,100.0,8851.154,0.3010299956639812,-1,Fe II,,,,0
8856.714,8856.6974,,4.0,,,,L18349c139,8.9918996,,,8856.714,,-1,Fe II,,,,0
8860.619,8860.6482,,6.0,,,,L18349c139,12.7733903,,,8860.619,,-1,Fe II,,,,0
,8861.426,3.4e-10,2.0,0.0146,D,T8961,,3.33923354,-9.167491087293763,50.0,8861.426,0.17609125905568124,-1,Fe II,,,,0
8861.792,8861.792,,4.0,,,,L18349c139,5.40831276,,,8861.792,,-1,Fe II,,,,0
8861.9653,8861.9662,0.16,8.0,11000000.0,D,T6892c83,L18349c139,12.2209869,0.1072099696478683,50.0,8861.9653,0.17609125905568124,81652,Fe II,0.439,1.0,-0.3317900303521317,1
8867.976,8867.9617,,2.0,,,,L18349c139,12.7859594,,,8867.976,,-1,Fe II,,,,0
8870.345,8870.3278,,12.0,,,,L18349c139,12.844816,,,8870.345,,-1,Fe II,,,,0
8871.4075,8871.4069,,10.0,,,,L18349c139,12.845869,,,8871.4075,,-1,Fe II,,,,0
8875.739,8875.7396,0.01,6.0,800000.0,D+,T6892c83,L18349c139,11.2913111,-1.2218487496163564,40.0,8875.739,0.146128035678238,81674,Fe II,-1.238,1.0,0.016151250383643623,1
8882.1281,8882.1271,,2.0,,,,L18349c139,12.8222325,,,8882.1281,,-1,Fe II,,,,0
,8885.6643,4.66e-10,8.0,0.0525,C+,T8961,,2.02954815,-8.428524096318057,18.0,8885.6643,0.07188200730612536,81700,Fe II,-8.2803,2.0,-0.14822409631805655,1
8886.174,8886.1788,0.011,8.0,900000.0,D+,T6892c83,L18349c139,11.2553628,-1.055517327849831,40.0,8886.174,0.146128035678238,-1,Fe II,,,,0
