canon_index,to_tier,log_gf,sigma_dex,loggf_reference,lab_source_tag,nist_grade,gf_source_doi,adjudication_status,delta,from_tier,kept
58213,LAB,-0.45,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0020000000000000018,OTHER,True
58217,LAB,-1.66,0.13,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
58223,LAB,-1.49,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0030000000000001137,OTHER,True
58272,LAB,-0.73,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.010000000000000009,VALD3,True
58336,LAB,-0.11,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,-0.007000000000000006,VALD3,True
58382,LAB,-0.63,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.017000000000000015,VALD3,True
58417,LAB,-0.76,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
58473,LAB,-0.71,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
58491,LAB,-1.42,0.03,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.09400000000000008,VALD3,True
58535,LAB,-0.72,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,-0.0010000000000000009,OTHER,True
58572,LAB,-0.98,0.03,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.05400000000000005,OTHER,True
58722,LAB,0.27,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
58775,LAB,-0.72,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.040000000000000036,VALD3,True
58784,LAB,-0.28,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.02899999999999997,OTHER,True
58796,LAB,-1.33,0.04,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.030000000000000027,OTHER,True
58805,LAB,-1.39,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.017000000000000126,VALD3,True
58840,LAB,-1.48,0.08,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
58942,LAB,-1.89,0.06,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.15999999999999992,OTHER,True
58964,LAB,-1.54,0.06,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
59004,LAB,-0.27,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.16999999999999998,VALD3,True
59029,LAB,-0.75,0.04,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
59048,LAB,-0.52,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.0030000000000000027,OTHER,True
59057,LAB,-0.28,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.008999999999999952,OTHER,True
59058,LAB,-1.29,0.04,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.004999999999999893,OTHER,True
59089,LAB,-0.11,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.009999999999999995,VALD3,True
59136,LAB,-0.95,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.04600000000000004,OTHER,True
59138,LAB,-0.89,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.0040000000000000036,OTHER,True
59167,LAB,0.04,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,-0.010000000000000002,VALD3,True
59172,LAB,-1.25,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.026000000000000023,VALD3,True
59191,LAB,-0.76,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.0050000000000000044,VALD3,True
59226,LAB,-0.72,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
59275,LAB,-1.85,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.008999999999999897,OTHER,True
59277,LAB,-0.76,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.006000000000000005,OTHER,True
59295,LAB,-0.41,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.03700000000000003,OTHER,True
59388,LAB,-0.46,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
59396,LAB,-1.01,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.004999999999999893,OTHER,True
59400,LAB,-2.01,0.07,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.019999999999999796,VALD3,True
59413,LAB,-0.96,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.030000000000000027,OTHER,True
59492,LAB,-0.62,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.06799999999999995,VALD3,True
59555,LAB,-1.08,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.04599999999999982,OTHER,True
59591,LAB,-2.67,0.09,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,-0.1379999999999999,VALD3,True
60255,LAB,-1.1,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
60269,LAB,-0.98,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
60412,LAB,-0.32,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.14,VALD3,True
60704,LAB,-1.46,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.007000000000000117,OTHER,True
60984,LAB,-1.24,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.016999999999999904,VALD3,True
61019,LAB,-0.77,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0010000000000000009,OTHER,True
61186,LAB,-0.71,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.008000000000000007,VALD3,True
61220,LAB,-1.63,0.1,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
61265,LAB,-0.85,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.006000000000000005,VALD3,True
61426,LAB,-0.27,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.006000000000000005,OTHER,True
61444,LAB,-0.99,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.028000000000000025,VALD3,True
61458,LAB,-0.59,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0050000000000000044,VALD3,True
61941,LAB,-1.59,0.1,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
62011,LAB,-1.2,0.11,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
62106,LAB,-0.87,0.04,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
62165,LAB,-2.1,0.1,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
62460,LAB,-0.49,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
62469,LAB,-0.73,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
62502,LAB,-0.49,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.03200000000000003,OTHER,True
62506,LAB,-0.9,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0030000000000000027,OTHER,True
62651,LAB,-1.28,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
62789,LAB,-1.42,0.05,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.14700000000000002,KURUCZ,True
62845,LAB,-1.38,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
62873,LAB,-1.77,0.04,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
62904,LAB,-1.07,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.040000000000000036,OTHER,True
62922,LAB,-1.05,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
63045,LAB,-1.17,0.13,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
63185,LAB,-0.69,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
63284,LAB,-0.54,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.010000000000000009,OTHER,True
63321,LAB,-1.27,0.07,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.010000000000000009,OTHER,True
63332,LAB,-1.11,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
63342,LAB,-0.09,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0020000000000000018,OTHER,True
63385,LAB,-0.31,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
63416,LAB,-1.43,0.04,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.26,OTHER,True
63454,LAB,-1.34,0.11,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
63579,LAB,-1.24,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.25,OTHER,True
63592,LAB,-1.16,0.06,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.018999999999999906,OTHER,True
63595,LAB,-0.96,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
63644,LAB,-1.43,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
63645,LAB,-1.15,0.03,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.381,OTHER,True
63715,LAB,-1.82,0.05,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
63920,LAB,-0.43,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
63992,LAB,-1.64,0.06,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.18000000000000016,OTHER,True
64003,LAB,-0.23,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.010000000000000009,OTHER,True
64125,LAB,-1.06,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
64147,LAB,-0.1,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
64182,LAB,0.12,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0010000000000000009,OTHER,True
64325,LAB,-0.88,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
64374,LAB,-0.27,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
64445,LAB,-0.54,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
64535,LAB,-0.77,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.013000000000000012,OTHER,True
64546,LAB,-0.88,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
64553,LAB,-1.38,0.11,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.030000000000000027,OTHER,True
64661,LAB,-1.07,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0040000000000000036,OTHER,True
65162,LAB,-0.02,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
65183,LAB,0.0,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,-0.225,KURUCZ,True
65323,LAB,-0.02,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
65419,LAB,-0.1,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
65754,LAB,-0.76,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
65772,LAB,-0.96,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
65803,LAB,0.3,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0010000000000000009,OTHER,True
65820,LAB,-0.85,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.19000000000000006,OTHER,True
65858,LAB,-1.23,0.05,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
66023,LAB,-0.26,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
66037,LAB,-0.54,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.04999999999999993,OTHER,True
66084,LAB,-1.1,0.04,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
66231,LAB,-1.77,0.08,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,3.985,KURUCZ,True
66256,LAB,-0.92,0.05,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
66319,LAB,-0.91,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
66446,LAB,-0.59,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.025000000000000022,OTHER,True
66549,LAB,-1.11,0.04,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
66620,LAB,-1.2,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.018000000000000016,OTHER,True
66641,LAB,-1.69,0.04,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
66686,LAB,-2.32,0.11,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
66846,LAB,-0.37,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
66874,LAB,-0.75,0.04,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.040000000000000036,OTHER,True
66997,LAB,-1.14,0.12,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.020000000000000018,OTHER,True
67047,LAB,-0.92,0.06,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.029999999999999916,OTHER,True
67130,LAB,-0.56,0.04,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.09999999999999998,OTHER,True
67173,LAB,-0.01,0.02,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
67192,LAB,-1.05,0.05,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.050000000000000044,OTHER,True
67254,LAB,-1.22,0.04,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
67320,LAB,-0.23,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
67467,LAB,-0.05,0.02,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.03,OTHER,True
67662,LAB,-2.19,0.05,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
67693,LAB,-2.62,0.12,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
67756,LAB,-0.87,0.03,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
67802,LAB,-1.57,0.06,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.040000000000000036,OTHER,True
67803,LAB,-1.18,0.04,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.1100000000000001,OTHER,True
67819,LAB,-1.11,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0,OTHER,True
67876,LAB,-1.12,0.04,PRIMARY LAB Ruffoni2014,RU14,,10.1093/mnras/stu780,lab_rya945,0.0,OTHER,True
68009,LAB,-2.38,0.05,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.3600000000000003,VALD3,True
68049,LAB,-2.02,0.05,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,-0.1200000000000001,OTHER,True
68095,LAB,-2.52,0.1,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.040000000000000036,OTHER,True
68130,LAB,-1.95,0.07,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.07000000000000006,OTHER,True
68172,LAB,-2.64,0.07,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.040000000000000036,OTHER,True
68196,LAB,-2.57,0.09,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,-0.1599999999999997,OTHER,True
68274,LAB,-2.42,0.06,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,-0.16999999999999993,OTHER,True
68288,LAB,-2.29,0.06,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,-0.26000000000000023,OTHER,True
68309,LAB,-1.92,0.06,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.10000000000000009,OTHER,True
68331,LAB,-1.94,0.05,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,-0.07999999999999985,OTHER,True
145981,LAB,-0.87,0.04,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.06000000000000005,VALD3,True
146700,LAB,-2.077,0.1,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,2.9610000000000003,VALD3,True
147951,LAB,-0.42,0.03,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.09173138450454005,NIST-C+,True
148480,LAB,-1.0,0.03,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,-0.11892575282577678,NIST-C+,True
148988,LAB,-1.19,0.03,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,-0.11116605063773877,NIST-C+,True
149014,LAB,-0.85,0.03,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.01486734862322514,NIST-C+,True
149754,LAB,-1.71,0.04,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,-0.04745926129065614,NIST-C+,True
151098,LAB,-2.38,0.07,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.040000000000000036,VALD3,True
151454,LAB,-2.01,0.04,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,-0.009999999999999787,VALD3,True
151571,LAB,-1.64,0.03,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.030000000000000027,VALD3,True
151748,LAB,-1.9,0.04,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.015000000000000124,VALD3,True
151773,LAB,-1.65,0.04,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.030000000000000027,VALD3,True
151840,LAB,-1.74,0.03,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,-0.11999999999999988,VALD3,True
152216,LAB,-1.62,0.03,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.07999999999999985,VALD3,True
152255,LAB,-0.31,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.12003078640583958,NIST-C+,True
152296,LAB,-1.24,0.03,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.040000000000000036,VALD3,True
152402,LAB,-0.5,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.179853713888946,NIST-C+,True
152625,LAB,0.41,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.030150821237170167,NIST-C+,True
152687,LAB,-1.03,0.03,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.050000000000000044,VALD3,True
152690,LAB,-0.26,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0054401784205238,NIST-C+,True
152705,LAB,-0.78,0.04,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.021795431295198675,NIST-C+,True
152720,LAB,-1.31,0.08,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.13200000000000012,VALD3,True
152783,LAB,-0.49,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.05211810326600763,OTHER,True
152872,LAB,-0.5,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.03253989049273609,NIST-C+,True
153025,LAB,-0.21,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.16923951000579432,NIST-C+,True
153209,LAB,-1.15,0.05,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,-0.05699999999999994,VALD3,True
153231,LAB,-0.67,0.03,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0020283763769893826,NIST-C+,True
153373,LAB,-1.49,0.05,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,-0.07467038446434882,NIST-C+,True
153422,LAB,-2.38,0.11,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.027000000000000135,VALD3,True
153455,LAB,-2.51,0.04,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,-0.029999999999999805,VALD3,True
153573,LAB,-1.27,0.04,PRIMARY LAB DenHartog2014,DH14,,10.1088/0067-0049/215/2/23,lab_rya945,0.0981505378401819,NIST-C+,True
153703,LAB,-1.95,0.06,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,-0.6348453616444125,NIST-C+,True
154086,LAB,-2.14,0.08,PRIMARY LAB DenHartog2019,DH19,,10.3847/1538-4365/ab322e,lab_rya945,0.25,VALD3,True
154321,LAB,-2.34,0.08,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.11299999999999999,VALD3,True
156792,LAB,-0.36,0.03,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,-0.09335778792558541,NIST-C+,True
157192,LAB,-1.006,0.03,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.09968393731556158,NIST-C+,True
157434,LAB,-1.17,0.03,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,-0.10196611472817252,NIST-C+,True
157773,LAB,-0.84,0.03,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.03778412172717338,NIST-C+,True
158070,LAB,-1.49,0.04,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,-0.09745502321466848,NIST-C+,True
158347,LAB,-0.067,0.02,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.030997108649270494,NIST-C+,True
159599,LAB,-1.85,0.08,PRIMARY LAB Belmonte2017,BEL17,,10.3847/1538-4357/aa8cd3,lab_rya945,0.10999999999999988,VALD3,True
